Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass_pc,Dry_mass_pc_err,LOI550_pc,LOI550_err,C_org,C_org_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr-1,DMAR_err_pc
Bird Island,BI10,BI10.8,296,288.9,289.9,289.4,289.4,0.5,3824.7,4220.8,3989.5,3999.9,198.1,0.11858,0.00608,20978,77959.45455,1.490909091,6.181818182,210.5454545,35.54545455,41.63636364,41979.18182,407.4545455,21.81818182,234.9090909,460.9090909,26773.36364,5017.636364,5.338103665,1.67439911,0.187509748,-1.67439911,31791,546.4007687,7362.920499,0.068476937,7.222439779,25.65292824,19.63345938,19.16910393,8008.008464,78.81289696,31.66012692,79.97056277,82.59473899,799.7566221,139.120288,0.171303674,0.032259807,0.006080694,0.032259808,861.6035051,80.33,19.67,0.98,73.66,3.68,36.83,1.84,3.60631273,0.18016876,4.9063,0.2944,0.9999,0.1966,0.0197,0.0233,0.0037,16
Bird Island,BI10,BI10.8,297,290.1,291.2,290.6,290.6,0.55,3833.6,4239,3999.2,4010,202.7,0.11938,0.00626,21822.58333,84465.16667,1.496666667,2.833333333,216.0833333,27.5,37.33333333,47906.66667,151.6666667,26.75,255,491.6666667,27744.5,5040.916667,5.49783033,1.702664594,0.182500748,-1.702664594,32785.41667,623.8036489,9826.964766,0.071900605,4.608950449,18.48074346,14.27967405,17.33275057,12036.89038,81.52671992,45.33937683,76.28773284,72.02440664,2547.184631,252.7526489,0.336058544,0.060489228,0.010905343,0.060489227,2750.227345,79.45,20.55,1.03,79.95,4,39.97,2,3.688129173,0.184544867,5.5054,0.3386,1.0717,0.2203,0.022,0.0263,0.0042,16.2
Bird Island,BI10,BI10.8,298,291.4,292.4,291.9,291.9,0.5,3846.1,4250.7,4011,4020.9,202.3,0.1194,0.00621,21191.18182,71279.45455,1.464545455,2.818181818,217.1818182,36.90909091,35.72727273,31994.09091,141.4545455,29.54545455,313.4545455,522.4545455,29954.90909,5330.636364,5.619478192,1.726045044,0.17802151,-1.726045044,35285.54545,415.9958697,2690.723968,0.096991096,5.250108224,18.67521449,20.7916067,16.91798398,3129.719267,82.17464772,40.71207103,54.42309002,73.07990645,1055.510062,158.4425907,0.115917609,0.020657019,0.00368313,0.020657019,1188.348549,81.95,18.05,0.9,77.92,3.9,38.96,1.95,3.662535479,0.183314789,3.9741,0.2186,1.2025,0.2171,0.0217,0.0259,0.004,15.5
Bird Island,BI10,BI10.8,299,292.6,293.6,293.1,293.1,0.5,3854,4257.2,4022.5,4031,201.6,0.11928,0.00617,21989.36364,72207.36364,1.516363636,9.545454545,220.1818182,46.81818182,38.81818182,30745.54545,227.5454545,40.63636364,359.5454545,568.9090909,31637,5469.636364,5.786671397,1.755246836,0.17291771,-1.755246836,37106.63636,323.0288757,1817.588142,0.123634358,26.15860714,42.22752226,31.20198129,15.56160777,2253.523835,104.8631142,50.59895795,111.6246959,74.45193691,737.9387508,157.3329417,0.15195925,0.026068788,0.004474625,0.026068787,829.5126609,81.85,18.15,0.91,57.72,2.89,28.86,1.44,3.362456553,0.1677733,4.3352,0.2471,1.1573,0.21,0.021,0.0251,0.0039,15.7
Bird Island,BI10,BI10.8,300,293.7,294.8,294.3,294.3,0.53,3864,4267,4032.5,4041,201.5,0.1194,0.00617,23009.75,76577.83333,1.456666667,4.75,235.5,34.33333333,41.58333333,33287.91667,353.5,19.41666667,330.6666667,617.9166667,33209.41667,5644.5,5.883245564,1.771915616,0.170039657,-1.771915617,38853.91667,443.5565199,5874.817503,0.073525918,6.21032864,22.05571458,17.05250359,21.180859,6636.729513,99.22655436,34.95310711,66.47122868,104.6452521,980.2999966,107.902734,0.121016907,0.020493503,0.003472191,0.020493503,1061.402713,81.19,18.81,0.94,77.72,3.89,38.86,1.94,3.659965444,0.182715722,5.3597,0.3296,1.1085,0.2086,0.0209,0.0249,0.004,16.2
Bird Island,BI10,BI10.8,301,295,296,295.5,295.5,0.53,3868.7,4277.2,4042.8,4051.1,204.3,0.1194,0.00623,21827.45455,68111,1.467272727,8.363636364,209.0909091,29,39.54545455,25294.18182,254.7272727,33.27272727,345,586.3636364,32943.72727,5574.636364,5.911488177,1.776661001,0.169241488,-1.776661,38518.36364,391.228415,2622.64256,0.082594299,9.025217197,36.08726796,16.52271164,13.26923989,2739.002586,97.83260286,58.37480777,71.90827491,58.19153328,511.4487444,115.3033154,0.136120001,0.022711453,0.003792077,0.022711453,552.6697518,80.83,19.17,0.96,79.06,3.95,39.53,1.98,3.677059877,0.184178562,5.3597,0.3296,1.0053,0.1927,0.0193,0.023,0.0037,16.2
Bird Island,BI10,BI10.8,302,296.2,297.2,296.7,296.7,0.5,3877.6,4291.8,4053.8,4061.1,207.1,0.11928,0.00628,20881.18182,66487.54545,1.440909091,7.818181818,211.2727273,35.81818182,41.54545455,26069.45455,90,13.54545455,270.9090909,523.7272727,31002.63636,5427.545455,5.715646866,1.742789798,0.175104847,-1.742789798,36430.18182,474.2840537,2595.348314,0.090383023,5.325752188,39.33977862,12.6001443,27.58392154,2605.433452,71.55976523,30.43801451,88.17647594,100.8187392,654.0134972,162.3732513,0.172897952,0.030346156,0.00533038,0.030346154,722.1862389,77.51,22.49,1.12,79.13,3.96,39.56,1.98,3.677818507,0.184076862,4.712,0.278,0.9229,0.2075,0.0208,0.0248,0.0039,15.9
Bird Island,BI10,BI10.8,303,297.4,298.4,297.9,297.9,0.5,3881.5,4306.2,4063.6,4071.2,212.4,0.1194,0.00643,21616.63636,78639.63636,1.585454545,5.545454545,209.4545455,38.90909091,35.54545455,40362.36364,195.6363636,44.81818182,285.4545455,519.4545455,28926.63636,5198.636364,5.562038579,1.715553973,0.179937245,-1.715553973,34125.27273,524.8922314,9770.884016,0.080419355,7.132511989,24.81275332,7.660999223,12.64407874,11069.35346,186.5525517,51.44087515,70.91595538,88.1627627,1468.869856,143.7221435,0.167994628,0.029989256,0.005358141,0.029989256,1594.433322,80.64,19.36,0.97,76.15,3.81,38.07,1.9,3.63942657,0.181636735,4.6163,0.2701,1.1236,0.2176,0.0218,0.026,0.0041,15.9
Bird Island,BI10,BI10.8,304,298.6,299.6,299.1,299.1,0.5,3885.3,4326.9,4073.7,4081.2,220.8,0.12085,0.00674,22173.90909,83203.36364,1.521818182,19.36363636,340.8181818,95.45454545,42.27272727,43884.45455,329.8181818,54.27272727,476.7272727,561.5454545,29103.27273,5178.727273,5.618137755,1.725322406,0.178236634,-1.725322406,34282,495.6441172,7301.735318,0.087500649,16.01419825,65.85107164,33.30274354,15.65944385,8539.322483,114.4402186,54.31959298,120.4849293,77.89655145,1446.746494,95.64004487,0.21671214,0.038638975,0.006895861,0.038638975,1517.192671,79.02,20.98,1.05,76.08,3.8,38.04,1.9,3.638638238,0.181740606,4.8086,0.2861,1.1236,0.2357,0.0236,0.0285,0.0045,16
Bird Island,BI10,BI10.8,305,299.8,300.8,300.3,300.3,0.5,3891.9,4341.8,4082.6,4091.2,225,0.12526,0.0071,22351,66538.45455,1.423636364,23.81818182,317.0909091,100.0909091,60.18181818,20268.36364,111.0909091,39.18181818,590.8181818,720,35067.72727,5760.545455,6.086349255,1.805716321,0.164410904,-1.805716321,40828.27273,660.2448031,3312.773049,0.120770255,10.06795095,37.2168095,31.2392527,24.98726949,5096.168115,112.645865,53.06376953,61.08816282,80.68952844,2247.400369,313.4891908,0.165069313,0.026985454,0.004413499,0.026985454,2535.118068,76.17,23.83,1.19,74.99,3.75,37.5,1.87,3.624340933,0.180733801,4.5216,0.2623,1.0994,0.262,0.0262,0.0328,0.0052,15.8
Bird Island,BI10,BI10.8,306,301,302,301.5,301.5,0.5,3901.1,4351.1,4093.6,4100.8,225,0.12539,0.00709,22037.09091,67288.90909,1.411818182,33.54545455,412.0909091,111.7272727,62.90909091,22332.63636,161.0909091,56.72727273,598,695.8181818,33709.54545,5484.909091,6.150592094,1.81615313,0.162714086,-1.81615313,39194.45455,713.2517725,5686.347377,0.088973949,16.77118741,50.37748415,26.18049239,15.09605608,4983.300639,125.9233533,64.41132029,93.37558567,134.8101021,678.9564586,191.7719763,0.182010649,0.029435843,0.004764311,0.029435842,799.2400595,77.38,22.62,1.13,77.95,3.9,38.98,1.95,3.663048694,0.183246407,4.2434,0.2398,1.1799,0.2669,0.0267,0.0335,0.0052,15.7
Bird Island,BI10,BI10.8,307,302.2,303.2,302.7,302.7,0.5,3910.6,4359.1,4102.7,4110.3,224.2,0.12539,0.00705,23011.09091,75414,1.432727273,40.45454545,424.5454545,126.7272727,68.27272727,30454,61.09090909,63,609.5454545,634.7272727,33802.81818,5559.818182,6.080435286,1.804830234,0.164542576,-1.804830234,39362.63636,624.319222,8519.507333,0.082108576,14.58330303,25.47690576,17.98939081,21.71216668,9549.375288,46.37985456,76.97921797,117.6268368,86.1708662,1121.740061,155.5492322,0.141974167,0.023225278,0.003801217,0.023225279,1238.924313,77.6,22.4,1.12,77.77,3.89,38.89,1.94,3.660737148,0.18261327,4.712,0.278,1.1743,0.2631,0.0263,0.033,0.0052,15.9
Bird Island,BI10,BI10.8,308,303.4,304.4,303.9,303.9,0.53,3917.7,4367,4112.1,4119.9,224.7,0.12536,0.00705,22459.90909,74287.63636,1.42,30.27272727,345.2727273,100,65.72727273,31206.27273,72.45454545,52.18181818,499.1818182,609.9090909,32420.72727,5599.090909,5.793956853,1.756527861,0.172693003,-1.756527861,38019.81818,485.0409167,2831.34213,0.052915026,17.49909089,51.21931454,43.19953703,10.91870788,2360.365272,28.33500886,57.44356915,119.1912901,94.04515357,636.4085309,187.2973329,0.14562034,0.025164211,0.004350672,0.025164211,774.8075656,78.01,21.99,1.1,78.52,3.93,39.26,1.96,3.670206189,0.183229856,4.7477,0.2777,1.1369,0.2499,0.025,0.0313,0.005,15.9
Bird Island,BI10,BI10.8,309,304.6,305.7,305.2,305.2,0.53,3924.9,4378.6,4122.3,4130.3,226.8,0.12526,0.00709,22078.91667,73482.5,1.440833333,21.58333333,216.6666667,69.58333333,52.5,32517.58333,14,37.5,342.9166667,553,31395.08333,5432.583333,5.781569029,1.754346971,0.173077019,-1.754346971,36827.66667,407.6722075,2507.018929,0.08989472,18.92789348,25.88904062,27.16099588,19.00478409,2397.683293,35.94187226,34.70525242,41.73173707,70.59358714,794.8579585,161.2290625,0.154631295,0.026762845,0.004634368,0.026762846,890.9897799,78.04,21.96,1.1,77.95,3.9,38.97,1.95,3.662792119,0.183280591,4.8471,0.286,1.2801,0.2812,0.0281,0.0352,0.0056,15.9
Bird Island,BI10,BI10.8,310,305.9,306.9,306.4,306.4,0.5,3931.6,4393,4133.3,4139.8,230.7,0.12539,0.00719,22529.90909,73501.63636,1.49,12.36363636,244.5454545,49.09090909,49.45454545,30981,74.81818182,43,307.1818182,610.4545455,32820.18182,5537.636364,5.929557248,1.779648234,0.168748834,-1.779648233,38357.81818,366.8862098,3146.749951,0.089442719,8.766672428,32.4572446,12.84098552,14.15883919,3253.77928,52.05539008,35.57246126,67.2782553,78.33053509,634.9103587,152.2539147,0.151925854,0.025811591,0.004389744,0.025811591,714.6954342,78.36,21.64,1.08,76.39,3.82,38.2,1.91,3.642835516,0.182141776,4.2434,0.2398,1.2109,0.2621,0.0262,0.0329,0.0051,15.7
Bird Island,BI10,BI10.8,311,307.1,308,307.6,307.6,0.47,3937.5,4410,4143.1,4149.4,236.3,0.12543,0.00734,22302.1,75887.4,1.534,13.3,255.9,49.8,51.6,34432.4,52.4,50,366.9,606.9,31508.9,5565.6,5.664546711,1.733631173,0.176750901,-1.733631173,37074.5,300.9730331,3605.881929,0.091433036,9.753062197,23.75546721,21.88251458,13.20101006,4387.708341,41.40638705,51.0794588,91.47367563,85.45362615,1126.928614,192.676009,0.202486955,0.036709284,0.006664785,0.036709284,1224.384222,79.31,20.69,1.03,60.59,3.03,30.3,1.51,3.411147713,0.16999449,4.0312,0.2257,1.3858,0.2867,0.0287,0.036,0.0056,15.6
Bird Island,BI10,BI10.8,312,308.2,309.2,308.7,308.7,0.47,3941.9,4423.5,4151,4158.2,240.8,0.12526,0.00745,22418.36364,80069.54545,1.497272727,8.363636364,279.6363636,54.63636364,37.27272727,40025.54545,49.72727273,13.90909091,529.5454545,535.2727273,30232.09091,5281.909091,5.724435634,1.744065997,0.174925577,-1.744065997,35514,569.993732,2865.387875,0.13069743,9.489707343,45.62734427,15.81311309,18.7674767,4373.086973,44.09328953,19.10735223,85.40534367,151.0444245,1645.447444,213.5745559,0.222175107,0.03852732,0.006689658,0.03852732,1799.135181,79.3,20.7,1.04,77.57,3.88,38.78,1.94,3.65790465,0.182989557,3.6094,0.1931,1.2428,0.2573,0.0257,0.0322,0.0049,15.4
Bird Island,BI10,BI10.8,313,309.4,310.4,309.9,309.9,0.5,3945.8,4440,4160.9,4167.8,247.1,0.11662,0.0071,22997.63636,75163.36364,1.437272727,11.81818182,297.7272727,43.54545455,60.90909091,31202.36364,0.636363636,25.45454545,564.9090909,581.8181818,33737.09091,5646.727273,5.978431798,1.787760032,0.167401582,-1.787760032,39383.81818,544.1266898,3657.938744,0.104794171,9.130368906,49.28912843,16.69349356,18.39268629,3227.110047,2.110579412,47.59908326,124.2082562,60.47779457,900.8923859,198.3683901,0.176533843,0.029639107,0.004982229,0.029639107,1028.65629,79.22,20.78,1.04,77.04,3.85,38.52,1.93,3.651177587,0.182938026,4.1527,0.2325,1.205,0.2504,0.025,0.0292,0.0046,15.6
Bird Island,BI10,BI10.8,314,310.6,311.6,311.1,311.1,0.53,3958.7,4451.7,4172.9,4178.1,246.5,0.11586,0.00703,22389.90909,71088.72727,1.450909091,7.636363636,276.5454545,33.63636364,47.90909091,26779.63636,10.54545455,15.81818182,510.3636364,703.0909091,34411.09091,5623.818182,6.121481845,1.81152923,0.163449782,-1.811529229,40034.90909,725.6676174,3924.77276,0.063946,8.605495073,40.97893028,14.95508427,20.11195935,3340.107761,22.21424604,32.47404558,105.7414514,117.6456158,685.5217655,153.1272792,0.149268041,0.024701992,0.004090009,0.024701992,772.0257061,81.22,18.78,0.94,77.72,3.89,38.86,1.94,3.659965444,0.182715722,4.266,0.2389,1.1424,0.2146,0.0215,0.0249,0.0039,15.6
Bird Island,BI10,BI10.8,315,311.8,312.9,312.4,312.4,0.55,3970.3,4461.6,4184.9,4189.3,245.7,0.11583,0.007,22474,70645.91667,1.419166667,9,241.5,47.08333333,42.16666667,26274.83333,6.5,18.58333333,404.25,663,34745.41667,5691.083333,6.106996213,1.809128386,0.163846764,-1.809128387,40436.5,487.7335338,3481.932339,0.051426617,8.883078909,27.33130074,18.99022875,10.58157346,2956.657782,15.18671668,42.1910338,81.3847484,87.122693,773.0722015,121.6070111,0.158457972,0.025826228,0.004211646,0.025826228,817.5241448,82.36,17.64,0.88,79.31,3.97,39.65,1.98,3.680090948,0.183772511,4.0849,0.2226,1.124,0.1983,0.0198,0.023,0.0035,15.5
Bird Island,BI10,BI10.8,316,313.1,314.2,313.6,313.6,0.55,3978.9,4470.8,4194.8,4199.6,246,0.11576,0.00698,22435,65325.75,1.414166667,5.583333333,231.25,28.33333333,42.75,19936.25,7.75,31.16666667,292.0833333,637.8333333,35962.33333,5698.25,6.312246908,1.842325175,0.158474858,-1.842325176,41660.58333,249.1034834,2405.586684,0.080505035,5.7280543,24.62122145,16.53279569,13.12267295,2291.029627,18.65049353,59.44873014,88.93353834,82.68871896,567.4814107,94.91251953,0.120560598,0.019042223,0.003008583,0.019042222,603.1591767,82.51,17.49,0.87,79.73,3.99,39.86,1.99,3.685373315,0.183991292,4.2749,0.2373,1.1874,0.2077,0.0208,0.024,0.0037,15.6
Bird Island,BI10,BI10.8,317,314.4,315.5,314.9,314.9,0.55,3989.7,4479.9,4204.9,4210.9,245.1,0.11586,0.00695,22340.66667,67751.16667,1.445,8,253.8333333,32.66666667,58,23251.16667,1.833333333,35.41666667,273.9166667,620.5,34964.58333,5786.833333,6.042770739,1.798767461,0.165518471,-1.798767461,40751.41667,279.1826816,2049.293796,0.120113583,10.22474716,37.40401858,19.17542619,20.85011445,2069.803145,6.350852961,66.16708648,91.53187059,109.6709956,329.3046278,65.13040532,0.087171825,0.014402856,0.002380197,0.014402855,337.7832706,83.32,16.68,0.83,79.36,3.97,39.68,1.98,3.680847282,0.183671311,4.4692,0.2525,1.1081,0.1848,0.0185,0.0214,0.0034,15.7
Bird Island,BI10,BI10.8,318,315.7,316.8,316.2,316.2,0.55,3994.5,4490.6,4214.6,4222.1,248,0.11586,0.00701,23562.25,78443.75,1.446666667,3.833333333,174.25,29.08333333,36.91666667,33224.08333,7.5,18.41666667,118.1666667,674.6666667,35797,5963.75,6.000622522,1.791449672,0.166787316,-1.791449671,41760.75,845.8208627,5258.364006,0.084243514,5.024183938,37.92846137,12.63083049,17.09576414,5152.036957,13.26307245,43.82912758,66.34871148,101.961074,1694.305918,154.7832062,0.180170622,0.030044668,0.005013121,0.030044668,1822.111319,85.16,14.84,0.74,76.31,3.82,38.15,1.91,3.641525758,0.18231492,4.1793,0.2299,1.1893,0.1765,0.0177,0.0205,0.0032,15.5
Bird Island,BI10,BI10.8,319,317,318,317.5,317.5,0.5,4002.7,4506.3,4225.2,4233.3,251.8,0.11583,0.00707,23321.81818,71727.45455,1.421818182,3.636363636,166.1818182,21.90909091,37.45454545,26142.18182,1.272727273,34.09090909,192.5454545,696.1818182,36293.18182,5746.454545,6.318065465,1.843155505,0.158358464,-1.843155505,42039.63636,653.9482882,2693.01431,0.066002755,8.285803851,27.49842971,16.15830774,15.94593137,2635.808787,4.221158824,40.73930423,98.71814791,52.40766772,1349.481887,231.1853644,0.149265434,0.023893919,0.003826309,0.023893918,1542.108055,85.08,14.92,0.75,82.09,4.1,41.04,2.05,3.714547201,0.185546339,4.4279,0.2546,1.2182,0.1818,0.0182,0.0211,0.0033,15.8
Bird Island,BI10,BI10.8,320,318.2,319.3,318.7,318.7,0.55,4009.3,4524,4235.1,4243.7,257.4,0.11586,0.00723,23000.66667,78640.25,1.5225,16.91666667,257.5,73.58333333,40.25,35625.58333,23.58333333,27.08333333,292.5,662.25,33313.41667,5599.833333,5.950958774,1.782754826,0.168306707,-1.782754826,38913.25,437.1676053,3457.20852,0.094400019,13.34478675,43.61713592,23.18878386,25.42412956,4217.863601,27.37104752,33.28788568,104.646157,68.51691895,1381.133886,148.3624759,0.249797525,0.041585141,0.00693219,0.041585141,1436.054894,84.85,15.15,0.76,79.64,3.98,39.82,1.99,3.684369299,0.184125939,4.6678,0.2684,1.2229,0.1853,0.0185,0.0215,0.0034,15.8
Bird Island,BI10,BI10.8,321,319.5,320.5,320,320,0.5,4016.3,4544.7,4245.6,4254.9,264.2,0.0883,0.00562,22321,69754.63636,1.458181818,13.27272727,258.2727273,58.18181818,32.81818182,25785.27273,12,42.18181818,344.3636364,673.4545455,34155.27273,5716.090909,5.9755403,1.786857411,0.167622205,-1.78685741,39871.36364,238.0651171,5603.330693,0.093254296,9.757980417,43.17659299,16.77389747,14.54522727,7243.934995,21.33072901,55.19024947,98.8243621,101.4823764,1792.361185,182.9412226,0.253683888,0.0423723,0.007086043,0.042372299,1906.102582,83.53,16.47,0.82,82.13,4.11,41.06,2.05,3.715034412,0.185480286,4.3352,0.2471,1.2336,0.2032,0.0203,0.0179,0.0028,15.7
Bird Island,BI10,BI10.8,322,320.7,321.8,321.2,321.2,0.55,4032.6,4555.7,4258.9,4268.5,261.5,0.08826,0.00556,22222.08333,57163.83333,1.31,20.41666667,237.0833333,65.08333333,45.41666667,6377.166667,9.75,43.75,460.5833333,819.9166667,39932.83333,6140.75,6.50467175,1.872225906,0.153826053,-1.872225905,46073.58333,326.8826474,1949.631053,0.117936809,9.268307027,31.99846114,18.26301943,16.65401035,2412.625874,17.49350529,52.97362122,138.8514303,134.7647501,1474.535356,223.4803734,0.165447928,0.025322772,0.003879222,0.025322773,1651.629248,82.12,17.88,0.89,83.41,4.17,41.7,2.09,3.730501129,0.186972359,4.4692,0.2525,1.0207,0.1825,0.0182,0.0161,0.0025,15.7
Bird Island,BI10,BI10.8,323,322,323.1,322.5,322.5,0.57,4048.3,4568.2,4273.4,4283.2,260,0.08832,0.00552,21887.08333,59737.5,1.444166667,10.16666667,167.25,34.16666667,28.75,11447.25,26.58333333,40.91666667,299.5833333,849.25,38167.16667,6071.75,6.286975958,1.838216715,0.159142774,-1.838216715,44238.91667,604.3098932,3393.831396,0.146935876,9.879577957,25.17619727,16.75401354,20.80701368,4072.448964,25.92457007,63.99212783,165.7349792,53.42475592,1014.020516,131.0372085,0.150813044,0.023970018,0.003811323,0.023970019,1088.272314,82.59,17.41,0.87,84.13,4.21,42.06,2.1,3.73909717,0.186688161,4.2706,0.2349,1.0334,0.18,0.018,0.0159,0.0025,15.5
Bird Island,BI10,BI10.8,324,323.3,324.3,323.8,323.8,0.5,4062.1,4584.5,4287.9,4297.9,261.2,0.0883,0.0055,21728.54545,67127.72727,1.460909091,6.727272727,151.9090909,38,40.54545455,23617.45455,6.818181818,18.54545455,134.8181818,674.7272727,34336.81818,5687.727273,6.038358079,1.797868241,0.165695066,-1.797868241,40024.54545,417.981187,3382.764493,0.093643424,8.100505035,24.15969596,18.55262785,15.53295617,3732.272722,16.01760395,28.84567086,71.56230597,109.0917879,713.8010673,105.2379123,0.145993709,0.024054385,0.003965535,0.024054384,747.9436294,81.93,18.07,0.9,58.59,2.93,29.3,1.46,3.377587516,0.168302996,3.7135,0.1987,1.2636,0.2284,0.0228,0.0202,0.0031,15.4
Bird Island,BI10,BI10.8,325,324.5,325.5,325,325,0.5,4074.7,4597.8,4303.1,4311.5,261.6,0.08829,0.00549,20600.90909,60344.54545,1.472727273,6.363636364,195.0909091,35.63636364,38.54545455,20547.81818,71.18181818,25.36363636,171.7272727,490,30738.54545,5395,5.69538656,1.739038402,0.175797502,-1.739038401,36133.54545,658.7752962,4454.099536,0.123781332,6.168836637,26.94236272,14.18642116,21.99710725,4480.088723,62.25402506,33.61925855,72.63620435,133.3146654,1837.240723,190.8779715,0.210376672,0.036844584,0.006459489,0.036844585,1994.395315,81.68,18.32,0.92,71.31,3.57,35.66,1.78,3.574029612,0.178400805,3.9741,0.2186,1.3633,0.2498,0.025,0.0221,0.0034,15.5
Bird Island,BI10,BI10.9,337,326,327.1,326.5,326.5,0.53,4086.4,4616.9,4320,4328.5,265.3,0.08832,0.00555,19750.27273,58742.36364,1.363636364,10.45454545,196.4545455,37.45454545,30.63636364,18705,146.1818182,15.09090909,354.4545455,561,30717.36364,5208.181818,5.898769759,1.774333436,0.169666508,-1.774333437,35925.54545,530.7726615,2236.623226,0.118006163,8.869764781,44.95634246,19.48005973,13.35120015,1883.423532,48.02877925,21.42640682,100.5021031,67.79823007,940.3302901,97.5036596,0.176755049,0.030093214,0.005131853,0.030093213,977.0647229,81.83,18.17,0.91,79.06,3.95,39.53,1.98,3.677059877,0.184178562,4.4556,0.254,0.9453,0.1718,0.0172,0.0152,0.0024,15.7
Bird Island,BI10,BI10.9,338,327.3,328.4,327.8,327.8,0.55,4096.2,4640.5,4334.2,4343.2,272.1,0.08832,0.00568,21065.91667,70104.08333,1.460833333,13.83333333,302,50.75,49,29781.25,224.75,28.91666667,409.5,561,30537.5,5300.25,5.763614556,1.751212632,0.173626331,-1.751212632,35837.75,630.5716682,4522.020615,0.096149347,11.43227754,36.53640775,18.6748494,21.0281197,4424.279215,56.33685214,45.46218875,69.94348368,85.46876091,620.0066715,111.4427085,0.157441479,0.027926031,0.004959554,0.027926031,642.1822348,82.57,17.43,0.87,68.23,3.41,34.11,1.71,3.529590596,0.176945175,3.9915,0.2155,0.981,0.171,0.0171,0.0151,0.0023,15.4
Bird Island,BI10,BI10.9,339,328.6,329.6,329.1,329.1,0.5,4102.6,4660.5,4347.6,4357.9,279,0.08863,0.00581,20773.54545,71682.18182,1.536363636,16.72727273,331.5454545,59.72727273,43.63636364,31999.54545,286.0909091,43.63636364,399.6363636,589,29922.36364,5226.636364,5.726529107,1.744935542,0.174686672,-1.744935542,35149,720.3391373,3255.041039,0.119438078,9.900413215,42.62479006,25.43655208,14.18642116,2889.506303,101.789444,61.41379768,79.34768141,113.9131248,845.9204777,166.0405208,0.112027897,0.019572406,0.003420916,0.019572406,982.6827565,80.71,19.29,0.96,72.58,3.63,36.29,1.81,3.591542221,0.179131756,4.0629,0.2255,1.0425,0.2011,0.0201,0.0178,0.0028,15.6
Bird Island,BI10,BI10.9,340,329.8,330.8,330.3,330.3,0.5,4110.9,4681.5,4360.3,4371.5,285.3,0.0898,0.006,20297.63636,68588.27273,1.441818182,18.72727273,326.2727273,57.18181818,34.90909091,28977.18182,176.3636364,24.54545455,393.2727273,579.0909091,30185.63636,5170.818182,5.839066044,1.764446741,0.171302887,-1.764446741,35356.45455,902.6975432,5074.725078,0.09184968,10.43159536,74.17154563,27.94572662,16.98502014,4494.042986,76.01219998,34.37837587,73.85538695,81.24340533,728.8846648,148.6793988,0.096259882,0.016544548,0.002844452,0.016544548,854.8197896,81.07,18.93,0.95,74.16,3.71,37.08,1.85,3.613077741,0.180264127,3.9741,0.2186,1.0648,0.2016,0.0202,0.0181,0.0028,15.5
