Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,Mo_inc,Mo_coh,Mo_inc_sd,Mo_coh_sd,coh_inc,coh_inc_sd,dry_mass_pc,dry_mass_err
Marion Island,PB1,PB1_1B,52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,-1.76432351,1.501717283,1.920631201,-0.617726005,4.372232371,-0.912165852,-1.391013506,-1.394827878,-1.441772613,-2.185580865,1.541161153,0.371668221,-0.088216176,0.075085864,0.09603156,-0.0308863,0.218611619,-0.045608293,-0.069550675,-0.069741394,-0.072088631,-0.109279043,0.077058058,0.018583411,2.280481927,4.540657838,3.544550004,0.168688759,4.57088236,-3.184229158,-2.723901326,-2.47516921,-1.765566909,-4.024603757,-0.034287826,-0.897502702,0.114024096,0.227032892,0.1772275,0.008434438,0.228544118,-0.159211458,-0.136195066,-0.123758461,-0.088278345,-0.201230188,-0.001714391,-0.044875135,14497.16667,3880.5,970.043751,156.075448,0.26823745,0.011196424,43.90873382,4.390873382
Marion Island,PB1,PB1_1B,54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,-2.025173182,1.182307263,1.919231556,-0.652809395,4.324691105,-0.627742119,-1.030117543,-1.170561647,-2.003022439,-2.119035136,1.524815163,0.677416375,-0.101258659,0.059115363,0.095961578,-0.03264047,0.216234555,-0.031387106,-0.051505877,-0.058528082,-0.100151122,-0.105951757,0.076240758,0.033870819,2.238813489,4.47756675,3.599401976,0.128272581,4.508084376,-3.238993751,-2.521480883,-2.500143437,-1.853983361,-3.997230883,-0.097701915,-0.742604942,0.111940674,0.223878337,0.179970099,0.006413629,0.225404219,-0.161949688,-0.126074044,-0.125007172,-0.092699168,-0.199861544,-0.004885096,-0.037130247,19994.84615,4481.076923,2173.722723,330.9102249,0.22515501,0.013989081,51.53906898,5.153906898
Marion Island,PB1,PB1_1B,57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,-1.773812467,1.278848584,1.826461593,-0.484379354,4.319956042,-0.678800543,-1.312154438,-1.466777105,-1.822602632,-1.822602632,1.504298081,0.431564869,-0.088690623,0.063942429,0.09132308,-0.024218968,0.215997802,-0.033940027,-0.065607722,-0.073338855,-0.091130132,-0.091130132,0.075214904,0.021578243,2.342778575,4.424931721,3.629214025,0.209631785,4.609828939,-3.21763932,-2.895178887,-2.555623058,-1.722361251,-3.978570182,-0.087922036,-0.75909031,0.117138929,0.221246586,0.181460701,0.010481589,0.230491447,-0.160881966,-0.144758944,-0.127781153,-0.086118063,-0.198928509,-0.004396102,-0.037954515,15706.53846,4129.615385,1398.191905,177.78336,0.264085902,0.01558686,22.75250175,2.275250175
Marion Island,PB1,PB1_1B,62,77.7,78.9,78.3,2906.71,18248.84615,66842.23077,1.417692308,-2.219042155,0.950073545,1.846094674,-0.74284512,4.300789864,-0.357461532,-0.932942766,-1.128370917,-1.778057219,-2.088906351,1.442910201,0.707757778,-0.110952108,0.047503677,0.092304734,-0.037142256,0.215039493,-0.017873077,-0.046647138,-0.056418546,-0.088902861,-0.104445318,0.07214551,0.035387889,2.299343419,4.301192691,3.638734901,0.085911031,4.605138787,-3.08417463,-2.647909569,-2.592758853,-1.721260717,-4.024293939,-0.125354811,-0.73456831,0.114967171,0.215059635,0.181936745,0.004295552,0.230256939,-0.154208731,-0.132395478,-0.129637943,-0.086063036,-0.201214697,-0.006267741,-0.036728415,22383.61538,4693.153846,2194.764321,278.1629757,0.210580766,0.011434997,29.03795177,2.903795177
Marion Island,PB1,PB1_1B,64,80.4,81.5,81,3009.64,19450.58333,64025.41667,1.3575,-2.504628971,0.880925868,2.018856534,-0.775188267,4.260388379,-0.640064462,-0.599261838,-0.996393565,-1.992554128,-2.264136782,1.486031909,1.126025323,-0.125231449,0.044046293,0.100942827,-0.038759413,0.213019419,-0.032003223,-0.029963092,-0.049819678,-0.099627706,-0.113206839,0.074301595,0.056301266,2.095106262,4.289678647,3.711210296,0.039424121,4.587955901,-3.198250013,-2.642640288,-2.300561264,-1.655856603,-4.191672449,-0.12726464,-0.607129969,0.104755313,0.214483932,0.185560515,0.001971206,0.229397795,-0.159912501,-0.132132014,-0.115028063,-0.08279283,-0.209583622,-0.006363232,-0.030356498,27547.83333,5111.333333,1356.004212,183.2992255,0.185739516,0.006266448,23.17770367,2.317770367
Marion Island,PB1,PB1_1B,65,81.7,82.8,82.3,3058.43,18342.75,67634.66667,1.411666667,-2.173832158,1.038083082,1.937673239,-0.685506517,4.405047009,-0.391753307,-1.012972024,-1.355861913,-1.799018292,-2.469898672,1.606452506,0.901587046,-0.108691608,0.051904154,0.096883662,-0.034275326,0.22025235,-0.019587665,-0.050648601,-0.067793096,-0.089950915,-0.123494934,0.080322625,0.045079352,2.233731149,4.350854446,3.671679712,0.101547751,4.538376823,-3.205531479,-2.725837775,-2.446817174,-1.660843213,-4.095416489,-0.081307405,-0.680436347,0.111686557,0.217542722,0.183583986,0.005077388,0.226918841,-0.160276574,-0.136291889,-0.122340859,-0.083042161,-0.204770824,-0.00406537,-0.034021817,22775.08333,4775.583333,1555.31613,260.3457346,0.21004471,0.009535857,36.17742954,3.617742954
Marion Island,PB1,PB1_1B,66,83,84.1,83.6,3107.49,18904.33333,63114.5,1.319166667,-2.083795069,1.003393815,1.79891795,-0.851010567,4.20691544,-0.828288614,-0.692226181,-1.007874191,-1.751452225,-2.287890425,1.499349868,0.993960199,-0.104189753,0.050169691,0.089945897,-0.042550528,0.210345772,-0.041414431,-0.034611309,-0.05039371,-0.087572611,-0.114394521,0.074967493,0.04969801,2.201044511,4.327665555,3.62767015,0.076615867,4.592252293,-3.201453001,-2.712275627,-2.37657202,-1.723733244,-4.040217102,-0.103586828,-0.667410555,0.110052226,0.216383278,0.181383507,0.003830793,0.229612615,-0.16007265,-0.135613781,-0.118828601,-0.086186662,-0.202010855,-0.005179341,-0.033370528,26735.16667,5044.833333,2161.448245,251.8664268,0.18922426,0.008258043,23.1665181,2.31665181
Marion Island,PB1,PB1_1B,67,84.3,85.4,84.9,3155.81,17636.09091,64678.36364,1.339090909,-2.083000221,1.058708955,1.872139351,-0.710298757,4.292627173,-0.899344142,-0.870682444,-1.226961741,-2.011156049,-1.823648655,1.526356254,0.875260275,-0.104150011,0.052935448,0.093606968,-0.035514938,0.214631359,-0.044967207,-0.043534122,-0.061348087,-0.100557802,-0.091182433,0.076317813,0.043763014,2.149714997,4.682082033,3.493040086,0.303003389,4.607568437,-3.050245225,-2.223040696,-2.740266679,-1.928964136,-4.086621424,-0.313120452,-0.89315033,0.10748575,0.234104102,0.174652004,0.015150169,0.230378422,-0.152512261,-0.111152035,-0.137013334,-0.096448207,-0.204331071,-0.015656023,-0.044657516,22475.54545,4671.363636,2729.874772,478.104439,0.208509625,0.00925991,23.1665181,2.31665181
Marion Island,PB1,PB1_1B,68,85.6,86.6,86.1,3200.37,18191.66667,64933,1.381666667,-2.497975598,0.982833054,2.033568168,-0.85454268,4.142822174,-0.570933933,-0.896042411,-1.100066705,-1.262721494,-2.258149547,1.506635108,0.774573864,-0.12489878,0.049141653,0.101678408,-0.042727134,0.207141109,-0.028546697,-0.044802121,-0.055003335,-0.063136075,-0.112907477,0.075331755,0.038728693,2.104161516,4.396538966,3.788326224,0.066904885,4.546891157,-3.327049087,-2.668358238,-2.385892243,-1.734769606,-4.215280644,-0.061107885,-0.510365045,0.105208076,0.219826948,0.189416311,0.003345244,0.227344558,-0.166352454,-0.133417912,-0.119294612,-0.08673848,-0.210764032,-0.003055394,-0.025518252,22639.83333,4703.833333,620.4422348,108.3335897,0.207835867,0.004995657,24.02293655,2.402293655
Marion Island,PB1,PB1_1C,77,89.2,90.3,89.7,3335.04,17434.41667,64597.41667,1.366666667,-2.283745596,1.023891388,2.103129163,-1.02873347,4.078518281,-0.814717822,-1.033236855,-1.209957277,-1.170069291,-2.031264306,1.546075338,0.820110447,-0.11418728,0.051194569,0.105156458,-0.051436673,0.203925914,-0.040735891,-0.051661843,-0.060497864,-0.058503465,-0.101563215,0.077303767,0.041005522,1.954093573,4.341450154,3.942534518,-0.138640144,4.479117744,-3.533080744,-2.70557184,-2.225567261,-1.436378085,-4.410529111,0.047095145,-0.314523949,0.097704679,0.217072508,0.197126726,-0.006932007,0.223955887,-0.176654037,-0.135278592,-0.111278363,-0.071818904,-0.220526456,0.002354757,-0.015726197,21375.91667,4659.75,553.1809598,129.9336369,0.218045056,0.005548709,15.44962422,1.544962422
Marion Island,PB1,PB1_1C,79,91.8,92.9,92.4,3436.21,17075.33333,66607.58333,1.385833333,-2.517334874,1.056159235,2.164122725,-0.881874856,4.231709722,-0.628888763,-1.068812899,-1.244641963,-1.161031227,-2.407665474,1.603216305,0.855042069,-0.125866744,0.052807962,0.108206136,-0.044093743,0.211585486,-0.031444438,-0.053440645,-0.062232098,-0.058051561,-0.120383274,0.080160815,0.042752103,1.906261105,4.330790095,4.037433989,-0.201028538,4.465324818,-3.554696484,-2.848533935,-2.211531484,-1.288173585,-4.517923205,0.089913141,-0.207835916,0.095313055,0.216539505,0.201871699,-0.010051427,0.223266241,-0.177734824,-0.142426697,-0.110576574,-0.064408679,-0.22589616,0.004495657,-0.010391796,19642.16667,4468.5,543.9003641,191.2093094,0.227481383,0.006979592,19.87159939,1.987159939
Marion Island,PB1,PB1_1C,81,94.5,95.6,95.1,3538.8,17447,69952.9,1.418,-2.247148003,1.137915105,2.14596318,-0.887839044,4.165091059,-1.016811007,-1.189683675,-1.24444776,-1.02422237,-2.174072023,1.594553244,0.740701296,-0.1123574,0.056895755,0.107298159,-0.044391952,0.208254553,-0.05084055,-0.059484184,-0.062222388,-0.051211118,-0.108703601,0.079727662,0.037035065,1.92303124,4.351569895,4.0164022,-0.225152725,4.394766258,-3.538504353,-2.70559523,-2.303593098,-1.277601716,-4.548123285,0.136285481,-0.223484667,0.096151562,0.217578495,0.20082011,-0.011257636,0.219738313,-0.176925218,-0.135279762,-0.115179655,-0.063880086,-0.227406164,0.006814274,-0.011174233,19214.4,4511.8,1383.951846,220.5149529,0.235304158,0.009803607,15.94569099,1.594569099
Marion Island,PB1,PB1_1C,84,98.5,99.6,99.1,3690.04,17307.42857,67550.85714,1.354285714,-2.000956173,1.257234169,2.362887863,-0.948089906,4.253238425,-0.867196496,-1.063429121,-1.190568109,-0.66019509,-3.974062065,1.754555645,1.076580857,-0.100047809,0.062861708,0.118144393,-0.047404495,0.212661921,-0.043359825,-0.053171456,-0.059528405,-0.033009754,-0.198703103,0.087727782,0.053829043,1.944728258,4.287803065,3.941189851,-0.229243037,4.417238343,-3.572278309,-2.773770613,-2.300864224,-1.187387121,-4.485344272,0.109730048,-0.151801989,0.097236413,0.214390153,0.197059493,-0.011462152,0.220861917,-0.178613915,-0.138688531,-0.115043211,-0.059369356,-0.224267214,0.005486502,-0.007590099,19992.28571,4599.285714,1824.135842,336.0375546,0.230503511,0.009527891,30.56266025,3.056266025
Marion Island,PB1,PB1_1C,86,101.2,102.3,101.8,3791.98,15458.1,64199,1.393,-1.924782442,1.17721169,2.173010631,-1.059006106,4.130200169,-0.84427839,-1.341792669,-1.753286431,-0.722695669,-2.285503245,1.637081549,0.813840912,-0.096239122,0.058860585,0.108650532,-0.052950305,0.206510008,-0.042213919,-0.067089633,-0.087664322,-0.036134783,-0.114275162,0.081854077,0.040692046,2.040466938,4.331405526,3.829689078,-0.072029568,4.461380727,-3.372480545,-2.842840375,-2.457554858,-1.268615154,-4.432245505,0.094205851,-0.311382115,0.102023347,0.216570276,0.191484454,-0.003601478,0.223069036,-0.168624027,-0.142142019,-0.122877743,-0.063430758,-0.221612275,0.004710293,-0.015569106,16313,4017.4,1335.465878,340.3730633,0.246268089,0.005831168,20.28888154,2.028888154
Marion Island,PB1,PB1_1C,87,102.6,103.7,103.1,3841.55,16703.16667,70746.25,1.3775,-1.807690938,1.343335834,2.243380728,-0.907552576,4.198611148,-0.960258443,-1.336862955,-1.69294949,-0.702502768,-2.753634727,1.582417859,0.793706329,-0.090384547,0.067166792,0.112169036,-0.045377629,0.209930557,-0.048012922,-0.066843148,-0.084647475,-0.035125138,-0.137681736,0.079120893,0.039685316,1.945954254,4.291091287,3.974092807,-0.246016146,4.429355504,-3.560243378,-2.770549924,-2.459818674,-1.14254952,-4.485073871,0.143379464,-0.119621804,0.097297713,0.214554564,0.19870464,-0.012300807,0.221467775,-0.178012169,-0.138527496,-0.122990934,-0.057127476,-0.224253694,0.007168973,-0.00598109,17079.08333,4210,1309.762883,229.2136756,0.247231843,0.014684839,14.63439001,1.463439001
Marion Island,PB1,PB1_1C,88,103.9,105,104.4,3891.1,17387.11111,70293.22222,1.427777778,-1.985553858,1.166615715,2.195307609,-1.122098441,4.150594512,-0.753025043,-1.304809937,-1.558243837,-0.518624337,-2.892642071,1.664243548,0.958236139,-0.099277693,0.058330786,0.10976538,-0.056104922,0.207529726,-0.037651252,-0.065240497,-0.077912192,-0.025931217,-0.144632104,0.083212177,0.047911807,1.88275182,4.282822189,3.992904533,-0.305115476,4.410793157,-3.570248637,-2.717242165,-2.397129042,-1.104632164,-4.544205011,0.155231426,-0.085930631,0.094137591,0.214141109,0.199645227,-0.015255774,0.220539658,-0.178512432,-0.135862108,-0.119856452,-0.055231608,-0.227210251,0.007761571,-0.004296532,19304.22222,4456.666667,1161.620396,260.324317,0.230948309,0.005492986,16.88910103,1.688910103
South Georgia,POB4,POB_1A,16,31.5,32.9,32.2,-17.69,44267,285528.3333,2.106666667,-0.551791601,0.905493634,0.879885766,-1.200238602,4.115736158,-0.971645446,-1.178616138,0.741760709,-4.212500178,-1.200238602,-0.001195964,2.673350266,-0.02758958,0.045274682,0.043994288,-0.06001193,0.205786808,-0.048582272,-0.058930807,0.037088035,-0.210625009,-0.06001193,-5.97982E-05,0.133667513,3.575785431,4.408188127,2.670416298,-0.572029563,3.967608074,-4.160809876,-2.915172984,-1.645982351,-1.371672717,-2.233704825,-0.371816922,-1.350808692,0.178789272,0.220409406,0.133520815,-0.028601478,0.198380404,-0.208040494,-0.145758649,-0.082299118,-0.068583636,-0.111685241,-0.018590846,-0.067540435,214438.3333,35928.33333,9710.000069,1484.618582,0.167566239,0.000666783,13.42933016,1.342933016
South Georgia,POB4,POB_1A,19,36.1,37.4,36.8,-1.785,47201.5,290670,2.37,-0.497316548,0.894969443,1.170027362,-0.473562462,4.388358574,-0.221726521,-2.890415648,0.75407185,-6.846455539,0.221929386,0.658899212,2.841220889,-0.024865827,0.044748472,0.058501368,-0.023678123,0.219417929,-0.011086326,-0.144520782,0.037703593,-0.342322777,0.011096469,0.032944961,0.142061044,3.723650512,4.50946494,2.968069814,-0.072630034,4.024551679,-4.27067195,-3.313933628,-1.921534314,-2.098552936,-2.128962651,-0.393039672,-1.026411759,0.186182526,0.225473247,0.148403491,-0.003631502,0.201227584,-0.213533598,-0.165696681,-0.096076716,-0.104927647,-0.106448133,-0.019651984,-0.051320588,214707,36644,127.2792206,210.7178208,0.170669536,0.000880247,17.11706554,1.711706554
South Georgia,POB4,POB_1A,21,39.2,40.6,39.9,17.43666667,52613.33333,309983.3333,2.213333333,0.163930146,1.202449813,1.728440158,-0.398883598,4.358853696,-1.695181505,-2.294509931,0.490132716,-7.105338354,-0.239621086,1.109668079,2.680059866,0.008196507,0.060122491,0.086422008,-0.01994418,0.217942685,-0.084759075,-0.114725497,0.024506636,-0.355266918,-0.011981054,0.055483404,0.134002993,3.667459809,4.318331729,3.249772256,0.231987296,4.318655126,-4.108107053,-3.695302095,-2.219206986,-2.191669158,-2.261433739,-0.071974644,-1.238512542,0.18337299,0.215916586,0.162488613,0.011599365,0.215932756,-0.205405353,-0.184765105,-0.110960349,-0.109583458,-0.113071687,-0.003598732,-0.061925627,227365.6667,37899.66667,3003.652832,680.8467767,0.166692421,0.002282058,19.43499706,1.943499706
South Georgia,POB4,POB_1A,24,43.8,45.1,44.4,249.3233333,57701,317832.6667,2.313333333,0.312240843,1.318925882,1.674121339,-0.490424863,4.305843836,-1.521897849,-0.960428492,0.724597777,-7.164986255,-0.68391972,-0.151970465,2.637897967,0.015612042,0.065946294,0.083706067,-0.024521243,0.215292192,-0.076094892,-0.048021425,0.036229889,-0.358249313,-0.034195986,-0.007598523,0.131894898,3.963623527,4.321548079,3.252242672,0.228306505,4.228851729,-4.307467159,-3.520316243,-2.039337733,-2.343665378,-3.157933988,-0.034217189,-0.591634822,0.198181176,0.216077404,0.162612134,0.011415325,0.211442586,-0.215373358,-0.176015812,-0.101966887,-0.117183269,-0.157896699,-0.001710859,-0.029581741,234041.3333,39479.66667,13387.25036,2148.452078,0.168713306,0.001898358,23.41533324,2.341533324
South Georgia,POB4,POB_1A,28,49.9,51.2,50.5,569.63,53284,310762.6667,2.223333333,-0.248987575,1.363702373,1.244538514,-0.794051772,4.352691181,-0.454374405,-1.360714806,1.217098898,-6.581971126,-1.658347209,-0.323346142,3.24376207,-0.012449379,0.068185119,0.062226926,-0.039702589,0.217634559,-0.02271872,-0.06803574,0.060854945,-0.329098556,-0.08291736,-0.016167307,0.162188104,3.809678779,4.70403055,2.45569336,-1.305881087,4.221314984,-3.785526554,-2.740684427,-1.581521807,-1.906735581,-2.317901578,-0.054268528,-1.498198111,0.190483939,0.235201527,0.122784668,-0.065294054,0.211065749,-0.189276328,-0.137034221,-0.07907609,-0.095336779,-0.115895079,-0.002713426,-0.074909906,239099.3333,39678,3127.061613,414.2933743,0.165954338,0.00124629,12.40410571,1.240410571
South Georgia,POB4,POB_1E,170,200.2,201.3,200.7,3778.715,56279.5,308607,2.585,-1.014502031,1.632685425,1.201591031,-0.38019535,4.747863768,-0.259050967,-0.372648145,1.591357229,-6.274598185,-4.164384984,-0.314237383,3.606119593,-0.050725102,0.081634271,0.060079552,-0.019009768,0.237393188,-0.012952548,-0.018632407,0.079567861,-0.313729909,-0.208219249,-0.015711869,0.18030598,3.277933707,4.559005308,2.181292347,-0.903839607,3.841266165,-3.684798834,-2.810002349,-1.425879122,-1.933690343,-2.531155738,-0.1894347,-0.380696834,0.163896685,0.227950265,0.109064617,-0.04519198,0.192063308,-0.184239942,-0.140500117,-0.071293956,-0.096684517,-0.126557787,-0.009471735,-0.019034842,234488,38251,3725.038523,743.8763338,0.163121003,0.000581029,9.569663124,0.956966312
South Georgia,POB4,POB_1E,174,205.3,206.4,205.9,3794.655,61768,316590,2.785,-0.918952127,2.364993992,1.695488575,-0.326448472,5.036168416,-0.105660635,-0.314752433,2.032183306,-5.780700641,-3.67048744,-4.035130554,4.023298013,-0.045947606,0.1182497,0.084774429,-0.016322424,0.251808421,-0.005283032,-0.015737622,0.101609165,-0.289035032,-0.183524372,-0.201756528,0.201164901,3.32607977,4.851129105,1.80184938,-1.475661779,4.152824456,-3.393051575,-2.504665971,-1.417751251,-1.150842201,-2.745150155,0.035680329,-1.480440108,0.166303988,0.242556455,0.090092469,-0.073783089,0.207641223,-0.169652579,-0.125233299,-0.070887563,-0.05754211,-0.137257508,0.001784016,-0.074022005,243245.5,40129,511.2382028,219.2031022,0.164974559,0.001247893,7.340952726,0.734095273
South Georgia,POB4,POB_1E,177,209.4,210.5,209.9,3808.206667,59408.66667,313049.3333,2.496666667,-0.428272552,1.75086835,1.190157072,0.081261916,4.943295276,0.177276569,-0.72676554,1.569713995,-6.077833472,-1.88817873,-4.332263386,3.740740501,-0.021413628,0.087543418,0.059507854,0.004063096,0.247164764,0.008863828,-0.036338277,0.0784857,-0.303891674,-0.094408937,-0.216613169,0.187037025,3.108782719,4.606627577,1.732712671,-1.536361585,3.822880057,-3.612148529,-2.693614768,-1.678876838,0.894250725,-2.846041249,-0.221066725,-1.577144054,0.155439136,0.230331379,0.086635634,-0.076818079,0.191144003,-0.180607426,-0.134680738,-0.083943842,0.044712536,-0.142302062,-0.011053336,-0.078857203,238533.6667,38684.66667,886.2529737,263.6082953,0.162175866,0.000566302,8.803204222,0.880320422
South Georgia,POB4,POB_1E,183,217.6,218.5,218.1,3834.505,59044,317910,2.3,0.156209758,1.300568068,0.934948869,-0.398100978,4.568672727,-0.959570334,0.085695974,1.488968671,-6.314976668,0.143361615,-4.569406581,3.563628879,0.007810488,0.065028403,0.046747443,-0.019905049,0.228433636,-0.047978517,0.004284799,0.074448434,-0.315748833,0.007168081,-0.228470329,0.178181444,3.469839049,4.774805488,1.842776615,-0.937344474,3.908116263,-3.824494605,-2.911889416,-1.978529572,-0.377010267,-2.468125775,-0.168818846,-1.32932446,0.173491952,0.238740274,0.092138831,-0.046867224,0.195405813,-0.19122473,-0.145594471,-0.098926479,-0.018850513,-0.123406289,-0.008440942,-0.066466223,244063.5,40555,1051.467784,83.43860018,0.166168051,0.001057753,6.822135563,0.682213556
South Georgia,POB4,POB_1F,196,225.1,226.2,225.7,3857.985,60935.5,318950.5,2.57,-0.529937272,1.739806715,1.097793834,-0.897662052,4.936498701,0.107859814,0.647533592,2.046776927,-5.715925453,-3.605712253,-3.970355367,4.143322814,-0.026496864,0.086990336,0.054889692,-0.044883103,0.246824935,0.005392991,0.03237668,0.102338846,-0.285796273,-0.180285613,-0.198517768,0.207166141,3.520720174,5.112321995,1.601087933,-1.259270245,4.175713695,-3.365556384,-2.809879075,-1.625589281,-0.310215806,-3.20931102,0.219677088,-2.049699073,0.176036009,0.2556161,0.080054397,-0.062963512,0.208785685,-0.168277819,-0.140493954,-0.081279464,-0.01551079,-0.160465551,0.010983854,-0.102484954,247584,41298,1417.041989,239.002092,0.166809489,0.001920068,8.532241127,0.853224113
South Georgia,POB4,POB_1F,202,232.5,233.6,233,3880.55,59481.33333,318309.3333,2.546666667,-1.39629771,1.428340069,0.561067318,-0.60345117,4.441479759,-0.038635162,-0.152794067,1.811549783,-6.129567899,-1.912514183,-1.716769606,3.707592868,-0.069814886,0.071417003,0.028053366,-0.030172558,0.222073988,-0.001931758,-0.007639703,0.090577489,-0.306478395,-0.095625709,-0.08583848,0.185379643,3.46568211,4.843149594,1.738939694,-1.102045675,4.122794225,-3.643449116,-2.960253123,-1.639001951,-0.521058011,-2.574898007,-0.053073055,-1.676786686,0.173284106,0.24215748,0.086946985,-0.055102284,0.206139711,-0.182172456,-0.148012656,-0.081950098,-0.026052901,-0.1287449,-0.002653653,-0.083839334,248157.6667,40731,716.3772284,261.4708397,0.164132513,0.000610012,7.451785434,0.745178543
