Site,depth,SH20_age,Ti,Ca,Sr,Ti_ICP_clr_ppm,Ti_ICP_clr_lower_ppm,Ti_ICP_clr_upper_ppm,Ca_ICP_clr_ppm,Ca_ICP_clr_lower_ppm,Ca_ICP_clr_upper_ppm,Sr_ICP_clr_ppm,Sr_ICP_clr_lower_ppm,Sr_ICP_clr_upper_ppm
HER42PB,320.1,3659.73,62,274,499,1367.292373,1173.744345,1589.37173,15407.40109,15618.11566,15167.23292,222.5659021,205.3993654,240.6547154
HER42PB,320.2,3660.69,38,302,489,788.6988395,673.6713882,922.1304983,15936.77314,16074.01673,15779.54404,271.787389,249.5712469,295.5848285
HER42PB,320.3,3661.66,20,294,486,491.8126976,419.0429215,576.6888116,16193.72569,16292.68552,16080.57012,311.7209827,285.5309268,340.0004398
HER42PB,320.4,3662.62,36,344,598,694.1716708,592.4602732,812.3629611,16019.0151,16144.15371,15875.66455,284.0726024,260.645388,309.231859
HER42PB,320.5,3663.59,37,275,634,918.9032073,785.7601332,1072.973187,15819.90898,15973.9135,15643.57316,258.4471816,237.5857396,280.7130196
HER42PB,320.6,3664.55,62,234,508,1580.765449,1359.558515,1833.549601,15206.47975,15443.51955,14937.11729,210.014174,194.1813081,226.5924777
HER42PB,320.7,3665.52,62,278,499,1325.745233,1137.679381,1541.700057,15443.58083,15649.30096,15209.00122,227.9333073,210.2790233,246.5580915
HER42PB,320.8,3666.48,88,328,490,1474.119623,1266.669343,1711.65829,15302.94458,15527.18267,15047.77264,220.1951676,203.4073595,237.8284347
HER42PB,320.9,3667.45,98,340,505,1561.082614,1342.404815,1811.068035,15223.85923,15458.57648,14957.06956,212.3175213,196.2780778,229.1217762
HER42PB,321,3668.42,54,252,575,1354.959861,1163.035685,1575.226431,15418.26778,15627.49322,15179.764,224.0317233,206.7304625,242.2689368
HER42PB,321.1,3669.38,47,227,460,1281.190055,1098.993695,1490.588645,15488.80409,15688.68899,15260.71956,227.2652208,209.5766855,245.951164
HER42PB,321.2,3670.35,39,272,398,936.412532,800.8296207,1093.261532,15809.53572,15965.37603,15631.0748,251.3111147,231.053714,272.9230398
HER42PB,321.3,3671.31,62,310,484,1226.625438,1051.679287,1427.901857,15540.81708,15733.75296,15320.50621,229.8168495,211.8271224,248.8512988
HER42PB,321.4,3672.28,37,260,549,939.6009443,803.6003394,1096.916911,15801.52057,15958.15476,15622.1946,256.137859,235.5042714,278.1478556
HER42PB,321.6,3674.21,72,299,519,1404.761505,1206.305153,1632.310916,15372.59281,15587.94388,15127.26051,219.9050525,203.0103311,237.687941
HER42PB,321.7,3675.17,54,317,608,1073.136299,918.8665554,1251.136497,15679.69677,15853.39731,15481.04749,244.4262956,224.9954998,265.0753768
HER42PB,321.8,3676.14,53,338,500,962.4799712,823.3311401,1123.368011,15780.47707,15940.06523,15597.8003,254.3023238,233.8629997,276.0910537
HER42PB,321.9,3677.1,40,356,659,765.6214182,653.8166794,895.375213,15961.54643,16095.48292,15808.0694,270.0915212,247.9597665,293.8147523
