Site,depth,SH20_age,Ti,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS
HER42PB,154.9,1535.93,-5.297540037,7.397672775,1632.181553,1052.657054,2530.754541
HER42PB,155,1537.48,-5.597627993,7.193612965,1330.903035,858.3508781,2063.61167
HER42PB,155.1,1539.03,-5.594116407,7.196000843,1334.084867,860.4029648,2068.545212
HER42PB,155.2,1540.59,-6.182297572,6.796037651,894.2967463,576.7665841,1386.63836
HER42PB,155.3,1542.14,-5.544312573,7.22986745,1380.039568,890.0409299,2139.799582
HER42PB,155.4,1543.69,-5.684437686,7.134582374,1254.61292,809.1484299,1945.32118
HER42PB,155.5,1545.24,-6.954448007,6.270975355,528.9930825,341.1681128,820.2222624
HER42PB,155.6,1546.8,-5.788446069,7.063856673,1168.944721,753.897693,1812.489644
HER42PB,155.7,1548.35,-6.328780583,6.696429204,809.5100625,522.0843702,1255.173644
HER42PB,155.8,1549.9,-5.653112039,7.155883813,1281.624655,826.5693431,1987.203819
HER42PB,155.9,1551.45,-5.546467934,7.228401805,1378.018401,888.737401,2136.665692
HER42PB,156,1553.01,-5.749549087,7.090306621,1200.275774,774.1043014,1861.069536
HER42PB,156.1,1554.56,-5.470291455,7.280201811,1451.280879,935.9872088,2250.261725
HER42PB,156.2,1556.11,-5.673232831,7.142201675,1264.208704,815.3371225,1960.199779
HER42PB,156.3,1557.67,-5.840468951,7.028481113,1128.315525,727.6943516,1749.492655
HER42PB,156.4,1559.22,-5.601508252,7.190974389,1327.395975,856.0890393,2058.173851
HER42PB,156.5,1560.77,-5.683664095,7.135108415,1255.273072,809.5741878,1946.34477
HER42PB,156.6,1562.32,-6.206661112,6.779470444,879.6028017,567.2898905,1363.854886
HER42PB,156.7,1563.88,-5.854125916,7.019194377,1117.885661,720.9677286,1733.320786
HER42PB,156.8,1565.43,-5.744924418,7.093451396,1204.056312,776.542517,1866.931393
HER42PB,156.9,1566.98,-5.922125994,6.972954324,1067.371458,688.3891645,1654.99675
HER42PB,157,1568.53,-5.433663387,7.305108897,1487.881979,959.5926743,2307.013008
HER42PB,157.1,1570.09,-5.497045879,7.262008802,1425.116441,919.1127498,2209.692849
HER42PB,157.2,1571.64,-5.637509871,7.166493288,1295.294405,835.385494,2008.399244
HER42PB,157.3,1573.19,-5.454038242,7.291253995,1467.409669,946.3892894,2275.269977
HER42PB,157.4,1574.74,-5.498254322,7.261187061,1423.945845,918.3577872,2207.877799
HER42PB,157.5,1576.3,-4.900715453,7.667513492,2137.759276,1378.723696,3314.67047
HER42PB,157.6,1577.85,-5.151647408,7.496879763,1802.409685,1162.443766,2794.69921
HER42PB,157.7,1579.4,-5.521953104,7.245071889,1401.182622,903.6769039,2172.582626
HER42PB,157.8,1580.95,-5.040301454,7.572595011,1944.178907,1253.876224,3014.517344
HER42PB,157.9,1582.51,-4.999080701,7.600625123,1999.445404,1289.519727,3100.209979
HER42PB,158,1584.06,-5.264107886,7.420406638,1669.712337,1076.86211,2588.947334
HER42PB,158.1,1585.61,-5.381504326,7.340577058,1541.601451,994.2384411,2390.306928
HER42PB,158.2,1587.16,-5.451984736,7.29265038,1469.460168,947.7117355,2278.449347
HER42PB,158.3,1588.72,-5.301676498,7.394859981,1627.597014,1049.700308,2523.646053
HER42PB,158.4,1590.27,-5.223526849,7.448001743,1716.429848,1106.992041,2661.384467
HER42PB,158.5,1591.82,-5.310605197,7.388788466,1617.744972,1043.346345,2508.370119
HER42PB,158.6,1593.38,-5.420968101,7.313741691,1500.78216,967.9125007,2327.015191
HER42PB,158.7,1594.93,-5.442448196,7.299135227,1479.020357,953.8774716,2293.272754
HER42PB,158.8,1596.48,-5.794658596,7.059632155,1164.016909,750.7195561,1804.848899
HER42PB,158.9,1598.03,-5.971565487,6.939335469,1032.084135,665.6310039,1600.282522
HER42PB,159,1599.59,-5.402046552,7.326608345,1520.216966,980.4467593,2357.149537
HER42PB,159.1,1601.14,-5.877912679,7.003019378,1099.949313,709.3998836,1705.509852
HER42PB,159.2,1602.69,-5.481996697,7.272242246,1439.775167,928.5667293,2232.421715
HER42PB,159.3,1604.24,-5.178202068,7.478822594,1770.155357,1141.641701,2744.687746
HER42PB,159.4,1605.8,-4.971030882,7.619699,2037.948615,1314.351938,3159.910553
HER42PB,159.5,1607.35,-5.427026411,7.309622041,1494.61218,963.9332414,2317.44842
HER42PB,159.6,1608.9,-6.162154711,6.809734797,906.6303335,584.7209919,1405.762018
HER42PB,159.7,1610.45,-5.140359795,7.504555339,1816.297449,1171.400522,2816.232674
HER42PB,159.8,1612.01,-5.348507111,7.363015165,1576.583061,1016.799435,2444.547137
HER42PB,159.9,1613.56,-5.72615846,7.106212247,1219.519548,786.5153563,1890.907681
HER42PB,160,1615.11,-5.585916791,7.201576582,1341.544153,865.2137464,2080.111095
HER42PB,160.1,1616.66,-5.579282012,7.206088232,1347.610404,869.1261068,2089.517029
HER42PB,160.2,1618.22,-5.563411531,7.216880159,1362.232475,878.5564466,2112.189062
HER42PB,160.3,1619.77,-5.879213932,7.002134526,1098.976451,708.7724473,1704.001395
HER42PB,160.4,1621.32,-5.731613788,7.102502624,1215.003971,783.6030859,1883.906121
HER42PB,160.5,1622.87,-6.056784013,6.881386871,973.9762031,628.1549497,1510.184143
HER42PB,160.6,1624.43,-5.412110974,7.319764538,1509.848415,973.7596796,2341.072736
HER42PB,160.7,1625.98,-5.109649182,7.525438556,1854.626406,1196.12035,2875.66306
HER42PB,160.8,1627.53,-5.817271157,7.044255613,1146.255261,739.2643819,1777.308843
HER42PB,160.9,1629.08,-5.543206754,7.230619407,1381.077689,890.7104541,2141.409224
HER42PB,161,1630.64,-5.697947301,7.125395835,1243.140148,801.7491956,1927.532247
HER42PB,161.1,1632.19,-5.406777802,7.323391095,1515.333907,977.2974857,2349.578183
HER42PB,161.2,1633.74,-6.016127048,6.909033607,1001.279146,645.7636741,1552.51831
HER42PB,161.3,1635.29,-5.87812726,7.002873463,1099.788825,709.296379,1705.26101
HER42PB,161.4,1636.85,-6.143913579,6.822138766,917.9461844,592.0190221,1423.307641
HER42PB,161.5,1638.4,-5.528055666,7.240922147,1395.380124,899.9346478,2163.585649
HER42PB,161.6,1639.95,-6.069412755,6.872799327,965.6479498,622.7837368,1497.270895
HER42PB,161.7,1641.5,-5.425767808,7.310477891,1495.891891,964.7585768,2319.432657
HER42PB,161.8,1643.06,-5.26630435,7.418913042,1667.220324,1075.254914,2585.083381
HER42PB,161.9,1644.61,-5.455748374,7.290091106,1465.704225,945.2893827,2272.625626
HER42PB,162,1646.16,-5.704368723,7.121029268,1237.723728,798.2559364,1919.133898
HER42PB,162.1,1647.71,-5.735239655,7.100037035,1212.01196,781.6734222,1879.266903
HER42PB,162.2,1649.27,-5.630470964,7.171279744,1301.509137,839.3936152,2018.035403
HER42PB,162.3,1650.82,-5.448091135,7.295298028,1473.355937,950.2242679,2284.489873
HER42PB,162.4,1652.37,-5.513775208,7.250632859,1408.996261,908.7162221,2184.697947
HER42PB,162.5,1653.92,-5.286695212,7.405047256,1644.262535,1060.448548,2549.486527
HER42PB,162.6,1655.48,-5.371336978,7.347490855,1552.2967,1001.136221,2406.890285
HER42PB,162.7,1657.03,-5.674886845,7.141076945,1262.78761,814.4206043,1957.996323
HER42PB,162.8,1658.58,-5.015417492,7.589516105,1977.35645,1275.273705,3065.960283
HER42PB,162.9,1660.13,-4.759400863,7.763607413,2353.378921,1517.78515,3648.996266
HER42PB,163,1661.69,-4.829402506,7.716006296,2243.97987,1447.229468,3479.369214
HER42PB,163.1,1663.24,-5.436959757,7.302867365,1484.550579,957.4441259,2301.847557
HER42PB,163.2,1664.79,-5.670896417,7.143790436,1266.218826,816.6335283,1963.316544
HER42PB,163.3,1666.34,-5.275234821,7.412840322,1657.126441,1068.744978,2569.432462
HER42PB,163.4,1667.9,-5.345427243,7.365109475,1579.888375,1018.93116,2449.672141
HER42PB,163.5,1669.45,-5.401581091,7.326924858,1520.698212,980.7571331,2357.895725
HER42PB,163.6,1671,-5.74439704,7.093810013,1204.488185,776.8210483,1867.601027
HER42PB,163.7,1672.55,-5.752424282,7.088351488,1197.931368,772.5923034,1857.434453
HER42PB,163.8,1674.11,-5.354819651,7.358722637,1569.830039,1012.44415,2434.076341
HER42PB,163.9,1675.66,-5.285597054,7.405794003,1645.490843,1061.240731,2551.39106
HER42PB,164,1677.21,-5.617982485,7.17977191,1312.608831,846.552238,2035.245868
HER42PB,164.1,1678.76,-5.544026104,7.230062249,1380.308425,890.2143258,2140.216453
HER42PB,164.2,1680.31,-5.540934199,7.232164745,1383.21357,892.0879663,2144.720982
HER42PB,164.3,1681.87,-5.962452225,6.945532487,1038.499838,669.7687389,1610.230293
HER42PB,164.4,1683.42,-6.165360295,6.807554999,904.6562157,583.4478069,1402.70108
HER42PB,164.5,1684.97,-5.908082938,6.982503602,1077.612907,694.9942709,1670.876473
HER42PB,164.6,1686.52,-6.0054328,6.916305696,1008.587076,650.4768413,1563.849511
HER42PB,164.7,1688.08,-4.725585232,7.786602042,2408.120971,1553.090417,3733.875728
HER42PB,164.8,1689.63,-5.783452152,7.067252537,1172.921046,756.4621785,1818.655074
HER42PB,164.9,1691.18,-4.117298994,8.200236684,3641.812164,2348.745616,5646.75704
HER42PB,165,1692.73,-5.640714137,7.164314387,1292.475159,833.5672534,2004.027905
HER42PB,165.1,1694.29,-5.591408172,7.197842443,1336.543982,861.9889427,2072.358155
HER42PB,165.2,1695.84,-5.83238151,7.033980573,1134.537744,731.7073019,1759.140424
HER42PB,165.3,1697.39,-5.635421515,7.16791337,1297.135136,836.5726527,2011.253362
HER42PB,165.4,1698.94,-5.093973847,7.536097784,1874.501027,1208.938262,2906.479355
HER42PB,165.5,1700.5,-5.476276187,7.276132193,1445.386723,932.185839,2241.122629
HER42PB,165.6,1702.05,-5.798516731,7.057008623,1160.967076,748.7526008,1800.120026
HER42PB,165.7,1703.6,-5.854065502,7.019235459,1117.931586,720.9973477,1733.391995
HER42PB,165.8,1705.15,-5.643088406,7.162699884,1290.390138,832.2225424,2000.795007
HER42PB,165.9,1706.71,-5.72495854,7.107028193,1220.515016,787.157372,1892.451188
HER42PB,166,1708.26,-5.777590402,7.071238527,1177.605627,759.4834466,1825.918682
HER42PB,166.1,1709.81,-5.640493909,7.164464142,1292.668728,833.6920936,2004.328041
HER42PB,166.2,1711.36,-5.275703338,7.41252173,1656.598579,1068.40454,2568.613993
HER42PB,166.3,1712.92,-5.579467281,7.205962249,1347.440639,869.0166186,2089.253803
HER42PB,166.4,1714.47,-5.076031291,7.548298722,1897.511789,1223.778793,2942.158346
HER42PB,166.5,1716.02,-5.455108933,7.290525926,1466.341681,945.7005027,2273.614024
HER42PB,166.6,1717.57,-6.172118047,6.802959728,900.5086119,580.7728567,1396.270075
HER42PB,166.7,1719.13,-5.52530537,7.242792348,1397.992207,901.6192815,2167.635776
HER42PB,166.8,1720.68,-5.445338444,7.297169858,1476.116391,952.0045918,2288.770054
HER42PB,166.9,1722.23,-5.723760157,7.107843093,1221.510019,787.7990883,1893.993976
HER42PB,167.1,1725.34,-7.037818163,6.214283649,499.8378017,322.3647438,775.0159805
HER42PB,167.2,1726.89,-6.082561318,6.863858304,957.0525525,617.2402324,1483.943431
HER42PB,167.3,1728.44,-5.897918275,6.989415573,1085.087137,699.8146911,1682.465528
HER42PB,167.4,1729.99,-5.551847476,7.224743716,1372.986696,885.49226,2128.863858
HER42PB,167.5,1731.55,-6.223369604,6.768108669,869.6655125,560.8809481,1348.446771
HER42PB,167.6,1733.1,-6.769333901,6.396852947,599.953977,386.9335401,930.2496094
HER42PB,167.7,1734.65,-6.525283404,6.562807285,708.2571863,456.7824715,1098.177521
HER42PB,167.8,1736.2,-6.051388644,6.885055722,977.5561397,630.4637893,1515.734959
HER42PB,167.9,1737.76,-6.165277788,6.807611104,904.7069727,583.480542,1402.77978
HER42PB,168,1739.31,-6.15396374,6.815304657,911.6942273,587.986893,1413.613763
HER42PB,168.1,1740.86,-6.420574454,6.634009371,760.5252943,490.4921973,1179.221049
HER42PB,168.2,1742.41,-7.020542692,6.226030969,505.7441806,326.1739961,784.1740274
HER42PB,168.3,1743.97,-6.156435596,6.813623795,910.1630823,586.9993983,1411.239669
HER42PB,168.4,1745.52,-6.086555645,6.861142161,954.4565886,615.5659948,1479.918298
HER42PB,168.5,1747.07,-6.080015902,6.865589187,958.7105329,618.3095281,1486.514188
HER42PB,168.6,1748.62,-6.173298972,6.802156699,899.7857676,580.3066664,1395.14928
HER42PB,168.7,1750.18,-6.125913487,6.834378829,929.2509475,599.3099013,1440.836071
HER42PB,168.8,1751.73,-6.092481305,6.857112713,950.6183928,613.0905938,1473.967042
HER42PB,168.9,1753.28,-6.450331835,6.613774352,745.2907064,480.6668219,1155.599288
HER42PB,169,1754.83,-6.115340097,6.841568734,935.9562501,603.6344105,1451.232877
HER42PB,169.1,1756.39,-5.779480092,7.069953537,1176.093389,758.5081453,1823.573903
HER42PB,169.2,1757.94,-6.120353058,6.838159921,932.7711816,601.5802365,1446.294317
HER42PB,169.3,1759.49,-6.010055036,6.913162576,1005.421942,648.435524,1558.94186
HER42PB,169.4,1761.04,-6.764870172,6.399888283,601.7778053,388.1097976,933.0775189
HER42PB,169.5,1762.6,-6.507526438,6.574882022,716.8610456,462.3314334,1111.518105
HER42PB,169.6,1764.15,-6.511549062,6.572146638,714.9028346,461.0685073,1108.48183
HER42PB,169.7,1765.7,-6.928425877,6.288670404,538.4369491,347.2588279,834.8653077
HER42PB,169.8,1767.25,-6.569562332,6.532697614,687.2496476,443.2338967,1065.604597
HER42PB,169.9,1768.8,-7.257577165,6.064847528,430.4570399,277.6184053,667.4386846
HER42PB,170,1770.36,-6.729956811,6.423629369,616.2356065,397.4341931,955.4948449
HER42PB,170.1,1771.88,-8.771757887,5.035204637,153.7310484,99.14710307,238.3653634
HER42PB,170.2,1773.41,-6.952315144,6.272425702,529.7608626,341.6632839,821.4127323
HER42PB,170.3,1774.94,-6.670226845,6.464245745,641.7801152,413.9088355,995.1024985
HER42PB,170.4,1776.46,NA,NA,NA,NA,NA
HER42PB,170.5,1777.99,-7.956449845,5.589614105,267.6323219,172.6064427,414.9732687
HER42PB,170.6,1779.52,-6.620686352,6.497933281,663.7683915,428.0899259,1029.196089
HER42PB,170.7,1781.04,-7.072148258,6.190939185,488.304499,314.9264705,757.1331916
HER42PB,170.8,1782.57,-6.807133518,6.371149208,584.7294185,377.1146331,906.6433993
HER42PB,170.9,1784.1,-6.150204679,6.817860818,914.027646,589.491805,1417.23181
HER42PB,171,1785.62,-6.117243309,6.84027455,934.7457338,602.8537017,1449.355929
HER42PB,171.1,1787.15,-6.330472628,6.695278613,808.5791835,521.4840103,1253.730283
HER42PB,171.2,1788.68,-6.803893639,6.373352325,586.0190663,377.9463769,908.6430434
HER42PB,171.3,1790.2,-6.413625656,6.638734554,764.1274189,492.8153469,1184.806269
HER42PB,171.4,1791.73,-6.022405325,6.904764379,997.0135683,643.0126381,1545.904383
HER42PB,171.5,1793.26,-5.943986679,6.958089058,1051.622047,678.2317599,1630.576738
HER42PB,171.6,1794.78,-6.204530462,6.780919286,880.8781308,568.1123996,1365.832328
HER42PB,171.7,1796.31,-6.875123338,6.32491613,558.3109862,360.0763636,865.6806968
HER42PB,171.8,1797.84,-6.036866945,6.894930477,987.2570857,636.7203049,1530.776615
HER42PB,171.9,1799.36,-7.476121783,5.916237188,371.0130316,239.2806636,575.2686721
HER42PB,172,1800.89,-6.332298261,6.694037183,807.5760115,520.8370258,1252.17483
HER42PB,172.1,1802.42,-6.41123544,6.640359901,765.3704009,493.6169941,1186.733556
HER42PB,172.2,1803.94,-5.861471859,7.014199136,1112.315476,717.3753009,1724.68402
HER42PB,172.3,1805.47,-6.768467088,6.39744238,600.3077138,387.1616787,930.7980907
HER42PB,172.4,1807,-6.742067937,6.415393803,611.1813984,394.1745387,947.6581186
HER42PB,172.5,1808.52,-6.396532751,6.650357729,773.0608226,498.5768447,1198.657823
HER42PB,172.6,1810.05,-6.521370612,6.565467984,710.1441544,457.9994503,1101.103331
HER42PB,172.7,1811.57,-6.156281467,6.813728602,910.2584794,587.0609236,1411.387585
HER42PB,172.8,1813.1,-6.438700352,6.621683761,751.2088888,484.4836868,1164.775636
HER42PB,172.9,1814.63,-5.727422405,7.105352765,1218.471843,785.8396505,1889.283177
HER42PB,173,1816.15,-6.845716196,6.344912987,569.5878259,367.3492339,883.1658307
HER42PB,173.1,1817.68,-6.428449502,6.628654339,756.4635417,487.8726158,1172.923159
HER42PB,173.2,1819.21,-6.657497435,6.472901744,647.3594758,417.507181,1003.753492
HER42PB,173.3,1820.73,-6.187874163,6.792245569,890.9119216,574.5835797,1381.390071
HER42PB,173.4,1822.26,-6.562418413,6.537555479,690.5963358,445.3923055,1070.793755
HER42PB,173.5,1823.79,-6.569325572,6.532858611,687.3603015,443.3052617,1065.77617
HER42PB,173.6,1825.31,-6.239313719,6.757266671,860.2875304,554.8327245,1333.905882
HER42PB,173.7,1826.84,-5.999096639,6.920614285,1012.942039,653.2855254,1570.602033
HER42PB,173.8,1828.37,-6.039929983,6.892847612,985.2029017,635.3954821,1527.591531
HER42PB,173.9,1829.89,-6.305839415,6.712029198,822.2374301,530.2927422,1274.907872
HER42PB,174,1831.42,-6.38759662,6.656434298,777.7726816,501.6157049,1205.963725
HER42PB,174.1,1832.95,-8.201989174,5.422647362,226.4778985,146.0643622,351.1618968
HER42PB,174.2,1834.47,-6.329999387,6.695600417,808.8394293,521.6518529,1254.133803
HER42PB,174.3,1836,-7.37162601,5.987294313,398.3353798,256.9019034,617.6329279
HER42PB,174.4,1837.53,-6.918283001,6.295567559,542.163469,349.6622048,840.643407
HER42PB,174.5,1839.05,-6.695963716,6.446744673,630.6459888,406.7280064,977.8386463
HER42PB,174.6,1840.58,-6.587387953,6.520576192,678.9694894,437.8937022,1052.765923
HER42PB,174.7,1842.11,-6.576201695,6.528182847,684.1538693,441.2373095,1060.804485
HER42PB,174.8,1843.63,-6.860636794,6.33476698,563.8380022,363.6409501,874.2505282
HER42PB,174.9,1845.16,-6.226893435,6.765712464,867.5841103,559.5385713,1345.219484
HER42PB,175,1846.69,-6.140211867,6.82465593,920.2597162,593.5111083,1426.894852
HER42PB,175.1,1848.21,-6.164745359,6.807973156,905.0345827,583.6918304,1403.287751
HER42PB,175.2,1849.74,-6.167712139,6.805955745,903.210597,582.5154714,1400.459597
HER42PB,175.3,1851.27,-6.673355431,6.462118307,640.4162188,413.0292059,992.9877295
HER42PB,175.4,1852.79,-6.271383354,6.735459319,841.7300181,542.8642666,1305.131811
HER42PB,175.5,1854.32,-6.687911832,6.452219954,634.1084231,408.9610643,983.2072718
HER42PB,175.6,1855.85,-6.432432264,6.62594606,754.4175997,486.5531087,1169.750855
HER42PB,175.7,1857.37,-5.97008164,6.940344485,1033.12605,666.3029752,1601.898047
HER42PB,175.8,1858.9,-7.088186161,6.180033411,483.0080936,311.5106137,748.92093
HER42PB,175.9,1860.43,-6.159866476,6.811290796,908.0421483,585.6315258,1407.951086
HER42PB,176,1861.95,-6.543545013,6.550389391,699.5165063,451.1452687,1084.624791
HER42PB,176.1,1863.48,-5.839019143,7.029466983,1129.428445,728.412117,1751.218277
HER42PB,176.2,1865.01,-6.175435176,6.80070408,898.4796709,579.4643141,1393.124131
HER42PB,176.3,1866.53,-6.182782313,6.795708027,894.0020133,576.5764994,1386.181366
HER42PB,176.4,1868.06,-6.636028573,6.48750057,656.8794856,423.6470038,1018.5146
HER42PB,176.5,1869.58,-6.436639167,6.623085366,752.2625258,485.1632181,1166.409337
HER42PB,176.6,1871.11,-6.687135714,6.452747714,634.4431687,409.1769547,983.7263064
HER42PB,176.7,1872.64,-6.29014569,6.722700931,831.0591161,535.9821889,1288.586204
HER42PB,176.8,1874.16,-6.617812149,6.499887739,665.0669676,428.9274278,1031.209577
HER42PB,176.9,1875.69,-5.914522894,6.978124432,1072.904174,691.957427,1663.575419
HER42PB,177,1877.22,-6.894872653,6.311486596,550.8632515,355.2730312,854.1327238
HER42PB,177.1,1878.74,-6.375082567,6.664943854,784.4194221,505.9024451,1216.269729
HER42PB,177.2,1880.27,-6.774140259,6.393584624,597.9963342,385.6709805,927.2142158
HER42PB,177.3,1881.8,-7.508759758,5.894043365,362.8695359,234.0286081,562.6418975
HER42PB,177.4,1883.32,-7.103640348,6.169524563,477.9588129,308.2541371,741.0918438
HER42PB,177.5,1884.85,-7.307524195,6.030883547,416.0824956,268.3477053,645.1504513
HER42PB,177.6,1886.38,-6.898740408,6.308856523,549.4163443,354.3398648,851.8892436
HER42PB,177.7,1887.9,-7.775354592,5.712758877,302.7050435,195.2261983,469.3547492
HER42PB,177.8,1889.43,-6.190665862,6.790347214,889.2222585,573.4938505,1378.77019
HER42PB,177.9,1890.96,-6.204073935,6.781229724,881.1516316,568.2887909,1366.2564
HER42PB,178,1892.48,-5.940918581,6.960175365,1053.818344,679.6482364,1633.982172
HER42PB,178.1,1894.01,-6.405438804,6.644301613,768.3932246,495.5665301,1191.42055
HER42PB,178.2,1895.54,-7.122597805,6.156633493,471.8369555,304.3059143,731.5996899
HER42PB,178.3,1897.06,-5.777804075,7.071093229,1177.434536,759.3731034,1825.653399
HER42PB,178.4,1898.59,-5.944689792,6.957610941,1051.119369,677.9075634,1629.797318
HER42PB,178.5,1900.12,-6.305826461,6.712038007,822.244673,530.2974134,1274.919102
HER42PB,178.6,1901.64,-6.281150659,6.728817552,836.1579678,539.2706357,1296.492152
HER42PB,178.7,1903.17,-6.034494103,6.89654401,988.851343,637.7485032,1533.248567
HER42PB,178.8,1904.7,-5.981383786,6.932659026,1025.216435,661.2017585,1589.633913
