Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Isla Hermite,HER42PB,HER42PB_1C,90,100.2,101.4,100.8,961.9553846,18939.23077,47732.76923,1.345384615,0.001383036,0.008879808,0.004848497,0.00262343,0.134538828,0.001862003,0.005664822,0.003986185,5.08182E-05,0.002073739,0.022135682,0.022569333,1,0.17067339,0.17067339,0.000483519,0.001914885,0.005890776,0.001287986,0.03913413,0.001103457,0.001009481,0.000855053,0,0.001311272,0.005608025,0.003450431,0,0.006509994,0.006509994,70.96204823,3.548102411,29.03795177,2.903795177,0.390327941,0.039032794,1561.45067,15.30221656,6594.697268,79.79583695,20274.4736,85.15278913,2422.968415,22.04901258,431.4287933,3.580858984,17616.22911,348.8013364,7.144032067,0.087157191,7.374484715,0.076694641,40.65077512,0.219514186,32.82610384,0.403761077,3.738156314,0.027288541,24.33687143,0.484303741,219.7339196,1.186563166,20.92027695,0.115061523,7.387883124,0.098997634,2.602507106,0.04762588
Isla Hermite,HER42PB,HER42PB_1C,91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,0.001446219,0.0098131,0.003163789,0.002705643,0.175591853,0.00309031,0.005835468,0.004228495,0.000182308,0.002452048,0.022112959,0.02159882,1,0.16844744,0.16844744,0.000487002,0.002538529,0.00107125,0.000859109,0.037259469,0.001668239,0.001311801,0.001253728,0.000491443,0.001941719,0.004042964,0.002243354,0,0.004281336,0.004281336,76.82229633,3.841114817,23.17770367,2.317770367,0.224223708,0.022422371,1436.002402,12.92402162,5009.073815,164.2976211,15679.13954,25.08662327,1886.233337,4.904206677,299.9841868,2.93984503,15409.2047,118.6508762,5.39869674,0.062085013,7.652397974,0.179066113,44.99762802,0.350981499,66.23589727,0.437156922,3.947160352,0.053286665,17.07719827,0.285189211,188.3177471,1.902009246,7.331532035,0.072582167,6.671974273,0.028022292,1.678943755,0.041302016
Isla Hermite,HER42PB,HER42PB_1C,97,109.8,111,110.4,1058.646923,16921.61538,49881.46154,1.324615385,0.005840638,0.027965845,0.011727139,0.007640642,0.492370014,0.002948818,0.006017441,0.00464748,0.000723093,0.006554649,0.045691298,0.024438613,1,0.195670324,0.195670324,0.003684097,0.012777611,0.005886032,0.00350899,0.147131153,0.002116595,0.00070288,0.001362063,0.00077157,0.004782952,0.019872878,0.005077246,0,0.021617578,0.021617578,63.82257046,3.191128523,36.17742954,3.617742954,0.599604911,0.059960491,1212.3254,27.76225166,7175.3422,244.679169,23770.8588,204.4293857,2339.38198,29.71015115,436.78518,0.960927396,17175.5766,190.6489003,7.2536503,0.028289236,6.6532882,0.035262427,28.9478943,0.358953889,36.659792,0.454581421,3.3295444,0.122194279,24.826568,0.44191291,254.965373,0.790392656,15.9139461,0.165505039,6.8534089,0.058253976,3.0279132,0.035123793
Isla Hermite,HER42PB,HER42PB_1C,104,119.2,120.3,119.8,1151.604167,19878.16667,52794.58333,1.33,0.001191518,0.009201438,0.003331286,0.002404232,0.233766253,0.003907975,0.006035606,0.002770462,5.08182E-05,0.002042515,0.017541635,0.021432867,1,0.168132583,0.168132583,0.000466189,0.001233121,0.000787177,0.000498628,0.044474687,0.001509549,0.001153822,0.001408905,0,0.001910023,0.002243062,0.002552719,0,0.005472609,0.005472609,76.8334819,3.841674095,23.1665181,2.31665181,0.298078963,0.029807896,1355.713487,19.38670286,6260.84885,155.2690515,19931.45628,131.5476115,1783.788743,37.28118474,323.6804956,0.906305388,29105.71327,436.5856991,7.23671292,0.149799957,8.016836814,0.254133727,31.06311504,0.086976722,39.88560708,0.570364181,5.055202832,0.167327214,19.90308814,0.256749837,231.5407717,1.088241627,9.931686372,0.134077766,6.34311646,0.072945839,1.546347398,0.026133271
Isla Hermite,HER42PB,HER42PB_1D,118,127.3,128.4,127.8,1233.236667,21778.75,54049.75,1.334166667,0.000898618,0.006856105,0.001572817,0.001153769,0.112329443,0.002314964,0.005401077,0.00344253,5.08182E-05,0.001112532,0.009295831,0.02265234,1,0.157741404,0.157741404,0.000367916,0.001396481,0.000709036,0.000739398,0.053103799,0.001230946,0.001093991,0.001262466,0,0.001242796,0.003409765,0.00255801,0,0.006384214,0.006384214,75.97706345,3.798853173,24.02293655,2.402293655,0.402971752,0.040297175,1520.525972,43.79114799,5656.960644,182.7198288,21097.44306,554.8627524,2617.070294,65.68846437,421.6584628,14.1255585,12943.05626,174.7312595,5.413025996,0.123958295,7.99757167,0.125561875,27.88986141,0.806016995,25.82803284,0.604375968,3.142110584,0.038962171,18.26896274,0.575472326,237.9234012,7.232871397,19.67739493,0.558838016,5.72084829,0.146453716,2.048179847,0.076397108
Isla Hermite,HER42PB,HER42PB_1D,121,130.9,132.2,131.6,1270.93,20312.92857,50184.42857,1.258571429,0.000963876,0.008859557,0.001740615,0.001380128,0.069684229,0.001682584,0.00527853,0.002527686,0.000101143,0.001548665,0.016426553,0.021686226,1,0.163619123,0.163619124,0.000614934,0.001409295,0.000623573,0.000725459,0.016973731,0.000880052,0.000747386,0.00081903,0.000162916,0.001398605,0.003605445,0.003234025,0,0.005467137,0.005467138,84.55037578,4.227518789,15.44962422,1.544962422,0.187676057,0.018767606,1357.682984,12.21914686,3648.143898,92.29804061,15108.07419,273.4561428,1282.645911,9.74810892,195.5844371,3.051117218,7988.703067,69.50171668,3.181449904,0.041995139,6.481861022,0.25279258,25.96709783,0.067514454,17.02060447,0.095315385,2.950543137,0.048093853,10.8681745,0.236926204,200.4648971,2.10488142,7.802635527,0.140447439,3.699998786,0.06104998,1.325044907,0.019080647
Isla Hermite,HER42PB,HER42PB_1D,131,143.2,144.4,143.8,1396.852308,21612.38462,53592,1.345384615,0.000621869,0.006013123,0.000761048,0.000537033,0.059645152,0.003061395,0.004923793,0.003618651,0.000100321,0.001055759,0.008983918,0.023966563,1,0.155899836,0.155899836,0.000356234,0.001257362,0.000421872,0.000414066,0.02018484,0.001375331,0.000788127,0.001067149,0.000178486,0.001257123,0.003123123,0.001984867,0,0.004803623,0.004803623,80.12840061,4.006420031,19.87159939,1.987159939,0.317513884,0.031751388,1496.398904,23.64310268,5049.87496,82.31296185,16222.83208,115.1821078,1694.217096,25.58267815,259.3390696,3.060201021,12805.9724,112.6925571,4.0172756,0.092397339,6.76410592,0.082522092,22.2037868,0.057729846,20.90723648,0.288519863,2.573376832,0.031395197,15.70363184,0.348620627,201.5309088,1.61224727,6.75540424,0.132405923,4.60898984,0.074204736,1.425915296,0.010409182
Isla Hermite,HER42PB,HER42PB_1D,137,150.7,151.9,151.3,1480.034615,20654.53846,50993.53846,1.311538462,0.000640192,0.006552934,0.001225813,0.001165924,0.05247854,0.002541186,0.005743977,0.002608031,6.55395E-05,0.001296778,0.013603512,0.021301978,1,0.161160914,0.161160914,0.000285602,0.000906393,0.00057571,0.000603883,0.014989734,0.001339171,0.00094592,0.001120782,5.30786E-05,0.001491478,0.001686456,0.003270572,0,0.00389021,0.00389021,84.05430901,4.202715451,15.94569099,1.594569099,0.223349145,0.022334914,1122.527929,11.44978487,3309.7982,88.37161193,14715.29986,269.2899875,1150.276453,21.05005909,172.5557713,3.140515038,6997.205183,47.58099524,2.856953727,0.045996955,5.489630722,0.058739049,20.00182283,0.29802716,15.64215778,0.154857362,2.14979546,0.020638036,9.202783759,0.122397024,193.3528611,1.29546417,5.180678081,0.058023595,3.541512681,0.037894186,0.969481945,0.01289411
Isla Hermite,HER42PB,HER42PB_1D,144,159.2,160.3,159.8,1611.23,18959.91667,48486.91667,1.343333333,0.001827931,0.011670071,0.004272303,0.003103352,0.153669335,0.002503257,0.005633521,0.002899771,5.08182E-05,0.002227433,0.024722982,0.022052893,1,0.175100004,0.175100004,0.00041266,0.00171155,0.001359355,0.000718166,0.024306052,0.001611618,0.000985961,0.001753379,0,0.001898124,0.004535041,0.005029294,0,0.005075289,0.005075289,69.43733975,3.471866988,30.56266025,3.056266025,0.509389576,0.050938958,1280.002013,30.3360477,5997.873908,169.1400442,19331.44723,143.0527095,2133.687133,27.95130145,334.5877951,3.479713069,14513.69839,79.82534112,5.301363572,0.036579409,7.080750354,0.210298286,29.54255159,0.460863805,29.06945023,0.465111204,2.539765801,0.023873799,21.18442756,0.491478719,222.8833073,2.295698066,11.73028539,0.134898282,6.344814905,0.065986075,2.638854252,0.051457658
Isla Hermite,HER42PB,HER42PB_1D,147,162.9,164.1,163.5,1669.448462,18723.15385,49544,1.31,0.002425077,0.014380674,0.004804877,0.003472917,0.187981855,0.002881175,0.005862327,0.003886333,0.001519437,0.004124241,0.026028125,0.021316204,1,0.173317609,0.173317609,0.001054014,0.00262549,0.001684576,0.001473878,0.070106268,0.001422121,0.00112922,0.001190758,0.001339786,0.00222129,0.003653074,0.002236987,0,0.005319313,0.005319313,79.71111846,3.985555923,20.28888154,2.028888154,0.343529575,0.034352957,1401.647809,2.522966056,4295.763522,76.03501434,16304.49768,211.9584699,1670.874143,30.07573457,264.1328625,1.399904171,10760.96847,63.48971398,4.125981149,0.061889717,7.101215107,0.039056683,30.53387748,0.213737142,22.37893368,0.503526008,2.464539361,0.013062059,15.49870515,0.173585498,201.1247375,1.28719832,9.839292734,0.041325029,5.338712382,0.032566146,2.093713099,0.022193359
Isla Hermite,HER42PB,HER42PB_1E,158,169.3,170.5,169.9,1768.774615,20527.46154,50818.76923,1.289230769,0.000843316,0.005484096,0.001050891,0.000831549,0.069747818,0.002858024,0.00503801,0.003779219,0.000113295,0.001475309,0.010470461,0.023043612,1,0.161139714,0.161139714,0.00039376,0.000826293,0.000642584,0.00047781,0.012317713,0.001246645,0.001029753,0.001330545,0.000225265,0.001588887,0.002790113,0.002476777,0,0.004651018,0.004651018,85.36560999,4.268280499,14.63439001,1.463439001,0.21879694,0.021879694,447.033557,5.051479195,1024.567593,13.93411927,5436.594439,51.10398773,410.3823586,2.339179444,66.61077661,0.126560476,3223.639501,23.21020441,1.260301438,0.020038793,2.834914669,0.055280836,7.835581975,0.049364166,7.99662512,0.049579076,0.9343279,0.008595817,4.023302013,0.0599472,74.85729626,0.127257404,2.834914669,0.024947249,1.326106999,0.025726476,0.722195206,0.013793928
Isla Hermite,HER42PB,HER42PB_1E,162,175.6,176.8,176.2,1865.005385,20266.61538,50557.07692,1.296153846,0.00103479,0.007192072,0.001765951,0.001275784,0.069886208,0.001667682,0.005385079,0.002664704,0.000127727,0.00224602,0.015370869,0.021811322,1,0.159008354,0.159008354,0.000342909,0.000624379,0.000572616,0.000536961,0.017295522,0.000954886,0.000880371,0.000808286,0.000120887,0.001902443,0.002634189,0.00250568,0,0.004217192,0.004217192,83.11089897,4.155544949,16.88910103,1.688910103,0.254796532,0.025479653,1183.99773,17.04956731,3756.973168,89.79165872,14110.24974,173.5560718,1400.001342,14.28001368,211.0280805,3.144318399,11941.27554,120.606883,5.526713106,0.056372474,27.22539319,0.871212582,42.45588235,0.687785294,30.50864809,0.494240099,2.30066192,0.062578004,12.28390196,0.234622527,180.6386068,1.390917272,7.531822497,0.056488669,4.644822497,0.113333669,1.256992054,0.022877255
Isla Hermite,HER42PB,HER42PB_1E,166,181.9,183.1,182.5,1961.419231,20731.53846,52902.38462,1.318461538,0.000874914,0.007469298,0.001720569,0.001309883,0.112287478,0.00360145,0.005863042,0.003852238,5.08182E-05,0.000461974,0.014385051,0.021815392,1,0.163310218,0.163310219,0.000281033,0.001097155,0.000606985,0.000532762,0.027118363,0.001474396,0.000607308,0.001112928,0,0.000671426,0.003275388,0.002334843,0,0.003554801,0.003554801,84.81309131,4.240654565,15.18690869,1.518690869,0.195658501,0.01956585,836.8221931,3.59833543,3191.150345,68.60973241,13479.76097,118.6218965,914.3215586,7.406004625,153.4316483,2.148043076,10687.50441,196.6500812,2.678001972,0.025173219,5.932120552,0.266352213,20.43760841,0.116494368,16.5256,0.41479256,2.16000989,0.07214433,7.299756414,0.150374982,178.3340179,0.49933525,6.704264966,0.117324637,2.470007352,0.038038113,0.898650731,0.025341951
Isla Hermite,HER42PB,HER42PB_1E,174,194.9,196.1,195.5,2158.501538,20100.38462,49962.53846,1.267692308,0.000727639,0.006610308,0.001308075,0.000896829,0.052276111,0.001650894,0.005347167,0.003151366,0.000448911,0.002016272,0.011466607,0.022126305,1,0.158259801,0.158259801,0.000342483,0.000930783,0.000601078,0.000571763,0.00754085,0.000755814,0.000802635,0.001052796,0.000631364,0.001474727,0.001772392,0.00295732,0,0.004344618,0.004344619,84.28234186,4.214117093,15.71765814,1.571765814,0.181470174,0.018147017,833.2937056,28.91529158,3125.582355,61.88653064,14253.70812,42.76112437,982.7018051,5.89621083,143.7066162,0.229930586,6996.743289,76.26450185,4.257107492,0.087696414,4.605044162,0.047431955,16.48459618,0.060993006,37.24969056,0.19742336,2.086742869,0.046117017,8.233526579,0.141616657,188.1781856,1.655968033,5.05239131,0.036882457,3.143125381,0.092722199,0.756981545,0.007645514
Isla Hermite,HER42PB,HER42PB_1E,179,202.5,203.6,203,2273.884167,20055.5,49857.58333,1.296666667,0.000832201,0.008589738,0.001775495,0.001298843,0.077219011,0.001737713,0.005037441,0.002983201,7.16302E-05,0.001462689,0.01465884,0.022906423,1,0.159231476,0.159231477,0.000355655,0.001320418,0.00088312,0.00053113,0.026299885,0.000821886,0.000940076,0.000875604,7.20951E-05,0.001517416,0.005588556,0.003523884,0,0.009293497,0.009293497,86.18426726,4.309213363,13.81573274,1.381573274,0.202157788,0.020215779,859.0633449,14.60407686,2826.666898,28.26666898,11992.59067,135.5162746,1202.301468,13.105086,150.7094709,0.572695989,9342.936185,56.05761711,3.122609518,0.043716533,6.051611715,0.203334154,25.87423565,0.26132978,33.9089395,0.220408107,2.017664875,0.042774495,7.965558382,0.084434919,182.2674644,2.168982826,3.847254066,0.081946512,4.176386513,0.063481075,0.952548023,0.024099465
Isla Hermite,HER42PB,HER42PB_1F,184,201.4,202.5,202,2256.428333,17848.91667,46531.83333,1.351666667,0.001971856,0.012603032,0.005450052,0.003094303,0.190511081,0.004004346,0.005621527,0.003778286,0.000301096,0.003731446,0.028368559,0.02297834,1,0.180552756,0.180552756,0.000805919,0.002252333,0.002383901,0.001005892,0.044147645,0.001636641,0.00088556,0.001444039,0.000541227,0.002220386,0.005452659,0.003215336,0,0.007225279,0.007225279,70.75583485,3.537791742,29.24416515,2.924416515,0.401041202,0.04010412,1203.95387,48.03775942,5457.248831,229.2044509,19005.72883,266.0802036,2108.785455,79.07945455,365.7716364,4.645299782,13791.08364,99.29580218,5.441252987,0.071280414,7.643347532,0.099363518,26.97965714,0.312964023,33.08473766,0.231593164,2.19542961,0.055983455,19.53359169,0.455132686,225.088187,2.903637612,10.66656208,0.254930834,5.609209351,0.103770373,1.478016,0.004434048
Isla Hermite,HER42PB,HER42PB_1F,189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,1.374615385,0.001091532,0.008315676,0.002181125,0.002068994,0.083628686,0.00150048,0.006214336,0.002930438,0.000218994,0.003170558,0.018978458,0.020780962,1,0.161911888,0.161911888,0.000316807,0.000934495,0.00062069,0.00071262,0.017668329,0.000956401,0.000993995,0.001767401,0.000471745,0.001832966,0.003690611,0.002175316,0,0.006097002,0.006097002,85.34301771,4.267150886,14.65698229,1.465698229,0.190791821,0.019079182,648.6931151,21.08252624,2756.113305,144.6959485,10921.53411,245.7345174,775.5257867,6.204206294,131.1007878,2.884217331,11345.31869,169.0452485,2.424955924,0.04073926,6.281092925,0.188432788,32.78276452,0.835960495,17.72327666,0.435992606,1.772024963,0.082399161,7.558500739,0.287978878,150.0197423,1.980260599,6.063146568,0.125507134,2.604761668,0.073714755,0.787633918,0.020242192
Isla Hermite,HER42PB,HER42PB_1F,191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,1.305714286,0.000956777,0.007062186,0.001665557,0.001225289,0.069888988,0.002171744,0.005512608,0.003083317,0.000170774,0.001882362,0.012624864,0.020553438,1,0.161095717,0.161095717,0.000330367,0.001422686,0.000490497,0.000621451,0.011798093,0.001438763,0.001093733,0.001565159,0.000448833,0.001918279,0.002960502,0.001942598,0,0.0038596,0.003859601,81.08934056,4.054467028,18.91065944,1.891065944,0.243991857,0.024399186,719.2964267,16.04031032,2828.534907,102.3929636,13096.11662,299.9010705,993.0986057,14.89647909,174.0963235,1.793192132,8584.603441,67.81836719,2.969961652,0.043064444,7.062851662,0.08334165,17.54257349,0.228053455,19.13786718,0.317688595,1.866833038,0.080647187,7.439046804,0.184488361,166.9684155,2.003620986,6.36986061,0.12612324,2.49335352,0.020196164,2.743961713,0.017286959
Isla Hermite,HER42PB,HER42PB_1F,197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,1.379230769,0.001410429,0.010412712,0.004114875,0.002391619,0.150646248,0.0023714,0.005687048,0.003668293,5.08182E-05,0.003312248,0.021516081,0.021706568,1,0.167499311,0.167499311,0.000552875,0.002233787,0.002788301,0.000975906,0.052883981,0.001066273,0.001025277,0.001126539,0,0.002440646,0.003943212,0.002360652,0,0.005339263,0.005339263,85.86324572,4.293162286,14.13675428,1.413675428,0.190939371,0.019093937,753.1282518,10.09191857,3423.57602,48.95713709,13147.58443,67.05268057,599.0527127,5.271663872,107.6482229,0.602830048,7683.311513,116.786335,3.689626761,0.112164654,5.405800223,0.048111622,15.70576463,0.164910529,34.46965096,0.086174127,1.887790808,0.033413897,7.303239025,0.077414334,192.3751513,0.865688181,4.803531513,0.063886969,2.882703635,0.006341948,0.649923953,0.019692696
Isla Hermite,HER42PB,HER42PB_1F,200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,1.265384615,0.000792283,0.007566462,0.001879871,0.001319171,0.057800189,0.001403024,0.004966307,0.003391752,0.000130868,0.001614066,0.016058065,0.021811005,1,0.162356609,0.162356609,0.000289927,0.001593586,0.000766213,0.000532047,0.014552549,0.001111479,0.000976037,0.001318604,0.000288623,0.001724897,0.00267205,0.002425168,0,0.004157268,0.004157268,88.35931459,4.417965729,11.64068541,1.164068541,0.142526569,0.014252657,670.9631777,6.709631777,2194.360902,30.94048872,11323.61093,135.8833311,690.7048329,7.804964612,104.6054626,1.945661604,9567.109814,296.5804042,2.746114854,0.119181385,5.360618674,0.082553528,16.67157469,0.240070676,22.71049639,0.286152255,1.703350504,0.055358891,4.662067798,0.062005502,171.3980626,2.51955152,2.662592467,0.018904407,1.537065024,0.020135552,0.509992759,0.020042715
Isla Hermite,HER42PB,HER42PB_1F,205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,1.296153846,0.001280491,0.009430978,0.002856973,0.001916322,0.101810947,0.001707681,0.005564008,0.00275655,0.000136678,0.00283856,0.019273532,0.020683732,1,0.16214632,0.16214632,0.000284323,0.001477687,0.000553119,0.000594954,0.015426193,0.001029244,0.000683857,0.001291223,0.000266275,0.001917457,0.0020425,0.002569304,0,0.0041325,0.0041325,88.43386559,4.42169328,11.56613441,1.156613441,0.149096641,0.014909664,741.4445825,11.34410211,2525.307497,72.47632516,11871.90515,118.7190515,549.7826232,9.071413283,83.17074012,1.047951326,5459.728289,96.63719072,2.27561944,0.012288345,3.651541303,0.083620296,16.66345413,0.26161623,20.69597487,0.055879132,1.661949497,0.074953922,4.800340815,0.12000852,190.1380415,3.764733223,3.129892546,0.053834152,2.226385175,0.077700843,0.559160578,0.031368908
Isla Hermite,HER42PB,HER42PB_1F,209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,1.338333333,0.001338592,0.00980764,0.003746818,0.002190403,0.147458597,0.001918823,0.005166868,0.002172845,8.83111E-05,0.003702297,0.024378163,0.021037191,1,0.172582198,0.172582198,0.000581854,0.002415866,0.001808489,0.00060449,0.034819708,0.001325439,0.000859266,0.001102578,0.000129879,0.002289381,0.005786238,0.004239862,0,0.006051654,0.006051654,73.17352547,3.658676273,26.82647453,2.682647453,0.408431499,0.04084315,916.3058162,24.46536529,5697.238235,74.63382088,21435.85886,171.4868709,1725.260893,23.46354815,306.2265551,5.420210026,11114.88978,65.5778497,5.029922831,0.111161295,6.72326864,0.377175371,24.69330757,0.45682619,25.50832915,0.387726603,2.151234956,0.070560507,18.92485386,0.140043919,248.0408721,3.844633517,10.2233775,0.2545621,5.325335184,0.085205363,1.686751783,0.025638627
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,2819.29,18956.58333,48810.16667,1.255833333,0.001483377,0.009872165,0.002911262,0.001939497,0.129121101,0.002341146,0.005510213,0.003544223,0.000186746,0.001926348,0.020120635,0.023366648,1,0.168527858,0.168527858,0.000629146,0.002037623,0.001035778,0.001176625,0.030504921,0.001028102,0.001395109,0.00181184,0.000382572,0.00156618,0.001639207,0.003604691,0,0.003435355,0.003435355,77.91274175,3.895637088,22.08725825,2.208725825,0.322670089,0.032267009,1039.769396,18.4039183,5573.411793,145.4660478,18063.59942,160.7660348,2165.153606,17.10471349,346.4020468,1.801290643,13675.84016,83.42262495,5.877569688,0.058775697,7.291340643,0.082392149,32.30269493,0.226118865,29.23295322,0.397568164,2.242037963,0.017039489,21.81206384,0.163590479,211.4460624,1.057230312,23.116,0.2843268,6.913959552,0.085733098,2.178953363,0.052730671
