Location,Site,Section,Sample_ID,field_min_depth,field_max_depth,field_depth_mid,strat_min_depth,strat_max_depth,strat_depth_mid,depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate_cmyr-1,kcps,cps,MSE,K,K_sd,Ca,Ca_sd,Ti,Ti_sd,Mn,Mn_sd,Fe,Fe_sd,Co,Co_sd,Ni,Ni_sd,Cu,Cu_sd,Zn,Zn_sd,Rb,Rb_sd,Sr,Sr_sd,Zr,Zr_sd,Mo_inc,Mo_coh,coh_inc,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,dry_mass_pc,dry_mass_err
Isla Hermite,HER42PB,HER42PB_1D,144,159.2,160.3,159.8,159.2,160.3,159.8,159.8,1422.94,1923.61,1592.45,1614.08,0.06817,18959.91667,48486.91667,1.343333333,59.08333333,5.908333333,377.4166667,37.74166667,138.5833333,13.85833333,100.3333333,10.03333333,4972,497.2,80.91666667,8.091666667,182.5,18.25,93.66666667,9.366666667,0.181818182,0.018181818,72.16666667,7.216666667,798.9166667,79.89166667,712.25,71.225,32347.41667,5663.666667,0.175100004,638.7272086,185.5519204,0.005075289,5997.873908,1079.617303,19331.44723,2513.08814,2133.687133,298.7161986,334.5877951,40.15053541,14513.69839,2612.46571,5.301363572,0.37109545,7.080750354,3.823605191,29.54255159,4.135957223,29.06945023,2.616250521,21.18442756,3.38950841,222.8833073,4.457666146,11.73028539,0.58651427,30.56266025,3.056266025
Isla Hermite,HER42PB,HER42PB_1D,147,162.9,164.1,163.5,162.9,164.1,163.5,163.5,1472.78,1971.16,1649.4,1668.36,0.06844,18723.15385,49544,1.31,77.23076923,7.723076923,460.3076923,46.03076923,152.4615385,15.24615385,110.0769231,11.00769231,5959.538462,595.9538462,92,9.2,188.5384615,18.85384615,124.3076923,12.43076923,48.38461538,4.838461538,130.5384615,13.05384615,836.9230769,83.69230769,684.3846154,68.43846154,32166.92308,5570.846154,0.173317609,1446.475974,206.0003423,0.005319313,4295.763522,773.237434,16304.49768,2119.584698,1670.874143,233.92238,264.1328625,31.6959435,10760.96847,1936.974325,4.125981149,0.28881868,7.101215107,3.834656158,30.53387748,4.274742847,22.37893368,2.014104031,15.49870515,2.479792824,201.1247375,4.02249475,9.839292734,0.491964637,20.28888154,2.028888154
Isla Hermite,HER42PB,HER42PB_1E,158,169.3,170.5,169.9,169.3,170.5,169.9,169.9,1515,2110.36,1742.86,1761.87,0.06573,20527.46154,50818.76923,1.289230769,31,3.1,202.0769231,20.20769231,38.23076923,3.823076923,30.38461538,3.038461538,2567.153846,256.7153846,105.2307692,10.52307692,185.7692308,18.57692308,139.3076923,13.93076923,2.461538462,0.246153846,54.07692308,5.407692308,384.4615385,38.44615385,850.5384615,85.05384615,36937.69231,5948.307692,0.161139714,1170.200366,125.4746884,0.004651018,1024.567593,184.4221667,5436.594439,706.7572771,410.3823586,57.4535302,66.61077661,7.993293193,3223.639501,580.2551102,1.260301438,0.088221101,2.834914669,1.530853921,7.835581975,1.096981477,7.99662512,0.719696261,4.023302013,0.643728322,74.85729626,1.497145925,2.834914669,0.141745733,14.63439001,1.463439001
Isla Hermite,HER42PB,HER42PB_1E,162,175.6,176.8,176.2,175.6,176.8,176.2,176.2,1581.27,2196.52,1847.02,1857.71,0.06491,20266.61538,50557.07692,1.296153846,37.46153846,3.746153846,261.1538462,26.11538462,64.15384615,6.415384615,46.15384615,4.615384615,2530.076923,253.0076923,60.76923077,6.076923077,195.8461538,19.58461538,96.84615385,9.684615385,3.384615385,0.338461539,81.07692308,8.107692308,559,55.9,792.3846154,79.23846154,36342.69231,5778.692308,0.159008354,750.4690072,190.5585582,0.004217192,3756.973168,676.2551702,14110.24974,1834.332466,1400.001342,196.0001879,211.0280805,25.32336966,11941.27554,2149.429597,5.526713106,0.386869917,27.22539319,14.70171232,42.45588235,5.943823529,30.50864809,2.745778328,12.28390196,1.965424314,180.6386068,3.612772136,7.531822497,0.376591125,16.88910103,1.688910103
Isla Hermite,HER42PB,HER42PB_1E,166,181.9,183.1,182.5,181.9,183.1,182.5,182.5,1647.94,2320.43,1944.86,1954.76,0.06468,20731.53846,52902.38462,1.318461538,31.92307692,3.192307692,272.6923077,27.26923077,62.84615385,6.284615385,47.84615385,4.784615385,4088.769231,408.8769231,131.3076923,13.13076923,214.0769231,21.40769231,140.3076923,14.03076923,0.181818182,0.018181818,15.84615385,1.584615385,525.3076923,52.53076923,796.0769231,79.60769231,36519.92308,5963,0.163310219,681.6369343,125.3189265,0.003554801,3191.150345,574.4070621,13479.76097,1752.368926,914.3215586,128.0050182,153.4316483,18.4117978,10687.50441,1923.750794,2.678001972,0.187460138,5.932120552,3.203345098,20.43760841,2.861265177,16.5256,1.487304,7.299756414,1.167961026,178.3340179,3.566680358,6.704264966,0.335213248,15.18690869,1.518690869
Isla Hermite,HER42PB,HER42PB_1E,174,194.9,196.1,195.5,194.9,196.1,195.5,195.5,1789.66,2531.35,2153.43,2155.76,0.06635,20100.38462,49962.53846,1.267692308,26.84615385,2.684615385,244.1538462,24.41538462,48.30769231,4.830769231,32.76923077,3.276923077,1928.846154,192.8846154,60.84615385,6.084615385,197.4615385,19.74615385,116.3846154,11.63846154,15.53846154,1.553846154,74.61538462,7.461538462,423.3076923,42.33076923,818,81.8,36934.30769,5845.692308,0.158259801,628.3382031,204.0736732,0.004344619,3125.582355,562.6048239,14253.70812,1852.982056,982.7018051,137.5782527,143.7066162,17.24479394,6996.743289,1259.413792,4.257107492,0.297997524,4.605044162,2.486723847,16.48459618,2.307843465,37.24969056,3.35247215,8.233526579,1.317364253,188.1781856,3.763563712,5.05239131,0.252619566,15.71765814,1.571765814
Isla Hermite,HER42PB,HER42PB_1E,179,202.5,203.6,203,202.5,203.6,203,202.0,1865.73,2636.15,2253.39,2253.73,0.06725,20055.5,49857.58333,1.296666667,29.58333333,2.958333333,307,30.7,63,6.3,45.91666667,4.591666667,2723.583333,272.3583333,61.58333333,6.158333333,180.6666667,18.06666667,106.9166667,10.69166667,0.916666667,0.091666667,51.41666667,5.141666667,516.6666667,51.66666667,820,82,35850.5,5694.166667,0.159231477,2095.436492,204.4183915,0.009293497,2826.666898,508.8000416,11992.59067,1559.036787,1202.301468,168.3222055,150.7094709,18.08513651,9342.936185,1681.728513,3.122609518,0.218582666,6.051611715,3.267870326,25.87423565,3.622392991,33.9089395,3.051804555,7.965558382,1.274489341,182.2674644,3.645349288,3.847254066,0.192362703,13.81573274,1.381573274
Isla Hermite,HER42PB,HER42PB_1F,184,201.4,202.5,202,201.4,202.5,202,203.0,1884.84,2645.7,2267.84,2268.6,0.06726,17848.91667,46531.83333,1.351666667,58,5.8,372.4166667,37.24166667,161.9166667,16.19166667,92,9.2,5626.416667,562.6416667,118.5,11.85,167,16.7,111.75,11.175,8.666666667,0.866666667,109,10.9,838.4166667,83.84166667,685.75,68.575,29826.58333,5373.166667,0.180552756,2086.976824,209.49152,0.007225279,5457.248831,982.3047896,19005.72883,2470.744748,2108.785455,295.2299637,365.7716364,43.89259637,13791.08364,2482.395055,5.441252987,0.380887709,7.643347532,4.127407667,26.97965714,3.777152,33.08473766,2.977626389,19.53359169,3.12537467,225.088187,4.50176374,10.66656208,0.533328104,29.24416515,2.924416515
Isla Hermite,HER42PB,HER42PB_1F,189,208.1,209.3,208.7,208.1,209.3,208.7,208.7,1954.2,2717,2358.63,2353.35,0.06500,20220.53846,51050.30769,1.374615385,39.07692308,3.907692308,298.5384615,29.85384615,78.23076923,7.823076923,74.15384615,7.415384615,3000.538462,300.0538462,53.53846154,5.353846154,223.2307692,22.32307692,104.3076923,10.43076923,6.538461538,0.653846154,113.6923077,11.36923077,678.6923077,67.86923077,746,74.6,35866.07692,5805.307692,0.161911888,907.484202,214.0375297,0.006097002,2756.113305,496.1003949,10921.53411,1419.799434,775.5257867,108.5736101,131.1007878,15.73209454,11345.31869,2042.157364,2.424955924,0.169746915,6.281092925,3.39179018,32.78276452,4.589587033,17.72327666,1.595094899,7.558500739,1.209360118,150.0197423,3.000394846,6.063146568,0.303157328,14.65698229,1.465698229
Isla Hermite,HER42PB,HER42PB_1F,191,210.9,212.2,211.5,210.9,212.2,211.5,211.5,2002.23,2753.44,2402.62,2396.43,0.06315,20839.21429,52023.14286,1.305714286,35.5,3.55,261.9285714,26.19285714,61.71428571,6.171428571,45.28571429,4.528571429,2586.285714,258.6285714,80,8,204.0714286,20.40714286,114.4285714,11.44285714,4.571428571,0.457142857,69.85714286,6.985714286,466.9285714,46.69285714,761.8571429,76.18571429,37067.14286,5968.928571,0.161095717,1010.38377,125.1629487,0.003859601,2828.534907,509.1362833,13096.11662,1702.495161,993.0986057,139.0338048,174.0963235,20.89155882,8584.603441,1545.228619,2.969961652,0.207897316,7.062851662,3.813939897,17.54257349,2.455960289,19.13786718,1.722408046,7.439046804,1.190247489,166.9684155,3.33936831,6.36986061,0.318493031,18.91065944,1.891065944
Isla Hermite,HER42PB,HER42PB_1F,197,219.3,220.5,219.9,219.3,220.5,219.9,219.9,2120.35,2862.87,2537.61,2529.45,0.06449,19194.46154,49531.69231,1.379230769,46.07692308,4.607692308,340.8461538,34.08461538,134.1538462,13.41538462,78.23076923,7.823076923,4920,492,77.53846154,7.753846154,187,18.7,120.3846154,12.03846154,0.181818182,0.018181818,110,11,706,70.6,713.8461538,71.38461538,32886,5503.461538,0.167499311,1192.708053,109.6582687,0.005339263,3423.57602,616.2436836,13147.58443,1709.185976,599.0527127,83.86737978,107.6482229,12.91778675,7683.311513,1382.996072,3.689626761,0.258273873,5.405800223,2.91913212,15.70576463,2.198807048,34.46965096,3.102268586,7.303239025,1.168518244,192.3751513,3.847503026,4.803531513,0.240176576,14.13675428,1.413675428
Isla Hermite,HER42PB,HER42PB_1F,200,223.4,224.6,224,223.4,224.6,224,224.0,2201.12,2902.65,2600.65,2593.03,0.06437,19982.23077,50426.92308,1.265384615,28.76923077,2.876923077,274.5384615,27.45384615,68.46153846,6.846153846,48,4.8,2100.384615,210.0384615,50.69230769,5.069230769,180.6153846,18.06153846,123.2307692,12.32307692,3.076923077,0.307692308,57.76923077,5.776923077,583.4615385,58.34615385,792.6923077,79.26923077,36347.15385,5900.230769,0.162356609,571.8657835,139.5923552,0.004157268,2194.360902,394.9849624,11323.61093,1472.069421,690.7048329,96.69867661,104.6054626,12.55265551,9567.109814,1722.079767,2.746114854,0.19222804,5.360618674,2.894734084,16.67157469,2.334020457,22.71049639,2.043944675,4.662067798,0.745930848,171.3980626,3.427961252,2.662592467,0.133129623,11.64068541,1.164068541
Isla Hermite,HER42PB,HER42PB_1F,205,230.3,231.5,230.9,230.3,231.5,230.9,230.9,2312.8,2985.39,2715.51,2700.23,0.06336,19796.15385,50700.30769,1.296153846,44.61538462,4.461538462,328.5384615,32.85384615,99.76923077,9.976923077,66.76923077,6.676923077,3544.615385,354.4615385,59.38461538,5.938461538,194.0769231,19.40769231,96.15384615,9.615384615,3.307692308,0.330769231,98.84615385,9.884615385,672.5384615,67.25384615,722.2307692,72.22307692,34894.30769,5658.461538,0.16214632,660.9249055,195.1566104,0.0041325,2525.307497,454.5553495,11871.90515,1543.34767,549.7826232,76.96956725,83.17074012,9.980488814,5459.728289,982.751092,2.27561944,0.159293361,3.651541303,1.971832304,16.66345413,2.332883578,20.69597487,1.862637738,4.800340815,0.76805453,190.1380415,3.80276083,3.129892546,0.156494627,11.56613441,1.156613441
Isla Hermite,HER42PB,HER42PB_1F,209,235.8,236.9,236.4,235.8,236.9,236.4,236.4,2464.07,3027.72,2800.34,2787.03,0.06337,17580.41667,45366.5,1.338333333,39.66666667,3.966666667,293.1666667,29.31666667,112.0833333,11.20833333,65.91666667,6.591666667,4402.416667,440.2416667,58,5.8,155.75,15.575,65.33333333,6.533333333,1.166666667,0.116666667,110,11,728.6666667,72.86666667,634.75,63.475,30147.58333,5197.75,0.172582198,1660.962725,236.2129721,0.006051654,5697.238235,1025.502882,21435.85886,2786.661652,1725.260893,241.536525,306.2265551,36.74718661,11114.88978,2000.68016,5.029922831,0.352094598,6.72326864,3.630565066,24.69330757,3.45706306,25.50832915,2.295749624,18.92485386,3.027976618,248.0408721,4.960817442,10.2233775,0.511168875,26.82647453,2.682647453
Isla Hermite,HER42PB,HER42PB_1F,211,238.4,239.5,239,238.4,239.5,239,239.0,2505.63,3066.25,2845.42,2828.06,0.06328,18956.58333,48810.16667,1.255833333,49.16666667,4.916666667,326.9166667,32.69166667,96.41666667,9.641666667,64.08333333,6.408333333,4278,427.8,77.58333333,7.758333333,182.8333333,18.28333333,117.6666667,11.76666667,4.916666667,0.491666667,63.41666667,6.341666667,667,66.7,774.9166667,77.49166667,33155.91667,5587.166667,0.168527858,426.741237,108.4710547,0.003435355,5573.411793,1003.214123,18063.59942,2348.267925,2165.153606,303.1215048,346.4020468,41.56824562,13675.84016,2461.651229,5.877569688,0.411429878,7.291340643,3.937323947,32.30269493,4.52237729,29.23295322,2.63096579,21.81206384,3.489930214,211.4460624,4.228921248,23.116,1.1558,22.08725825,2.208725825
Isla Hermite,HER42PB,HER42PB_1F,213,241.1,242.3,241.7,241.1,242.3,241.7,241.7,2591.67,3091.94,2884.33,2870.73,0.06322,20083.83333,51709.08333,1.295833333,65.25,6.525,422.8333333,42.28333333,111,11.1,66.08333333,6.608333333,4524.666667,452.4666667,120.4166667,12.04166667,198.6666667,19.86666667,114.4166667,11.44166667,0.181818182,0.018181818,83.58333333,8.358333333,739.5833333,73.95833333,780.25,78.025,35087.41667,5913,0.169096886,2673.052782,245.3802244,0.009570589,4695.135297,845.1243535,16570.75403,2154.198024,1731.529863,242.4141808,288.8091125,34.6570935,12238.61735,2202.951123,4.779923294,0.334594631,6.769791583,3.655687455,30.25871619,4.236220267,26.6817226,2.401355034,16.08852231,2.57416357,202.828785,4.0565757,9.612839085,0.480641954,24.52573101,2.452573101
Isla Hermite,HER42PB,HER42PB_1G,224,246.9,248.1,247.5,244.9,246.1,245.5,245.5,2738.57,3113.59,2935.01,2930.84,0.06922,21409,53168.76923,1.34,25,2.5,236.8461538,23.68461538,43,4.3,33.76923077,3.376923077,1958.769231,195.8769231,86.92307692,8.692307692,200.5384615,20.05384615,140.3076923,14.03076923,3.230769231,0.323076923,44.92307692,4.492307692,361.0769231,36.10769231,898.6923077,89.86923077,39613.23077,6205.153846,0.156662091,821.3592549,131.0456957,0.002574632,1688.278234,303.8900821,9282.261886,1206.694045,544.0403813,76.16565338,91.45583254,10.9746999,16448.97625,2960.815725,2.063550218,0.144448515,8.708805886,4.702755178,37.91346404,5.307884966,18.35356327,1.651820694,3.265430798,0.522468928,146.7512531,2.935025062,3.113895793,0.15569479,13.39469893,1.339469893
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,254.4,255.6,255,255.0,2899.24,3250.62,3064.32,3068.08,0.07567,21539.38462,52670.61538,1.356923077,23.61538462,2.361538462,231.7692308,23.17692308,42.61538462,4.261538462,33.92307692,3.392307692,1751.615385,175.1615385,88.23076923,8.823076923,187.1538462,18.71538462,98.30769231,9.830769231,0.181818182,0.018181818,31.76923077,3.176923077,378.3076923,37.83076923,840.4615385,84.04615385,39149.61538,6056.538462,0.154703404,398.4230454,170.7842769,0.004107349,4369.778556,786.5601401,16688.31951,2169.481536,1581.334342,221.3868079,300.501993,36.06023916,12270.07289,2208.61312,5.122309014,0.358561631,7.561017887,4.082949659,20.55300982,2.877421375,29.3359331,2.640233979,13.37718549,2.140349678,196.4487137,3.928974274,9.298215317,0.464910766,19.45800873,1.945800873
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,255.7,256.9,256.3,256.3,2906.37,3285.71,3080.65,3085.26,0.07672,20982.07692,51247.23077,1.400769231,17.07692308,1.707692308,217.1538462,21.71538462,32.23076923,3.223076923,33.07692308,3.307692308,1411.923077,141.1923077,115.7692308,11.57692308,186.3076923,18.63076923,132.7692308,13.27692308,1.846153846,0.184615385,36.76923077,3.676923077,393.6153846,39.36153846,946.3846154,94.63846154,38275.53846,5894.153846,0.153993743,971.4593503,204.4104719,0.003729405,1951.694876,351.3050777,11281.74843,1466.627296,644.4824408,90.22754171,100.7317857,12.08781428,5685.831956,1023.449752,1.700460441,0.119032231,5.717566832,3.087486089,14.18284501,1.985598301,15.23009592,1.370708633,4.424370634,0.707899301,170.3369471,3.406738942,3.424722039,0.171236102,12.02392678,1.202392678
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,261.2,262.4,261.8,261.8,2949.02,3420.51,3146.93,3156.95,0.07894,20852.92308,51741.07692,1.266923077,35.46153846,3.546153846,313.0769231,31.30769231,58.30769231,5.830769231,40.07692308,4.007692308,1569.461538,156.9461538,60.69230769,6.069230769,183.6923077,18.36923077,122.8461538,12.28461538,4.230769231,0.423076923,38.23076923,3.823076923,504.5384615,50.45384615,755.6153846,75.56153846,37736.76923,6129.923077,0.162468288,873.7542707,168.0552794,0.003971323,1649.869327,296.9764789,10268.05232,1334.846802,511.753571,71.64549994,77.97233518,9.356680222,5669.96572,1020.59383,1.696042582,0.118722981,5.647978456,3.049908366,15.90778555,2.227089977,21.94878635,1.975390772,3.053481296,0.488557007,171.610596,3.43221192,2.248747432,0.112437372,16.01472408,1.601472408
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,266.6,267.8,267.2,267.2,2992.38,3508.45,3215.48,3225.36,0.07796,22209.38462,53985.53846,1.493076923,23.92307692,2.392307692,231.5384615,23.15384615,30,3,34.84615385,3.484615385,1034.692308,103.4692308,72.07692308,7.207692308,232.1538462,23.21538462,128.0769231,12.80769231,0.181818182,0.018181818,11.53846154,1.153846154,397.0769231,39.70769231,957.2307692,95.72307692,39940.69231,6252.923077,0.156552124,499.7573386,168.4168744,0.003610889,2991.060367,538.3908661,13752.84253,1787.869529,979.9509916,137.1931388,165.9363359,19.91236031,6876.421266,1237.755828,2.30494227,0.161345959,6.480173586,3.499293736,12.73174274,1.782443984,17.94697181,1.615227463,7.318389831,1.170942373,185.0171857,3.700343714,5.029297468,0.251464873,19.26502214,1.926502214
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,273.2,274.4,273.8,273.8,3049.36,3616.31,3298.86,3310.02,0.07990,21274.07692,52097.07692,1.259230769,20.15384615,2.015384615,267.5384615,26.75384615,38.15384615,3.815384615,29.69230769,2.969230769,1115.615385,111.5615385,42.76923077,4.276923077,179.6153846,17.96153846,99.46153846,9.946153846,0.181818182,0.018181818,18.15384615,1.815384615,424.9230769,42.49230769,845.5384615,84.55384615,38820.92308,6026.230769,0.155241804,728.2996706,176.722548,0.00397384,2493.852742,448.8934936,12789.28681,1662.607285,746.8175441,104.5544562,112.7063173,13.52475808,5833.148328,1049.966699,1.877953739,0.131456762,6.237541155,3.368272224,14.76761143,2.0674656,27.14668681,2.443201813,5.332748571,0.853239771,185.3224681,3.706449362,5.620769362,0.281038468,15.9896661,1.59896661
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,283.8,284.9,284.3,284.3,3155.47,3766.17,3433.67,3441.44,0.08398,20054.83333,52942.08333,1.309166667,40.75,4.075,331,33.1,80.66666667,8.066666667,80.83333333,8.083333333,6646,664.6,93.83333333,9.383333333,188.0833333,18.80833333,157.75,15.775,5.333333333,0.533333333,94.16666667,9.416666667,715.4166667,71.54166667,751.6666667,75.16666667,34007.5,5898.416667,0.173526985,764.6239123,118.3319355,0.005289096,3156.428577,568.1571439,13600.89319,1768.116115,1299.51414,181.9319796,181.7526989,21.81032387,7738.954402,1393.011792,2.990729658,0.209351076,5.937997306,3.206518545,15.51050531,2.171470743,20.09031476,1.808128328,9.789818065,1.56637089,188.000363,3.76000726,8.928726964,0.446436348,17.20808815,1.720808815
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,285,286.2,285.6,285.6,3163.91,3784.4,3449.38,3456.92,0.08286,20429.53846,51893,1.329230769,34.07692308,3.407692308,300.3846154,30.03846154,67.46153846,6.746153846,70.76923077,7.076923077,3975.769231,397.5769231,65.15384615,6.515384615,198.3846154,19.83846154,122.6153846,12.26153846,4.538461538,0.453846154,105.0769231,10.50769231,636.8461538,63.68461538,788.1538462,78.81538462,35628.07692,5948.538462,0.16699776,967.0977598,160.6106137,0.00360763,3752.970488,675.5346878,15125.15668,1966.270368,1317.861996,184.5006794,232.242995,27.8691594,11631.52569,2093.674624,4.563779045,0.319464533,7.744414081,4.181983604,17.5903724,2.462652136,32.04482347,2.884034112,10.85946901,1.737515042,193.4016881,3.868033762,6.233090779,0.311654539,22.12531638,2.212531638
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,290.3,291.5,290.9,290.9,3208.88,3858.54,3514.07,3520.88,0.07764,22686.92308,55144.46154,1.318461538,19.61538462,1.961538462,292.0769231,29.20769231,41.53846154,4.153846154,39.07692308,3.907692308,1204.692308,120.4692308,62.38461538,6.238461538,226.4615385,22.64615385,112.2307692,11.22307692,0.181818182,0.018181818,44.46153846,4.446153846,424.7692308,42.47692308,883.6923077,88.36923077,41102,6410.230769,0.155964321,570.4869265,110.2883749,0.00207217,2146.234669,386.3222404,11805.42446,1534.70518,661.2738356,92.57833698,99.43200238,11.93184029,5101.984158,918.3571484,1.567442911,0.109721004,5.249374812,2.834662398,11.06280232,1.548792325,13.25098663,1.192588797,4.53509703,0.725615525,176.9254729,3.538509458,4.356527584,0.217826379,14.11915932,1.411915932
Isla Hermite,HER42PB,HER42PB_1H,269,297,298.2,297.6,297,298.2,297.6,297.6,3278.8,3936.1,3604.75,3607.18,0.07723,21125.61538,53729.30769,1.332307692,34.53846154,3.453846154,313.8461538,31.38461538,70.23076923,7.023076923,64.07692308,6.407692308,3685,368.5,100.6153846,10.06153846,195.6923077,19.56923077,120.6153846,12.06153846,0.769230769,0.076923077,57.92307692,5.792307692,561.8461538,56.18461538,809.1538462,80.91538462,37422.07692,6110.769231,0.163302304,619.0323715,152.6685701,0.00359156,3230.055285,581.4099513,14687.33659,1909.353757,1159.633301,162.3486621,200.6979642,24.0837557,9470.00065,1704.600117,3.348828618,0.234418003,5.562068293,3.003516878,21.54142699,3.015799779,22.23958244,2.00156242,9.064433171,1.450309307,188.3571252,3.767142504,6.112481301,0.305624065,17.41073532,1.741073532
