"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,19630.15385,52476.30769,1.318461538,-6.00010773,-4.289197435,-5.202788717,-5.432959549,-1.38186405,-5.502405823,-5.130650447,-5.610109854,-9.887256539,-5.610759453,-3.632467077,-3.782529876,-1.725945854,0.178004606,-7.715547472,-6.35913395,-6.660797476,-7.112838893,-3.688639285,-6.224775665,-6.74888898,-6.683453357,-11.88715831,-6.231655509,-5.610250244,-5.989889255,-5.392691321,0.004549712,8.651950573,1.55735110314,9.861264392,1.28196437096,7.569377858,1.05971290012,5.888587954,0.70663055448,9.712604654,1.74826883772,1.734883277,0.12144182939,2.04555782,1.1046012228,3.541773709,0.49584831926,3.375533751,0.30379803759,3.009967289,0.48159476624,5.388049373,0.10776098746,2.301896642,22.75250175,5.336013036,5.495111107,3.241839409,1.919994597,4.750759524,-2.748069284,-2.089608733,-1.378107223,-1.403989822,-0.314269051,0.90509682,-2.207963368,2.275250175
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.9553846,18939.23077,47732.76923,1.345384615,-6.583474115,-4.72397535,-5.329086581,-5.943272493,-2.005902436,-6.286102459,-5.173479791,-5.524920757,-9.887256539,-6.178401926,-3.810564395,-3.791163232,-1.768003547,0.17067339,-7.634420366,-6.25809789,-5.134367523,-6.654675156,-3.24076031,-6.809307421,-6.89831934,-7.064347279,-11.88715831,-6.636757503,-5.183556651,-5.669256087,-5.034416725,0.006509994,8.794021161,1.58292380898,9.917117916,1.28922532908,7.792748685,1.0909848159,6.067102476,0.72805229712,9.776575865,1.7597836557,1.966277332,0.13763941324,1.998026031,1.07893405674,3.705017904,0.51870250656,3.491224048,0.31421016432,3.191992543,0.51071880688,5.392417358,0.10784834716,3.040718878,29.03795177,4.379471335,4.444447162,3.09326782,1.275602711,5.854502523,-2.440041998,-2.567923443,-1.51633842,-0.90693197,-0.725043005,0.171061033,-2.162288311,2.903795177
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,-6.538802658,-4.624037033,-5.755984918,-5.912415604,-1.739592996,-5.779483812,-5.143800758,-5.465909065,-8.609813165,-6.010831545,-3.811591465,-3.835116596,-1.781131508,0.16844744,-7.627243242,-5.976170548,-6.838929415,-7.059614995,-3.289849158,-6.395986898,-6.636354414,-6.681633921,-7.618164869,-6.24418171,-5.510777245,-6.09978308,-5.45349021,0.004281336,8.51900631,1.5334211358,9.660086416,1.25581123408,7.542337176,1.05592720464,5.703729763,0.68444757156,9.642720318,1.73568965724,1.68615758,0.1180310306,2.035019059,1.09891029186,3.806609778,0.53292536892,4.193222571,0.37739003139,2.837744139,0.45403906224,5.23813068,0.1047626136,1.992184503,23.17770367,5.101679546,3.222334767,1.590093342,1.078356869,4.776185368,-2.779250656,-1.720000195,-1.047021766,-0.827463059,-1.254602421,0.642910825,-2.623036021,2.317770367
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.646923,16921.61538,49881.46154,1.324615385,-5.142915259,-3.576771341,-4.445849508,-4.874273619,-0.708524785,-5.826350816,-5.113093153,-5.371430084,-7.231973324,-5.027580717,-3.085847416,-3.71159091,-1.631324056,0.195670324,-5.603729932,-4.360060773,-5.135173128,-5.652427088,-1.916430894,-6.157946682,-7.260323936,-6.598754776,-7.16708319,-5.34269738,-3.91839937,-5.282986254,-3.834248487,0.021617578,8.878405733,1.59811303194,10.07621569,1.3099080397,7.757642062,1.08606988868,6.079441495,0.7295329794,9.751243689,1.75522386402,1.981504832,0.13870533824,1.895111199,1.02336004746,3.365497466,0.47116964524,3.601680569,0.32415125121,3.21191437,0.5139062992,5.541127744,0.11082255488,2.767195838,36.17742954,5.499947838,5.320222614,3.391488777,-0.039856423,5.250433518,-3.5652739,-3.344937273,-1.024561342,-0.788378237,-0.816642453,-0.235225424,-1.798753637,3.617742954
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.604167,19878.16667,52794.58333,1.33,-6.73252699,-4.688395494,-5.704396892,-6.030524611,-1.45343358,-5.54473603,-5.110078987,-5.888741181,-9.887256539,-6.193573595,-4.043178061,-3.842829682,-1.783002428,0.168132583,-7.670920051,-6.698206992,-7.14705764,-7.60365037,-3.112835092,-6.49594449,-6.764675205,-6.564942398,-11.88715831,-6.260640126,-6.099913523,-5.970596251,-5.207999754,0.005472609,8.742071054,1.57357278972,9.90005448,1.2870070824,7.486494889,1.04810928446,5.779756905,0.6935708286,10.27868977,1.8501641586,1.979167087,0.13854169609,2.081543932,1.12403372328,3.436021104,0.48104295456,3.686015534,0.33174139806,2.990874903,0.47853998448,5.444755978,0.10889511956,2.29573029,23.1665181,5.045159428,4.879368851,3.618488769,-0.098378957,6.078984688,-1.898454495,-1.369894666,-2.442114759,-0.561480208,-1.359653065,0.084563207,-2.009335304,2.31665181
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.236667,21778.75,54049.75,1.334166667,-7.01465286,-4.982615785,-6.454886726,-6.764721548,-2.186319274,-6.068361227,-5.221156964,-5.671548574,-9.887256539,-6.801116547,-4.678189284,-3.787492108,-1.846798269,0.157741404,-7.907656237,-6.573799477,-7.251603666,-7.209673603,-2.935506804,-6.699972042,-6.817923236,-6.674688178,-11.88715831,-6.690391429,-5.681111875,-5.968525592,-5.053926956,0.006384214,8.640642038,1.55531556684,9.95690713,1.2943979269,7.869810763,1.10177350682,6.044195656,0.72530347872,9.468314727,1.70429665086,1.68880827,0.1182165789,2.079137954,1.12273449516,3.328263232,0.46595685248,3.251460446,0.29263144014,2.905203595,0.4648325752,5.471948778,0.10943897556,2.979470511,24.02293655,5.20795399,6.31872079,4.18492333,2.647985816,5.163249134,-2.087810101,-2.074956614,-0.215650451,-0.503558811,-0.552564139,1.978636108,-0.581895622,2.402293655
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,20312.92857,50184.42857,1.258571429,-6.944548223,-4.726258564,-6.353516975,-6.585579302,-2.663781257,-6.38742434,-5.244107714,-5.980450859,-9.19897191,-6.470362206,-4.108856176,-3.831077974,-1.81021397,0.163619124,-7.393994894,-6.564665851,-7.380045182,-7.228706055,-4.076088389,-7.035529578,-7.198928348,-7.107390021,-8.722274223,-6.572279623,-5.625310122,-5.734027674,-5.20900011,0.005467138,8.201973796,1.47635528328,9.622984594,1.25098799722,7.156680341,1.00193524774,5.27599219,0.6331190628,8.985783706,1.61744106708,1.157337038,0.08101359266,1.869007664,1.00926413856,3.256830269,0.45595623766,2.834424638,0.25509821742,2.385838748,0.38173419968,5.300639155,0.1060127831,2.054461565,15.44962422,4.525022913,5.611141254,2.277073309,1.115507825,4.241351453,-3.170201405,-1.375185968,-2.695413571,-2.350564044,-1.440006562,0.744259133,-1.96292196,1.544962422
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.852308,21612.38462,53592,1.345384615,-7.382781713,-5.11381102,-7.180814558,-7.5294504,-2.819342414,-5.788884536,-5.313676143,-5.621653887,-9.207132899,-6.853495343,-4.712319188,-3.731095614,-1.858541554,0.155899836,-7.939922561,-6.678739246,-7.770809124,-7.789485086,-3.902823443,-6.589061203,-7.145851862,-6.842764287,-8.631000794,-6.678929239,-5.768921743,-6.222203376,-5.33838478,0.004803623,8.527118762,1.53488137716,9.694174917,1.26024273921,7.434976023,1.04089664322,5.558136355,0.6669763626,9.457666935,1.7023800483,1.390603961,0.09734227727,1.91163009,1.0322802486,3.100262851,0.43403679914,3.040095342,0.27360858078,2.753892013,0.44062272208,5.305942763,0.10611885526,1.910342813,19.87159939,4.41052859,4.746514422,3.241915488,1.118480607,4.724663377,-2.381657099,-2.49468924,-2.851980978,-1.242991346,-1.053770977,0.477629026,-2.021882901,1.987159939
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.034615,20654.53846,50993.53846,1.311538462,-7.353742731,-5.027842419,-6.70415072,-6.754241276,-2.947350954,-5.97512443,-5.159603447,-5.949159687,-9.63285698,-6.647872309,-4.2974273,-3.84895534,-1.825351946,0.161160914,-8.160909837,-7.006037093,-7.459906098,-7.412129994,-4.200389699,-6.615704617,-6.963352293,-6.793728612,-9.843736081,-6.507987698,-6.385125953,-5.722790328,-5.549292225,0.00389021,8.1046425,1.45883565,9.596643038,1.24756359494,7.047757586,0.98668606204,5.150720496,0.61808645952,8.853266089,1.59358789602,1.049755927,0.07348291489,1.70286099,0.9195449346,2.995823411,0.41941527754,2.749969691,0.24749727219,2.219506021,0.35512096336,5.264516815,0.1052903363,1.644935951,15.94569099,4.481550786,5.595788819,3.046903367,1.144386811,3.862433422,-3.07918008,-2.834650543,-1.210570656,-1.865250831,-2.100485223,0.258869063,-2.846905541,1.594569099
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,18959.91667,48486.91667,1.343333333,-6.304570576,-4.450727723,-5.455602251,-5.775272448,-1.872952159,-5.990162428,-5.17902065,-5.843123357,-9.887256539,-6.106905389,-3.700022036,-3.814311481,-1.742398015,0.175100004,-7.792887057,-6.370356061,-6.600745055,-7.238810061,-3.717029893,-6.430516811,-6.92189403,-6.3462106,-11.88715831,-6.266889429,-5.395921047,-5.292475627,-5.28337177,0.005075289,8.699160337,1.56584886066,9.869488439,1.28303349707,7.665606811,1.07318495354,5.812899312,0.69754791744,9.582848199,1.72491267582,1.667964065,0.11675748455,1.957379884,1.05698513736,3.385831651,0.47401643114,3.369687802,0.30327190218,3.053266363,0.48852261808,5.406648349,0.10813296698,2.462173992,30.56266025,5.130727036,4.96321316,3.330463762,1.246949839,4.379841012,-3.308269793,-1.559228347,-0.774652713,-0.765478754,-0.710336638,0.831036965,-2.003234251,3.056266025
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.448462,18723.15385,49544,1.31,-6.021892181,-4.241870028,-5.33812382,-5.662760401,-1.671409834,-5.849556917,-5.139208734,-5.550289331,-6.489415265,-5.490873345,-3.64857761,-3.848287742,-1.752629478,0.173317609,-6.855149428,-5.942487722,-6.386241537,-6.519858295,-2.657743069,-6.555605624,-6.786228383,-6.73316558,-6.615245699,-6.109667266,-5.612186143,-6.102625235,-5.236411195,0.005319313,8.365384589,1.50576922602,9.69919628,1.2608955164,7.421102207,1.03895430898,5.576452244,0.66917426928,9.283680836,1.67106255048,1.417303846,0.09921126922,1.960265911,1.05854359194,3.418836804,0.47863715256,3.108120056,0.27973080504,2.740756482,0.43852103712,5.3039253,0.106078506,2.286383832,20.28888154,4.331193949,5.356390359,3.403718686,0.336403785,4.150877908,-2.782401236,-3.242741278,-1.543008327,-0.686119914,-1.751085017,0.252468012,-3.186286934,2.028888154
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.774615,20527.46154,50818.76923,1.289230769,-7.078168825,-5.205903021,-6.858116896,-7.09221985,-2.662869141,-5.857624879,-5.290744052,-5.578237951,-9.085511946,-6.518887731,-4.559197214,-3.770366665,-1.825483501,0.161139714,-7.839769861,-7.098561609,-7.350012976,-7.646296743,-4.396716936,-6.687298992,-6.878436132,-6.622166342,-8.398233668,-6.444721642,-5.881673223,-6.000797318,-5.370669057,0.004651018,6.932025942,1.24776466956,8.600908122,1.11811805586,6.017089307,0.84239250298,4.198866375,0.503863965,8.07826628,1.4540879304,0.231350929,0.01619456503,1.042011838,0.56268639252,2.058675152,0.28821452128,2.079019593,0.18711176337,1.392102962,0.22273647392,4.315583585,0.0863116717,1.042011838,14.63439001,2.634340456,3.933862532,0.849800203,-2.067035014,3.144592027,-3.910085234,-2.895328977,-3.008530503,-3.004186389,-2.814291104,-2.061543441,-3.690991723,1.463439001
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.005385,20266.61538,50557.07692,1.296153846,-6.873556627,-4.934775924,-6.339065979,-6.664194496,-2.660886964,-6.396320708,-5.224123225,-5.927662161,-8.96561234,-6.098595476,-4.175281171,-3.825326089,-1.838798536,0.159008354,-7.978045511,-7.37875342,-7.465294592,-7.529584966,-4.057307672,-6.953918997,-7.03516688,-7.120594824,-9.020657086,-6.264616175,-5.939179748,-5.989195102,-5.468585799,0.004217192,8.231368904,1.48164640272,9.554656744,1.24210537672,7.244228474,1.01419198636,5.351991208,0.64223894496,9.38775621,1.6897961178,1.709593264,0.11967152848,3.304150111,1.78424105994,3.748465474,0.52478516636,3.418010187,0.30762091683,2.508289621,0.40132633936,5.196498388,0.10392996776,2.019137044,16.88910103,4.497492084,5.156500728,2.658860915,1.145597141,4.792536356,-2.875774289,-0.137869265,-0.374278562,-0.70473385,-1.449777324,0.329963437,-2.87371521,1.688910103
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.419231,20731.53846,52902.38462,1.318461538,-7.041385177,-4.896954235,-6.365100293,-6.637817103,-2.186692928,-5.626418797,-5.139086682,-5.559101096,-9.887256539,-7.680002623,-4.241565707,-3.825139496,-1.812103706,0.163310219,-8.177039142,-6.815035221,-7.40700605,-7.537435477,-3.60754418,-6.519506563,-7.40647407,-6.800760766,-11.88715831,-7.306107138,-5.721318926,-6.059810713,-5.639456139,0.003554801,8.06813674,1.4522646132,9.508944652,1.23616280476,6.818182324,0.95454552536,5.03325518,0.6039906216,9.276830526,1.66982949468,0.985070984,0.06895496888,1.780381746,0.96140614284,3.017376753,0.42243274542,2.804910694,0.25244196246,1.98784098,0.3180545568,5.183658297,0.10367316594,1.902743886,15.18690869,4.228434397,4.775941094,2.002291107,0.76455723,5.281425912,-3.681974588,-1.322935737,-2.14991235,-0.879976739,-1.894623224,-0.694477565,-2.142810511,1.518690869
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.501538,20100.38462,49962.53846,1.267692308,-7.225705928,-5.019124961,-6.639198348,-7.016644939,-2.951215787,-6.406438544,-5.231188333,-5.759919301,-7.708684802,-6.206505244,-4.468316163,-3.810988121,-1.843517285,0.158259801,-7.979288408,-6.979483949,-7.416785376,-7.466786206,-4.887420368,-7.187714909,-7.127610001,-6.856305985,-7.367628625,-6.519282311,-6.335425314,-5.823471904,-5.438817348,0.004344619,8.047375898,1.44852766164,9.564772371,1.24342040823,6.890305722,0.96464280108,4.967773834,0.59613286008,8.853200075,1.5935760135,1.448589937,0.10140129559,1.52715226,0.8246622204,2.80242638,0.3923396932,3.617643638,0.32558792742,2.108214426,0.33731430816,5.23738931,0.1047477862,1.619861658,15.71765814,4.125302557,3.755629381,1.774309912,-1.469977816,4.334207586,-2.43387427,-3.048459121,-2.796996077,-1.622404821,-1.95463147,0.504385752,-3.300019261,1.571765814
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.884167,20055.5,49857.58333,1.296666667,-7.091436244,-4.757187052,-6.333676184,-6.646281232,-2.561109592,-6.355185232,-5.290857045,-5.814758393,-9.543993354,-6.527478838,-4.222711733,-3.776337922,-1.837396309,0.159231477,-7.941548365,-6.629806832,-7.032049108,-7.540504253,-3.638190715,-7.103908779,-6.96954946,-7.040596599,-9.537524688,-6.490746342,-5.187034416,-5.648191445,-4.67844039,0.009293497,7.946853522,1.43043363396,9.392044294,1.22096575822,7.091992889,0.99287900446,5.01535395,0.601842474,9.142375849,1.64562765282,1.138669036,0.07970683252,1.800324636,0.97217530344,3.253247711,0.45545467954,3.523678682,0.31713108138,2.075127045,0.3320203272,5.205475193,0.10410950386,1.347359664,13.81573274,3.341683336,4.909091741,2.573000399,-0.557400263,4.026380039,-3.130028919,-1.592904574,-1.341972144,-1.512274419,-2.471774231,0.774258314,-2.501688537,1.381573274
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.428333,17848.91667,46531.83333,1.351666667,-6.22878019,-4.373817856,-5.21213005,-5.778192686,-1.658044921,-5.520375067,-5.181151867,-5.578484903,-8.108081232,-5.590959341,-3.562473822,-3.77320324,-1.711732265,0.180552756,-7.123527747,-6.095788744,-6.039016881,-6.901880595,-3.120215695,-6.415109145,-7.029290763,-6.54031103,-7.521671241,-6.110074023,-5.211651891,-5.73982353,-4.930169471,0.007225279,8.604700065,1.5488460117,9.85249573,1.2808244449,7.653867447,1.07154144258,5.902009194,0.70824110328,9.531777549,1.71571995882,1.694009363,0.11858065541,2.033835666,1.09827125964,3.295083143,0.46131164002,3.499072078,0.31491648702,2.972135634,0.47554170144,5.416492268,0.10832984536,2.367113809,29.24416515,5.434614404,5.583797781,4.370453101,1.535855909,4.598103296,-2.641133688,-2.308970255,-1.161667038,-1.46277305,-0.787166285,1.0659643,-1.36676301,2.924416515
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,1.374615385,-6.820173263,-4.789612931,-6.127914554,-6.180692785,-2.481368681,-6.501970057,-5.080896415,-5.83260338,-8.426465065,-5.753847701,-3.964450737,-3.873717979,-1.820702993,0.161911888,-8.057219246,-6.97550429,-7.384678525,-7.246561792,-4.035981545,-6.952332925,-6.913778285,-6.338244995,-7.659072239,-6.30181994,-5.601963308,-6.130581476,-5.099958045,0.006097002,7.921576743,1.42588381374,9.298491726,1.20880392438,6.653541234,0.93149577276,4.8759664,0.585115968,9.336560488,1.68058088784,0.885813349,0.06200693443,1.837543998,0.99227375892,3.489902905,0.4885864067,2.874878841,0.25873909569,2.022672856,0.32362765696,5.010766901,0.10021533802,1.802228901,14.65698229,4.974634634,5.504251756,1.825227497,1.059253574,5.130166422,-3.200563032,-1.669013898,-0.179173922,-0.830129994,-1.244868142,0.683228452,-2.075392677,1.465698229
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,1.305714286,-6.95194006,-4.953000594,-6.397595857,-6.704578224,-2.66084718,-6.132224783,-5.200717409,-5.781749348,-8.675170519,-6.275228156,-4.372087049,-3.884727045,-1.825756573,0.161095717,-8.01530545,-6.555208532,-7.620090947,-7.383453531,-4.439817372,-6.543971228,-6.818158304,-6.459768157,-7.708859756,-6.256327055,-5.822396562,-6.243729075,-5.557191624,0.003859601,7.947514156,1.43055254808,9.480071024,1.23240923312,6.90082996,0.9661161944,5.159608729,0.61915304748,9.05772558,1.6303906044,1.088549041,0.07619843287,1.954848888,1.05561839952,2.864630697,0.40104829758,2.951668947,0.26565020523,2.006742723,0.32107883568,5.117804666,0.10235609332,1.851577587,18.91065944,4.628817995,5.703452655,2.701124882,0.583997346,4.216833061,-3.145057588,-2.484806855,-1.478175226,-1.146683637,-1.690168902,0.694956037,-2.070495755,1.891065944
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,1.379230769,-6.563861196,-4.564727889,-5.493146885,-6.035784849,-1.892820922,-6.044274807,-5.169564021,-5.608028781,-9.887256539,-5.710128228,-3.838954669,-3.830140397,-1.78677604,0.167499311,-7.500378543,-6.104057108,-5.882322726,-6.932143929,-2.939654799,-6.843586278,-6.882791991,-6.7886051,-11.88715831,-6.015492685,-5.535759662,-6.048817559,-5.232667605,0.005339263,8.138440904,1.46491936272,9.483993327,1.23291913251,6.395349595,0.8953489433,4.678868716,0.56146424592,8.94680592,1.6104250656,1.305525304,0.09138677128,1.687472492,0.91123514568,2.754027819,0.38556389466,3.540079255,0.31860713295,1.988317952,0.31813087232,5.259447379,0.10518894758,1.569351379,14.13675428,3.890945162,4.205478588,1.662346038,-0.506119966,4.760346069,-2.187787362,-3.034231509,-1.802352201,-2.451385297,-2.558583322,-0.144230503,-2.750639866,1.413675428
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,1.265384615,-7.140592308,-4.884029652,-6.276552006,-6.630751905,-2.850763235,-6.569125563,-5.30507878,-5.686408709,-8.941322072,-6.428998705,-4.131544046,-3.825340627,-1.817960075,0.162356609,-8.145881054,-6.441768653,-7.174050767,-7.538778192,-4.229989081,-6.802063956,-6.932009944,-6.631181627,-8.150387733,-6.362587764,-5.924909307,-6.02185463,-5.482897042,0.004157268,7.693646122,1.38485630196,9.334645288,1.21350388744,6.537712573,0.91527976022,4.650195774,0.55802349288,9.166086434,1.64989555812,1.010187132,0.07071309924,1.679079393,0.90670287222,2.813705155,0.3939187217,3.122827214,0.28105444926,1.539459083,0.24631345328,5.143988703,0.10287977406,0.97930026,11.64068541,3.432065641,4.911796658,2.05476002,0.665602076,5.692318359,-2.127108703,-2.494308372,-1.426821916,-1.25123125,-2.780532156,0.924080917,-3.968360209,1.164068541
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,1.296153846,-6.660511356,-4.663755481,-5.85799266,-6.257347448,-2.28463765,-6.372618857,-5.191436596,-5.893775549,-8.897884542,-5.864458566,-3.949022523,-3.8784078,-1.819256143,0.16214632,-8.165398492,-6.517277144,-7.499938061,-7.427026337,-4.171688354,-6.878930399,-7.287761058,-6.65216544,-8.23098112,-6.256755415,-6.193580677,-5.964120043,-5.488872807,0.0041325,7.834118115,1.4101412607,9.381929976,1.21965089688,6.30952297,0.8833332158,4.420895605,0.5305074726,8.605154304,1.54892777472,0.822252297,0.05755766079,1.295149353,0.69938065062,2.813217946,0.39385051244,3.029939231,0.27269453079,1.568686919,0.25098990704,5.247750343,0.10495500686,1.140998674,11.56613441,4.283259959,4.77675979,2.205128072,0.04683714,4.570963664,-4.399104027,-2.481469013,-1.34087662,-2.884564278,-2.120192539,1.325677002,-2.921847218,1.156613441
