"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_inc","Mo_coh","coh_inc","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.9553846,18939.23077,47732.76923,1.345384615,43.84615385,4.384615385,283.8461538,28.38461538,152.6923077,15.26923077,82.84615385,8.284615385,4260.076923,426.0076923,58.76923077,5.876923077,181.7692308,18.17692308,127.4615385,12.74615385,0.181818182,0.0181818182,65.69230769,6.569230769,703.0769231,70.30769231,721.5384615,72.15384615,32111.23077,5470.769231,0.17067339,1930.646487,184.1657559,0.006509994,6594.697268,1187.04550824,20274.4736,2635.681568,2422.968415,339.2155781,431.4287933,51.771455196,17616.22911,3170.9212398,7.144032067,0.50008224469,7.374484715,3.9822217461,40.65077512,5.6911085168,32.82610384,2.9543493456,24.33687143,3.8938994288,219.7339196,4.394678392,20.92027695,1.0460138475,29.03795177,79.79583695,85.15278913,22.04901258,3.580858984,348.8013364,0.087157191,0.076694641,0.219514186,0.403761077,0.484303741,1.186563166,0.115061523,2.903795177
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,48.25,4.825,326.75,32.675,105.125,10.5125,89.875,8.9875,5844.6875,584.46875,103.0625,10.30625,195.5,19.55,141,14.1,4.6875,0.46875,81,8.1,737.875,73.7875,723.75,72.375,33472.6875,5638.625,0.16844744,1265.466118,263.6467017,0.004281336,5009.073815,901.6332867,15679.13954,2038.2881402,1886.233337,264.07266718,299.9841868,35.998102416,15409.2047,2773.656846,5.39869674,0.3779087718,7.652397974,4.13229490596,44.99762802,6.2996679228,66.23589727,5.9612307543,17.07719827,2.7323517232,188.3177471,3.766354942,7.331532035,0.36657660175,23.17770367,164.2976211,25.08662327,4.904206677,2.93984503,118.6508762,0.062085013,0.179066113,0.350981499,0.437156922,0.285189211,1.902009246,0.072582167,2.317770367
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.646923,16921.61538,49881.46154,1.324615385,141.3076923,14.13076923,678.9230769,67.89230769,282.6153846,28.26153846,185.2307692,18.52307692,12232.53846,1223.253846,75.53846154,7.553846154,155,15.5,121.3846154,12.13846154,18.84615385,1.884615385,154.9230769,15.49230769,1114.538462,111.4538462,623.3846154,62.33846154,25794.53846,4972.769231,0.195670324,4043.609333,333.2474441,0.021617578,7175.3422,1291.561596,23770.8588,3090.211644,2339.38198,327.5134772,436.78518,52.4142216,17175.5766,3091.603788,7.2536503,0.507755521,6.6532882,3.592775628,28.9478943,4.052705202,36.659792,3.29938128,24.826568,3.97225088,254.965373,5.09930746,15.9139461,0.795697305,36.17742954,244.679169,204.4293857,29.71015115,0.960927396,190.6489003,0.028289236,0.035262427,0.358953889,0.454581421,0.44191291,0.790392656,0.165505039,3.617742954
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.604167,19878.16667,52794.58333,1.33,39.33333333,3.933333333,303.5,30.35,110,11,79.33333333,7.933333333,7711.666667,771.1666667,129.0833333,12.90833333,199.0833333,19.90833333,91.33333333,9.133333333,0.181818182,0.0181818182,66.75,6.675,578.9166667,57.89166667,707.1666667,70.71666667,32997.16667,5546.833333,0.168132583,295.6363963,148.9745758,0.005472609,6260.84885,1126.952793,19931.45628,2591.0893164,1783.788743,249.73042402,323.6804956,38.841659472,29105.71327,5239.0283886,7.23671292,0.5065699044,8.016836814,4.32909187956,31.06311504,4.3488361056,39.88560708,3.5897046372,19.90308814,3.1844941024,231.5407717,4.630815434,9.931686372,0.4965843186,23.1665181,155.2690515,131.5476115,37.28118474,0.906305388,436.5856991,0.149799957,0.254133727,0.086976722,0.570364181,0.256749837,1.088241627,0.134077766,2.31665181
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.236667,21778.75,54049.75,1.334166667,33.83333333,3.383333333,259.0833333,25.90833333,59.16666667,5.916666667,43.5,4.35,4211.75,421.175,87.58333333,8.758333333,204.5,20.45,130.4166667,13.04166667,0.181818182,0.0181818182,40.66666667,4.066666667,350.6666667,35.06666667,860.75,86.075,38024.33333,5991.5,0.157741404,1456.261798,163.1917444,0.006384214,5656.960644,1018.25291592,21097.44306,2742.6675978,2617.070294,366.38984116,421.6584628,50.599015536,12943.05626,2329.7501268,5.413025996,0.37891181972,7.99757167,4.3186887018,27.88986141,3.9045805974,25.82803284,2.3245229556,18.26896274,2.9230340384,237.9234012,4.758468024,19.67739493,0.9838697465,24.02293655,182.7198288,554.8627524,65.68846437,14.1255585,174.7312595,0.123958295,0.125561875,0.806016995,0.604375968,0.575472326,7.232871397,0.558838016,2.402293655
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,20312.92857,50184.42857,1.258571429,34.42857143,3.442857143,317.7857143,31.77857143,62.14285714,6.214285714,49.14285714,4.914285714,2503.428571,250.3428571,60.57142857,6.057142857,189.3571429,18.93571429,91.35714286,9.135714286,2.142857143,0.2142857143,55.5,5.55,591.2142857,59.12142857,780.5714286,78.05714286,35953.57143,5881.5,0.163619124,1366.805862,268.7328528,0.005467138,3648.143898,656.66590164,15108.07419,1964.0496447,1282.645911,179.57042754,195.5844371,23.470132452,7988.703067,1437.96655206,3.181449904,0.22270149328,6.481861022,3.50020495188,25.96709783,3.6353936962,17.02060447,1.5318544023,10.8681745,1.73890792,200.4648971,4.009297942,7.802635527,0.39013177635,15.44962422,92.29804061,273.4561428,9.74810892,3.051117218,69.50171668,0.041995139,0.25279258,0.067514454,0.095315385,0.236926204,2.10488142,0.140447439,1.544962422
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.852308,21612.38462,53592,1.345384615,23.69230769,2.369230769,233.7692308,23.37692308,29.23076923,2.923076923,20.69230769,2.069230769,2313.538462,231.3538462,119.0769231,11.90769231,192.1538462,19.21538462,142,14.2,2.153846154,0.2153846154,40.69230769,4.069230769,351,35.1,935.1538462,93.51538462,39021.84615,6083.461538,0.155899836,1242.545026,270.6306263,0.004803623,5049.87496,908.9774928,16222.83208,2108.9681704,1694.217096,237.19039344,259.3390696,31.120688352,12805.9724,2305.075032,4.0172756,0.281209292,6.76410592,3.6526171968,22.2037868,3.108530152,20.90723648,1.8816512832,15.70363184,2.5125810944,201.5309088,4.030618176,6.75540424,0.337770212,19.87159939,82.31296185,115.1821078,25.58267815,3.060201021,112.6925571,0.092397339,0.082522092,0.057729846,0.288519863,0.348620627,1.61224727,0.132405923,1.987159939
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.034615,20654.53846,50993.53846,1.311538462,23.69230769,2.369230769,243.1538462,24.31538462,45.38461538,4.538461538,43,4.3,1943.153846,194.3153846,94.61538462,9.461538462,213.4615385,21.34615385,97.30769231,9.730769231,0.692307692,0.0692307692,47.15384615,4.715384615,505.3846154,50.53846154,792.9230769,79.29230769,37184.76923,5991.692308,0.161160914,837.2833206,161.1972832,0.00389021,3309.7982,595.763676,14715.29986,1912.9889818,1150.276453,161.03870342,172.5557713,20.706692556,6997.205183,1259.49693294,2.856953727,0.19998676089,5.489630722,2.96440058988,20.00182283,2.8002551962,15.64215778,1.4077942002,9.202783759,1.47244540144,193.3528611,3.867057222,5.180678081,0.25903390405,15.94569099,88.37161193,269.2899875,21.05005909,3.140515038,47.58099524,0.045996955,0.058739049,0.29802716,0.154857362,0.122397024,1.29546417,0.058023595,1.594569099
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,18959.91667,48486.91667,1.343333333,59.08333333,5.908333333,377.4166667,37.74166667,138.5833333,13.85833333,100.3333333,10.03333333,4972,497.2,80.91666667,8.091666667,182.5,18.25,93.66666667,9.366666667,0.181818182,0.0181818182,72.16666667,7.216666667,798.9166667,79.89166667,712.25,71.225,32347.41667,5663.666667,0.175100004,638.7272086,185.5519204,0.005075289,5997.873908,1079.61730344,19331.44723,2513.0881399,2133.687133,298.71619862,334.5877951,40.150535412,14513.69839,2612.4657102,5.301363572,0.37109545004,7.080750354,3.82360519116,29.54255159,4.1359572226,29.06945023,2.6162505207,21.18442756,3.3895084096,222.8833073,4.457666146,11.73028539,0.5865142695,30.56266025,169.1400442,143.0527095,27.95130145,3.479713069,79.82534112,0.036579409,0.210298286,0.460863805,0.465111204,0.491478719,2.295698066,0.134898282,3.056266025
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.448462,18723.15385,49544,1.31,77.23076923,7.723076923,460.3076923,46.03076923,152.4615385,15.24615385,110.0769231,11.00769231,5959.538462,595.9538462,92,9.2,188.5384615,18.85384615,124.3076923,12.43076923,48.38461538,4.838461538,130.5384615,13.05384615,836.9230769,83.69230769,684.3846154,68.43846154,32166.92308,5570.846154,0.173317609,1446.475974,206.0003423,0.005319313,4295.763522,773.23743396,16304.49768,2119.5846984,1670.874143,233.92238002,264.1328625,31.6959435,10760.96847,1936.9743246,4.125981149,0.28881868043,7.101215107,3.83465615778,30.53387748,4.2747428472,22.37893368,2.0141040312,15.49870515,2.479792824,201.1247375,4.02249475,9.839292734,0.4919646367,20.28888154,76.03501434,211.9584699,30.07573457,1.399904171,63.48971398,0.061889717,0.039056683,0.213737142,0.503526008,0.173585498,1.28719832,0.041325029,2.028888154
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.774615,20527.46154,50818.76923,1.289230769,31,3.1,202.0769231,20.20769231,38.23076923,3.823076923,30.38461538,3.038461538,2567.153846,256.7153846,105.2307692,10.52307692,185.7692308,18.57692308,139.3076923,13.93076923,2.461538462,0.2461538462,54.07692308,5.407692308,384.4615385,38.44615385,850.5384615,85.05384615,36937.69231,5948.307692,0.161139714,1170.200366,125.4746884,0.004651018,1024.567593,184.42216674,5436.594439,706.75727707,410.3823586,57.453530204,66.61077661,7.9932931932,3223.639501,580.25511018,1.260301438,0.08822110066,2.834914669,1.53085392126,7.835581975,1.0969814765,7.99662512,0.7196962608,4.023302013,0.64372832208,74.85729626,1.4971459252,2.834914669,0.14174573345,14.63439001,13.93411927,51.10398773,2.339179444,0.126560476,23.21020441,0.020038793,0.055280836,0.049364166,0.049579076,0.0599472,0.127257404,0.024947249,1.463439001
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.005385,20266.61538,50557.07692,1.296153846,37.46153846,3.746153846,261.1538462,26.11538462,64.15384615,6.415384615,46.15384615,4.615384615,2530.076923,253.0076923,60.76923077,6.076923077,195.8461538,19.58461538,96.84615385,9.684615385,3.384615385,0.3384615385,81.07692308,8.107692308,559,55.9,792.3846154,79.23846154,36342.69231,5778.692308,0.159008354,750.4690072,190.5585582,0.004217192,3756.973168,676.25517024,14110.24974,1834.3324662,1400.001342,196.00018788,211.0280805,25.32336966,11941.27554,2149.4295972,5.526713106,0.38686991742,27.22539319,14.7017123226,42.45588235,5.943823529,30.50864809,2.7457783281,12.28390196,1.9654243136,180.6386068,3.612772136,7.531822497,0.37659112485,16.88910103,89.79165872,173.5560718,14.28001368,3.144318399,120.606883,0.056372474,0.871212582,0.687785294,0.494240099,0.234622527,1.390917272,0.056488669,1.688910103
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.419231,20731.53846,52902.38462,1.318461538,31.92307692,3.192307692,272.6923077,27.26923077,62.84615385,6.284615385,47.84615385,4.784615385,4088.769231,408.8769231,131.3076923,13.13076923,214.0769231,21.40769231,140.3076923,14.03076923,0.181818182,0.0181818182,15.84615385,1.584615385,525.3076923,52.53076923,796.0769231,79.60769231,36519.92308,5963,0.163310219,681.6369343,125.3189265,0.003554801,3191.150345,574.4070621,13479.76097,1752.3689261,914.3215586,128.005018204,153.4316483,18.411797796,10687.50441,1923.7507938,2.678001972,0.18746013804,5.932120552,3.20334509808,20.43760841,2.8612651774,16.5256,1.487304,7.299756414,1.16796102624,178.3340179,3.566680358,6.704264966,0.3352132483,15.18690869,68.60973241,118.6218965,7.406004625,2.148043076,196.6500812,0.025173219,0.266352213,0.116494368,0.41479256,0.150374982,0.49933525,0.117324637,1.518690869
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.501538,20100.38462,49962.53846,1.267692308,26.84615385,2.684615385,244.1538462,24.41538462,48.30769231,4.830769231,32.76923077,3.276923077,1928.846154,192.8846154,60.84615385,6.084615385,197.4615385,19.74615385,116.3846154,11.63846154,15.53846154,1.553846154,74.61538462,7.461538462,423.3076923,42.33076923,818,81.8,36934.30769,5845.692308,0.158259801,628.3382031,204.0736732,0.004344619,3125.582355,562.6048239,14253.70812,1852.9820556,982.7018051,137.578252714,143.7066162,17.244793944,6996.743289,1259.41379202,4.257107492,0.29799752444,4.605044162,2.48672384748,16.48459618,2.3078434652,37.24969056,3.3524721504,8.233526579,1.31736425264,188.1781856,3.763563712,5.05239131,0.2526195655,15.71765814,61.88653064,42.76112437,5.89621083,0.229930586,76.26450185,0.087696414,0.047431955,0.060993006,0.19742336,0.141616657,1.655968033,0.036882457,1.571765814
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.884167,20055.5,49857.58333,1.296666667,29.58333333,2.958333333,307,30.7,63,6.3,45.91666667,4.591666667,2723.583333,272.3583333,61.58333333,6.158333333,180.6666667,18.06666667,106.9166667,10.69166667,0.916666667,0.0916666667,51.41666667,5.141666667,516.6666667,51.66666667,820,82,35850.5,5694.166667,0.159231477,2095.436492,204.4183915,0.009293497,2826.666898,508.80004164,11992.59067,1559.0367871,1202.301468,168.32220552,150.7094709,18.085136508,9342.936185,1681.7285133,3.122609518,0.21858266626,6.051611715,3.2678703261,25.87423565,3.622392991,33.9089395,3.051804555,7.965558382,1.27448934112,182.2674644,3.645349288,3.847254066,0.1923627033,13.81573274,28.26666898,135.5162746,13.105086,0.572695989,56.05761711,0.043716533,0.203334154,0.26132978,0.220408107,0.084434919,2.168982826,0.081946512,1.381573274
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.428333,17848.91667,46531.83333,1.351666667,58,5.8,372.4166667,37.24166667,161.9166667,16.19166667,92,9.2,5626.416667,562.6416667,118.5,11.85,167,16.7,111.75,11.175,8.666666667,0.8666666667,109,10.9,838.4166667,83.84166667,685.75,68.575,29826.58333,5373.166667,0.180552756,2086.976824,209.49152,0.007225279,5457.248831,982.30478958,19005.72883,2470.7447479,2108.785455,295.2299637,365.7716364,43.892596368,13791.08364,2482.3950552,5.441252987,0.38088770909,7.643347532,4.12740766728,26.97965714,3.7771519996,33.08473766,2.9776263894,19.53359169,3.1253746704,225.088187,4.50176374,10.66656208,0.533328104,29.24416515,229.2044509,266.0802036,79.07945455,4.645299782,99.29580218,0.071280414,0.099363518,0.312964023,0.231593164,0.455132686,2.903637612,0.254930834,2.924416515
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.543846,20220.53846,51050.30769,1.374615385,39.07692308,3.907692308,298.5384615,29.85384615,78.23076923,7.823076923,74.15384615,7.415384615,3000.538462,300.0538462,53.53846154,5.353846154,223.2307692,22.32307692,104.3076923,10.43076923,6.538461538,0.6538461538,113.6923077,11.36923077,678.6923077,67.86923077,746,74.6,35866.07692,5805.307692,0.161911888,907.484202,214.0375297,0.006097002,2756.113305,496.1003949,10921.53411,1419.7994343,775.5257867,108.573610138,131.1007878,15.732094536,11345.31869,2042.1573642,2.424955924,0.16974691468,6.281092925,3.3917901795,32.78276452,4.5895870328,17.72327666,1.5950948994,7.558500739,1.20936011824,150.0197423,3.000394846,6.063146568,0.3031573284,14.65698229,144.6959485,245.7345174,6.204206294,2.884217331,169.0452485,0.04073926,0.188432788,0.835960495,0.435992606,0.287978878,1.980260599,0.125507134,1.465698229
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.863571,20839.21429,52023.14286,1.305714286,35.5,3.55,261.9285714,26.19285714,61.71428571,6.171428571,45.28571429,4.528571429,2586.285714,258.6285714,80,8,204.0714286,20.40714286,114.4285714,11.44285714,4.571428571,0.4571428571,69.85714286,6.985714286,466.9285714,46.69285714,761.8571429,76.18571429,37067.14286,5968.928571,0.161095717,1010.38377,125.1629487,0.003859601,2828.534907,509.13628326,13096.11662,1702.4951606,993.0986057,139.033804798,174.0963235,20.89155882,8584.603441,1545.22861938,2.969961652,0.20789731564,7.062851662,3.81393989748,17.54257349,2.4559602886,19.13786718,1.7224080462,7.439046804,1.19024748864,166.9684155,3.33936831,6.36986061,0.3184930305,18.91065944,102.3929636,299.9010705,14.89647909,1.793192132,67.81836719,0.043064444,0.08334165,0.228053455,0.317688595,0.184488361,2.003620986,0.12612324,1.891065944
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.414615,19194.46154,49531.69231,1.379230769,46.07692308,4.607692308,340.8461538,34.08461538,134.1538462,13.41538462,78.23076923,7.823076923,4920,492,77.53846154,7.753846154,187,18.7,120.3846154,12.03846154,0.181818182,0.0181818182,110,11,706,70.6,713.8461538,71.38461538,32886,5503.461538,0.167499311,1192.708053,109.6582687,0.005339263,3423.57602,616.2436836,13147.58443,1709.1859759,599.0527127,83.867379778,107.6482229,12.917786748,7683.311513,1382.99607234,3.689626761,0.25827387327,5.405800223,2.91913212042,15.70576463,2.1988070482,34.46965096,3.1022685864,7.303239025,1.168518244,192.3751513,3.847503026,4.803531513,0.24017657565,14.13675428,48.95713709,67.05268057,5.271663872,0.602830048,116.786335,0.112164654,0.048111622,0.164910529,0.086174127,0.077414334,0.865688181,0.063886969,1.413675428
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.947692,19982.23077,50426.92308,1.265384615,28.76923077,2.876923077,274.5384615,27.45384615,68.46153846,6.846153846,48,4.8,2100.384615,210.0384615,50.69230769,5.069230769,180.6153846,18.06153846,123.2307692,12.32307692,3.076923077,0.3076923077,57.76923077,5.776923077,583.4615385,58.34615385,792.6923077,79.26923077,36347.15385,5900.230769,0.162356609,571.8657835,139.5923552,0.004157268,2194.360902,394.98496236,11323.61093,1472.0694209,690.7048329,96.698676606,104.6054626,12.552655512,9567.109814,1722.07976652,2.746114854,0.19222803978,5.360618674,2.89473408396,16.67157469,2.3340204566,22.71049639,2.0439446751,4.662067798,0.74593084768,171.3980626,3.427961252,2.662592467,0.13312962335,11.64068541,30.94048872,135.8833311,7.804964612,1.945661604,296.5804042,0.119181385,0.082553528,0.240070676,0.286152255,0.062005502,2.51955152,0.018904407,1.164068541
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.928462,19796.15385,50700.30769,1.296153846,44.61538462,4.461538462,328.5384615,32.85384615,99.76923077,9.976923077,66.76923077,6.676923077,3544.615385,354.4615385,59.38461538,5.938461538,194.0769231,19.40769231,96.15384615,9.615384615,3.307692308,0.3307692308,98.84615385,9.884615385,672.5384615,67.25384615,722.2307692,72.22307692,34894.30769,5658.461538,0.16214632,660.9249055,195.1566104,0.0041325,2525.307497,454.55534946,11871.90515,1543.3476695,549.7826232,76.969567248,83.17074012,9.9804888144,5459.728289,982.75109202,2.27561944,0.1592933608,3.651541303,1.97183230362,16.66345413,2.3328835782,20.69597487,1.8626377383,4.800340815,0.7680545304,190.1380415,3.80276083,3.129892546,0.1564946273,11.56613441,72.47632516,118.7190515,9.071413283,1.047951326,96.63719072,0.012288345,0.083620296,0.26161623,0.055879132,0.12000852,3.764733223,0.053834152,1.156613441
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,17580.41667,45366.5,1.338333333,39.66666667,3.966666667,293.1666667,29.31666667,112.0833333,11.20833333,65.91666667,6.591666667,4402.416667,440.2416667,58,5.8,155.75,15.575,65.33333333,6.533333333,1.166666667,0.1166666667,110,11,728.6666667,72.86666667,634.75,63.475,30147.58333,5197.75,0.172582198,1660.962725,236.2129721,0.006051654,5697.238235,1025.5028823,21435.85886,2786.6616518,1725.260893,241.53652502,306.2265551,36.747186612,11114.88978,2000.6801604,5.029922831,0.35209459817,6.72326864,3.6305650656,24.69330757,3.4570630598,25.50832915,2.2957496235,18.92485386,3.0279766176,248.0408721,4.960817442,10.2233775,0.511168875,26.82647453,74.63382088,171.4868709,23.46354815,5.420210026,65.5778497,0.111161295,0.377175371,0.45682619,0.387726603,0.140043919,3.844633517,0.2545621,2.682647453
