"depth","SH20_mean_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
263.1,3946.6,7.21,20826,54255,1.3,16,299,66,65,8541,99,49,265,724,36113,5632,6.412109375,0.155954919,41745
263.2,3948,7.21,20427,53447,1.26,5,272,11,33,8568,51,87,315,814,35301,5342,6.608199176,0.151327158,40643
263.3,3949.3,7.19,20936,55783,1.38,13,293,23,16,8948,0,102,310,839,36544,5852,6.244702666,0.160135727,42396
263.4,3950.6,7.18,21161,55961,1.21,0,302,0,19,9593,38,46,451,693,36342,5715,6.359055118,0.157256067,42057
263.5,3952,7.17,21828,58219,1.22,18,314,16,37,10549,56,61,273,779,37313,6031,6.186867849,0.161632675,43344
263.6,3953.2,7.15,21373,57185,1.3,17,360,51,40,11352,0,72,379,511,36167,5573,6.489682397,0.154090746,41740
263.7,3954.7,7.14,19571,50994,1.21,4,275,0,40,7618,19,78,308,479,34148,5485,6.225706472,0.160624341,39633
263.8,3956,7.14,20095,51619,1.23,6,255,38,56,6376,24,84,275,747,35801,5710,6.269877408,0.159492752,41511
263.9,3957.4,7.12,21230,55894,1.26,33,277,85,51,8003,149,60,367,716,37213,6179,6.022495549,0.166044124,43392
264,3958.8,7.12,22343,59720,1.48,18,370,28,38,11989,14,0,257,717,37207,6151,6.048935132,0.165318354,43358
264.1,3960.2,7.15,21532,56540,1.5,0,310,63,27,9889,115,0,479,749,36153,5785,6.249438202,0.160014383,41938
264.2,3961.5,7.17,21661,60039,1.37,0,267,48,41,14296,227,146,288,701,35283,5914,5.966012851,0.167616132,41197
264.3,3963,7.18,21909,64535,1.35,0,382,37,64,20917,175,0,403,522,33976,5416,6.273264402,0.15940664,39392
264.4,3964.3,7.18,19738,59624,1.29,0,277,37,34,17741,135,0,370,747,32461,5376,6.03813244,0.165614122,37837
264.5,3965.6,7.18,21152,68609,1.42,8,244,25,16,25650,258,14,271,774,33144,5417,6.118515784,0.16343833,38561
264.6,3967,7.15,21754,70969,1.48,12,244,40,0,26762,388,58,349,639,34053,5538,6.148970748,0.162628843,39591
264.7,3968.3,7.14,21927,69614,1.48,5,306,44,42,26590,446,0,242,838,33047,5425,6.091612903,0.164160136,38472
264.8,3969.7,7.15,21423,67686,1.44,18,267,50,48,23903,348,97,416,645,33003,5730,5.759685864,0.17362058,38733
264.9,3971.1,7.17,20535,62618,1.36,0,249,15,35,22038,276,71,270,624,31605,4905,6.443425076,0.155196963,36510
265,3972.2,7.18,21293,69424,1.48,18,298,21,43,28278,271,0,253,663,31615,5307,5.957226305,0.167863356,36922
265.1,3973.6,7.18,20729,64655,1.35,0,205,52,44,23414,214,0,236,631,32179,5239,6.14220271,0.162808043,37418
265.2,3974.9,7.18,21016,63637,1.39,17,219,18,47,21615,202,0,105,659,32820,5403,6.074403109,0.164625229,38223
265.3,3976,7.19,21677,66601,1.43,28,244,31,65,23221,122,0,95,636,33898,5407,6.269280562,0.159507936,39305
265.4,3977.5,7.21,21357,64561,1.39,7,177,28,25,21504,159,0,197,634,33696,5448,6.185022026,0.161680912,39144
265.5,3978.8,7.23,21580,63632,1.43,7,206,31,71,20449,104,75,81,576,34035,5457,6.236943375,0.160334949,39492
265.6,3980.2,7.24,22073,69608,1.36,19,282,30,28,25995,128,0,196,795,33767,5538,6.097327555,0.164006278,39305
265.7,3981.5,7.24,21080,64962,1.38,0,221,24,18,22143,74,0,176,625,33374,5584,5.976719198,0.167315875,38958
265.8,3983.1,7.26,21000,63093,1.32,0,252,0,31,19606,71,0,221,843,33718,5491,6.140593699,0.162850703,39209
265.9,3984.6,7.25,21316,64164,1.32,0,202,59,0,21017,0,74,253,763,33809,5515,6.130371714,0.163122246,39324
266,3986,7.25,21382,63845,1.38,8,215,63,49,20907,139,0,166,544,33625,5468,6.149414777,0.1626171,39093
266.1,3987.2,7.24,21592,65066,1.19,7,205,9,41,22185,92,0,180,587,33822,5410,6.251756007,0.159955059,39232
266.2,3988.7,7.24,21083,63369,1.48,11,195,21,25,20793,34,0,177,733,33488,5368,6.238450075,0.160296226,38856
266.3,3989.9,7.24,21882,68152,1.42,0,207,16,31,24634,105,0,223,716,33873,5464,6.199304539,0.161308417,39337
266.4,3991.4,7.25,21875,68448,1.4,4,208,38,47,24856,76,0,223,662,34177,5700,5.995964912,0.166778828,39877
266.5,3992.7,7.25,22504,75802,1.32,0,220,21,28,32374,70,0,144,751,34113,5493,6.210267613,0.161023657,39606
266.6,3993.9,7.26,22049,72678,1.48,0,206,21,53,29939,60,56,255,634,33643,5505,6.111353315,0.163629878,39148
266.7,3995,7.26,21715,67714,1.55,0,158,24,26,23979,169,0,137,732,34413,5406,6.365704772,0.157091797,39819
266.8,3996.5,7.25,21794,66463,1.38,6,205,25,24,23066,132,0,216,589,34372,5360,6.412686567,0.155940882,39732
266.9,3997.7,7.24,20838,62247,1.36,0,185,20,18,19756,78,15,154,755,33746,5232,6.449923547,0.155040597,38978
267,3999.1,7.24,20664,59803,1.43,0,200,20,46,16275,115,18,266,637,34405,5426,6.340766679,0.157709635,39831
267.1,4000.7,7.24,20648,61481,1.34,0,247,20,42,18554,121,9,193,697,33842,5363,6.3102741,0.158471722,39205
267.2,4002,7.24,20595,62614,1.25,5,256,15,41,19694,126,0,263,673,33729,5510,6.121415608,0.163360906,39239
267.3,4003.5,7.24,20316,58888,1.28,9,186,0,37,16029,78,150,248,767,33619,5302,6.340814787,0.157708439,38921
267.4,4005,7.22,20669,60231,1.52,0,235,28,50,17757,79,0,246,502,33546,5325,6.29971831,0.158737256,38871
267.5,4006.2,7.21,20899,60670,1.27,0,203,48,10,17414,152,0,116,621,33937,5546,6.119184998,0.163420456,39483
267.6,4007.5,7.19,20838,59951,1.42,0,188,25,0,15819,143,11,235,668,34784,5482,6.345129515,0.157601196,40266
267.7,4008.7,7.18,21148,61772,1.33,18,182,34,27,17953,208,13,204,693,34678,5380,6.445724907,0.155141588,40058
267.8,4009.8,7.18,21386,61792,1.29,0,206,24,47,16961,203,17,207,710,35198,5597,6.288726103,0.159014717,40795
267.9,4011.1,7.21,21860,64526,1.63,5,254,50,30,20509,145,0,225,432,34484,5646,6.107686858,0.163728106,40130
268,4012.4,7.25,21303,63254,1.48,31,232,0,0,19723,154,0,309,579,33971,5447,6.236644024,0.160342645,39418
268.1,4013.4,7.28,20243,59507,1.35,0,239,42,25,17652,305,0,272,714,32955,5157,6.390343223,0.156486117,38112
268.2,4014.8,7.29,19631,56805,1.3,9,178,24,39,14951,266,0,200,707,32780,5155,6.358874879,0.157260525,37935
268.3,4016.1,7.28,20507,60406,1.28,20,236,19,16,17578,324,95,278,681,33319,5461,6.101263505,0.163900477,38780
268.4,4017.7,7.25,20264,59204,1.45,33,234,54,36,15210,321,0,238,788,33987,5546,6.128200505,0.163180039,39533
268.5,4019,7.25,21604,66736,1.4,0,329,42,32,22253,378,0,235,696,34594,5437,6.362700018,0.157165983,40031
268.6,4020.5,7.24,21178,64875,1.26,15,244,40,41,21276,288,0,271,614,34188,5366,6.371226239,0.156955657,39554
268.7,4021.9,7.24,21370,66109,1.44,0,206,34,60,22746,288,63,212,664,33907,5437,6.236343572,0.16035037,39344
268.8,4023.2,7.22,21303,63890,1.38,0,206,0,55,20203,376,0,271,831,34108,5325,6.405258216,0.156121731,39433
268.9,4024.5,7.2,22007,66680,1.42,0,212,25,51,21145,366,16,300,729,35265,5628,6.265991471,0.159591663,40893
269,4025.8,7.19,22428,69692,1.27,0,289,20,12,24012,313,62,263,728,35312,5617,6.286629874,0.159067739,40929
269.1,4027.2,7.19,22526,70604,1.17,0,295,33,40,24973,256,45,185,681,35555,5634,6.310791622,0.158458726,41189
269.2,4028.5,7.18,22452,68640,1.44,6,302,32,46,23457,292,0,296,831,35192,5484,6.417213713,0.155830871,40676
269.3,4029.8,7.17,22594,69564,1.42,0,254,51,0,23560,264,0,119,749,35773,5935,6.027464195,0.165907248,41708
269.4,4031.2,7.15,22681,66967,1.29,9,199,9,42,19601,369,0,262,846,36480,6048,6.031746032,0.165789474,42528
269.6,4033.9,7.08,23483,67608,1.38,0,195,32,20,19261,360,0,215,722,38171,6018,6.342804919,0.157658956,44189
269.7,4035.2,7.08,24476,71267,1.63,12,241,47,20,21408,323,0,336,686,38891,5983,6.50025071,0.15384022,44874
269.8,4036.7,7.1,24012,69152,1.56,11,308,36,43,19462,254,86,321,753,38455,6020,6.387873754,0.156546613,44475
269.9,4038.1,7.12,23367,66198,1.37,19,280,41,29,18054,208,0,294,946,37500,6046,6.202447899,0.161226667,43546
270,4039.3,7.12,23403,64198,1.4,21,340,53,71,15853,191,193,156,736,37942,5785,6.558686258,0.152469559,43727
270.1,4040.8,7.11,23121,63231,1.44,34,367,20,89,16241,136,0,336,524,36804,5720,6.434265734,0.155417889,42524
270.2,4042.4,7.09,22698,64906,1.4,11,292,58,30,17540,12,0,347,794,37068,5967,6.212166918,0.160974425,43035
270.3,4043.8,7.07,22905,63717,1.37,0,248,44,27,15286,0,0,357,844,38308,5851,6.547256879,0.152735721,44159
270.4,4045,7.03,22894,64160,1.28,12,327,53,37,15445,67,0,498,731,38052,5847,6.507952796,0.153658152,43899
270.5,4046.5,7.02,21617,59659,1.35,19,273,35,23,10987,102,97,405,845,38431,5996,6.409439626,0.15601988,44427
270.6,4047.9,7.01,22955,64099,1.41,9,198,60,27,13983,290,0,469,575,39792,5987,6.646400534,0.150457378,45779
270.7,4049.3,7.01,24514,73108,1.33,10,256,41,36,20996,262,77,426,860,40464,6263,6.460801533,0.154779557,46727
270.8,4050.7,7.04,23514,67723,1.4,8,298,72,8,17202,142,18,290,835,39737,6176,6.434099741,0.155421899,45913
271,4053.7,7.11,23468,63080,1.27,18,186,0,13,11814,111,146,322,871,40339,6222,6.483285117,0.154242792,46561
271.1,4055,7.12,23905,65617,1.38,0,277,19,43,15338,119,0,305,850,39196,6053,6.475466711,0.154429023,45249
271.2,4056.3,7.14,22482,58820,1.29,0,316,22,80,10923,83,192,250,747,37466,5677,6.599612471,0.151524048,43143
271.3,4057.9,7.16,21422,57274,1.34,18,310,0,45,11554,153,87,306,809,35678,5576,6.398493544,0.156286787,41254
271.4,4059.2,7.16,20778,56618,1.23,0,237,30,15,11561,294,0,198,730,35204,5706,6.169645987,0.162083854,40910
271.5,4060.7,7.16,21174,58889,1.3,0,237,9,0,13427,288,117,195,753,35687,5816,6.136004127,0.162972511,41503
271.6,4062,7.16,21751,59585,1.37,13,229,0,11,12607,251,5,228,835,36603,6158,5.943975317,0.168237576,42761
271.7,4063.6,7.15,22363,64375,1.29,13,230,35,33,16749,486,0,334,706,36940,5771,6.400970369,0.156226313,42711
271.8,4065,7.16,21274,59976,1.38,0,189,22,19,14046,363,0,197,563,36071,5805,6.213781223,0.160932605,41876
271.9,4066.4,7.17,21932,62877,1.35,28,254,28,33,15168,574,149,300,784,36946,5703,6.478344731,0.154360418,42649
272,4067.4,7.17,22439,61482,1.24,11,179,0,44,13231,534,27,130,723,38140,5760,6.621527778,0.151022549,43900
272.1,4068.7,7.16,22821,63611,1.29,0,209,32,58,13790,464,86,159,788,38777,6137,6.318559557,0.158263919,44914
272.2,4070.2,7.16,23007,62997,1.31,9,154,32,0,12102,612,165,275,731,39779,6333,6.281225328,0.159204605,46112
272.3,4071.8,7.18,24226,65074,1.38,21,206,26,59,12053,693,0,367,704,41010,6732,6.091800357,0.164155084,47742
272.4,4073.5,7.2,23918,65349,1.45,0,222,49,4,13164,609,67,221,836,40803,6358,6.417584146,0.155821876,47161
272.5,4074.7,7.22,22664,60325,1.62,0,223,16,43,10381,534,0,245,653,39429,5933,6.645710433,0.150473002,45362
272.6,4076.2,7.24,22473,60494,1.34,5,210,15,48,11948,573,24,253,539,38428,5930,6.480269815,0.154314562,44358
272.7,4077.5,7.23,22643,60396,1.4,7,224,23,40,10370,485,0,341,725,39325,5953,6.605912985,0.15137953,45278
272.8,4079.3,7.2,23292,62100,1.56,23,231,10,37,11208,448,6,347,677,39955,6221,6.422600868,0.155700163,46176
272.9,4080.7,7.17,23348,62164,1.36,8,238,13,25,11115,483,42,231,968,39957,6365,6.27761194,0.159296243,46322
273,4082.1,7.15,23956,63548,1.31,26,225,23,10,10782,465,0,298,884,41264,6624,6.229468599,0.160527336,47888
273.1,4083.5,7.15,24405,65662,1.41,6,230,0,32,11844,442,7,322,862,42239,6832,6.182523419,0.161746253,49071
273.2,4084.9,7.15,24476,66250,1.37,13,252,30,8,13186,518,0,223,852,41759,6306,6.622105931,0.151009363,48065
273.3,4086.3,7.16,23816,64909,1.35,0,280,28,23,12753,503,0,430,824,40355,6697,6.025832462,0.165952174,47052
273.4,4087.7,7.18,23065,63143,1.26,12,189,0,40,11998,475,0,184,947,40405,6390,6.323161189,0.158148744,46795
273.5,4089.1,7.18,24077,64980,1.29,0,227,39,0,11576,487,0,317,972,42146,6454,6.530213821,0.153134343,48600
273.6,4090.4,7.18,24176,65142,1.39,27,269,25,5,11639,454,47,341,687,41866,6454,6.486829873,0.154158506,48320
273.7,4091.7,7.2,24384,67389,1.26,9,274,40,24,13377,589,88,212,956,42141,6487,6.496223216,0.153935597,48628
273.8,4093.1,7.22,24128,65539,1.37,0,245,46,37,12482,445,32,455,878,41735,6419,6.501791556,0.153803762,48154
273.9,4094.6,7.23,24322,64784,1.25,19,249,42,39,11952,406,88,263,951,41722,6315,6.606809184,0.151358995,48037
274,4095.9,7.23,23585,60582,1.34,27,264,49,37,7970,350,11,302,777,42142,6226,6.768711854,0.147738598,48368
274.1,4097.5,7.24,23312,58784,1.36,30,220,0,34,6755,260,24,198,1060,41506,6139,6.761035999,0.147906327,47645
274.2,4098.9,7.25,23677,61191,1.38,28,308,0,27,8348,255,70,241,979,41743,6480,6.441820988,0.155235608,48223
274.3,4100.3,7.27,22929,59438,1.28,6,276,43,58,8911,344,0,220,714,40262,6301,6.3897794,0.156499925,46563
274.4,4101.6,7.29,21745,55290,1.45,4,211,33,63,5357,163,0,235,852,40028,5993,6.679125647,0.149720196,46021
274.5,4102.9,7.29,22485,57335,1.29,12,236,0,24,5990,239,26,285,934,40374,6165,6.548905109,0.15269728,46539
274.6,4104.4,7.27,23337,57700,1.42,0,256,33,25,5423,170,0,175,708,41688,6317,6.599335127,0.151530416,48005
274.7,4105.8,7.25,22722,55260,1.25,0,254,51,24,4749,29,16,150,830,40655,6082,6.68447879,0.149600295,46737
274.8,4107.3,7.24,23188,56758,1.29,0,243,43,17,4068,108,65,297,991,41966,6380,6.577742947,0.152027832,48346
274.9,4108.9,7.23,23237,56808,1.35,20,327,43,24,4516,96,0,377,916,41199,6328,6.510587863,0.153595961,47527
275,4110.3,7.23,22606,56266,1.26,17,237,14,49,4430,187,0,338,929,41187,6307,6.530363089,0.153130842,47494
275.1,4111.5,7.24,23096,56727,1.42,12,268,52,59,5587,136,98,267,768,40761,6176,6.59990285,0.151517382,46937
275.2,4113.1,7.22,23493,59385,1.39,19,247,64,49,6931,312,73,264,811,41417,6647,6.230931247,0.160489654,48064
275.3,4114.5,7.21,23787,60959,1.33,22,293,26,40,9911,232,19,203,792,40305,6484,6.216070327,0.160873341,46789
275.4,4115.9,7.21,22672,59801,1.36,0,261,18,20,9880,295,0,385,793,39586,6234,6.350016041,0.157479917,45820
275.5,4117.1,7.23,22109,57125,1.38,8,152,32,15,7189,410,0,141,666,39993,6229,6.420452721,0.155752257,46222
275.6,4118.3,7.24,23400,59700,1.43,6,154,13,0,8397,280,5,200,708,40864,6448,6.337468983,0.157791699,47312
275.7,4119.4,7.25,24062,63798,1.53,0,289,100,11,12322,543,122,123,666,40371,6470,6.239721793,0.160263556,46841
275.8,4120.7,7.28,23066,61647,1.19,15,272,13,68,12379,500,0,317,718,38544,6120,6.298039216,0.158779577,44664
275.9,4121.9,7.29,22569,60740,1.34,18,277,32,31,11752,375,53,164,708,38822,6051,6.415799041,0.155865231,44873
276,4123.4,7.28,22169,58383,1.32,27,248,23,22,9275,166,45,238,876,39160,6073,6.448213404,0.155081716,45233
276.1,4124.6,7.26,22643,59992,1.27,9,178,25,15,9714,309,0,435,850,39328,6074,6.474810668,0.15444467,45402
276.2,4125.8,7.25,23510,63850,1.45,20,194,41,54,13587,317,19,183,793,39363,6389,6.161058069,0.162309783,45752
276.3,4127.2,7.26,23173,60966,1.35,0,186,27,26,11864,301,0,210,683,39127,5712,6.849964986,0.145986148,44839
276.4,4128.5,7.28,23003,62274,1.32,12,212,17,11,11484,322,0,459,673,39969,6264,6.380747126,0.156721459,46233
276.5,4129.8,7.3,23233,61833,1.32,9,171,36,31,11361,386,67,464,877,39468,6265,6.299760575,0.158736191,45733
276.6,4131.2,7.31,23349,63092,1.37,12,198,17,12,12374,273,47,355,729,39831,6077,6.554385388,0.152569607,45908
276.7,4132.6,7.31,22923,60505,1.29,7,216,35,9,11557,231,59,247,785,38672,6129,6.309675314,0.15848676,44801
276.8,4134,7.3,22689,60472,1.36,14,197,55,36,10341,221,47,314,868,39786,6103,6.519088973,0.153395667,45889
276.9,4135.1,7.29,23613,62502,1.38,11,234,22,17,12124,395,0,209,875,39640,6272,6.320153061,0.158224016,45912
277,4136.5,7.28,23954,64375,1.45,19,267,45,56,13612,344,55,151,663,40140,6220,6.453376206,0.154957648,46360
277.1,4137.8,7.28,22854,60779,1.45,14,265,35,58,11546,343,0,33,888,38887,5948,6.537827841,0.152956001,44835
277.2,4138.9,7.27,22807,60467,1.47,10,224,5,24,10489,345,150,473,586,39199,6108,6.417648985,0.155820302,45307
277.3,4140.2,7.26,22948,60252,1.31,21,196,46,29,9747,310,0,241,919,39963,6168,6.479085603,0.154342767,46131
277.4,4141.4,7.24,23201,60571,1.45,35,235,31,24,10445,313,0,192,681,39788,6253,6.363025748,0.157157937,46041
277.5,4142.5,7.26,23586,62683,1.44,22,240,29,29,11968,267,33,316,735,40079,6460,6.204179567,0.161181666,46539
277.6,4144,7.27,23315,62461,1.42,0,251,45,37,12222,344,19,268,728,39580,6125,6.462040816,0.154749874,45705
277.7,4145.6,7.3,22986,60506,1.43,0,180,7,0,10447,348,83,429,702,39391,6310,6.242630745,0.160188876,45701
277.8,4147,7.33,23181,62308,1.34,0,180,28,40,12138,369,0,389,726,39358,6282,6.265202165,0.159611769,45640
277.9,4148.4,7.36,22388,60463,1.54,25,245,24,47,12255,287,21,319,764,37760,6088,6.202365309,0.161228814,43848
278,4149.7,7.37,21878,60416,1.42,0,173,11,29,12934,280,0,207,798,37275,6204,6.008220503,0.166438632,43479
278.1,4151,7.39,21580,58356,1.38,13,174,32,8,11086,286,29,205,997,37086,5814,6.37874097,0.156770749,42900
278.2,4152.5,7.39,22214,60598,1.57,0,208,32,40,12654,381,13,359,860,38205,5654,6.75716307,0.147991101,43859
278.3,4154,7.37,22671,61584,1.41,19,208,39,55,12710,354,30,309,783,38788,6000,6.464666667,0.154687017,44788
278.4,4155.3,7.37,23367,64326,1.63,20,231,50,57,14106,370,121,269,897,39303,5917,6.642386344,0.150548304,45220
278.5,4156.5,7.36,23478,63237,1.28,7,222,21,12,13998,332,56,189,808,39156,6082,6.438013811,0.155327408,45238
278.6,4157.8,7.34,23898,64520,1.3,0,238,28,53,13965,429,0,407,646,39669,6222,6.3756027,0.156847917,45891
278.7,4159,7.32,23595,61262,1.47,0,236,62,60,12173,265,0,361,702,38925,6019,6.4670211,0.1546307,44944
278.8,4160.5,7.31,23015,60616,1.42,15,204,44,47,11549,343,0,358,912,38699,5920,6.536993243,0.152975529,44619
278.9,4162,7.3,21957,57372,1.28,24,186,38,12,9680,287,79,175,680,38321,5731,6.686616646,0.149552465,44052
279,4163.4,7.28,23233,62043,1.48,17,241,12,39,13097,448,0,330,716,38596,5897,6.545022893,0.152787854,44493
279.1,4164.6,7.27,23077,61918,1.37,0,220,17,43,12515,432,5,260,827,38471,6263,6.142583426,0.162797952,44734
279.2,4166,7.27,23118,61691,1.38,0,198,42,44,11470,260,15,303,894,39743,6329,6.279507031,0.159248169,46072
279.3,4167.3,7.26,23581,63987,1.31,0,210,22,6,13025,423,101,388,643,40024,6271,6.382395152,0.156680991,46295
279.4,4168.4,7.26,23529,63032,1.43,11,205,49,74,12158,386,96,163,896,39657,6495,6.105773672,0.163779408,46152
279.5,4169.8,7.27,23732,63734,1.42,12,237,28,32,12370,353,0,261,780,40322,6552,6.154151404,0.16249194,46874
279.6,4171,7.28,24131,65003,1.47,0,214,35,15,13592,411,84,421,698,40724,6158,6.613186099,0.151213044,46882
279.7,4172.4,7.29,23748,64586,1.44,15,212,0,35,13832,307,0,148,688,40225,6300,6.384920635,0.156619018,46525
279.8,4173.8,7.3,22906,63508,1.5,8,209,11,38,12885,431,0,404,798,39784,6253,6.362386055,0.157173738,46037
279.9,4175,7.31,22502,61449,1.35,10,230,30,65,12499,305,64,264,740,38370,6066,6.325420376,0.15809226,44436
280,4176.4,7.31,22606,60986,1.3,18,239,22,40,12017,328,0,439,817,38862,5804,6.695727085,0.149348978,44666
280.1,4177.8,7.31,22478,61640,1.53,0,227,42,38,13448,294,42,381,770,37717,6152,6.130851756,0.163109473,43869
280.2,4179.2,7.29,22593,61068,1.49,6,218,26,33,12284,377,112,334,703,38427,6059,6.342135666,0.157675593,44486
280.3,4180.7,7.27,22700,61289,1.34,13,256,10,29,13227,538,0,201,646,37665,6015,6.261845387,0.159697332,43680
280.4,4181.9,7.25,22666,63192,1.48,4,273,37,18,15940,560,0,191,681,37301,5345,6.978671656,0.143293745,42646
280.5,4183.5,7.25,21784,59137,1.38,15,193,13,13,11644,378,106,409,839,37582,5645,6.657573074,0.150204885,43227
280.6,4184.8,7.23,22969,63390,1.32,26,233,31,43,14634,507,24,270,627,38335,5813,6.594701531,0.151636885,44148
280.7,4186.2,7.19,23024,62516,1.38,0,254,53,34,14852,360,0,122,860,37669,5936,6.345855795,0.157583159,43605
280.8,4187.7,7.18,23007,63294,1.3,17,244,33,14,14884,374,0,240,582,38301,6162,6.215676728,0.160883528,44463
280.9,4188.9,7.18,22852,63456,1.5,24,278,58,48,13229,406,0,306,743,39377,6288,6.262245547,0.159687127,45665
281,4190.3,7.19,23089,63788,1.35,5,330,32,34,13870,376,148,300,842,39223,5874,6.677391896,0.14975907,45097
281.1,4191.5,7.22,22925,61640,1.36,32,311,38,30,12304,264,10,280,549,38866,6235,6.233520449,0.160422992,45101
281.2,4192.9,7.25,22605,61519,1.39,10,255,47,26,11694,167,0,409,680,39216,6170,6.355915721,0.157333741,45386
281.3,4194.3,7.25,22676,59887,1.32,0,284,13,16,10460,133,29,323,836,39048,6029,6.476695969,0.154399713,45077
281.4,4195.5,7.24,23134,61073,1.25,10,252,26,97,11358,121,0,175,669,39207,6331,6.192860528,0.161476267,45538
281.5,4196.7,7.21,22802,60019,1.31,17,215,8,14,9859,211,0,319,736,39910,6202,6.435020961,0.155399649,46112
281.6,4197.9,7.21,22906,62444,1.41,14,213,57,42,12212,238,0,327,832,39211,6245,6.278783026,0.159266532,45456
281.7,4199.3,7.2,22829,61191,1.23,6,240,29,37,11968,233,91,130,719,38907,6145,6.331489015,0.15794073,45052
281.8,4200.7,7.17,22896,62528,1.37,24,247,12,6,12604,337,0,351,815,38965,6121,6.365789904,0.157089696,45086
281.9,4202.1,7.16,22273,63196,1.45,15,262,43,43,15226,363,128,205,786,36996,6195,5.971912833,0.167450535,43191
282,4203.4,7.16,22059,61047,1.35,0,282,22,0,14245,365,0,387,796,36535,5963,6.126949522,0.163213357,42498
282.1,4204.7,7.18,21518,59650,1.34,8,315,53,16,14318,320,99,231,698,35673,5558,6.418315941,0.15580411,41231
282.2,4205.9,7.21,20668,56497,1.38,6,215,17,33,11307,334,0,177,668,35724,5690,6.278383128,0.159276677,41414
282.3,4207.1,7.25,21932,60403,1.37,0,213,28,32,12925,440,48,236,825,37288,5868,6.354464894,0.157369663,43156
282.4,4208.5,7.27,22472,63100,1.37,17,227,18,45,15398,498,130,127,861,37233,5819,6.398522083,0.15628609,43052
282.5,4209.8,7.28,22050,61732,1.39,0,180,22,14,14245,547,0,274,789,36811,5893,6.24656372,0.160088017,42704
282.6,4211.1,7.31,22067,60651,1.3,0,224,28,53,13157,564,41,271,785,36817,5800,6.347758621,0.157535921,42617
282.7,4212.3,7.33,21742,60623,1.46,0,174,35,34,13216,497,0,234,808,37140,5965,6.226320201,0.160608508,43105
282.8,4213.8,7.34,22146,61472,1.41,0,195,55,75,13408,444,0,131,712,37744,6185,6.102506063,0.163867105,43929
282.9,4215,7.35,21949,60289,1.27,9,167,10,32,12622,426,0,260,707,37392,5982,6.250752257,0.159980745,43374
283,4216.5,7.34,22330,62394,1.27,6,179,20,31,14321,509,62,252,710,37609,5906,6.367930918,0.157036879,43515
283.1,4217.8,7.33,22826,63426,1.41,0,220,49,0,15350,296,0,227,624,37835,6170,6.132090762,0.163076516,44005
283.2,4219,7.33,22592,63807,1.41,0,215,56,26,15441,444,183,375,860,37616,5998,6.271423808,0.159453424,43614
