Location,Site,label,ID,section_depth,field_depth,depth,SH20_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter,cps_sum2
Bird Island,BI10,BI10.01,ACE_ITRAX_56,5.5,5.5,5.5,22.1,7.53,1,TRUE,24271,58763,1.35,0.027228018,0.078280551,0.025526267,0.017017511,6.453040178,0,0,0,1.795347412,76.10571278,11.37790787,0.011382847,0.000254414,51408,95.89169784
Bird Island,BI10,BI10.01,ACE_ITRAX_57,5.6,5.6,5.6,23.7,7.5,1,TRUE,24498,59836,1.25,0,0.095260378,0,0.066849388,6.225349288,0,0.17046594,0,1.634467545,75.82224748,11.34768367,0.011166752,0.00025012,52159,95.37374056
Bird Island,BI10,BI10.01,ACE_ITRAX_58,5.7,5.7,5.7,25.4,7.49,1,TRUE,25061,60932,1.49,0.009847043,0.083699862,0.019694085,0.060723429,6.579465634,0,0.157552682,0,1.600144423,76.27519202,11.25024618,0.011126943,0.000242066,53331,96.04793436
Bird Island,BI10,BI10.01,ACE_ITRAX_59,5.8,5.8,5.8,27,7.5,1,TRUE,24633,60050,1.67,0.023313905,0.09325562,0,0.021648626,6.557868443,0,0.086594505,0,1.272273106,76.27810158,10.83430475,0.01172427,0.000236531,52311,95.17932133
Bird Island,BI10,BI10.01,ACE_ITRAX_60,5.9,5.9,5.9,28.6,7.51,1,TRUE,24527,59033,1.27,0,0.069452679,0,0.084698389,5.427472769,0,0.318465943,0,1.482221808,77.14668067,11.01587248,0.011863245,0.000241884,52045,95.55696987
Bird Island,BI10,BI10.01,ACE_ITRAX_61,6,6,6,30.3,7.53,1,TRUE,24964,60810,1.43,0.011511265,0.052622924,0.042756126,0.027955928,6.584443348,0,0,0,1.318862029,76.22923861,11.06725867,0.011326781,0.00023875,53085,95.34621444
Bird Island,BI10,BI10.01,ACE_ITRAX_62,6.1,6.1,6.1,31.9,7.54,1,TRUE,24252,58311,1.42,0.027439077,0.075457461,0,0,5.652449795,0,0.116616076,0,1.382243488,77.27529969,11.22944213,0.011801359,0.000249211,51608,95.77099828
Bird Island,BI10,BI10.01,ACE_ITRAX_63,6.2,6.2,6.2,33.6,7.55,1,TRUE,23338,56500,1.47,0.026548673,0.065486726,0.051327434,0.060176991,6.37699115,0,0.021238938,0,1.6,76.17168142,11.0300885,0.01222267,0.000256293,49269,95.41601879
Bird Island,BI10,BI10.01,ACE_ITRAX_64,6.3,6.3,6.3,35.2,7.55,1,TRUE,23892,57091,1.52,0,0.064808814,0.04203815,0.021019075,6.710339633,0,0,0.043789739,1.721812545,75.84382827,11.12259375,0.01194391,0.000256873,49650,95.58243077
Bird Island,BI10,BI10.01,ACE_ITRAX_65,6.4,6.4,6.4,36.8,7.56,1,TRUE,23765,57274,1.49,0.026189894,0.078569683,0.015713937,0.041903831,6.26986067,0,0.109997556,0,1.644725355,77.5255788,10.70293676,0.012646913,0.000241046,50532,96.42836444
Bird Island,BI10,BI10.01,ACE_ITRAX_66,6.5,6.5,6.5,38.5,7.6,1,TRUE,23419,57604,1.3,0,0.071175613,0.017359906,0.045135754,6.11589473,0,0.206582876,0,1.937365461,76.10408999,10.9367405,0.012080014,0.000249475,50139,95.44667433
Bird Island,BI10,BI10.01,ACE_ITRAX_67,6.6,6.6,6.6,40.2,7.62,1,TRUE,23505,57582,1.56,0.010419923,0.076412768,0.041679692,0.050362961,6.970928415,0,0,0,1.48831232,75.63127366,10.93049911,0.012016408,0.000250987,49844,95.21215625
Bird Island,BI10,BI10.01,ACE_ITRAX_68,6.7,6.7,6.7,41.9,7.62,1,TRUE,23379,57347,1.41,0.017437704,0.081957208,0.010462622,0.057544423,6.882661691,0,0.048825571,0.116832615,1.987898234,74.91237554,10.94390291,0.011936325,0.000254746,49236,95.07208958
Bird Island,BI10,BI10.01,ACE_ITRAX_69,6.8,6.8,6.8,43.6,7.6,1,TRUE,24028,58383,1.33,0.008564137,0.013702619,0,0.015415446,6.904407105,0,0.229518867,0.063374612,1.370261891,75.56823048,11.09398284,0.011667165,0.000251456,50596,95.27937661
Bird Island,BI10,BI10.01,ACE_ITRAX_70,6.9,6.9,6.9,45.2,7.58,1,TRUE,24381,59173,1.5,0.01182972,0.074358238,0,0.040559039,6.273131327,0,0.101397597,0,1.372247478,76.1225559,11.54073648,0.011146955,0.00025621,51873,95.54821894
Bird Island,BI10,BI10.01,ACE_ITRAX_71,7,7,7,46.8,7.58,1,TRUE,24265,59141,1.31,0.015217869,0.008454372,0,0.015217869,6.283289089,0,0.032126613,0,1.369608224,75.89489525,10.86386771,0.011812435,0.000242038,51310,94.49473147
Bird Island,BI10,BI10.01,ACE_ITRAX_72,7.1,7.1,7.1,48.4,7.58,1,TRUE,24111,58947,1.31,0.010178635,0.122143621,0.04071454,0.016964392,6.69754186,0,0.04071454,0,1.367329974,75.00636165,11.24739172,0.011313177,0.000254385,50844,94.5609085
Bird Island,BI10,BI10.01,ACE_ITRAX_73,7.2,7.2,7.2,50.1,7.57,1,TRUE,23983,59864,1.49,0,0.073499933,0.026727248,0.065147668,6.768675665,0,0.118602165,0.091874916,1.785714286,75.02338634,10.91139917,0.011485515,0.000242951,51444,94.87675586
Bird Island,BI10,BI10.01,ACE_ITRAX_74,7.3,7.3,7.3,51.7,7.55,1,TRUE,23841,57927,1.42,0.022442039,0.036252525,0.020715728,0.069052428,6.879348145,0,0,0,1.731489634,76.07851261,10.60127402,0.01238862,0.000240555,50211,95.4517163
Bird Island,BI10,BI10.01,ACE_ITRAX_75,7.4,7.4,7.4,53.4,7.53,1,TRUE,24258,59077,1.37,0,0.059244715,0,0,7.243089527,0,0,0,1.181508878,76.23271324,10.65389238,0.012111966,0.000236564,51330,95.38279727
Bird Island,BI10,BI10.01,ACE_ITRAX_76,7.5,7.5,7.5,55,7.51,1,TRUE,24380,60537,1.36,0.026430117,0.044600823,0,0.052860234,6.566232222,0,0,0,1.706394436,75.55214167,11.25757801,0.011086154,0.000246137,52552,95.2175698
Bird Island,BI10,BI10.01,ACE_ITRAX_77,7.6,7.6,7.6,56.7,7.53,1,TRUE,24397,59523,1.4,0.03528048,0.090721234,0,0.04704064,6.834332947,0,0,0,1.609461889,76.13527544,11.00582968,0.011621932,0.000242858,51869,95.7698071
Bird Island,BI10,BI10.01,ACE_ITRAX_78,7.7,7.7,7.7,58.3,7.53,1,TRUE,24331,60273,1.4,0,0.038159707,0,0.077978531,7.882468103,0,0,0,1.081744728,74.92409537,10.62498963,0.011699578,0.00023528,51563,94.64137092
Bird Island,BI10,BI10.01,ACE_ITRAX_79,7.8,7.8,7.8,60,7.53,1,TRUE,23962,58884,1.37,0,0.142653352,0,0.010189525,8.314652537,0,0.13755859,0.064533659,1.350112085,74.41749881,10.26764486,0.012308551,0.000234314,49866,94.71738629
Bird Island,BI10,BI10.01,ACE_ITRAX_80,7.9,7.9,7.9,61.6,7.51,1,TRUE,23460,58300,1.43,0.032590051,0.104631218,0.036020583,0.102915952,7.222984563,0,0.204116638,0,1.379073756,75.04116638,10.68610635,0.012045131,0.000244259,49979,94.82189488
Bird Island,BI10,BI10.01,ACE_ITRAX_81,8,8,8,63.3,7.49,1,TRUE,22918,57598,1.34,0.017361714,0.131949026,0.0243064,0.020834057,8.057571443,0,0.250008681,0,1.506996771,73.5494288,11.13406716,0.011468802,0.000262825,48776,94.70425567
Bird Island,BI10,BI10.01,ACE_ITRAX_82,8.1,8.1,8.1,64.9,7.48,1,TRUE,21711,55202,1.49,0.039853628,0.126807,0.028984457,0,7.351182928,0,0.0887649,0,1.503568711,74.42483968,10.79852179,0.012485294,0.00026284,47045,94.37527123
Bird Island,BI10,BI10.01,ACE_ITRAX_83,8.2,8.2,8.2,66.5,7.47,1,TRUE,22231,57810,1.52,0.034596091,0.100328663,0.01902785,0.041515309,10.2283342,0.07265179,0,0,1.690019028,71.53952603,10.32174364,0.011989195,0.000249577,47324,94.05998138
Bird Island,BI10,BI10.01,ACE_ITRAX_84,8.3,8.3,8.3,68.3,7.46,1,TRUE,21896,55782,1.51,0.050195404,0.112939658,0.055573482,0.039439246,7.025563802,0,0.218708544,0,1.686924097,73.82309706,10.92287835,0.012116051,0.000265247,47273,93.94770094
Bird Island,BI10,BI10.01,ACE_ITRAX_85,8.4,8.4,8.4,69.9,7.45,1,TRUE,21770,55337,1.28,0.052406166,0.083127022,0,0.02168531,6.850750854,0.027106638,0,0,1.723982146,73.76800333,10.71435025,0.012441896,0.000262472,46750,93.25411608
Bird Island,BI10,BI10.01,ACE_ITRAX_86,8.5,8.5,8.5,71.5,7.45,1,TRUE,22516,58644,1.38,0.028988473,0.104017461,0,0.049450924,10.61660187,0,0,0,1.737603165,69.71216152,10.15619671,0.011704527,0.000248427,46838,92.41697308
Bird Island,BI10,BI10.01,ACE_ITRAX_87,8.6,8.6,8.6,73.2,7.42,1,TRUE,20969,55574,1.43,0.035988052,0.13135639,0.021592831,0,12.43387195,0,0,0,1.396336416,67.43081297,9.804944758,0.012374897,0.000261647,42923,91.26753992
Bird Island,BI10,BI10.01,ACE_ITRAX_88,8.7,8.7,8.7,74.8,7.39,1,TRUE,20797,55856,1.48,0.057290175,0.119951303,0.039386995,0.019693498,14.18110856,0,0,0,1.45731882,67.43590662,10.10455457,0.011948247,0.00026826,43311,93.42742705
Bird Island,BI10,BI10.01,ACE_ITRAX_89,8.8,8.8,8.8,76.5,7.36,1,TRUE,22626,60750,1.43,0.018106996,0.088888889,0.018106996,0.014814815,18.13168724,0.116872428,0,0,1.125925926,64.84773663,10.02469136,0.010648233,0.000254466,45485,94.39773397
Bird Island,BI10,BI10.01,ACE_ITRAX_90,8.9,8.9,8.9,78.1,7.37,1,TRUE,22860,63863,1.24,0.097082818,0.264628971,0.042278001,0.079858447,20.90255704,0,0.012526815,0,1.168125519,62.69357844,9.529774674,0.010301278,0.000238018,46124,94.80095002
Bird Island,BI10,BI10.01,ACE_ITRAX_91,9,9,9,79.7,7.41,1,TRUE,21448,57636,1.37,0.085016309,0.272399195,0.085016309,0.076341176,13.39440627,0.038170588,0,0.296689569,1.636130196,69.45658963,10.76931085,0.011190042,0.000269018,46239,96.12152915
Bird Island,BI10,BI10.01,ACE_ITRAX_92,9.1,9.1,9.1,81.4,7.43,1,TRUE,22187,56323,1.35,0.017754736,0.086998207,0.067467997,0.017754736,9.722493475,0,0.124283153,0,1.40262415,73.47087336,10.70077943,0.012190289,0.000258592,47408,95.62347812
Bird Island,BI10,BI10.01,ACE_ITRAX_93,9.2,9.2,9.2,83,7.47,1,TRUE,22364,57076,1.43,0.008760249,0.126147593,0.080594295,0,11.68442077,0,0,0.140163992,1.492746513,71.99173032,10.52456374,0.01198464,0.000256134,47097,96.06136825
Bird Island,BI10,BI10.01,ACE_ITRAX_94,9.3,9.3,9.3,84.6,7.5,1,TRUE,22772,57268,1.31,0.015715583,0.061116156,0.034923517,0.041908221,10.38974646,0,0,0,1.358524831,72.07515541,10.73723545,0.011721443,0.000260133,47425,94.7263072
Bird Island,BI10,BI10.01,ACE_ITRAX_96,9.5,9.5,9.5,87.8,7.57,1,TRUE,21467,50959,1.52,0.029435428,0.096155733,0,0.056908495,5.27090406,0,0.066720305,0,1.858356718,77.26996213,11.22471006,0.013508735,0.000285065,45096,95.88694673
Bird Island,BI10,BI10.01,ACE_ITRAX_97,9.6,9.6,9.6,89.4,7.58,1,TRUE,21843,52651,1.3,0.032288086,0.085468462,0,0.017093692,5.090121745,0,0.098763556,0,1.618202883,77.01278228,11.04632391,0.013241538,0.000272426,46364,95.01455858
Bird Island,BI10,BI10.01,ACE_ITRAX_98,9.7,9.7,9.7,91,7.59,1,TRUE,22200,53301,1.27,0.011256824,0.046903435,0.033770473,0.013132962,4.016810191,0,0,0.024389786,1.662257744,77.82030356,11.49884618,0.012697064,0.000277221,47608,95.14064544
Bird Island,BI10,BI10.01,ACE_ITRAX_99,9.8,9.8,9.8,92.7,7.59,1,TRUE,21869,53564,1.23,0,0.112015533,0.009334628,0.078410873,4.809200209,0,0,0,1.542080502,77.35419311,11.39011276,0.012678937,0.000274898,47535,95.30830146
Bird Island,BI10,BI10.01,ACE_ITRAX_100,9.9,9.9,9.9,94.2,7.6,1,TRUE,21443,51917,1.36,0.011556908,0.061636843,0,0,3.809927384,0,0.02889227,0,1.61796714,78.7121752,11.58002196,0.013092511,0.000283373,46877,95.83555359
Bird Island,BI10,BI10.01,ACE_ITRAX_101,10,10,10,95.8,7.62,1,TRUE,22058,53000,1.33,0,0.041509434,0.060377358,0,4.090566038,0,0,0,1.747169811,78.61132075,11.65471698,0.012726456,0.000279731,47841,96.21866656
Bird Island,BI10,BI10.01,ACE_ITRAX_102,10.1,10.1,10.1,97.4,7.62,1,TRUE,22083,52658,1.31,0,0.030384747,0,0.055072354,3.16191272,0,0,0,0.915340499,79.84351855,11.33730867,0.013374124,0.000269653,48014,95.35718132
Bird Island,BI10,BI10.01,ACE_ITRAX_103,10.2,10.2,10.2,99,7.62,1,TRUE,22737,54876,1.47,0.045557256,0.087469932,0,0.027334354,3.250965814,0,0,0,1.512500911,78.54253225,11.58247686,0.012357227,0.000268729,49457,95.06146333
Bird Island,BI10,BI10.01,ACE_ITRAX_104,10.3,10.3,10.3,100.6,7.6,1,TRUE,22564,54739,1.25,0.009134255,0.082208298,0,0,2.891905223,0,0.098649957,0,1.733681653,79.38946638,11.5858894,0.012518049,0.000266606,49799,95.80371982
Bird Island,BI10,BI10.01,ACE_ITRAX_105,10.4,10.4,10.4,102.2,7.58,1,TRUE,23090,55229,1.22,0,0.103206649,0.012674501,0.047076717,2.875301019,0,0,0,1.696572453,79.20114433,11.45050607,0.0125239,0.000261774,50066,95.39926741
Bird Island,BI10,BI10.01,ACE_ITRAX_106,10.5,10.5,10.5,103.8,7.57,1,TRUE,23094,56447,1.22,0,0.109837547,0,0.04251776,3.638811629,0,0.3454568,0,1.764487041,77.49038921,11.40007441,0.012042019,0.000260627,50176,94.80387704
Bird Island,BI10,BI10.01,ACE_ITRAX_107,10.6,10.6,10.6,105.5,7.57,1,TRUE,22459,55651,1.37,0.019766042,0.057501213,0.007187652,0.066485777,3.236240139,0.030547519,0.159925248,0.030547519,1.557923487,78.50532785,11.62422957,0.01213562,0.000266068,50158,95.30808371
Bird Island,BI10,BI10.01,ACE_ITRAX_108,10.7,10.7,10.7,107,7.57,1,TRUE,22564,54798,1.36,0.020073725,0.071170481,0.102193511,0,2.702653382,0,0.198912369,0,1.766487828,79.34231176,11.44384832,0.012652258,0.00026321,49749,95.66056684
Bird Island,BI10,BI10.01,ACE_ITRAX_109,10.8,10.8,10.8,108.6,7.54,1,TRUE,23028,56432,1.28,0.017720442,0.118726963,0.007088177,0.014176354,3.226892543,0,0,0.209101219,2.027218599,77.70591154,11.04692373,0.012464856,0.00025192,50085,94.38647634
Bird Island,BI10,BI10.01,ACE_ITRAX_110,10.9,10.9,10.9,110.2,7.52,1,TRUE,22394,55248,1.15,0,0.104981176,0,0.010860122,3.113234868,0,0.06697075,0.108601216,1.772009847,79.02367507,11.17687518,0.012797356,0.000256004,49834,95.39026158
Bird Island,BI10,BI10.01,ACE_ITRAX_111,11,11,11,111.9,7.49,1,TRUE,22762,55378,1.32,0,0.083065477,0.018057712,0.037921196,2.782693488,0.124598216,0,0,1.767850049,78.75148976,11.44678392,0.01242333,0.000262475,49950,95.02514563
Bird Island,BI10,BI10.01,ACE_ITRAX_112,11.1,11.1,11.1,113.6,7.46,1,TRUE,22594,54223,1.24,0.009221179,0.108809915,0.077457905,0.070080962,2.893606034,0.012909651,0.064548254,0,1.593419767,78.75071464,11.495122,0.01263448,0.0002692,48934,95.08879399
Bird Island,BI10,BI10.01,ACE_ITRAX_113,11.2,11.2,11.2,115.1,7.44,1,TRUE,23055,55338,1.34,0.019877842,0.153601503,0.034334454,0.068668907,2.622068018,0,0.037948607,0,1.761899599,78.9349091,11.2707362,0.01265591,0.000258024,49918,94.91695817
Bird Island,BI10,BI10.01,ACE_ITRAX_114,11.3,11.3,11.3,116.7,7.45,1,TRUE,22904,54497,1.18,0.012844744,0.115602694,0.077068462,0.053213938,2.891902307,0,0,0,1.695506175,78.96581463,11.22263611,0.01291135,0.000260785,49150,95.04776119
Bird Island,BI10,BI10.01,ACE_ITRAX_115,11.4,11.4,11.4,118.4,7.45,1,TRUE,22541,54056,1.29,0,0.114695871,0.029598934,0.014799467,2.342015687,0,0.247891076,0.075847269,1.513245523,79.66183217,11.12364955,0.013248267,0.000258317,49075,95.13708214
Bird Island,BI10,BI10.01,ACE_ITRAX_116,11.5,11.5,11.5,119.9,7.45,1,TRUE,21960,53302,1.15,0.011256613,0.073167986,0.035645942,0.01688492,2.530861881,0,0,0,1.7822971,78.87321301,11.9657799,0.012366449,0.000284622,48419,95.30175842
Bird Island,BI10,BI10.01,ACE_ITRAX_117,11.6,11.6,11.6,121.6,7.44,1,TRUE,21711,53278,1.24,0.020646421,0.161417471,0.120124629,0.054431473,2.830436578,0,0.257141785,0.30969631,1.542850708,78.18048726,11.62768873,0.012619933,0.000279156,47848,95.11782045
Bird Island,BI10,BI10.01,ACE_ITRAX_118,11.7,11.7,11.7,123.2,7.43,1,TRUE,21609,52669,1.15,0.022783801,0.106324403,0.030378401,0.060756802,2.371413925,0,0,0,1.739163455,79.65216731,10.98938655,0.013761605,0.000261951,47740,94.9863982
Bird Island,BI10,BI10.01,ACE_ITRAX_119,11.8,11.8,11.8,124.8,7.42,1,TRUE,21920,53247,1.29,0,0.103292204,0.054463162,0.018780401,2.092136646,0.015024321,0.24226717,0,1.831089075,79.68336244,11.52365391,0.012986206,0.000271599,48565,95.57732714
