Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Kerguelen,KER1,CAT1-S1-1E,132,161.5,162.7,162.1,5646.269231,23811.38462,56569.61538,1.366923077,-8.089960562,-5.766737809,-7.155321153,-7.477593078,-3.374808478,-6.93672468,-5.285367629,-6.244875192,-10.00036469,-7.02941984,-6.091624654,-3.856586988,-1.925090682,-1.925090681,-8.086165538,-7.773784296,-7.921933904,-8.378030748,-6.045668502,-7.087229902,-7.387172089,-6.8301457,-11.88715831,-6.711365555,-6.459972178,-5.946639189,-5.823243224,-5.823243216,80.75600506,4.037800253,19.24399494,1.924399494,0.269419674,0.026941967,7.134554054,2.922858626,8.449774378,7.256935316,9.648625949,5.611759714,8.481233436,4.227174296,5.619753249,1.306731996,10.09039477,5.547920657,2.26601624,-2.890213146,3.232047511,-3.540081245,2.949532582,-3.006682044,3.983415033,-0.970151633,1.150361891,-3.062411837,1.907969557,-1.537183086,4.935823345,-0.214514681,4.414694157,1.035476943,0.430196428,-4.675490295,0.317199482,-4.401939098
Kerguelen,KER1,CAT1-S1-1E,137,168.8,170,169.4,5947.946154,23243.15385,57024.69231,1.373846154,-7.098434219,-5.594050685,-5.958606963,-6.619669401,-2.242065671,-6.825428427,-5.311326602,-6.159767348,-10.00036469,-6.867839703,-5.788820654,-3.749365502,-1.927256566,-1.927256565,-8.05310716,-7.612162701,-7.407915682,-7.621178421,-4.887357846,-7.161824851,-7.147434641,-6.947962596,-11.88715831,-6.447950597,-6.386587939,-6.093727723,-5.546003644,-5.546003664,88.20183029,4.410091515,11.79816971,1.179816971,0.14288399,0.014288399,6.570940611,1.924382154,5.367078028,5.317504483,8.259811994,3.767170035,5.75006785,2.007334243,3.696443755,-0.006443517,7.967790687,3.705202874,-0.226773484,-4.301877496,1.123252872,-3.632127432,1.460701117,-3.534765758,2.305864369,-2.983717817,0.286377806,-3.069390611,-0.172321451,-4.49899776,4.269290918,-0.148052611,2.74443843,-1.55144248,-1.247231146,-6.236122891,-1.113389485,-5.242526053
Kerguelen,KER1,CAT1-S1-1E,144,179,180.2,179.6,6370.753846,22715.76923,55020.92308,1.346923077,-7.998518446,-5.473267878,-6.159107955,-6.68512437,-2.790685833,-6.651020042,-5.253140103,-6.067916821,-10.00036469,-7.101802876,-5.637842862,-3.767261527,-1.912909161,-1.912909161,-8.611936034,-7.113848569,-7.667640708,-7.610231856,-4.981777499,-7.018914254,-7.062457418,-6.648653028,-11.88715831,-6.972716121,-6.39355324,-6.22844892,-5.575477198,-5.575477193,85.10327973,4.255163986,14.89672027,1.489672027,0.204678828,0.020467883,6.702323379,2.090274983,8.418787934,7.233781181,8.155187532,4.193681627,6.80703722,1.863059087,4.438641011,-0.298138949,8.061114452,3.579984244,-0.605051505,-5.605381259,1.193795963,-3.146838366,1.62222572,-3.451006168,2.906441214,-1.358216243,0.148453449,-4.901943728,2.054821232,-1.779654262,3.833582444,-0.317815582,4.424395905,0.978062857,0.110253241,-4.567613742,0.556098441,-4.816583185
Kerguelen,KER1,CAT1-S1-1E,145,180.4,181.6,181,6433.538462,18555.69231,44574.53846,1.393846154,-6.087668272,-4.963093563,-4.90819671,-5.87831371,-2.116222366,-6.166366295,-5.09933601,-5.70083195,-7.773096385,-5.073767642,-4.352051005,-3.583272974,-1.746723117,-1.746723118,-5.805004644,-5.44495648,-4.63241859,-6.314682969,-2.999177443,-6.510537233,-6.604323588,-6.597079162,-6.656359532,-5.242513541,-4.384717788,-5.639593572,-3.853403201,-3.853403202,58.1265796,2.90632898,41.8734204,4.18734204,0.703145519,0.070314552,5.653581554,1.218245139,10.05526604,8.725304678,8.269598256,4.794141795,7.980430356,4.055259479,4.803447283,0.70966819,8.402215104,3.517788908,-0.156478183,-4.802455341,0.886109839,-3.476925764,1.326362022,-4.05755405,3.417141707,-1.621925443,-0.708813306,-5.822879911,2.798839744,-2.412473087,3.571587207,-0.458680711,4.501686976,0.785970407,1.072271194,-3.570475704,-0.590297763,-5.044295651
Kerguelen,KER1,CAT1-S1-1E,146,181.9,183,182.4,6500.141667,13949,38376,1.411666667,-3.761910654,-3.997408561,-3.620272232,-4.759573252,-0.882415056,-5.209453859,-4.856838893,-5.72657619,-6.239717708,-3.93540542,-3.769824337,-3.212880184,-1.407622141,-1.407622142,-5.359544736,-5.377254739,-4.304290892,-6.416721084,-2.593950482,-5.684615322,-6.159543344,-5.993136518,-6.076074462,-5.348802857,-4.693893006,-5.009342955,-4.141814618,-4.141814621,64.04109524,3.202054762,35.95890476,3.595890476,0.602361457,0.060236146,6.065602008,1.495901866,10.44373415,9.202971691,8.369200378,4.021962455,8.14120508,3.194370907,5.984280281,1.748373345,9.494735719,5.264428257,-0.278329145,-4.942552717,0.80221871,-3.958747123,1.794323257,-3.95203616,4.472723841,-0.283012452,0.237120163,-3.729815914,3.982909121,-0.11861062,3.624949237,-0.158808642,5.812699313,2.309957337,1.951131235,-1.985033572,1.080558209,-3.500509791
Kerguelen,KER1,CAT1-S1-1E,147,183.3,184.4,183.8,6564.375,22427.08333,57499.5,1.2675,-5.626755468,-5.343968398,-5.104977963,-5.815369083,-2.005697455,-6.23306632,-5.214445843,-6.116522043,-7.043550956,-6.118689087,-5.761046901,-3.556659299,-1.856243188,-1.856243187,-5.746971376,-6.515556454,-6.256279853,-6.625532947,-2.857828016,-7.290446411,-6.982859928,-7.417591567,-6.71151208,-5.774728161,-5.910904397,-5.471920652,-4.7901517,-4.790151697,88.21271238,4.410635619,11.78728762,1.178728762,0.178533632,0.017853363,7.308038078,1.911195928,7.051215387,6.089354856,8.420975956,4.481259862,7.02088504,3.01204536,4.355404941,0.375681018,8.178330498,3.889768988,-0.003053701,-4.12019014,2.05044567,-2.381381761,2.098648827,-2.366563899,3.554773429,-1.878551557,0.66683934,-2.780917277,1.041541521,-3.050148925,4.462736258,-0.209774694,4.817686564,1.029502539,0.065476294,-4.633618016,1.04658552,-3.850542609
Kerguelen,KER1,CAT1-S1-1E,151,189,190.3,189.7,6812.307143,23247.14286,55625.64286,1.319285714,-8.539520563,-5.709209972,-6.441918671,-7.239087657,-3.138553386,-6.564868654,-5.285782074,-5.953864265,-10.00036469,-7.663641056,-6.064983225,-3.827859713,-1.90628342,-1.90628342,-8.520289928,-7.147428225,-8.017434062,-8.544999759,-5.407367291,-7.196254901,-7.165678916,-6.727170774,-11.88715831,-7.16331567,-5.993263457,-6.180823774,-5.838987624,-5.838987685,88.00928802,4.400464401,11.99071198,1.199071198,0.122459474,0.012245947,6.597902189,2.856950972,6.252037252,5.734030493,8.334275504,4.360579551,6.426447027,2.31747273,3.884156109,-0.252025303,7.935164563,3.497718742,-0.028231451,-4.996091322,1.696246641,-3.063884548,1.951674304,-3.683485309,2.159902308,-2.517767444,0.505465484,-3.203484383,0.123796581,-4.754933289,4.336540579,0.172303794,3.482360625,-0.41756838,-1.046659198,-5.167242088,-0.468087829,-5.3738009
Kerguelen,KER1,CAT1-S1-1E,157,198.4,199.7,199,7055.1,23330.92857,56708.85714,1.285,-8.260341261,-5.258005593,-6.399167324,-6.930500354,-2.867184288,-6.675847315,-5.27715177,-5.856135645,-9.39669177,-7.135732644,-5.610217461,-3.765713062,-1.90517558,-1.90517558,-8.393367179,-7.37239388,-7.538359436,-7.450433801,-4.96276192,-6.912686376,-7.351460776,-6.733884945,-8.86858396,-6.958822296,-6.313111211,-5.93743831,-5.658642247,-5.658642263,87.91890742,4.395945371,12.08109258,1.208109258,0.134082378,0.013408238,6.38060883,1.129233261,6.234665884,5.654138786,8.400478501,4.106905566,6.107720285,1.623801628,4.00656452,-0.238467829,8.021378786,3.004722804,-0.026699844,-5.246345033,1.401900586,-3.298341308,1.517699281,-3.114335803,2.112049324,-2.620944321,0.292059146,-3.377769422,0.333835421,-3.782116688,4.428500892,0.28261246,2.915476062,-1.115306766,-1.234138605,-5.649193726,-0.996533262,-5.354803277
Kerguelen,KER1,CAT1-S1-1E,161,204.5,205.8,205.2,7160.464286,22635.42857,56487.28571,1.304285714,-7.88069448,-5.509861743,-6.084558036,-6.947827367,-2.487844579,-6.007911568,-5.275885002,-6.076201743,-9.395817996,-7.178502112,-5.247625929,-3.765561623,-1.905625775,-1.905625775,-7.748120193,-6.847325394,-6.656186124,-7.781483594,-3.439600064,-6.307924494,-6.944736923,-6.787458981,-9.251915619,-6.835757978,-5.964462108,-5.825900331,-5.515387606,-5.51538758,82.36179118,4.118089559,17.63820882,1.763820882,0.183720461,0.018372046,6.60135352,2.521661789,6.570899601,5.817006757,8.418670547,4.924919714,6.401875589,2.627214579,4.200586474,0.206220891,8.050970997,2.919535127,-0.161789601,-4.966155549,1.086903573,-5.525789021,1.593514032,-3.669314855,1.918187063,-2.224191911,0.239575212,-2.903097087,0.701241412,-3.065606755,4.450746673,0.211914724,3.184218809,-0.424782759,-0.884644794,-7.101348523,-0.725037659,-5.600195731
Kerguelen,KER1,CAT1-S1-1F,170,210.3,211.7,211,7263.933333,21787.13333,53540,1.36,-8.535359698,-5.189357887,-6.551106904,-6.982753636,-2.677115037,-6.172460509,-5.21602014,-5.856514165,-10.00036469,-6.943590709,-5.818387018,-3.776094032,-1.929650471,-1.929650471,-8.576413523,-6.624694619,-7.141617283,-7.510134343,-4.027141104,-6.878429536,-7.178578935,-7.16651848,-11.88715831,-6.805064585,-6.4558531,-5.901335147,-5.30428174,-5.304281742,85.10979142,4.255489571,14.89020858,1.489020858,0.141448155,0.014144816,6.066476663,1.390110086,4.650866792,5.200069316,8.191221934,4.231861534,5.125034152,1.21362962,3.818862218,-0.310536902,7.759112321,3.047669992,-0.400927808,-5.023690291,0.780333863,-3.553152424,1.409448981,-2.803205468,1.302715968,-2.804300888,-0.085119291,-3.687281452,-0.689300401,-4.810369453,4.189178262,0.292965009,2.074037168,-1.567370577,-1.670513174,-5.990904304,-1.698489943,-6.651771325
Kerguelen,KER1,CAT1-S1-1F,177,220.9,222.2,221.6,7451.671429,23521.64286,57297.14286,1.331428571,-8.316389135,-5.602967089,-7.054076954,-6.963738355,-3.056386727,-6.595044456,-5.254878296,-5.918800434,-10.00036469,-6.74674887,-5.598106214,-3.778527793,-1.912475172,-1.912475171,-8.921236408,-7.309929951,-8.042637511,-7.96834545,-4.707174043,-6.855135901,-7.025875058,-6.82619841,-11.88715831,-6.616117552,-6.432467077,-5.922068327,-5.787168901,-5.787168883,93.09679142,4.654839571,6.903208584,0.690320858,0.069077411,0.006907741,6.442310319,1.604202696,5.579775305,5.065531025,8.485438543,4.172728885,5.849864281,1.342611798,4.154664185,0.2469671,8.032708775,4.154006669,0.068799662,-3.97302613,1.154300104,-3.772548017,1.945705255,-2.349360294,1.915769503,-1.956550217,0.431860188,-2.727272838,-0.071120449,-4.827237941,4.486612322,-0.09909169,2.7807505,-1.208738485,-0.77562323,-5.137359224,-1.119794365,-5.210716647
Kerguelen,KER1,CAT1-S1-1F,179,224,225.4,224.7,7505.433333,23158.46667,56412.73333,1.297333333,-8.444223241,-5.393761087,-6.645064325,-6.691759443,-2.744212364,-6.366962798,-5.266044527,-5.996488872,-10.00036469,-7.38452521,-5.266895252,-3.768956877,-1.900607276,-1.900607276,-8.277062012,-6.717879185,-7.619001042,-7.679605218,-4.276916411,-6.956312178,-7.151935481,-6.661003134,-11.88715831,-7.098554475,-6.162358601,-6.303613258,-5.736422896,-5.7364229,84.86635342,4.243317671,15.13364658,1.513364658,0.174467684,0.017446768,6.728744599,2.413517365,6.010998958,5.48853643,8.346957612,4.720461884,6.054538126,1.896514669,4.051527276,-0.442737834,7.896738926,3.419283717,-0.167424658,-4.533069921,1.677149632,-3.662976803,1.730024181,-3.410417759,1.900955061,-2.406779589,0.404779603,-3.186652517,0.277915956,-3.115628929,4.399862515,0.679132244,3.418880302,0.176703398,-0.410501922,-5.882944907,-0.37282874,-4.740507666
Kerguelen,KER1,CAT1-S1-1F,180,225.6,226.8,226.2,7531.692308,21060.38462,54913.46154,1.322307692,-5.888149795,-5.193244017,-5.769055802,-5.467041493,-1.673316761,-5.437255338,-5.228499482,-5.92272358,-8.004484073,-5.441710852,-5.374010491,-3.452353489,-1.819658472,-1.819658471,-6.486811307,-6.980089437,-7.050184741,-6.447673158,-2.790542138,-6.271000542,-7.371848778,-6.670052397,-7.392813467,-5.474562754,-5.937501655,-5.385323184,-4.817054044,-4.817054062,80.14879443,4.007439721,19.85120557,1.985120557,0.204872992,0.020487299,6.974539683,3.580181807,9.351641889,8.04300243,8.659787434,4.969785562,7.087913272,3.052040077,5.713684905,1.28525071,9.19468098,5.133826957,-0.05522984,-4.160422828,1.288478593,-2.828029739,1.824203875,-2.453735094,3.536677596,-0.859791894,0.580413412,-3.246967579,3.323868795,-0.967828983,4.34548965,0.33567316,5.330698284,1.384466376,1.290678005,-3.14813066,1.573534062,-4.225960761
Kerguelen,KER1,CAT1-S1-1F,185,233.2,234.5,233.8,7669.85,16788.14286,47972.78571,1.372857143,-4.345969873,-4.839302522,-4.29177517,-4.574317227,-0.78661556,-4.82074848,-5.137753579,-5.86981416,-6.12334028,-4.079313283,-4.857563601,-2.894632798,-1.590789332,-1.590789332,-5.149373049,-6.169163328,-5.126520309,-5.573682598,-1.74771054,-5.748340805,-6.979028006,-6.600634921,-6.301100582,-4.901146488,-5.826819246,-4.302757471,-3.764106018,-3.764106016,69.49338884,3.474669442,30.50661116,3.050661116,0.348756339,0.034875634,6.999729892,2.753024368,9.565363004,8.286529663,8.359353493,3.603238434,7.576208888,3.241744719,5.586320012,0.229761341,9.059997519,4.6822913,-0.254246804,-5.11257633,1.451377823,-3.164007054,1.328104787,-3.572471159,3.642028156,-0.44019944,0.270791935,-3.814477417,3.343409651,-0.688823658,3.930131547,-0.150928577,5.479478247,1.967069174,1.53610078,-3.331336263,1.615658807,-3.256349655
Kerguelen,KER1,CAT1-S1-1F,186,234.7,235.9,235.3,7695.938462,21977.53846,58320.84615,1.346923077,-5.364154866,-5.284003693,-5.024884352,-5.585361191,-1.724197985,-5.892415943,-5.28409759,-6.086756325,-8.477996774,-5.750805519,-4.815911649,-3.449722675,-1.863058982,-1.863058982,-6.304709407,-7.504970537,-6.095658444,-6.817108051,-3.33189196,-6.585830032,-7.083552134,-6.901770506,-7.879591907,-5.991261179,-6.159813142,-5.266404631,-4.933523785,-4.933523774,67.74785106,3.387392553,32.25214894,3.225214894,0.323279931,0.032327993,6.87248704,2.388080868,9.469506945,8.268162101,8.382059966,4.629443014,7.714216658,3.970028677,5.440497388,1.613613022,8.937161536,4.552641391,-0.224054325,-5.339340006,1.511053668,-2.439639312,1.16641655,-3.507362754,3.541620631,-1.031078484,0.260526728,-3.316544058,3.32688922,-1.137661693,4.367119642,0.272971639,5.387878391,1.818884977,1.340913769,-3.53255751,1.573732902,-3.135252397
Kerguelen,KER1,CAT1-S1-1F,188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,1.282857143,-6.434123098,-5.384355025,-5.71634651,-6.317575047,-2.405221252,-6.073701874,-5.245353078,-5.957802513,-9.39581398,-7.399204588,-5.366588021,-3.699774931,-1.915272951,-1.915272951,-7.666500744,-7.295469729,-7.039920862,-7.383876209,-5.160185734,-7.247020184,-7.199602769,-6.871538373,-8.866648116,-7.109119486,-6.006608704,-6.02305385,-5.662365399,-5.662365413,82.6696042,4.13348021,17.3303958,1.73303958,0.174174847,0.017417485,6.100104993,0.796780135,4.48101952,5.335697898,8.101108292,2.921117494,6.079108088,2.410062016,3.824528959,0.259152163,7.632763956,3.900196796,-0.51267867,-4.389014513,2.161049008,-1.937635332,1.474807321,-2.746252053,1.344282964,-2.259986447,0.603882003,-3.931972071,-0.225178044,-4.169947007,4.080918266,-0.271319725,3.315352839,-1.348607424,-1.181387526,-4.917766182,-0.326497319,-4.680656092
Kerguelen,KER1,CAT1-S1-1F,191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,1.31,-7.71279151,-5.257974325,-6.151280251,-6.64310905,-2.544571049,-5.956806432,-5.242414828,-6.011987845,-9.47376575,-8.500570815,-5.404997998,-3.721041935,-1.917518388,-1.917518388,-8.76124731,-7.270683311,-6.579055208,-7.473625882,-3.942160391,-6.589895649,-7.464746714,-6.669421184,-9.08437874,-7.708314823,-5.829721549,-5.83497617,-5.964919931,-5.964919946,83.40498981,4.170249491,16.59501019,1.659501019,0.177654232,0.017765423,5.999238734,0.813749933,NA,5.350213014,8.252128921,4.529839254,5.473464412,0.922874581,4.008750859,-0.551247823,7.823056429,3.137690354,-0.218954008,-5.543095517,2.656029654,-4.051103825,1.29285459,-4.56216769,1.713369364,-3.046769937,0.731870557,-3.523705446,-0.428551831,-3.829856232,4.205067673,-1.993394526,2.875566355,-1.425716053,-1.30839254,-6.477072818,-0.987323361,-7.036050121
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,1.313846154,-7.661949289,-6.087521735,-6.778007431,-7.177434537,-3.300501568,-6.853934305,-5.2388451,-5.760956263,-9.517193386,-6.54978237,-6.238024721,-3.740474239,-1.910425793,-1.910425793,-8.046258572,-7.655709642,-7.5262792,-7.683684909,-5.124729155,-7.115073166,-6.931742587,-6.810929283,-9.427794625,-6.32537567,-6.508797762,-6.376782394,-6.095322987,-6.095322954,86.5897549,4.329487745,13.4102451,1.34102451,0.127002892,0.012700289,7.851903687,4.100005415,7.797073235,6.02282168,9.05080417,5.678282742,7.309025836,3.968710054,4.303666943,0.961093742,8.85991823,5.481871451,0.858971447,-2.661905204,2.078071794,-1.390853984,2.179390887,-1.469777232,3.52597066,-0.187399195,0.608036152,-4.848817128,1.841113935,-2.258011281,4.350990391,-0.043786804,3.934203985,0.078705522,0.370931597,-3.449886018,0.313432709,-2.975417621
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,1.332307692,-8.031429395,-6.208174303,-7.063714914,-7.37277374,-3.046088559,-6.751751506,-5.223848396,-5.89006213,-9.995063496,-6.835837791,-6.345709108,-3.796505932,-1.907984374,-1.907984374,-8.710991035,-7.764138155,-7.719144394,-7.960344172,-5.542205366,-6.81096328,-7.212651733,-7.113493638,-11.88715831,-6.857717733,-6.331923223,-6.082555653,-5.673081002,-5.673080994,87.65410667,4.382705334,12.34589333,1.234589333,0.120978988,0.012097899,7.563170251,3.860291669,7.499913471,5.761877513,8.952511195,5.558535054,6.935662556,3.737074973,3.988769925,0.601580229,8.666772004,5.576019356,0.724174775,-2.664921619,1.919916789,-1.545248105,2.063710024,-1.207026195,3.128458092,-0.40283715,0.683648295,-3.640081252,1.305090082,-2.529088695,4.22032669,-1.554703233,3.339663257,-0.611501857,-0.148865401,-3.748228392,-0.323772237,-3.855258389
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,1.41,-8.032163783,-6.471813184,-6.908554431,-7.340974315,-3.020893806,-6.8547001,-5.33580999,-6.228878658,-9.995063496,-6.77497621,-6.740585407,-3.76836003,-1.913660027,-1.913660027,-8.241854324,-7.989603059,-7.735722416,-8.159384045,-4.966246383,-7.025415525,-6.98104489,-7.118564091,-11.88715831,-6.226567733,-6.28737022,-6.376376175,-5.668819771,-5.668819763,86.20305437,4.310152718,13.79694563,1.379694563,0.143807055,0.014380706,7.637947096,4.055562435,7.77921503,6.052223294,9.032476631,5.718548395,7.232035473,4.005338592,4.182892296,0.927585251,8.691187015,5.470353728,0.75006678,-2.629409502,1.855322838,-1.79078101,1.869378387,-1.710041881,3.059185264,-0.362403229,0.608557029,-4.959133524,1.825775942,-1.687372908,4.363537718,0.352280728,3.812101476,0.004977247,0.257009426,-3.906267152,0.279117369,-3.197938229
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,22178.83333,54848.75,1.3525,-8.0443648,-6.395979971,-7.068189567,-7.403860637,-2.987978385,-7.051636077,-5.354838256,-6.32516359,-9.694302858,-7.153407455,-6.201865615,-3.790660115,-1.913925826,-1.913925826,-8.285855906,-7.518045851,-7.491525042,-7.800559144,-4.637662172,-7.416802198,-7.236852088,-7.159378442,-9.799904204,-7.267089549,-6.264684037,-6.395444809,-5.659576263,-5.659576279,86.89391751,4.344695875,13.10608249,1.310608249,0.131689055,0.013168905,7.801216198,3.908083229,7.844403273,6.125174741,9.051173506,5.836384557,7.296689064,3.89892293,4.093228676,0.726400703,8.730361353,5.577773212,0.823917315,-2.622494974,2.060605844,-1.721981168,1.934159273,-2.011235028,2.970689188,-0.765341147,0.697916816,-3.350748765,1.713260767,-2.389687627,4.371873778,-1.390770319,3.669264096,0.040420366,0.087418444,-3.796074852,0.10752816,-3.111837687
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,1.305384615,-8.342800829,-6.09752112,-6.846323472,-7.442715141,-2.868486315,-6.60182987,-5.347515403,-5.837186452,-9.995063496,-7.587491031,-6.204926652,-3.742677515,-1.916902423,-1.916902423,-8.721267583,-7.604872551,-7.425901776,-7.956991184,-5.198158911,-7.258125458,-7.160100814,-6.870822322,-11.88715831,-7.123631717,-6.379721113,-6.038016715,-5.800308886,-5.800308934,85.38950254,4.269475127,14.61049746,1.461049746,0.170373458,0.017037346,8.119495255,4.111240786,7.288773787,5.372140442,8.921194927,5.593639657,6.843312749,3.25817566,3.632346878,0.352184441,8.531685745,5.404516558,0.576033744,-2.773066772,2.147952767,-1.499364247,1.861541733,-1.757157147,2.665350041,-0.890643231,0.763278124,-3.945586459,1.074247305,-3.271092256,4.277347118,-0.118470167,3.757781071,-0.38298931,0.236202231,-4.086288301,0.205099756,-3.521079697
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,1.308333333,-8.427199311,-6.307442347,-6.756969504,-7.384385119,-2.900640495,-6.488460355,-5.290728159,-5.987331106,-9.688752218,-6.810138029,-6.506580418,-3.735560491,-1.919185843,-1.919185842,-8.455122009,-7.897572315,-7.557496991,-7.655710663,-5.045393945,-7.20899711,-7.174631857,-6.996770932,-9.778701589,-6.612604397,-6.620184533,-6.091575695,-5.704256342,-5.704256305,84.38619663,4.219309831,15.61380337,1.561380337,0.290230006,0.029023001,8.112985531,4.360489934,7.462904758,5.705873591,8.862290494,5.510013164,7.107585149,3.466345672,3.859190563,0.512048408,8.559726105,5.117192548,0.500633443,-2.885443311,2.096766743,-1.295435112,1.747224646,-1.563265032,2.570964745,-1.177188472,0.616667157,-4.556977915,1.525480698,-2.23290657,4.155446969,-0.297010576,4.00455215,0.285061173,0.467248399,-3.550397565,0.435734117,-3.162551849
