Location,Site,Section,sample,min_depth,max_depth,depth,depth_err,SH20_mean_95CI,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,accrate,accrate_err,kcps,cps,MSE, K, Ca, Ti, Mn, Fe, Zn, Rb, Sr, Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd, K_sd, Ca_sd, Ti_sd, Mn_sd, Fe_sd, Zn_sd, Rb_sd, Sr_sd, Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content_pc,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Ln_C_org,Ln_C_org_err,Volume_cm3,Volume_err_cm3,Wet_density_g_cm3,Dry_density_g_cm3,Dry_density_err_g_cm3,DMAR_g_cm2_yr,DMAR_err_g_cm2_yr,DMAR_err_pc, P_ICP,P_ICP_sd,K_ICP,K_ICP_sd, Ca_ICP, Ca_ICP_sd, Ti_ICP, Ti_ICP_sd, Mn_ICP, Mn_ICP_sd, Fe_ICP, Fe_ICP_sd, Co_ICP, Co_ICP_sd, Ni_ICP, Ni_ICP_sd, Cu_ICP, Cu_ICP_sd, Zn_ICP, Zn_ICP_sd, As_ICP, As_ICP_sd, Rb_ICP, Rb_ICP_sd, Sr_ICP, Sr_ICP_sd, Zr_ICP, Zr_ICP_sd, Pb_ICP, Pb_ICP_sd, Th_ICP, Th_ICP_sd
Kerguelen,KER1,CAT1.1D,126,161,162.3,161.7,0.65,439,5253,6130,5628,5646,0.02459,0.00201,23652,56386.85714,1.359285714,13.28571429,148.2142857,37.5,30.71428571,1555.571429,0.192307692,37.28571429,89.28571429,962.4285714,44798,6569.071429,6.822220181,1.919961117,0.146645263,-1.919961116,51367.07143,418.0991785,785.9733659,0.069555101,13.29215252,20.58445482,17.88746876,11.193601,95.91158933,0.693375245,54.24648669,83.09441208,121.1329303,693.0411243,161.2563484,0.150301671,0.021920577,0.00319815,0.021920577,783.1866331,89.7,10.3,0.51,98.04,4.9,56.67,4.9,4.03724497,0.349082413,3.8805,5.0407,1.2027,0.4196,0.5661,0.0103,0.0148,143.1,1254.57739,18.5943659,4674.018055,841.3232499,15500.47502,2015.061753,4823.395579,675.2753811,275.8213156,33.09855787,24110.30848,4339.855526,9.64091711,0.674864198,25.33147037,13.678994,19.09702535,2.673583549,53.70010907,4.833009816,3.159336038,0.046774746,6.739390951,1.078302552,139.1876948,2.783753896,82.65655708,4.132827854,1.537559513,0.009320954,1.373276488,0.012253556
Kerguelen,KER1,CAT1.1E,137,168.8,170,169.4,0.6,455,5485,6395,5956,5954,0.02273,0.00182,23243.15385,57024.69231,1.373846154,35.30769231,158.2307692,109.6923077,56.76923077,4515.153846,0.192307692,42.53846154,129.9230769,1001.153846,42551.15385,6192.692308,6.87520785,1.927588966,0.14554695,-1.927588966,48743.84615,456.8205056,1195.107135,0.082111556,13.92470595,20.83728168,25.08115034,20.71293415,253.1780816,0.693375245,67.01817587,72.0549114,96.44155929,1092.790758,214.155078,0.184790419,0.026847544,0.003903024,0.026847543,1240.202124,88.2,11.8,0.59,94.57,4.73,54.66,4.73,4.00113218,0.346237746,4.3544,6.1528,1.2111,0.4064,0.5946,0.0092,0.0143,154.3,714.0411624,6.850914549,214.2359607,38.56247293,3865.367321,502.4977517,314.2119789,43.98967705,40.30371929,4.836446315,2886.473191,519.5651744,0.797101318,0.055797092,3.074840014,1.660413608,4.308979567,0.603257139,10.03284659,0.902956193,1.331595445,0.046449452,0.841708562,0.13467337,71.47093889,1.429418778,15.55587576,0.777793788,0.287299186,0.00195743,0.328443817,0.005286885
Kerguelen,KER1,CAT1.1E,144,179,180.2,179.6,0.6,361,5995,6716,6406,6389,0.02545,0.00152,22715.76923,55020.92308,1.346923077,14,177.3846154,89.15384615,52.84615385,2592.230769,0.192307692,34.15384615,150,977.9230769,42318.38462,6246.384615,6.776997311,1.913218762,0.147650223,-1.913218763,48564.76923,511.7169064,897.7327425,0.089198712,7.842193571,33.58456605,18.26128032,21.14964993,243.7444542,0.693375245,40.88774501,70.17953168,82.86581677,976.5482185,143.4750492,0.178822756,0.026019364,0.003789667,0.026019364,1037.278744,85.1,14.9,0.74,85.37,4.27,49.34,4.27,3.898735111,0.337405734,3.9588,5.8629,1.374,0.4946,0.7572,0.0126,0.02,159.1,814.2955466,8.087138682,4531.40776,815.6533968,3481.392137,452.5809778,904.1879244,126.5863094,84.65981172,10.15917741,3168.819664,570.3875395,0.546046302,0.038223241,3.299582559,1.781774582,5.064349607,0.709008945,18.29158675,1.646242808,1.160038795,0.007432123,7.805442382,1.248870781,46.22785062,0.924557012,83.4623728,4.17311864,1.116560794,0.010382706,1.743855456,0.008094397
Kerguelen,KER1,CAT1.1E,145,180.4,181.6,181,0.6,341,6060,6742,6462,6444,0.02642,0.00149,18555.69231,44574.53846,1.393846154,60.53846154,203.3076923,196,79.07692308,3589.307692,9.076923077,169.5384615,352.4615385,866,31582.76923,5394.230769,5.80799733,1.753171212,0.174344314,-1.753171213,36977,2655.662767,6413.488372,0.075997638,67.31717882,81.22539075,209.3051998,35.36114049,837.4556092,29.8509116,116.2523228,269.0605927,146.4655819,6265.93824,572.7287249,0.644468041,0.116488965,0.02120744,0.116488965,6807.702843,58.13,41.87,2.09,7.73,0.39,4.47,0.4,1.497388409,0.133994488,4.3544,6.5011,1.6792,0.9667,1.4916,0.0255,0.0408,159.9,285.3114966,3.381248903,23278.04767,4190.048581,3903.380519,507.4394675,2923.188804,409.2464326,121.9300211,14.63160253,4456.928381,802.2471086,0.855150174,0.059860512,2.425675008,1.309864504,3.767313027,0.527423824,30.48216342,2.743394708,0.492227975,0.002959071,16.42557783,2.628092453,35.5730101,0.711460202,90.16911624,4.508455812,2.922008417,0.028142463,0.554162251,0.006445999
Kerguelen,KER1,CAT1.1E,146,181.9,183,182.4,0.55,318,6128,6764,6520,6497,0.02593,0.00135,13949,38376,1.411666667,464.1666667,364.3333333,523.5833333,172.6666667,8320,36.83333333,391.5,449.5,827,20285.25,4924.75,4.103599356,1.409677718,0.244724512,-1.409677719,25210,1232.685686,4025.712201,0.106671401,71.72781042,69.90036199,226.6184051,34.69433628,1437.341169,42.88638973,83.24498347,151.9919256,236.6988881,2857.980537,337.4018713,0.292413236,0.068017147,0.015893984,0.068017146,3182.248747,64.04,35.96,1.8,14.72,0.74,8.51,0.74,2.141241943,0.186194952,4.1793,6.2857,1.6751,0.877,1.3628,0.0227,0.0365,160.6,430.7819338,4.463360089,34328.60153,6179.148275,4312.186563,560.5842532,3433.05248,480.6273472,397.1365916,47.65639099,13289.58227,2392.124809,0.757047602,0.052993332,2.230484241,1.20446149,6.015402464,0.842156345,87.59499317,7.883549385,1.267593426,0.023997253,53.67294845,8.587671752,37.52281834,0.750456367,334.5208848,16.72604424,7.036643174,0.137376002,2.946323756,0.030181993
Kerguelen,KER1,CAT1.1E,147,183.3,184.4,183.8,0.55,309,6175,6792,6577,6551,0.02545,0.00127,22427.08333,57499.5,1.2675,143.1666667,195.25,247.8333333,121,5463.166667,34.75,84.25,126,1174.166667,41365.91667,6449.583333,6.415958884,1.857523893,0.156258563,-1.857523892,47815.5,850.2312475,1591.452196,0.067705915,116.0343471,51.61769429,65.54503425,46.68073381,1984.072434,50.78139423,113.3210443,102.4260265,124.3746783,2243.380058,218.7806948,0.334828762,0.052700284,0.008311197,0.052700284,2338.87197,88.21,11.79,0.59,92.44,4.62,53.43,4.62,3.978372386,0.344003002,3.6289,5.4832,1.5146,0.4948,0.7724,0.0126,0.0203,161.1,1492.246644,6.761169835,1154.260764,207.7669375,4541.333436,590.3733467,1119.777227,156.7688118,77.89836317,9.34780358,3562.901422,641.322256,0.996950957,0.069786567,7.771363798,4.196536451,8.155143454,1.141720084,34.97989363,3.148190427,1.948070392,0.061981627,2.833581675,0.453373068,86.72448526,1.734489705,123.6786369,6.183931845,1.067667427,0.00971953,2.847910366,0.021268193
Kerguelen,KER1,CAT1.1E,151,189,190.3,189.7,0.65,107,6698,6912,6805,6805,0.04324,0.00083,23247.14286,55625.64286,1.319285714,7.857142857,143.7857143,69.28571429,31.21428571,1883.642857,0.192307692,19.35714286,100.2857143,947.2142857,43516.42857,6467.142857,6.730448219,1.906462249,0.148631763,-1.906462249,49983.57143,618.0360778,1137.00772,0.079465937,9.371455374,32.13715456,14.16077231,8.432342237,172.4768021,0.693375245,34.93864324,109.412718,97.44519451,1047.994401,171.9565496,0.132589086,0.019643999,0.002911789,0.019643998,1175.156338,88.01,11.99,0.6,96.36,4.82,55.7,4.82,4.019980147,0.347869018,4.7173,7.3259,1.0213,0.3657,0.5863,0.0158,0.0257,162.2,733.5547145,17.40836734,519.0692231,93.43246016,4164.183528,541.3438586,617.9743965,86.51641551,48.62589017,5.83510682,2793.818462,502.8873232,0.972163333,0.068051433,5.453440209,2.944857713,7.040465601,0.985665184,8.670290595,0.780326154,1.657757,0.04062042,1.131785621,0.181085699,76.44263413,1.528852683,32.53643781,1.626821891,0.351108777,0.005700268,0.626198523,0.004636475
Kerguelen,KER1,CAT1.1E,157,198.4,199.7,199,0.625,193,6818,7203,6977,6984,0.05357,0.00164,23330.92857,56708.85714,1.285,10.78571429,226.2142857,72.35714286,42.64285714,2470.357143,1.785714286,33.42857143,159.0714286,1007.285714,43491.42857,6470.5,6.724113524,1.905435374,0.148796515,-1.905435374,49961.92857,738.6316313,1584.740399,0.065368776,10.22950913,26.46384637,23.49994155,25.51502466,292.7930766,6.681531048,41.84166912,79.2701945,121.4093068,1218.101594,210.0398314,0.162096319,0.023766274,0.003487248,0.023766273,1373.879094,87.92,12.08,0.6,94.5,4.72,54.62,4.73,4.000400116,0.346427912,3.925,6.3193,1.1099,0.4265,0.7079,0.0228,0.0386,169.1,590.2869829,3.093283848,510.1301471,91.82342648,4449.195182,578.3953737,449.3132406,62.90385368,54.95773967,6.59492876,3045.373357,548.1672043,0.973653446,0.068155741,4.062914553,2.193973859,4.561717881,0.638640503,8.265161932,0.743864574,1.339182222,0.034123485,1.396313321,0.223410131,83.80568894,1.676113779,18.45759727,0.922879864,0.291085394,0.003520354,0.369156996,0.004725399
Kerguelen,KER1,CAT1.1F,166,204.4,205.7,205,0.65,221,6884,7326,7081,7089,0.05769,0.00198,22544.07143,56444.35714,1.306428571,14.85714286,183.9285714,97.14285714,46,3490.142857,3.642857143,31.14285714,234.3571429,964.5,41752.21429,6226,6.708026684,1.903005055,0.149164644,-1.903005054,47978.21429,715.3676262,1626.020324,0.074069317,18.05912147,45.58924348,48.29055831,17.13296418,1212.315131,7.86038894,46.04154836,100.375148,108.0247479,1525.101721,224.2917057,0.170262934,0.025424743,0.003799271,0.025424744,1700.303646,83.6,16.4,0.82,93.02,4.65,53.77,4.65,3.984715691,0.344596019,4.7173,8.0335,1.0938,0.4227,0.7409,0.0244,0.0436,178.7,736.0908289,12.44926754,714.0118801,128.5221384,4530.875865,589.0138625,602.974911,84.41648754,66.72545229,8.007054275,3136.839356,564.6310841,0.850620155,0.059543411,2.965078694,1.601142495,4.921011171,0.688941564,6.808603707,0.612774334,1.270709253,0.054853072,2.016254156,0.322600665,85.69090324,1.713818065,24.14841652,1.207420826,0.412860798,0.000823993,0.48430633,0.00369714
Kerguelen,KER1,CAT1.1F,170,210.3,211.7,211,0.7,236,6974,7445,7190,7193,0.05556,0.002,21787.13333,53540,1.36,7.133333333,225.6,57.86666667,37.4,2783.466667,0.192307692,38.13333333,119.9333333,930.0666667,40604.4,5896.533333,6.894528001,1.930191889,0.145198941,-1.930191889,46500.93333,733.6659289,1689.832494,0.095842132,8.288259051,51.00252095,32.28636746,22.45567062,695.5818599,0.693375245,45.5676368,63.12851593,111.1128555,1305.120783,295.9181515,0.23257787,0.033979493,0.004970267,0.033979493,1535.689955,85.11,14.89,0.74,95.56,4.78,55.23,4.78,4.011506284,0.347184502,5.5637,9.7086,0.9499,0.3477,0.6242,0.0193,0.0354,183.1,431.1588843,4.015292058,104.6756783,18.84162209,3609.129673,469.1868575,168.1798853,23.54518394,45.5523502,5.466282024,2342.824007,421.7083213,0.669698406,0.046878888,2.182200699,1.178388377,4.093699078,0.573117871,3.679275906,0.331134832,0.918402721,0.025039982,0.501927094,0.080308335,65.96855978,1.319371196,7.956881626,0.397844081,0.188150487,0.002501401,0.182959595,0.001291732
Kerguelen,KER1,CAT1.1F,177,220.9,222.2,221.6,0.65,249,7133,7630,7384,7382,0.05556,0.00203,23521.64286,57297.14286,1.331428571,10.42857143,163.6428571,38.35714286,41.92857143,2087.928571,0.192307692,51.28571429,164.1428571,1015.285714,44417.57143,6560.142857,6.772541419,1.912675626,0.147714316,-1.912675626,50977.71429,158.7482803,695.2097478,0.103020322,6.618322884,29.02944697,14.307648,15.2136795,390.4552499,0.693375245,59.95951015,70.46642096,119.9290999,535.7876609,105.7303225,0.140949658,0.020787579,0.003066652,0.02078758,538.5356825,93.1,6.9,0.35,94.84,4.74,54.82,4.74,4.004055091,0.346209798,5.1663,9.3768,1.0007,0.2912,0.5431,0.0162,0.0308,190.2,627.8556721,4.973892318,265.0120521,47.70216938,4843.721178,629.6837531,347.1872575,48.60621605,63.73055929,7.647667115,3080.073609,554.4132496,1.071221581,0.074985511,3.17180271,1.712773463,6.998565891,0.979799225,6.792163379,0.611294704,1.540119773,0.065397396,0.931349705,0.149015953,88.8200419,1.776400838,16.13112281,0.806556141,0.460416746,0.005873179,0.326346896,0.005457761
Kerguelen,KER1,CAT1.1F,179,224,225.4,224.7,0.7,248,7184,7679,7443,7438,0.05556,0.00202,23158.46667,56412.73333,1.297333333,7.933333333,192.7333333,54.8,52.46666667,2727,0.192307692,25.26666667,219.2,987.8666667,42823.13333,6404.266667,6.692853895,1.900824107,0.149477817,-1.900824107,49227.4,920.148192,2446.33567,0.088678123,10.65341439,43.19468662,17.4364151,18.07076039,431.9583313,0.693375245,34.84755918,87.32468151,93.03445342,2390.572402,436.6781205,0.143893689,0.021541781,0.003226288,0.021541781,2811.725444,84.87,15.13,0.76,92.69,4.63,53.58,4.64,3.981175864,0.344767749,4.8466,8.879,1.1528,0.4113,0.774,0.0228,0.0438,191.8,836.0969696,11.17319231,407.8905822,73.4203048,4217.330448,548.2529582,426.0420821,59.64589149,57.48518576,6.898222291,2688.500619,483.9301114,0.845840342,0.059208824,5.35028394,2.889153328,5.640790304,0.789710643,6.692282931,0.602305464,1.498972095,0.041309924,1.320375223,0.211260036,81.43967116,1.628793423,30.53520566,1.526760283,0.663317233,0.002786567,0.688783184,0.008734211
Kerguelen,KER1,CAT1.1F,180,225.6,226.8,226.2,0.6,240,7218,7697,7470,7465,0.05769,0.002,21060.38462,54913.46154,1.322307692,102.5384615,204.8461538,115.4615385,155.6153846,6905.615385,11.38461538,155.0769231,170.9230769,1171.692308,37253.15385,6019.692308,6.184180235,1.820820493,0.162081097,-1.820820492,43272.84615,1257.293558,3431.066467,0.065847532,54.04105752,24.64361362,29.46075181,53.65870302,1981.748073,24.06428357,147.9090157,98.21359507,126.9904095,3092.930914,310.4739347,0.313467304,0.050310682,0.008090586,0.050310682,3348.421589,80.15,19.85,0.99,73.84,3.69,42.68,3.69,3.753730426,0.324537612,4.5593,8.4073,1.032,0.4566,0.8648,0.0263,0.0508,192.9,1069.064967,35.88006349,11517.71875,2073.189375,5766.308811,749.6201454,1197.40653,167.6369142,302.9854865,36.35825838,9844.625786,1772.032641,0.946267633,0.066238734,3.627263811,1.958722458,6.197858783,0.86770023,34.35259618,3.091733656,1.786776953,0.038891966,27.76757005,4.442811208,77.12979485,1.542595897,206.5821768,10.32910884,3.635250437,0.042932307,4.82366524,0.01461129
Kerguelen,KER1,CAT1.1F,185,233.2,234.5,233.8,0.65,237,7343,7816,7606,7601,0.05556,0.00188,16788.14286,47972.78571,1.372857143,314.0714286,197.7857143,336.8571429,253.7142857,11141.78571,51.71428571,413.6428571,200.2857143,1391.214286,25927.57143,5199.071429,4.96954433,1.596978316,0.20376471,-1.596978315,31126.64286,1651.697628,2640.753394,0.09359722,114.0792331,33.2431105,125.5295596,67.75683737,3108.432728,41.9091115,148.7427346,77.75843122,198.1371625,4249.713107,369.4268876,0.587695469,0.116290144,0.023188333,0.116290144,4540.271859,69.49,30.51,1.53,34.31,1.72,19.83,1.72,2.987195943,0.259101211,5.1663,9.7901,1.1432,0.5709,1.1104,0.0317,0.0628,197.9,1096.336989,15.69001257,14262.12932,2567.183278,4269.933331,555.091333,1951.217642,273.1704699,266.7521665,32.01025998,8604.12931,1548.743276,0.775500382,0.054285027,4.268992381,2.305255886,3.773884291,0.528343801,38.16917132,3.435225419,1.311002268,0.022049234,28.3155083,4.530481328,50.91367477,1.018273495,239.7215992,11.98607996,4.646437423,0.035745308,5.031201422,0.038528785
Kerguelen,KER1,CAT1.1F,186,234.7,235.9,235.3,0.6,234,7374,7842,7636,7628,0.05769,0.00192,21977.53846,58320.84615,1.346923077,182.0769231,198.2307692,255.1538462,146.0769231,6947.923077,6.692307692,123.1538462,315.3076923,1237.307692,39065.92308,6056.923077,6.455461614,1.864011857,0.155197158,-1.864011857,45122.84615,468.6794596,1722.807391,0.088165055,68.38428369,23.13782562,79.61139591,40.66419707,1287.580448,15.32636408,94.00163665,78.80924715,181.1097203,1082.891304,160.7422686,0.281707992,0.044973195,0.007201084,0.044973196,1035.358219,67.75,32.25,1.61,46.3,2.32,26.77,2.32,3.287281858,0.284889575,5.0921,9.7081,1.0024,0.5487,1.0734,0.0317,0.063,199,965.346438,10.89256959,12958.49641,2332.529354,4367.99759,567.8396867,2239.96755,313.595457,230.5568311,27.66681973,7609.566894,1369.722041,0.799271713,0.05594902,4.531502978,2.447011608,3.210467452,0.449465443,34.52282262,3.107054036,1.297613396,0.03627799,27.8515667,4.456250672,78.81628528,1.576325706,218.7388146,10.93694073,3.822534824,0.029230064,4.824624471,0.043488776
Kerguelen,KER1,CAT1.1F,188,237.8,239.1,238.4,0.65,220,7437,7877,7690,7681,0.05769,0.00181,22949.07143,56888.21429,1.282857143,68.35714286,194.6428571,139.8571429,76.64285714,3832.785714,1.714285714,25,198,1049.357143,42459.35714,6253.642857,6.792292269,1.915530889,0.147301621,-1.915530889,48713,438.8773202,945.5660233,0.056080789,20.77204906,27.87225569,37.41011205,26.59556685,267.5938882,6.414269806,34.87119155,104.6201922,97.71513318,687.6167993,150.2892632,0.159880531,0.023562846,0.003474289,0.023562846,756.3349889,82.67,17.33,0.87,93.24,4.66,53.9,4.66,3.987130478,0.34471295,5.3984,10.3974,1.005,0.3868,0.7642,0.0223,0.0448,200.7,445.9045845,2.218386511,88.32467556,15.8984416,3298.121333,428.7557733,436.639577,61.12954078,45.81121632,5.497345958,2064.749015,371.6548227,0.598889202,0.041922244,8.680238524,4.687328803,4.370193647,0.611827111,3.835435411,0.345189187,1.829206019,0.019604972,0.79837406,0.12773985,59.19980605,1.183996121,27.53210666,1.376605333,0.306852677,0.007315454,0.721446309,0.009272928
Kerguelen,KER1,CAT1.1G,218,241.9,243.3,242.6,0.7,204,7527,7935,7755,7750,0.05833,0.0017,23093.85714,56028.71429,1.302142857,16.5,238.4285714,74.85714286,55.5,3141.142857,5.5,21.07142857,198.9285714,979.7142857,42303.57143,6187.857143,6.837813247,1.922357928,0.14627783,-1.922357928,48491.42857,765.9512795,1925.837457,0.097205458,8.635793135,36.1337564,39.20725432,20.23230471,400.8458091,20.57911563,45.41681201,90.26411186,119.1394971,1323.640592,211.3341711,0.105104637,0.015408498,0.002259381,0.015408498,1515.125672,83.98,16.02,0.8,96.41,4.82,55.73,4.82,4.020518602,0.347728327,6.0692,13.5162,0.9661,0.3439,0.783,0.0201,0.0463,230.6,403.1217938,2.256353316,-28.65886723,-5.158596101,3835.783216,498.6518181,238.2842793,33.3597991,55.07802735,6.609363282,2497.527268,449.5549082,0.803358665,0.056235107,14.23964041,7.689405821,3.643171487,0.510044008,5.547621978,0.499285978,2.078965797,0.029489959,0.651451824,0.104232292,67.02513333,1.340502667,17.73546585,0.886773293,0.27025413,0.001538307,0.3725726,0.000879594
Kerguelen,KER3,CAT2.3A,6,7.9,9.1,8.5,0.6,186,-54.7,317,54,79,0.05698,0.1383,22243.61538,53274.69231,1.313846154,19.46153846,94.46153846,47.30769231,31.84615385,1533.307692,1.461538462,59.23076923,81.07692308,986.6153846,41542.69231,6149.153846,6.757407785,1.910532635,0.148017348,-1.910532635,47691.84615,366.9849085,984.7386612,0.071360407,13.6236032,20.20154856,22.49957265,19.37285968,258.6675423,4.012800033,75.77395534,61.90242529,75.27454025,494.3651459,125.2908923,0.102693975,0.015210524,0.002253382,0.015210525,585.2956299,86.59,13.41,0.67,100,5,57.8,5,4.056988776,0.350950586,3.9588,0.3998,0.9471,0.127,0.0192,0.0072,0.0187,257.8,2570.623323,60.34061437,2433.469353,438.0244835,8525.391032,1108.300834,1493.72135,209.120989,73.97054275,8.87646513,7043.906744,1267.903214,2.360731307,0.165251191,7.989049521,4.314086741,8.840919501,1.23772873,33.9867472,3.058807248,1.836820618,0.007837643,6.303556106,1.008568977,77.55523489,1.551104698,51.12144032,2.556072016,1.449083949,0.031749255,1.368113398,0.05102612
Kerguelen,KER3,CAT2.3A,9,12.3,13.5,12.9,0.6,210,-7.9,413,141,160,0.05367,0.07291,22313.84615,53827.84615,1.332307692,13.23076923,83.76923077,35.76923077,26,1979.769231,0.181818182,43.69230769,72.69230769,935.0769231,41663.69231,6181.923077,6.742804323,1.908230786,0.148379162,-1.908230785,47845.61538,524.9601328,911.0159024,0.067964923,7.440361171,17.23926645,18.87747267,15.17124473,152.1102417,0.603022689,43.99883448,75.45570954,94.59779907,756.8350089,178.8511772,0.154977267,0.023076539,0.003437259,0.023076539,875.0350982,87.65,12.35,0.62,90.09,4.5,52.08,4.51,3.952780998,0.342301119,4.1542,0.5484,0.9799,0.121,0.022,0.0065,0.01,154.1,1925.941564,47.47919756,1807.885973,325.4194751,7727.272205,1004.545387,1028.300333,143.9620466,53.9884387,6.478612644,5806.724977,1045.210496,2.063027935,0.144411955,6.820390916,3.683011095,7.875132613,1.102518566,22.83873715,2.055486344,1.981092172,0.026250211,3.688021304,0.590083409,68.05571381,1.361114276,28.2096257,1.410481285,0.861685089,0.023559447,0.723414991,0.021168133
Kerguelen,KER3,CAT2.3A,13,18.1,19.3,18.7,0.6,258,27.1,542,263,272,0.05175,0.05066,22491.46154,54693.84615,1.41,13.15384615,65.15384615,42.15384615,27.15384615,2056.692308,0.181818182,47.61538462,48.61538462,973.3846154,42155.07692,6218.769231,6.781238921,1.913910824,0.147539399,-1.913910824,48373.84615,343.8855467,1021.847497,0.084754548,11.80286797,14.08217641,18.44291261,12.28716236,303.6553377,0.603022689,85.133756,78.90135029,73.08732045,573.9132428,133.3473871,0.156949461,0.023268953,0.003451937,0.023268953,611.8451392,86.2,13.8,0.69,85.23,4.26,49.27,4.26,3.897315377,0.336971047,3.7312,0.6306,1.0423,0.1438,0.0315,0.0074,0.0089,119.8,2075.478682,57.71761628,2390.397694,430.2715849,8370.564722,1088.173414,1383.034771,193.6248679,65.55518428,7.866622114,5950.241077,1071.043394,2.117141394,0.148199898,6.393762065,3.452631515,6.48426444,0.907797022,21.31018792,1.917916913,1.837777624,0.007019007,6.207609895,0.993217583,78.5344764,1.570689528,45.24542121,2.262271061,1.293057315,0.020115449,1.321962492,0.040846333
Kerguelen,KER3,CAT2.3A,15,21,22.1,21.6,0.6,270,68.9,609,320,325,0.05856,0.05019,22178.83333,54848.75,1.3525,13,70.08333333,35.83333333,25.16666667,2116.75,0.833333333,32.25,84.75,946.75,41939.58333,6185.75,6.783090733,1.914180075,0.147500188,-1.914180076,48125.33333,522.2860298,1332.416132,0.069951282,11.11918898,23.29439392,23.56358259,18.05966542,425.2979971,2.886751346,29.94881998,80.56519099,66.68122947,544.2418343,152.0216043,0.1588346,0.023519162,0.003483993,0.023519162,613.5057729,86.89,13.11,0.66,88.57,4.43,51.2,4.43,3.935739532,0.340533713,4.1793,0.8108,1.0048,0.1317,0.0321,0.0077,0.0085,110.1,2443.572039,49.80339872,2551.414712,459.2546482,8528.540345,1108.710245,1475.406854,206.5569596,59.93308415,7.191970098,6187.963748,1113.833475,2.279411544,0.159558808,7.850724687,4.239391331,6.918225269,0.968551538,19.50535782,1.755482204,2.009562056,0.035058094,5.547019557,0.887523129,79.19188077,1.583837615,39.22303086,1.961151543,1.091353254,0.022458753,1.113522217,0.044519068
