"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,20677.7777777778,62829.7777777778,1.47,0.00028949250476341,0.00835340521751641,0.00160210995913258,0.00144474423359412,0.688644489536627,0.00634051298410475,0.00596139019450635,0.00434415112558777,0.00069030966629078,0.00184715230517402,0.00957367706643069,0.0193658588502251,0.16965569772864,0.169655697777778,0.0001748270685633,0.00180090907846328,0.000587959443045,0.00041786417016486,0.201655044349903,0.00177410345302222,0.000568357916617,0.00114899423855214,0.00037956694395371,0.00172657273663766,0.0015186458602062,0.00236100287110525,0.00483066050862236,0.00483066058991285,2367.746797,5866.599826,234.8825033,42.2400533,70333.76898,6.816523388,10.88241106,68.09335946,90.27805952,2.553601126,85.79649547,5.275218799,16.86311015,501.3815099,19.40433341,3.049548028,0.50833131,854.1412459,0.051952222,0.042866217,0.816242088,0.945061034,0.066508029,1.323999276,0.119640341,1.686311015
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,22777.2727272727,67689.9090909091,1.40636363636364,0.00046179802474125,0.00773489487311056,0.00131955914687127,0.00116025296738224,0.593663475842797,0.00483129222747284,0.005455814056137,0.00365339013174178,0.0159619018136803,0.00157992005656641,0.00969455708191104,0.0194909541037482,0.161179197665297,0.161179197636364,0.0002168309342401,0.00192213285475778,0.00042604447425385,0.00051028094600182,0.0671905172545221,0.00194240444349476,0.00065827495259167,0.0006098359064715,0.00280590964046964,0.00159811875833995,0.00334526416982509,0.00156663889423638,0.0049404516480039,0.00494045158364572,21467.56946,6764.508083,1293.229498,160.5283798,107255.388,11.84941346,9.702568502,34.46389212,255.5835815,25.70637949,111.2286921,16.62081972,20.94043551,3376.49462,155.9717551,27.32451171,4.267333565,1659.164889,0.182590959,0.102763012,0.171217055,0.192255063,0.437908223,1.368956728,0.226326755,2.094043551
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,22133.6363636364,59188.2727272727,1.38545454545455,0.00031733322050662,0.00641197684946031,0.00101319205524975,0.00100672614125923,0.291407193848076,0.00339208493600028,0.00520975801069045,0.0039273529962463,0.0170641200582839,0.00105329297343721,0.00961783290329192,0.0203177761376898,0.154880260390879,0.154880260363636,0.00025594739299673,0.00067684585879001,0.00025351781176037,0.00040844960828097,0.0300527486595399,0.00135736193999208,0.00065270178177539,0.0009453450844828,0.00437596476991362,0.00078145907243817,0.00199288287150987,0.00139550968140636,0.00210805186622509,0.00210805187647702,3810.216932,8457.047616,430.4165299,73.63658302,46161.88967,10.70451145,8.361148745,60.20244341,399.0691035,6.149324503,136.1592518,8.204676276,15.01857475,970.2818044,112.1937561,8.811078548,0.458479319,524.1315649,0.097700279,0.023794572,0.548086843,1.143493468,0.106149158,2.420949669,0.204151273,1.501857475
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,21143.3636363636,63280.3636363636,1.39818181818182,0.00023487140472387,0.00854663267362037,0.00114093527495631,0.00107988043225161,0.611687155778378,0.00624625972444417,0.00579714546343985,0.00430847352853941,0.00147866797777795,0.00136215145477715,0.0110111570387596,0.0198382597854174,0.162813335229649,0.162813335272727,0.0002839481841374,0.00140735233157497,0.00037336984052503,0.00031442681875819,0.0646441864788834,0.0018113163531153,0.00076946032799672,0.0010056413256266,0.00081452454224969,0.00095763721013968,0.00252179358411905,0.00200176844071552,0.00459831242621055,0.004598312536024,2179.747422,7198.222186,389.6638198,51.31483509,28337.51625,6.228678054,7.693387104,73.19734621,48.4428199,4.534790413,116.7915838,9.348601732,18.8198384,564.4911449,31.09232618,1.204776961,0.280653345,150.1728069,0.076630039,0.131022298,0.669512032,0.895210879,0.043240663,1.35786783,0.169618079,1.88198384
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,21494.8333333333,55564,1.42,0.0001367957431886,0.00355622194700902,0.00049015992797531,0.0006393017091356,0.213757549524599,0.00274863583680899,0.00497961741254519,0.003390230897538,0.00139022750403871,0.00112835493663018,0.00508194262976325,0.0192620318914857,0.151656428964452,0.151656429,0.00017668879217363,0.00082557381113979,0.00035704435967776,0.00045332133018074,0.0480937970677107,0.00143868246152879,0.00087294771452423,0.00135173754271006,0.00116881475076354,0.00099899370034225,0.00138990583273805,0.00219526052631241,0.00391005054120187,0.00391005054569837,2601.638721,6524.805309,301.303437,64.81180749,68261.38783,16.02760991,12.99158529,116.9107903,232.0043335,3.037488827,95.07661499,4.985074292,16.82536639,565.6764383,142.7736565,4.144805205,1.00218427,1004.21079,0.211315323,0.144606736,0.841170558,1.25702578,0.043979182,0.69914278,0.127587693,1.682536639
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,22053.5,55644.7,1.456,0.00018056699343748,0.00541798513683639,0.0005718598889098,0.00076287034097154,0.150564855573485,0.00146460787044583,0.00485013907713322,0.00237115205247255,0.00004362050163576,0.00092929768107789,0.00774893850854377,0.019465427469845,0.149871289155455,0.149871289,0.00017241488665416,0.00078762662715822,0.0004293376591052,0.0002445420581213,0.0275482913431803,0.00114243058136543,0.00091624500554115,0.00123922960754623,0.000006878167364215,0.00124836322952168,0.00215319195220763,0.00201967876958217,0.00371803625313728,0.00371803632177862,2160.208858,6240.983611,344.5794406,41.07148346,23779.92504,0.986560337,4.505779401,32.9760233,29.80921049,5.026836978,101.292967,7.527120756,15.55226095,504.1027803,108.9028532,2.148483588,0.20369105,84.31463012,0.017365677,0.038483459,0.203795286,0.499214017,0.140151798,0.811859205,0.159172342,1.555226095
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,21318.4545454545,65289.2727272727,1.38454545454545,0.00029339795098682,0.00688987296482145,0.00097777427165237,0.00115433117526318,0.678443373297186,0.00804435434764077,0.00595110532662729,0.00447635359088303,0.00409467846886777,0.00042199486326887,0.0054197294871059,0.0201072072287219,0.163339329579168,0.163339329727273,0.0002808937687192,0.00117711627722223,0.00055294563158757,0.00060346714596699,0.0903210596677084,0.00200231853291977,0.00115641876533635,0.00202002695119044,0.00237740894679431,0.00087719189276843,0.00193612934713782,0.00271599271375027,0.00256756841318033,0.00256756843248978,2135.960113,7771.356271,232.314161,56.87091915,58747.48129,23.84445704,14.66999494,145.5334854,316.1883316,2.699363842,119.6977813,5.881017729,14.32041997,544.2065152,103.9511198,2.611283675,0.770254564,702.1728764,0.16101435,0.043454784,0.604259635,1.43334069,0.043626306,1.823339563,0.137897582,1.432041997
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,22988.5454545455,61328.0909090909,1.34272727272727,0.0003231823950926,0.00533856261647507,0.00076233079513217,0.00060967553639078,0.289582415546689,0.00510145265946197,0.00579624666082259,0.00369590584670087,0.00760769312049287,0.00079022507055568,0.00755306142387841,0.020124723885295,0.15562011354548,0.155620113454545,0.00017863041606281,0.00084051265096848,0.00028812050895005,0.00034260039399925,0.0311862781457737,0.00156729320270368,0.00081850626852841,0.00143381642167663,0.00183726823938391,0.00067443347953517,0.00283577734931086,0.00207722541589941,0.00423640452334953,0.00423640430757824,1942.49545,6196.60628,227.4128172,39.2756349,49872.72804,36.34308788,15.10269284,49.70613596,205.2689039,2.511699688,99.83622626,5.366567931,15.13754881,493.2577849,108.1773992,2.821840444,0.284820113,195.5233093,0.239108874,0.154591105,0.602315252,3.657473631,0.052718839,1.333664845,0.132996241,1.513754881
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,21941.25,90008.25,1.515,0.00016454798541777,0.00827571880449052,0.00113972707771171,0.00162313359145649,2.11122385001929,0.01610539938166,0.00619445059728441,0.00651403840104775,0.00997074688380915,0.0009993370370159,0.00869901822406155,0.017887147711263,0.189814865123282,0.18981486525,0.00021165394569504,0.00111668120576342,0.0005908940579708,0.00072639385369825,0.29932355215321,0.00511143466894803,0.00103297488054484,0.00188809222766944,0.00469464866630882,0.00154388935243454,0.00281177396177845,0.00286667530257859,0.00545146349909169,0.00545146347910097,643.1526044,6725.623999,263.8954581,55.60667563,73040.17367,35.13097178,14.43173082,80.36054861,206.0678435,3.349219592,110.4667193,6.491956622,18.81474965,288.8626367,76.79365852,3.723189943,0.815337755,1106.313667,0.339194543,0.092282265,0.943852418,1.998237331,0.075375837,1.25507819,0.038041679,1.881474965
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,22949.0909090909,77882.8181818182,1.48090909090909,0.00036822075947514,0.00727152279044889,0.0014388892714073,0.00115347003425468,1.07949347247628,0.0125325576684495,0.00587238587013928,0.00622264068090211,0.00984678948014323,0.00098214988798729,0.0098369053945973,0.0189942921199282,0.171447406175859,0.171447406090909,0.00080466276406978,0.00112786497680553,0.00093155609626463,0.00066973240104621,0.160269254238297,0.0028734354917597,0.00067321688580399,0.00139832469334739,0.00158942025870848,0.00146414471388711,0.00214151959129299,0.00294318806210209,0.00403567901146563,0.00403567896790407,661.9708417,5960.306307,277.5603378,54.76131918,74836.34761,16.81953054,12.65956686,78.52750915,100.7202187,3.120629768,95.05242503,6.318871737,19.36337954,325.0800747,73.5430348,3.234638602,0.753154456,1508.582346,0.252021868,0.112267444,0.406648955,1.066310133,0.061658011,0.168162163,0.0188804,1.936337954
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,22421.4,74987.1,1.433,0.00103902961383652,0.0114817390030856,0.00332351412584439,0.00211591621874174,0.985713205038771,0.00889508074384392,0.0060165092855121,0.00417893319910796,0.00193440259832129,0.00144778818140883,0.0167614064125253,0.0187252267846325,0.17201606747214,0.1720160675,0.00040043012878697,0.00163078334033496,0.00098193817623668,0.00041395811407499,0.120762385565505,0.00268732626236751,0.0012592936113976,0.00129059427370343,0.0010702268471577,0.00157399046585292,0.00225649011410719,0.00276778150435442,0.00484107126650699,0.0048410711869434,1745.183529,6654.679504,691.4862269,80.6250656,65108.07757,25.16163647,12.05911704,51.06064778,130.9239492,9.077687309,109.9097917,13.10956878,20.68841246,636.3270443,148.2965685,19.13692576,1.855020668,794.4594063,0.249659858,0.120104386,0.387827921,1.378555529,0.090928537,0.96047458,0.116047921,2.068841246
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,22422,70225.6666666667,1.4325,0.00030452987113792,0.00704343243529131,0.0012460095947953,0.00118584762896079,0.74931292497391,0.00604441459176196,0.00581012558824756,0.00330658544840117,0.00022276269877311,0.00056025720492652,0.0118882644736727,0.0188252094096305,0.163066211810508,0.163066211666667,0.00023430523976916,0.00083604258326921,0.00043485725884434,0.00033255941487554,0.0771155826481824,0.0018652184012284,0.00099820216794438,0.0013528547368021,0.00041865053911229,0.00122466440419123,0.00255859640210189,0.00303176384120132,0.00463478220160396,0.00463478219692574,543.4726901,6154.781584,244.2716404,70.96066682,88890.89611,11.55396277,9.165262456,50.54112884,83.34916521,2.400125578,92.99111859,4.823094008,14.84252301,321.6442737,212.2812892,8.441122001,1.987543814,1660.843449,0.105306814,0.085089883,0.613078987,1.323098068,0.053500798,0.763475857,0.025467738,1.484252301
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,21681.0833333333,58369,1.37083333333333,0.00029607066666798,0.0046433289653538,0.00117263646478291,0.00080560378672052,0.2374679626441,0.00496397531195015,0.0050678461875417,0.00377024882975564,0.00062946326600948,0.00151043583638821,0.0107304065870505,0.0222020506419431,0.156833358456844,0.1568333585,0.00024678648100741,0.00070754902090657,0.00043728609276394,0.000447946634891,0.096078149299247,0.00181147485281725,0.00049706435961582,0.00097223435671229,0.00067398986867902,0.00158039578971643,0.00424467648357912,0.00186764665109168,0.00460904098797194,0.00460904109211662,2704.115972,4314.171561,390.264881,272.5348429,76198.44633,13.36853596,9.036215502,35.29243706,141.7452321,13.28023284,54.97448254,14.95585253,17.69781147,923.7798793,119.5885434,7.243542018,4.718080418,424.3239232,0.092428737,0.032002711,0.37314492,1.295372249,0.106355187,0.904111945,0.150306821,1.769781147
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,18258.6363636364,68171.2727272727,1.48909090909091,0.00045225770362782,0.00862291889888752,0.00221974382368989,0.00124921729498006,1.69027085595219,0.011754928712153,0.00591718140238435,0.00541326687792053,0.00332969303197665,0.00118560383550167,0.0154053324286617,0.0170412488524218,0.190100895715789,0.190100895727273,0.00041295973757659,0.00195251667276701,0.00089882548541935,0.00072716846254543,0.682673721946787,0.00548965372589617,0.00098571600210685,0.00165767828952554,0.00179135782287744,0.00162335301974064,0.00267401344814189,0.0041744245716007,0.0133013700483595,0.0133013700302859,473.7956247,3366.405358,159.3219544,48.26462876,244762.4318,24.67115714,18.49534977,54.25753022,108.9295808,2.02301219,53.58134359,3.512118591,45.84025227,223.0052862,43.51758987,2.10548711,0.742906646,2521.469387,0.388038712,0.16867968,0.451401204,0.641673601,0.013793806,0.512470791,0.040596801,4.584025227
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,22654.7272727273,67323.5454545455,1.41818181818182,0.00032878766087176,0.00523304675039133,0.00116215158749086,0.00086107333589091,0.575762571332736,0.0091770822764942,0.00596681645918733,0.00617621901010761,0.00573849512470334,0.00200090279163574,0.0121652489223572,0.0197895739860326,0.16223298013545,0.162232980090909,0.00049000380087992,0.00115948746017495,0.00063097136765587,0.00036873575313842,0.126393949024666,0.00186472142320243,0.00089966485518286,0.0014989586666756,0.00162133101395632,0.00124035093306516,0.00238987849620793,0.00304861367849118,0.00260452876943014,0.00260452872874025,519.5682507,6376.14109,247.3342292,71.25145017,33059.50476,30.22335953,15.52691154,93.06939632,242.3611357,3.033425815,126.2966844,6.610934788,20.07250761,257.8592821,151.4025643,5.109463262,1.139627929,411.0830407,0.347057047,0.153207334,0.991321257,4.004351166,0.053768638,0.909448982,0.094285182,2.007250761
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,21037,62387.3636363636,1.34363636363636,0.00094278118107186,0.00757403836937067,0.00285097226787562,0.00108593523854999,0.527856831062724,0.00374864907386081,0.00479243618564077,0.00471638764975269,0.00033080898671797,0.00117086866952582,0.0173518339064194,0.0211791839613689,0.159601122527869,0.159601122545455,0.00052906054430443,0.00098204991167097,0.00074751482535464,0.00063455127885679,0.143732981314804,0.0021688555662519,0.00076842391547129,0.00122801768280244,0.00070870071381169,0.00136206188788518,0.002587178056214,0.00215804541708355,0.0033677520440382,0.00336775217890736,2355.45594,6975.754499,799.193679,63.1732016,19940.78074,5.120949268,8.855748872,61.1989585,50.4248919,12.19802273,152.5618881,25.31019839,24.48454632,816.8976853,274.4419208,23.04972736,1.032756436,195.2603694,0.044446999,0.059897145,0.484100081,0.745226883,0.459798787,1.310436979,0.350281555,2.448454632
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,20858.5,76598.3,1.446,0.00121358744451538,0.0130468402740703,0.00325910823041255,0.00192120098159784,1.43597597143146,0.0126751754527094,0.00637131495775518,0.00475073207107786,0.00582397039838909,0.00097941499514459,0.0247979460476785,0.0171171252210894,0.181389686246837,0.1813896864,0.00060723138443718,0.00278926097265348,0.00106970832613386,0.00042993840242901,0.161210826092423,0.00190552327318403,0.00093426357341639,0.00139634472420308,0.00233088659001028,0.00114154424485099,0.00722946665329245,0.00305692720339338,0.00475555592150212,0.00475555581895366,1070.885179,6849.57438,482.4222414,70.44102514,91742.56196,76.74575589,30.78295408,84.15061701,199.4152519,4.992973415,138.0986394,9.681378018,24.57346976,427.93975,146.3509218,13.2812371,1.552356955,2210.042469,1.991003144,0.919411339,1.054966543,1.966916731,0.124594431,3.800967424,0.061403622,2.457346976
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,20704.7,67593,1.402,0.00041518723618952,0.00805872531234361,0.00185733581485174,0.00127654104855852,0.915286441779178,0.00713507590001176,0.00571234024340551,0.00591417237922067,0.0020885967412269,0.00078840360650335,0.0168071581543142,0.0177405436462962,0.166788739934123,0.16678873995,0.00030834921678359,0.00086748691858722,0.00076994197808391,0.00068147382247124,0.219167269348178,0.00278289881867764,0.00116247954993125,0.00133787114809919,0.00179714682462011,0.00117771504816073,0.00227995034889102,0.00173093349958492,0.00435648827963261,0.00435648814020502,1739.758107,7954.492393,927.4315698,100.6908119,63330.72521,33.30735274,18.94940307,69.48540749,155.6838291,9.175578982,172.6424549,18.17108513,22.17332138,627.1074323,112.904805,12.88564894,1.179209481,818.7355802,0.338289287,0.152496095,0.847400448,0.659026021,0.009274375,2.126521142,0.431769602,2.217332138
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,21103.3636363636,67035.9090909091,1.45454545454545,0.00064925705328726,0.00797770572250544,0.0019823960994472,0.00165219446622454,0.829212799019265,0.0072878819691521,0.00574798798968949,0.00402408611480323,0.00100943205855825,0.00305476168624356,0.0199632457140368,0.017191593132644,0.169669245657946,0.169669245545455,0.00038601340722755,0.00106192063177536,0.00115902948403888,0.00071567228619535,0.0909861913753162,0.00294288959217697,0.00116336601592993,0.00155288539017441,0.00140806088630878,0.0013937195781431,0.00471063382943779,0.00336471807615102,0.00435904098958172,0.00435904101777829,1447.271106,6910.359074,541.6620458,69.28334701,69886.15056,17.29854042,16.74430526,96.04739856,106.4331106,7.537000498,142.7753473,10.27576935,22.99890718,470.971649,99.46866164,6.468674827,0.809799887,651.9486024,0.049507222,0.065879465,0.836309314,0.572822095,0.16325235,1.931616323,0.187219683,2.299890718
