"Site","depth","SH20_age","Ti","Ca","Sr","Ti_pred_cps","Ti_ppm_PLS_cps","Ti_upper_PLS_cps","Ti_lower_PLS_cps"
"HER42PB",27.4,217.99,189,433,1142,3620.84532616047,3620.84532616047,5434.77379920773,1806.91685311321
"HER42PB",27.5,219.03,207,484,1070,3437.0847150245,3437.0847150245,5251.01318807176,1623.15624197725
"HER42PB",27.6,220.06,238,619,1042,3276.24150104062,3276.24150104062,5090.16997408787,1462.31302799336
"HER42PB",27.7,221.09,190,574,1162,3414.96202523125,3414.96202523125,5228.89049827851,1601.033552184
"HER42PB",27.8,222.12,440,493,1412,5494.41281870676,5494.41281870676,7308.34129175402,3680.4843456595
"HER42PB",27.9,223.16,354,553,1225,4463.57737313527,4463.57737313527,6277.50584618252,2649.64890008801
"HER42PB",28,224.19,215,598,1267,3765.97686270649,3765.97686270649,5579.90533575375,1952.04838965923
"HER42PB",28.1,225.22,204,490,922,3035.4856323035,3035.4856323035,4849.41410535075,1221.55715925624
"HER42PB",28.2,226.26,232,501,952,3236.19198797147,3236.19198797147,5050.12046101873,1422.26351492421
"HER42PB",28.3,227.29,233,508,1200,3856.61248175745,3856.61248175745,5670.54095480471,2042.68400871019
"HER42PB",28.4,228.32,206,595,1192,3534.90765918111,3534.90765918111,5348.83613222837,1720.97918613386
"HER42PB",28.5,229.35,164,588,1093,3079.42158092838,3079.42158092838,4893.35005397564,1265.49310788112
"HER42PB",28.6,230.39,736,537,1096,6146.47472220757,6146.47472220757,7960.40319525483,4332.54624916031
"HER42PB",28.7,231.42,455,544,1136,4778.33196967175,4778.33196967175,6592.260442719,2964.40349662449
"HER42PB",28.8,232.45,327,561,1260,4397.44290853071,4397.44290853071,6211.37138157796,2583.51443548345
"HER42PB",28.9,233.49,221,630,1215,3605.95037158181,3605.95037158181,5419.87884462907,1792.02189853456
"HER42PB",29,234.52,190,409,994,3295.66630103488,3295.66630103488,5109.59477408214,1481.73782798763
"HER42PB",29.1,235.55,168,413,938,3032.35251552657,3032.35251552657,4846.28098857383,1218.42404247931
"HER42PB",29.2,236.58,178,388,1152,3672.69306327153,3672.69306327153,5486.62153631878,1858.76459022427
"HER42PB",29.3,237.62,215,516,1029,3315.28969051672,3315.28969051672,5129.21816356398,1501.36121746946
"HER42PB",29.4,238.65,337,748,1280,4152.82114098824,4152.82114098824,5966.7496140355,2338.89266794099
"HER42PB",29.5,239.68,257,628,1290,3986.24694405178,3986.24694405178,5800.17541709904,2172.31847100453
"HER42PB",29.6,240.72,300,903,1212,3501.06850424022,3501.06850424022,5314.99697728748,1687.14003119297
"HER42PB",29.7,241.75,265,771,1184,3493.75161135604,3493.75161135604,5307.6800844033,1679.82313830879
"HER42PB",29.8,242.78,636,661,996,5144.66253334433,5144.66253334433,6958.59100639158,3330.73406029707
"HER42PB",29.9,243.81,256,601,960,3195.22977109234,3195.22977109234,5009.1582441396,1381.30129804508
"HER42PB",30,244.85,166,546,968,2851.10148247912,2851.10148247912,4665.02995552638,1037.17300943186
"HER42PB",30.1,245.85,195,486,1122,3502.89979427792,3502.89979427792,5316.82826732517,1688.97132123066
"HER42PB",30.2,246.86,194,391,976,3304.21402932461,3304.21402932461,5118.14250237186,1490.28555627735
"HER42PB",30.3,247.87,214,544,872,2860.42093465166,2860.42093465166,4674.34940769892,1046.4924616044
"HER42PB",30.4,248.88,195,411,1125,3649.71759826189,3649.71759826189,5463.64607130915,1835.78912521464
"HER42PB",30.5,249.88,160,417,1012,3170.91804173706,3170.91804173706,4984.84651478432,1356.9895686898
"HER42PB",30.6,250.89,179,394,1097,3527.41337083034,3527.41337083034,5341.3418438776,1713.48489778309
"HER42PB",30.7,251.9,270,447,1257,4306.01317860593,4306.01317860593,6119.94165165319,2492.08470555867
"HER42PB",30.8,252.9,242,403,1056,3733.38743587155,3733.38743587155,5547.3159089188,1919.45896282429
"HER42PB",30.9,253.91,379,489,1067,4311.71275885435,4311.71275885435,6125.64123190161,2497.7842858071
"HER42PB",31,254.92,215,490,1213,3829.65888671207,3829.65888671207,5643.58735975933,2015.73041366482
"HER42PB",31.1,255.93,178,403,1191,3743.64380809478,3743.64380809478,5557.57228114204,1929.71533504752
"HER42PB",31.2,256.93,217,404,1287,4187.1182039864,4187.1182039864,6001.04667703366,2373.18973093914
"HER42PB",31.3,257.94,245,476,1285,4193.53166306739,4193.53166306739,6007.46013611465,2379.60319002014
"HER42PB",31.4,258.95,282,485,988,3616.24624453686,3616.24624453686,5430.17471758412,1802.31777148961
"HER42PB",31.5,259.95,189,497,954,3025.8061325643,3025.8061325643,4839.73460561156,1211.87765951705
"HER42PB",31.6,260.96,202,479,1048,3364.71980662127,3364.71980662127,5178.64827966852,1550.79133357401
"HER42PB",31.7,261.97,648,640,1346,6132.45826713524,6132.45826713524,7946.3867401825,4318.52979408798
"HER42PB",31.8,262.98,490,528,926,4457.47373749739,4457.47373749739,6271.40221054465,2643.54526445013
"HER42PB",31.9,263.98,309,561,886,3356.73258661725,3356.73258661725,5170.66105966451,1542.80411357
"HER42PB",32,264.99,378,499,820,3662.26932125225,3662.26932125225,5476.1977942995,1848.34084820499
"HER42PB",32.1,266,243,472,1025,3531.96097457482,3531.96097457482,5345.88944762208,1718.03250152756
"HER42PB",32.2,267,241,558,1256,3947.12446573773,3947.12446573773,5761.05293878499,2133.19599269047
"HER42PB",32.3,268.01,233,561,1048,3373.18678597411,3373.18678597411,5187.11525902137,1559.25831292685
"HER42PB",32.4,269.02,853,683,1168,6664.28620135238,6664.28620135238,8478.21467439964,4850.35772830513
"HER42PB",32.5,270.03,277,516,1066,3730.37553673894,3730.37553673894,5544.30400978619,1916.44706369168
"HER42PB",32.6,271.03,221,480,925,3149.76187693527,3149.76187693527,4963.69034998253,1335.83340388801
"HER42PB",32.7,272.04,205,418,1040,3473.23469435751,3473.23469435751,5287.16316740477,1659.30622131025
"HER42PB",32.8,273.05,345,522,1010,3929.83644246338,3929.83644246338,5743.76491551063,2115.90796941612
"HER42PB",32.9,274.05,253,646,1040,3298.80442015164,3298.80442015164,5112.73289319889,1484.87594710438
"HER42PB",33,275.06,319,569,1060,3834.4895293622,3834.4895293622,5648.41800240946,2020.56105631495
"HER42PB",33.1,276.07,235,494,899,3130.47621712301,3130.47621712301,4944.40469017027,1316.54774407576
"HER42PB",33.2,277.08,183,501,1160,3509.11905923071,3509.11905923071,5323.04753227797,1695.19058618346
"HER42PB",33.3,278.08,155,391,866,2823.4187367926,2823.4187367926,4637.34720983986,1009.49026374534
"HER42PB",33.4,279.09,185,394,735,2641.4979040164,2641.4979040164,4455.42637706365,827.56943096914
"HER42PB",33.5,280.1,171,444,1251,3783.24687554542,3783.24687554542,5597.17534859268,1969.31840249817
"HER42PB",33.6,281.1,304,445,1111,4116.10848192846,4116.10848192846,5930.03695497571,2302.1800088812
"HER42PB",33.7,282.11,319,394,756,3389.24245967242,3389.24245967242,5203.17093271968,1575.31398662517
"HER42PB",33.8,283.12,255,564,914,3142.2008577006,3142.2008577006,4956.12933074785,1328.27238465334
"HER42PB",33.9,284.13,386,606,919,3755.90259638843,3755.90259638843,5569.83106943569,1941.97412334118
"HER42PB",34,285.13,252,500,843,3065.59438892543,3065.59438892543,4879.52286197269,1251.66591587817
"HER42PB",34.1,286.14,227,490,999,3349.75461637267,3349.75461637267,5163.68308941993,1535.82614332542
"HER42PB",34.2,287.15,246,510,1054,3550.43580444103,3550.43580444103,5364.36427748829,1736.50733139377
"HER42PB",34.3,288.16,198,424,805,2830.51535857183,2830.51535857183,4644.44383161909,1016.58688552458
"HER42PB",34.4,289.16,165,454,1076,3290.27713021914,3290.27713021914,5104.2056032664,1476.34865717189
"HER42PB",34.5,290.17,366,415,995,4199.30362331468,4199.30362331468,6013.23209636194,2385.37515026743
"HER42PB",34.6,291.18,178,423,1050,3349.33922077151,3349.33922077151,5163.26769381877,1535.41074772425
"HER42PB",34.7,292.18,802,359,1064,6737.91453252698,6737.91453252698,8551.84300557424,4923.98605947972
"HER42PB",34.8,293.19,172,396,861,2889.58581806222,2889.58581806222,4703.51429110947,1075.65734501496
"HER42PB",34.9,294.2,262,528,807,2974.25666637278,2974.25666637278,4788.18513942004,1160.32819332553
"HER42PB",35,295.21,210,481,873,2959.16467845883,2959.16467845883,4773.09315150609,1145.23620541157
"HER42PB",35.1,296.21,289,683,1136,3659.90449047894,3659.90449047894,5473.83296352619,1845.97601743168
"HER42PB",35.2,297.22,205,548,1085,3345.91661548544,3345.91661548544,5159.8450885327,1531.98814243819
"HER42PB",35.3,298.23,262,573,1147,3752.01016733927,3752.01016733927,5565.93864038653,1938.08169429202
"HER42PB",35.4,299.23,195,409,999,3334.24820302026,3334.24820302026,5148.17667606752,1520.31972997301
"HER42PB",35.5,300.24,267,427,918,3468.83721613285,3468.83721613285,5282.76568918011,1654.90874308559
"HER42PB",35.6,301.25,184,571,1119,3280.50445943704,3280.50445943704,5094.4329324843,1466.57598638978
"HER42PB",35.7,302.26,189,510,852,2743.28963910803,2743.28963910803,4557.21811215528,929.36116606077
"HER42PB",35.8,303.26,226,442,960,3334.87670425382,3334.87670425382,5148.80517730108,1520.94823120656
"HER42PB",35.9,304.27,161,406,968,3085.05956754232,3085.05956754232,4898.98804058957,1271.13109449506
"HER42PB",36,305.28,113,427,743,2227.31765473009,2227.31765473009,4041.24612777735,413.389181682837
"HER42PB",36.1,306.28,127,325,1193,3629.15441803593,3629.15441803593,5443.08289108319,1815.22594498867
"HER42PB",36.2,307.29,120,315,881,2821.07937820268,2821.07937820268,4635.00785124994,1007.15090515542
"HER42PB",36.3,308.3,170,405,975,3151.29685518263,3151.29685518263,4965.22532822989,1337.36838213538
"HER42PB",36.4,309.31,250,486,1120,3782.90891257309,3782.90891257309,5596.83738562034,1968.98043952583
"HER42PB",36.5,310.31,160,442,1177,3542.48823669513,3542.48823669513,5356.41670974238,1728.55976364787
"HER42PB",36.6,311.32,162,505,873,2665.82168180001,2665.82168180001,4479.75015484726,851.893208752749
"HER42PB",36.7,312.33,200,442,1212,3838.47750489887,3838.47750489887,5652.40597794612,2024.54903185161
"HER42PB",36.8,313.33,248,530,1021,3440.08206871305,3440.08206871305,5254.01054176031,1626.15359566579
"HER42PB",36.9,314.34,279,516,993,3555.8190823436,3555.8190823436,5369.74755539086,1741.89060929635
"HER42PB",37,315.35,203,1040,1260,2865.5867784693,2865.5867784693,4679.51525151656,1051.65830542204
"HER42PB",37.1,316.36,177,549,862,2634.0297617363,2634.0297617363,4447.95823478356,820.101288689047
"HER42PB",37.2,317.36,264,829,1354,3811.54853956658,3811.54853956658,5625.47701261383,1997.62006651932
"HER42PB",37.3,318.37,474,785,876,3770.82872036848,3770.82872036848,5584.75719341574,1956.90024732123
"HER42PB",37.4,319.38,459,522,931,4320.5982273091,4320.5982273091,6134.52670035636,2506.66975426184
"HER42PB",37.5,320.38,202,516,845,2781.80133472271,2781.80133472271,4595.72980776996,967.872861675451
"HER42PB",37.6,321.39,356,878,1448,4435.56600139004,4435.56600139004,6249.4944744373,2621.63752834278
"HER42PB",37.7,322.4,322,844,1088,3410.50154590313,3410.50154590313,5224.43001895039,1596.57307285587
"HER42PB",37.8,323.41,316,704,1243,4031.92081816338,4031.92081816338,5845.84929121064,2217.99234511612
"HER42PB",37.9,324.41,370,704,1145,4063.56055015479,4063.56055015479,5877.48902320205,2249.63207710754
"HER42PB",38,325.42,628,1096,1143,4668.11010304288,4668.11010304288,6482.03857609013,2854.18162999562
"HER42PB",38.1,326.43,370,1047,1243,3675.12172821432,3675.12172821432,5489.05020126158,1861.19325516707
"HER42PB",38.2,327.43,507,870,1058,4245.13384755518,4245.13384755518,6059.06232060244,2431.20537450793
"HER42PB",38.3,328.44,357,872,1483,4540.54828483646,4540.54828483646,6354.47675788372,2726.6198117892
"HER42PB",38.4,329.45,318,648,1502,4802.33290542121,4802.33290542121,6616.26137846846,2988.40443237395
"HER42PB",38.5,330.46,306,734,1291,4045.99471312193,4045.99471312193,5859.92318616918,2232.06624007467
"HER42PB",38.6,331.46,269,646,1510,4572.3345557852,4572.3345557852,6386.26302883245,2758.40608273794
"HER42PB",38.7,332.47,332,680,1204,4060.60731536475,4060.60731536475,5874.53578841201,2246.6788423175
"HER42PB",38.8,333.48,348,541,902,3636.53292554548,3636.53292554548,5450.46139859274,1822.60445249822
"HER42PB",38.9,334.48,172,421,1045,3309.28661420162,3309.28661420162,5123.21508724887,1495.35814115436
"HER42PB",39,335.49,255,400,727,2972.91828918454,2972.91828918454,4786.8467622318,1158.98981613728
"HER42PB",39.1,336.5,239,562,885,2989.51979365791,2989.51979365791,4803.44826670516,1175.59132061065
"HER42PB",39.2,337.51,458,526,1111,4763.96418034924,4763.96418034924,6577.89265339649,2950.03570730198
"HER42PB",39.3,338.51,205,443,778,2763.13295750344,2763.13295750344,4577.0614305507,949.204484456188
"HER42PB",39.4,339.52,217,370,762,2920.30596436398,2920.30596436398,4734.23443741123,1106.37749131672
"HER42PB",39.5,340.53,311,441,1022,3934.36192181885,3934.36192181885,5748.29039486611,2120.4334487716
"HER42PB",39.6,341.53,308,518,1212,4257.18763939546,4257.18763939546,6071.11611244272,2443.25916634821
"HER42PB",39.7,342.54,129,310,893,2907.4075860757,2907.4075860757,4721.33605912296,1093.47911302845
"HER42PB",39.8,343.55,125,388,1087,3233.32662779618,3233.32662779618,5047.25510084344,1419.39815474893
"HER42PB",39.9,344.56,157,392,1146,3541.22194541742,3541.22194541742,5355.15041846468,1727.29347237017
"HER42PB",40,345.56,85,486,949,2494.50700984039,2494.50700984039,4308.43548288765,680.578536793135
"HER42PB",40.1,346.58,193,473,1062,3364.67320120247,3364.67320120247,5178.60167424973,1550.74472815522
"HER42PB",40.2,347.59,120,390,1153,3370.88869658015,3370.88869658015,5184.8171696274,1556.96022353289
"HER42PB",40.3,348.6,187,352,920,3198.46656168367,3198.46656168367,5012.39503473093,1384.53808863642
"HER42PB",40.4,349.61,224,691,954,2847.10664386658,2847.10664386658,4661.03511691384,1033.17817081933
"HER42PB",40.5,350.63,269,809,1015,3015.83810398323,3015.83810398323,4829.76657703048,1201.90963093597
"HER42PB",40.6,351.64,310,715,940,3212.84656910869,3212.84656910869,5026.77504215595,1398.91809606144
"HER42PB",40.7,352.65,275,738,1294,3885.4903924784,3885.4903924784,5699.41886552565,2071.56191943114
"HER42PB",40.8,353.66,226,587,1032,3248.11109577469,3248.11109577469,5062.03956882194,1434.18262272743
"HER42PB",40.9,354.68,203,454,852,2919.80392691277,2919.80392691277,4733.73239996002,1105.87545386551
"HER42PB",41,355.69,221,542,885,2933.34722092306,2933.34722092306,4747.27569397031,1119.4187478758
"HER42PB",41.1,356.7,396,571,1068,4250.14825568602,4250.14825568602,6064.07672873328,2436.21978263877
"HER42PB",41.2,357.71,256,457,947,3429.59731904885,3429.59731904885,5243.5257920961,1615.66884600159
"HER42PB",41.3,358.73,238,390,692,2814.70484217229,2814.70484217229,4628.63331521955,1000.77636912503
"HER42PB",41.4,359.74,525,397,885,4778.19249779382,4778.19249779382,6592.12097084107,2964.26402474656
"HER42PB",41.5,360.75,366,489,791,3545.17096576124,3545.17096576124,5359.09943880849,1731.24249271398
"HER42PB",41.6,361.76,190,423,788,2747.84185271084,2747.84185271084,4561.7703257581,933.913379663582
"HER42PB",41.7,362.78,181,491,889,2830.8207446738,2830.8207446738,4644.74921772105,1016.89227162654
"HER42PB",41.8,363.79,203,442,744,2668.49437470013,2668.49437470013,4482.42284774739,854.565901652875
"HER42PB",41.9,364.8,165,400,818,2736.95135943832,2736.95135943832,4550.87983248558,923.022886391067
"HER42PB",42,365.81,284,408,708,3060.25027787166,3060.25027787166,4874.17875091891,1246.3218048244
"HER42PB",42.1,366.83,109,248,398,1664.9020231786,1664.9020231786,3478.83049622586,-149.026449868652
"HER42PB",42.2,367.84,144,456,522,1774.33063299057,1774.33063299057,3588.25910603783,-39.5978400566826
"HER42PB",42.3,368.85,147,513,694,2119.78294685604,2119.78294685604,3933.7114199033,305.854473808787
"HER42PB",42.4,369.86,138,434,911,2769.47956631648,2769.47956631648,4583.40803936374,955.551093269223
"HER42PB",42.5,370.88,102,407,820,2402.48301228496,2402.48301228496,4216.41148533222,588.554539237702
"HER42PB",42.6,371.89,200,305,641,2646.33158987714,2646.33158987714,4460.2600629244,832.403116829888
"HER42PB",42.7,372.9,160,401,784,2623.05071777466,2623.05071777466,4436.97919082191,809.122244727401
"HER42PB",42.8,373.91,163,350,694,2505.28163218688,2505.28163218688,4319.21010523413,691.353159139619
"HER42PB",42.9,374.93,200,454,675,2455.87980648193,2455.87980648193,4269.80827952919,641.951333434676
"HER42PB",43,375.94,153,469,898,2749.32745542623,2749.32745542623,4563.25592847348,935.39898237897
"HER42PB",43.1,376.95,188,500,842,2731.33698427173,2731.33698427173,4545.26545731899,917.408511224477
"HER42PB",43.2,377.96,167,411,467,1837.7495395521,1837.7495395521,3651.67801259935,23.8210665048402
"HER42PB",43.3,378.98,216,541,717,2483.71166773088,2483.71166773088,4297.64014077814,669.783194683625
"HER42PB",43.4,379.99,353,656,727,3005.67275016562,3005.67275016562,4819.60122321288,1191.74427711836
"HER42PB",43.5,381,154,303,610,2333.08842092625,2333.08842092625,4147.01689397351,519.159947878994
"HER42PB",43.6,382.01,184,361,597,2347.99058077214,2347.99058077214,4161.9190538194,534.062107724888
"HER42PB",43.7,383.03,182,438,721,2508.80897984322,2508.80897984322,4322.73745289048,694.880506795967
"HER42PB",43.8,384.04,205,479,801,2754.57156384755,2754.57156384755,4568.5000368948,940.643090800292
"HER42PB",43.9,385.05,152,391,708,2407.6252175431,2407.6252175431,4221.55369059036,593.696744495847
"HER42PB",44,386.06,124,426,726,2243.12477523221,2243.12477523221,4057.05324827946,429.19630218495
"HER42PB",44.1,387.08,117,438,712,2149.10286804143,2149.10286804143,3963.03134108869,335.174394994177
"HER42PB",44.2,388.09,157,490,615,2014.18647431738,2014.18647431738,3828.11494736463,200.258001270121
"HER42PB",44.3,389.1,92,340,833,2507.95085790856,2507.95085790856,4321.87933095581,694.0223848613
"HER42PB",44.4,390.11,138,442,785,2435.44773969133,2435.44773969133,4249.37621273859,621.519266644073
"HER42PB",44.5,391.13,111,437,653,1970.40178339676,1970.40178339676,3784.33025644402,156.473310349504
"HER42PB",44.6,392.14,159,396,594,2145.84273079184,2145.84273079184,3959.7712038391,331.914257744584
"HER42PB",44.7,393.15,145,443,889,2733.32554431091,2733.32554431091,4547.25401735817,919.397071263653
"HER42PB",44.8,394.16,167,520,912,2762.68838092934,2762.68838092934,4576.6168539766,948.759907882082
"HER42PB",44.9,395.18,173,614,804,2345.71620121869,2345.71620121869,4159.64467426595,531.787728171436
"HER42PB",45,396.19,185,515,624,2135.70844579537,2135.70844579537,3949.63691884263,321.779972748113
"HER42PB",45.1,397.2,214,467,832,2902.02407487037,2902.02407487037,4715.95254791763,1088.09560182312
"HER42PB",45.2,398.21,387,503,911,3932.01331421303,3932.01331421303,5745.94178726028,2118.08484116577
"HER42PB",45.3,399.23,172,527,1042,3104.92527292873,3104.92527292873,4918.85374597599,1290.99679988147
"HER42PB",45.4,400.24,223,597,625,2182.99095071258,2182.99095071258,3996.91942375984,369.062477665326
"HER42PB",45.5,401.25,190,643,770,2293.87095062793,2293.87095062793,4107.79942367518,479.942477580671
"HER42PB",45.6,402.26,173,492,919,2863.49466072151,2863.49466072151,4677.42313376877,1049.56618767425
