"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd_5pc","Ca_ICP_sd_5pc","Ti_ICP_sd_5pc","Mn_ICP_sd_5pc","Fe_ICP_sd_5pc","Co_ICP_sd_5pc","Ni_ICP_sd_5pc","Cu_ICP_sd_5pc","Zn_ICP_sd_5pc","Rb_ICP_sd_5pc","Sr_ICP_sd_5pc","Zr_ICP_sd","dry_mass_err","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd"
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,6812.307143,23247.14286,55625.64286,1.319285714,7.857142857,143.7857143,69.28571429,31.21428571,1883.642857,61.42857143,220.6428571,113.7142857,0.181818182,19.35714286,100.2857143,947.2142857,43516.42857,6467.142857,0.148631763,9.371455374,32.13715456,14.16077231,8.432342237,172.4768021,32.7430892,36.12501188,54.61533818,0.603022689,34.93864324,109.412718,97.44519451,1047.994401,171.9565496,0.002911789,519.0692231,4164.183528,617.9743965,48.62589017,2793.818462,0.972163333,5.453440209,7.040465601,8.670290595,1.131785621,76.44263413,32.53643781,11.99071198,309.2130411,78.30250154,10.1499901,0.777225072,33.03999318,0.006764335,0.046705911,0.025135218,0.080639438,0.008609119,1.188038698,0.658646452,1.199071198,93.432460158,541.34385864,86.51641551,5.8351068204,502.88732316,0.06805143331,2.94485771286,0.98566518414,0.78032615355,0.18108569936,1.5288526826
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,7055.1,23330.92857,56708.85714,1.285,10.78571429,226.2142857,72.35714286,42.64285714,2470.357143,54.85714286,222.0714286,124.5,1.785714286,33.42857143,159.0714286,1007.285714,43491.42857,6470.5,0.148796515,10.22950913,26.46384637,23.49994155,25.51502466,292.7930766,44.46754589,28.23926422,52.32994436,6.681531048,41.84166912,79.2701945,121.4093068,1218.101594,210.0398314,0.003487248,510.1301471,4449.195182,449.3132406,54.95773967,3045.373357,0.973653446,4.062914553,4.561717881,8.265161932,1.396313321,83.80568894,18.45759727,12.08109258,285.4705255,60.75841345,5.072336847,0.787834033,20.18062134,0.005266733,0.036944396,0.044407993,0.072734146,0.022774434,1.326590955,0.327814701,1.208109258,91.823426478,578.39537366,62.903853684,6.5949287604,548.16720426,0.06815574122,2.19397385862,0.63864050334,0.74386457388,0.22341013136,1.6761137788
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,7160.464286,22635.42857,56487.28571,1.304285714,14.85714286,169.2857143,94.28571429,40.07142857,3453.785714,101.5714286,214.5714286,95.5,1.785714286,31.14285714,219.8571429,968.8571429,41935.85714,6235.214286,0.148729542,18.05912147,43.13918185,50.81857409,17.69599818,1238.055745,74.22700554,41.76438359,46.51013124,4.543441113,46.04154836,107.5266387,107.4071027,1396.69356,214.3326597,0.004024367,714.0118801,4530.875865,602.974911,66.72545229,3136.839356,0.850620155,2.965078694,4.921011171,6.808603707,2.016254156,85.69090324,24.14841652,17.63820882,335.9649223,137.6782876,13.83517938,1.229024654,18.53267012,0.006969892,0.003982725,0.025493931,0.108154782,0.046625543,1.236042476,0.653911826,1.763820882,128.522138418,589.01386245,84.41648754,8.0070542748,564.63108408,0.05954341085,1.60114249476,0.68894156394,0.61277433363,0.32260066496,1.7138180648
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,7263.933333,21787.13333,53540,1.36,7.133333333,225.6,57.86666667,37.4,2783.466667,84.2,220.2666667,116.3333333,0.181818182,38.13333333,119.9333333,930.0666667,40604.4,5896.533333,0.145198941,8.288259051,51.00252095,32.28636746,22.45567062,695.5818599,41.26084273,29.9128894,32.01041497,0.603022689,45.5676368,63.12851593,111.1128555,1305.120783,295.9181515,0.004970267,104.6756783,3609.129673,168.1798853,45.5523502,2342.824007,0.669698406,2.182200699,4.093699078,3.679275906,0.501927094,65.96855978,7.956881626,14.89020858,181.2848074,68.84527076,3.365678645,0.733053273,21.06620278,0.006580199,0.02863423,0.06061545,0.060549087,0.00814485,1.340395888,0.208592941,1.489020858,18.841622094,469.18685749,23.545183942,5.466282024,421.70832126,0.04687888842,1.17838837746,0.57311787092,0.33113483154,0.08030833504,1.3193711956
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,7451.671429,23521.64286,57297.14286,1.331428571,10.42857143,163.6428571,38.35714286,41.92857143,2087.928571,60.5,232,119.4285714,0.181818182,51.28571429,164.1428571,1015.285714,44417.57143,6560.142857,0.147714316,6.618322884,29.02944697,14.307648,15.2136795,390.4552499,46.27634385,40.0115368,48.4191861,0.603022689,59.95951015,70.46642096,119.9290999,535.7876609,105.7303225,0.003066652,265.0120521,4843.721178,347.1872575,63.73055929,3080.073609,1.071221581,3.17180271,6.998565891,6.792163379,0.931349705,88.8200419,16.13112281,6.903208584,158.4645684,64.8922943,3.829031114,1.280136996,63.68866919,0.018816406,0.022993401,0.09543019,0.141345191,0.008008611,0.905659664,0.298573697,0.690320858,47.702169378,629.68375314,48.60621605,7.6476671148,554.41324962,0.07498551067,1.7127734634,0.97979922474,0.61129470411,0.1490159528,1.776400838
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,7505.433333,23158.46667,56412.73333,1.297333333,7.933333333,192.7333333,54.8,52.46666667,2727,73.66666667,221.6,106.6666667,0.181818182,25.26666667,219.2,987.8666667,42823.13333,6404.266667,0.149477817,10.65341439,43.19468662,17.4364151,18.07076039,431.9583313,42.29094241,38.12160992,53.6465505,0.603022689,34.84755918,87.32468151,93.03445342,2390.572402,436.6781205,0.003226288,407.8905822,4217.330448,426.0420821,57.48518576,2688.500619,0.845840342,5.35028394,5.640790304,6.692282931,1.320375223,81.43967116,30.53520566,15.13364658,241.9029057,112.2200733,6.662632451,0.642275568,30.54752651,0.010747631,0.025656026,0.0330274,0.090105003,0.044350605,1.972165631,1.193277112,1.513364658,73.420304796,548.25295824,59.645891494,6.8982222912,483.93011142,0.05920882394,2.8891533276,0.78971064256,0.60230546379,0.21126003568,1.6287934232
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,7531.692308,21060.38462,54913.46154,1.322307692,102.5384615,204.8461538,115.4615385,155.6153846,6905.615385,159,200,98.69230769,11.38461538,155.0769231,170.9230769,1171.692308,37253.15385,6019.692308,0.162081097,54.04105752,24.64361362,29.46075181,53.65870302,1981.748073,60.38625671,30.6022875,44.70530285,24.06428357,147.9090157,98.21359507,126.9904095,3092.930914,310.4739347,0.008090586,11517.71875,5766.308811,1197.40653,302.9854865,9844.625786,0.946267633,3.627263811,6.197858783,34.35259618,27.76757005,77.12979485,206.5821768,19.85120557,3111.942568,143.9960058,21.15846533,3.615574304,169.6651785,0.01560096,0.059129239,0.085971873,0.423250154,0.379906928,1.39888174,3.992694737,1.985120557,2073.189375,749.62014543,167.6369142,36.35825838,1772.03264148,0.06623873431,1.95872245794,0.86770022962,3.0917336562,4.442811208,1.542595897
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,7669.85,16788.14286,47972.78571,1.372857143,314.0714286,197.7857143,336.8571429,253.7142857,11141.78571,200.6428571,152.2142857,72.71428571,51.71428571,413.6428571,200.2857143,1391.214286,25927.57143,5199.071429,0.20376471,114.0792331,33.2431105,125.5295596,67.75683737,3108.432728,60.459277,32.9899252,35.7242184,41.9091115,148.7427346,77.75843122,198.1371625,4249.713107,369.4268876,0.023188333,14262.12932,4269.933331,1951.217642,266.7521665,8604.12931,0.775500382,4.268992381,3.773884291,38.16917132,28.3155083,50.91367477,239.7215992,30.50661116,3970.032909,36.71694754,25.5783098,1.25829967,108.0172893,0.006020552,0.042256079,0.028086362,0.643907987,0.502166441,0.859909114,7.149691249,3.050661116,2567.1832776,555.09133303,273.17046988,32.01025998,1548.7432758,0.05428502674,2.30525588574,0.52834380074,3.4352254188,4.530481328,1.0182734954
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,7695.938462,21977.53846,58320.84615,1.346923077,182.0769231,198.2307692,255.1538462,146.0769231,6947.923077,106.9230769,197.5384615,88.15384615,6.692307692,123.1538462,315.3076923,1237.307692,39065.92308,6056.923077,0.155197158,68.38428369,23.13782562,79.61139591,40.66419707,1287.580448,51.0252577,29.70582262,38.17251663,15.32636408,94.00163665,78.80924715,181.1097203,1082.891304,160.7422686,0.007201084,12958.49641,4367.99759,2239.96755,230.5568311,7609.566894,0.799271713,4.531502978,3.210467452,34.52282262,27.8515667,78.81628528,218.7388146,32.25214894,3897.778682,102.4569811,52.98605028,5.020919187,94.88269994,0.004799037,0.087192295,0.029975864,0.356622142,0.320567732,1.313862982,6.164980519,3.225214894,2332.5293538,567.8396867,313.595457,27.666819732,1369.72204092,0.05594901991,2.44701160812,0.44946544328,3.1070540358,4.456250672,1.5763257056
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,1.282857143,68.35714286,194.6428571,139.8571429,76.64285714,3832.785714,97.92857143,223.7857143,109.8571429,1.714285714,25,198,1049.357143,42459.35714,6253.642857,0.147301621,20.77204906,27.87225569,37.41011205,26.59556685,267.5938882,30.79076856,31.25866913,44.18641828,6.414269806,34.87119155,104.6201922,97.71513318,687.6167993,150.2892632,0.003474289,88.32467556,3298.121333,436.639577,45.81121632,2064.749015,0.598889202,8.680238524,4.370193647,3.835435411,0.79837406,59.19980605,27.53210666,17.3303958,207.6175941,18.56201881,11.13465165,1.295830968,49.41217225,0.012412956,0.144044164,0.064167909,0.104351899,0.015453079,0.762372708,0.259601524,1.73303958,15.8984416008,428.75577329,61.12954078,5.4973459584,371.6548227,0.04192224414,4.68732880296,0.61182711058,0.34518918699,0.1277398496,1.183996121
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,1.31,18.92307692,222.3076923,91.84615385,55.61538462,3369.692308,110.8461538,226.0769231,103.5384615,1.538461538,7.461538462,192,1034.615385,42746.84615,6283.384615,0.146971235,7.08827128,29.00397851,61.97021617,24.33631875,910.2120069,59.53828762,26.63162762,51.76970701,5.547001962,20.44755643,127.8957909,127.2632039,1564.197177,277.6729306,0.00256725,17.94593117,3835.783216,238.2842793,55.07802735,2497.527268,0.803358665,14.23964041,3.643171487,5.547621978,0.651451824,67.02513333,17.73546585,16.59501019,210.6531652,92.74365171,2.516513925,0.576230328,23.05056669,0.003914391,0.017403154,0.010439405,0.047512144,0.021712737,0.136232196,0.240336308,1.659501019,3.2302676106,498.65181808,33.359799102,6.609363282,449.55490824,0.05623510655,7.6894058214,0.51004400818,0.49928597802,0.10423229184,1.3405026666
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,1.313846154,19.46153846,94.46153846,47.30769231,31.84615385,1533.307692,43.61538462,220.5384615,130.7692308,1.461538462,59.23076923,81.07692308,986.6153846,41542.69231,6149.153846,0.148017348,13.6236032,20.20154856,22.49957265,19.37285968,258.6675423,34.1822041,40.75458131,45.90597972,4.012800033,75.77395534,61.90242529,75.27454025,494.3651459,125.2908923,0.002253382,2433.469353,8525.391032,1493.72135,73.97054275,7043.906744,2.360731307,7.989049521,8.840919501,33.9867472,6.303556106,77.55523489,51.12144032,13.4102451,412.7415789,292.4467919,52.91622772,2.614554557,240.295989,0.069815083,0.248862689,0.229976711,0.829112693,0.104558215,0.957157998,1.081885684,1.34102451,438.02448354,1108.30083416,209.120989,8.87646513,1267.90321392,0.16525119149,4.31408674134,1.23772873014,3.058807248,1.00856897696,1.5511046978
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,1.332307692,13.23076923,83.76923077,35.76923077,26,1979.769231,48.15384615,224.7692308,115.0769231,0.181818182,43.69230769,72.69230769,935.0769231,41663.69231,6181.923077,0.148379162,7.440361171,17.23926645,18.87747267,15.17124473,152.1102417,45.77635153,33.69261503,33.32531955,0.603022689,43.99883448,75.45570954,94.59779907,756.8350089,178.8511772,0.003437259,1807.885973,7727.272205,1028.300333,53.9884387,5806.724977,2.063027935,6.820390916,7.875132613,22.83873715,3.688021304,68.05571381,28.2096257,12.34589333,317.9447142,259.4424886,41.97503234,1.825000442,264.0185473,0.069604809,0.213258954,0.29908538,0.668420943,0.079731647,0.211252066,0.542535446,1.234589333,325.41947514,1004.54538665,143.96204662,6.478612644,1045.21049586,0.14441195545,3.68301109464,1.10251856582,2.0554863435,0.59008340864,1.3611142762
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,1.41,13.15384615,65.15384615,42.15384615,27.15384615,2056.692308,44.07692308,203.2307692,82.92307692,0.181818182,47.61538462,48.61538462,973.3846154,42155.07692,6218.769231,0.147539399,11.80286797,14.08217641,18.44291261,12.28716236,303.6553377,38.28503088,40.69839032,33.67358396,0.603022689,85.133756,78.90135029,73.08732045,573.9132428,133.3473871,0.003451937,2390.397694,8370.564722,1383.034771,65.55518428,5950.241077,2.117141394,6.393762065,6.48426444,21.31018792,6.207609895,78.5344764,45.24542121,13.79694563,425.057007,304.4626424,54.8904067,2.528396357,237.5442039,0.072121037,0.166829823,0.180858218,0.696001663,0.185004911,1.42230775,1.004989654,1.379694563,430.27158492,1088.17341386,193.62486794,7.8666221136,1071.04339386,0.14819989758,3.4526315151,0.9077970216,1.9179169128,0.9932175832,1.570689528
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,22178.83333,54848.75,1.3525,13,70.08333333,35.83333333,25.16666667,2116.75,36.25,198.1666667,75.16666667,0.833333333,32.25,84.75,946.75,41939.58333,6185.75,0.147500188,11.11918898,23.29439392,23.56358259,18.05966542,425.2979971,25.68382937,30.19281472,32.92645616,2.886751346,29.94881998,80.56519099,66.68122947,544.2418343,152.0216043,0.003483993,2551.414712,8528.540345,1475.406854,59.93308415,6187.963748,2.279411544,7.850724687,6.918225269,19.50535782,5.547019557,79.19188077,39.22303086,13.10608249,457.224602,342.5386702,49.34926785,2.067625201,264.4820043,0.072621448,0.178711739,0.133823297,0.465175211,0.091658311,0.248883511,1.041248388,1.310608249,459.25464816,1108.71024485,206.55695956,7.191970098,1113.83347464,0.15955880808,4.23939133098,0.96855153766,1.7554822038,0.88752312912,1.5838376154
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,1.305384615,9.384615385,94.07692308,44.53846154,24.46153846,2376.461538,56.84615385,199.1538462,122.0769231,0.181818182,20.07692308,84.15384615,991.1538462,41845.07692,6153.769231,0.147061793,7.566796565,20.83851218,25.0752713,14.50640884,235.0186572,29.46423299,32.38530056,43.52482345,0.603022689,34.60120792,71.54933747,98.43343449,246.3873852,129.3909798,0.00302662,1463.774697,7489.032735,937.5899962,37.80142795,5072.990401,1.778968575,8.567301171,6.433648096,14.3729798,2.92778834,72.04904865,42.85323212,14.61049746,215.3232617,268.7118611,26.00205725,1.422170806,222.4086728,0.062470129,0.223272061,0.172534658,0.410391691,0.037964937,0.888278315,0.681820188,1.461049746,263.47944546,973.57425555,131.262599468,4.536171354,913.13827218,0.12452780025,4.62634263234,0.90071073344,1.293568182,0.4684461344,1.440980973
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,1.308333333,8.083333333,74.83333333,47.66666667,25.25,2253.916667,62.5,206.6666667,103,0.833333333,45.08333333,61,978.3333333,41017.16667,6018.5,0.146726372,9.586527794,15.65441171,21.32575623,20.05050441,250.2800099,30.76450138,31.70125703,37.56691,2.886751346,55.81211718,55.19552024,89.73226169,470.5736989,161.6800994,0.003331754,1742.201387,7060.636584,1221.194979,47.42694669,5217.251998,1.649765973,8.139809229,5.73865376,13.07843571,4.597352978,63.78046606,54.84725556,15.61380337,300.6279914,247.1543807,32.01951858,1.668705887,166.8662424,0.055830034,0.273778714,0.209451089,0.308143877,0.107216345,0.743036154,1.329843376,1.561380337,313.59624966,917.88275592,170.96729706,5.6912336028,939.10535964,0.11548361811,4.39549698366,0.8034115264,1.1770592139,0.73557647648,1.2756093212
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.258333,21431.16667,52867.91667,1.346666667,26.41666667,92.66666667,115.6666667,43.5,3442.5,40.33333333,189.5833333,105,0.181818182,70,162.3333333,1033.416667,38993.33333,5853,0.150084063,11.13926987,21.64311074,25.99067432,17.80449381,349.8528262,34.51306296,36.77563011,42.46709956,0.603022689,68.33074644,87.49995671,94.80166697,546.2294445,202.4392165,0.004085979,4461.087959,7896.234296,2205.724776,119.7043062,6488.988438,1.71561783,8.098447371,6.068782697,25.41388525,17.22708873,67.625654,113.2387274,18.93835055,814.8204864,137.2228992,44.47793014,3.353962903,172.2282377,0.017316078,0.189641677,0.119616413,0.462599646,0.188428708,0.890889058,1.329392715,1.893835055,802.99583262,1026.51045848,308.80146864,14.364516744,1168.01791884,0.1200932481,4.37316158034,0.84962957758,2.2872496725,2.7563341968,1.35251308
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.208333,22003.58333,55134,1.405,110.9166667,209.0833333,300.25,98.58333333,5658.583333,39.75,198.3333333,93.66666667,7.416666667,109.5833333,219.4166667,1118.666667,38935.66667,5856.166667,0.150540635,54.31299582,53.26683828,97.7855957,34.47122208,1353.112671,31.89221906,32.90021645,40.06888009,22.45180022,79.2767974,127.3209676,120.459977,1591.5309,156.1548377,0.004662891,3566.70755,7653.796312,2003.194081,86.51921621,5349.432635,1.391814484,7.449716815,7.047681054,20.72720657,12.64697374,68.96032566,116.3395336,19.02491136,584.9454802,229.6193045,55.76531167,2.579695536,159.3624199,0.034683301,0.176749202,0.14681248,0.422312402,0.1608634,0.946703239,1.801510112,1.902491136,642.007359,994.99352056,280.44717134,10.3823059452,962.8978743,0.09742701388,4.0228470801,0.98667534756,1.8654485913,2.0235157984,1.3792065132
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.984615,21501.84615,54318.69231,1.364615385,116.5384615,208,338.7692308,103.3076923,6021.153846,53.69230769,197.0769231,84.53846154,10.46153846,109.3846154,267.0769231,1132.769231,37608.07692,5983.769231,0.159710844,57.47117449,60.36693355,131.5992362,46.6679487,2244.887816,42.97360549,25.23377874,42.96629568,24.61915035,105.9375118,160.6094962,118.0354141,3335.587866,286.7650472,0.008069577,8937.293284,9775.180899,3299.904326,206.5622145,8197.149421,1.707642336,6.49364719,6.508755339,39.26943077,30.0068369,79.88473282,158.7616528,25.06461337,1465.603155,399.0790513,122.978558,7.321432352,280.6579326,0.043729961,0.147552822,0.189387888,0.573854051,0.064964968,0.812607102,4.191820821,2.506461337,1608.71279112,1270.77351687,461.98660564,24.78746574,1475.48689578,0.11953496352,3.5065694826,0.91122574746,3.5342487693,4.801093904,1.5976946564
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,22434,54874.75,1.336,37.15,132.65,221.05,55.1,3856.15,94.75,226.15,110.35,0.6,47.8,189.45,1102.9,40482,6210.3,0.153425936,13.49181038,22.62573058,41.74417703,18.4986486,424.7618869,45.56530883,28.12617249,46.94596558,2.683281573,56.55421246,102.8363416,78.03096551,827.0512617,173.6981956,0.003743359,4770.599596,10152.65951,3690.444085,115.6050883,6337.843662,2.217760046,10.51108713,9.587253172,27.51857011,14.07224116,95.06307262,117.9588143,22.31134245,804.4079576,356.7867935,148.8328951,3.979073084,204.1185361,0.065872497,0.295660822,0.277084542,0.706941335,0.318548124,0.842246234,1.944375787,2.231134245,858.70792728,1319.8457363,516.6621719,13.872610596,1140.81185916,0.15524320322,5.6759870502,1.34221544408,2.4766713099,2.2515585856,1.9012614524
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,2436.8,22132.07692,54216.69231,1.357692308,45.84615385,150.0769231,258.1538462,61.15384615,4195.230769,80.23076923,220.0769231,92.46153846,0.923076923,67.30769231,214.8461538,1110.769231,39486.23077,6091.692308,0.154355481,18.13765032,32.90253673,38.00624105,18.25215126,441.561463,34.4290426,38.57127934,49.38727128,3.328201177,77.8421315,128.9604889,57.12435827,1086.720154,140.4963728,0.004671109,3732.955372,8677.270529,2737.714004,87.44930657,4793.106432,1.678496422,9.854731646,10.40875416,22.31535337,12.29867694,80.95231282,111.6058313,18.0088382,600.6912203,199.5974938,83.43219744,2.241839965,123.7777205,0.041155697,0.162334964,0.161441707,0.498619634,0.24860925,1.021867117,1.207940004,1.80088382,671.93196696,1128.04516877,383.27996056,10.4939167884,862.75915776,0.11749474954,5.32155508884,1.4572255824,2.0083818033,1.9677883104,1.6190462564
