Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,water_content_pc,water_content_err,dry_mass_pc,dry_mass_err,density_gcm3,density_gcm3_err,P_ICP,P_ICP_sd,K_ICP,K_ICP_sd,Ca_ICP,Ca_ICP_sd,Ti_ICP,Ti_ICP_sd,Mn_ICP,Mn_ICP_sd,Fe_ICP,Fe_ICP_sd,Co_ICP,Co_ICP_sd,Ni_ICP,Ni_ICP_sd,Cu_ICP,Cu_ICP_sd,Zn_ICP,Zn_ICP_sd,As_ICP,As_ICP_sd,Rb_ICP,Rb_ICP_sd,Sr_ICP,Sr_ICP_sd,Zr_ICP,Zr_ICP_sd,Pb_ICP,Pb_ICP_sd,Th_ICP,Th_ICP_sd
Bird Island,BI10,BI10.5,202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,62055.22222,1.47,0.014731869,0.422019336,0.081236203,0.074978909,34.48172289,0.320334554,0.305388384,0.222455428,0.035965777,0.090266611,0.489609348,1.000365098,8.712562857,0.169655698,0.009743915,0.065081331,0.028434875,0.025745155,6.324569465,0.066705118,0.029186323,0.060855461,0.022462084,0.085383421,0.069567273,0.198167379,0.737964311,0.004830661,83.13688985,4.156844492,16.86311015,1.686311015,0.188368399,0.01883684,3848.06892,41.19289408,2367.746797,501.3815099,5866.599826,19.40433341,234.8825033,3.049548028,42.2400533,0.50833131,70333.76898,854.1412459,6.816523388,0.051952222,10.88241106,0.042866217,68.09335946,0.816242088,90.27805952,0.945061034,12.34294185,0.16755276,2.553601126,0.066508029,85.79649547,1.323999276,5.275218799,0.119640341,3.910548282,0.038689543,0.525755101,0.007880519
Bird Island,BI10,BI10.6,218,209.5,210.5,210,3183,22777.27273,67689.90909,66835.81818,1.406363636,0.02468108,0.41399511,0.070907516,0.062124854,31.86470853,0.260749192,0.293822243,0.196403717,0.857845071,0.085356976,0.521477935,1.050901854,8.683013363,0.161179198,0.011290973,0.092161608,0.022254669,0.026656128,2.474642663,0.106512365,0.035161892,0.030536696,0.141218898,0.088518846,0.17825946,0.098936228,0.3832194,0.004940452,79.05956449,3.952978225,20.94043551,2.094043551,0.264956368,0.026495637,3024.167109,28.86847469,21467.56946,3376.49462,6764.508083,155.9717551,1293.229498,27.32451171,160.5283798,4.267333565,107255.388,1659.164889,11.84941346,0.182590959,9.702568502,0.102763012,34.46389212,0.171217055,255.5835815,0.192255063,14.42470471,0.069185362,25.70637949,0.437908223,111.2286921,1.368956728,16.62081972,0.226326755,2.773325809,0.03176745,1.704581666,0.021768116
Bird Island,BI10,BI10.6,228,221.4,222.4,221.9,3362.6,22133.63636,59188.27273,58322.09091,1.385454545,0.01986551,0.41198975,0.065005443,0.064748772,18.71209454,0.217682993,0.335675625,0.252892017,1.093759693,0.067710314,0.618068336,1.306874023,9.966703657,0.15488026,0.016166833,0.037438238,0.015140246,0.026123556,1.510614759,0.086244495,0.04641384,0.061460189,0.269568205,0.049951247,0.12542023,0.085285503,0.279477936,0.002108052,84.98142525,4.249071263,15.01857475,1.501857475,0.168317087,0.016831709,3706.069884,86.41481399,3810.216932,970.2818044,8457.047616,112.1937561,430.4165299,8.811078548,73.63658302,0.458479319,46161.88967,524.1315649,10.70451145,0.097700279,8.361148745,0.023794572,60.20244341,0.548086843,399.0691035,1.143493468,17.48268627,0.198162364,6.149324503,0.106149158,136.1592518,2.420949669,8.204676276,0.204151273,3.749120605,0.024650014,0.747638528,0.004995818
Bird Island,BI10,BI10.6,239,234.2,235.2,234.7,3550.090909,21143.36364,63280.36364,62452.36364,1.398181818,0.011968603,0.458570467,0.061095798,0.057516145,32.61009152,0.331798253,0.309899323,0.230226701,0.077953916,0.072212849,0.586648218,1.059288583,8.708408154,0.162813335,0.015958622,0.085223647,0.019994769,0.016384027,2.367429826,0.08884257,0.039839026,0.052481122,0.043591676,0.050111652,0.12275327,0.088698488,0.259727042,0.004598313,81.1801616,4.05900808,18.8198384,1.88198384,0.221334128,0.022133413,7511.379127,223.8801072,2179.747422,564.4911449,7198.222186,31.09232618,389.6638198,1.204776961,51.31483509,0.280653345,28337.51625,150.1728069,6.228678054,0.076630039,7.693387104,0.131022298,73.19734621,0.669512032,48.4428199,0.895210879,7.838729242,0.124651229,4.534790413,0.043240663,116.7915838,1.35786783,9.348601732,0.169618079,3.415881262,0.066169411,0.749361277,0.007417022
Bird Island,BI10,BI10.6,247,243.9,245,244.5,3699.925,21494.83333,55564,54709.83333,1.42,0.008373707,0.245619905,0.033629623,0.043976124,14.75990674,0.188570496,0.346479229,0.23436666,0.095267748,0.078481908,0.353664501,1.338881634,10.54580643,0.151656429,0.013231697,0.047114277,0.025504128,0.033183951,2.700131982,0.090959424,0.061883547,0.088345386,0.083219034,0.070996323,0.099238674,0.151531628,0.304212285,0.003910051,83.17463361,4.158731681,16.82536639,1.682536639,0.198638202,0.01986382,3917.962311,74.2155094,2601.638721,565.6764383,6524.805309,142.7736565,301.303437,4.144805205,64.81180749,1.00218427,68261.38783,1004.21079,16.02760991,0.211315323,12.99158529,0.144606736,116.9107903,0.841170558,232.0043335,1.25702578,14.95444042,0.169784194,3.037488827,0.043979182,95.07661499,0.69914278,4.985074292,0.127587693,3.090751455,0.020183412,0.448381306,0.005306797
Bird Island,BI10,BI10.7,259,250.7,251.7,251.2,3790.45,22053.5,55644.7,54788.5,1.456,0.012605275,0.394844476,0.040999291,0.055775777,10.95133158,0.107268019,0.353673167,0.17314808,0,0.067777249,0.565397687,1.419738631,10.93736821,0.149871289,0.013080851,0.053728461,0.032252523,0.018040866,1.745319843,0.084220806,0.065640062,0.092490476,0,0.092946414,0.15648776,0.134769302,0.267409783,0.003718036,84.44773905,4.222386952,15.55226095,1.555226095,0.177747431,0.017774743,4680.104734,586.151653,2160.208858,504.1027803,6240.983611,108.9028532,344.5794406,2.148483588,41.07148346,0.20369105,23779.92504,84.31463012,0.986560337,0.017365677,4.505779401,0.038483459,32.9760233,0.203795286,29.80921049,0.499214017,6.793606115,0.069503372,5.026836978,0.140151798,101.292967,0.811859205,7.527120756,0.159172342,1.7765461,0.019867709,0.69790539,0.001405959
Bird Island,BI10,BI10.7,271,265,266,265.5,3978.945455,21318.45455,65289.27273,64491.45455,1.384545455,0.014381173,0.354462228,0.050418308,0.059404157,34.90021884,0.414614477,0.307046895,0.23201943,0.207882272,0.021444907,0.278588934,1.039318018,8.447942117,0.16333933,0.014569359,0.046736016,0.029804158,0.032300219,2.739784505,0.09727367,0.0565106,0.103705818,0.113549859,0.047715131,0.095399838,0.145136277,0.351110571,0.002567568,85.67958003,4.283979001,14.32041997,1.432041997,0.148754132,0.014875413,4753.263651,653.2476809,2135.960113,544.2065152,7771.356271,103.9511198,232.314161,2.611283675,56.87091915,0.770254564,58747.48129,702.1728764,23.84445704,0.16101435,14.66999494,0.043454784,145.5334854,0.604259635,316.1883316,1.43334069,15.17453377,0.147209444,2.699363842,0.043626306,119.6977813,1.823339563,5.881017729,0.137897582,3.15990626,0.005576577,0.499045891,0.00796755
Bird Island,BI10,BI10.7,280,275.9,276.9,276.4,4128.554545,22988.54545,61328.09091,60386.63636,1.342727273,0.020988026,0.348424747,0.049709588,0.039607917,18.85131497,0.331793684,0.377568353,0.239871437,0.494885195,0.050933842,0.493881847,1.313987612,10.15076826,0.155620113,0.012190261,0.056416958,0.018869395,0.02160897,1.621780016,0.099434317,0.048691103,0.091047467,0.114965426,0.044866229,0.187965597,0.14977923,0.283033503,0.004236404,84.86245119,4.24312256,15.13754881,1.513754881,0.207020337,0.020702034,3716.413631,63.81448751,1942.49545,493.2577849,6196.60628,108.1773992,227.4128172,2.821840444,39.2756349,0.284820113,49872.72804,195.5233093,36.34308788,0.239108874,15.10269284,0.154591105,49.70613596,0.602315252,205.2689039,3.657473631,12.76796013,0.043601511,2.511699688,0.052718839,99.83622626,1.333664845,5.366567931,0.132996241,1.246594212,0.013360443,0.429107176,0.003204618
Bird Island,BI10,BI10.8,300,289.7,290.8,290.3,4314.733333,21941.25,90008.25,89304.66667,1.515,0.004359163,0.242260742,0.033031507,0.047682944,61.40158287,0.46697616,0.180825693,0.188719319,0.291297312,0.030953648,0.259720876,0.527474701,5.582164039,0.189814865,0.006520505,0.028526909,0.01707498,0.021339129,3.528064944,0.133498522,0.024050209,0.047229453,0.141221205,0.050124225,0.100617241,0.096712257,0.445770753,0.005451463,81.18525035,4.059262517,18.81474965,1.881474965,0.208570691,0.020857069,4199.690674,81.21750475,643.1526044,288.8626367,6725.623999,76.79365852,263.8954581,3.723189943,55.60667563,0.815337755,73040.17367,1106.313667,35.13097178,0.339194543,14.43173082,0.092282265,80.36054861,0.943852418,206.0678435,1.998237331,16.9214082,0.263096896,3.349219592,0.075375837,110.4667193,1.25507819,6.491956622,0.038041679,3.493072909,0.039826018,0.610606448,0.001338725
Bird Island,BI10,BI10.8,303,293.4,294.4,293.9,4365.281818,22949.09091,77882.81818,77152.09091,1.480909091,0.015655622,0.308670478,0.061675702,0.049262198,45.47180384,0.530116487,0.24913297,0.264453851,0.42167052,0.041272547,0.417227623,0.805476458,7.282483949,0.171447406,0.036486874,0.051590959,0.04253078,0.029891634,3.478884964,0.115616981,0.029652545,0.06249407,0.089235758,0.064348919,0.093876056,0.12280519,0.468291754,0.004035679,80.63662046,4.031831023,19.36337954,1.936337954,0.217571512,0.021757151,3127.488942,35.02606732,661.9708417,325.0800747,5960.306307,73.5430348,277.5603378,3.234638602,54.76131918,0.753154456,74836.34761,1508.582346,16.81953054,0.252021868,12.65956686,0.112267444,78.52750915,0.406648955,100.7202187,1.066310133,15.16180663,0.331171028,3.120629768,0.061658011,95.05242503,0.168162163,6.318871737,0.0188804,3.874266683,0.031053551,0.552785654,0.004543821
Bird Island,BI10,BI10.8,311,303.1,304,303.6,4492.98,22421.4,74987.1,74194.8,1.433,0.045310814,0.500240884,0.14495551,0.092102732,42.84339798,0.386827517,0.262933251,0.180739247,0.084538823,0.062817316,0.734099357,0.816288932,7.520348773,0.172016068,0.017710712,0.064616223,0.0436085,0.016702403,2.792083033,0.110360392,0.057795894,0.048972297,0.048384064,0.069567378,0.114173624,0.11419489,0.480166218,0.004841071,79.31158754,3.965579377,20.68841246,2.068841246,0.286703829,0.028670383,2256.343461,33.09058136,1745.183529,636.3270443,6654.679504,148.2965685,691.4862269,19.13692576,80.6250656,1.855020668,65108.07757,794.4594063,25.16163647,0.249659858,12.05911704,0.120104386,51.06064778,0.387827921,130.9239492,1.378555529,14.08609213,0.26063734,9.077687309,0.090928537,109.9097917,0.96047458,13.10956878,0.116047921,4.086498841,0.00643734,0.973432922,0.009359448
Bird Island,BI10,BI10.8,318,311.7,312.8,312.2,4610.666667,22422,70225.66667,69374.66667,1.4325,0.014737071,0.351602766,0.062230178,0.059180675,37.34765296,0.303196543,0.290402919,0.165191136,0.008836961,0.027139515,0.594118241,0.94473935,8.158834025,0.163066212,0.011972736,0.037836242,0.021902537,0.016692348,2.436461688,0.098193659,0.05023809,0.06738932,0.020652427,0.061976627,0.125356603,0.17574971,0.425933616,0.004634782,85.15747699,4.257873849,14.84252301,1.484252301,0.17652867,0.017652867,1913.800621,31.98948586,543.4726901,321.6442737,6154.781584,212.2812892,244.2716404,8.441122001,70.96066682,1.987543814,88890.89611,1660.843449,11.55396277,0.105306814,9.165262456,0.085089883,50.54112884,0.613078987,83.34916521,1.323098068,17.61827763,0.432720307,2.400125578,0.053500798,92.99111859,0.763475857,4.823094008,0.025467738,4.499188133,0.02272668,0.436569956,0.006324564
Bird Island,BI10,BI10.8,326,321.7,322.8,322.2,4729.333333,21681.08333,58369,57501.16667,1.370833333,0.01940225,0.315104773,0.079880135,0.05421612,15.67840478,0.32992056,0.34118413,0.255466059,0.040927315,0.104640294,0.739208125,1.498877378,10.58202386,0.156833359,0.017668891,0.06121577,0.032272425,0.032048861,5.39339554,0.104066276,0.02546373,0.07155587,0.046408299,0.111473884,0.327201922,0.144101942,0.445504616,0.004609041,82.30218853,4.115109426,17.69781147,1.769781147,0.241308675,0.024130868,1062.510848,14.90439106,2704.115972,923.7798793,4314.171561,119.5885434,390.264881,7.243542018,272.5348429,4.718080418,76198.44633,424.3239232,13.36853596,0.092428737,9.036215502,0.032002711,35.29243706,0.37314492,141.7452321,1.295372249,16.48089604,0.082550766,13.28023284,0.106355187,54.97448254,0.904111945,14.95585253,0.150306821,3.349093001,0.037822983,0.815362521,0.010288198
Bird Island,BI10,BI10.9,342,332.1,333.1,332.6,4891.354545,18258.63636,68171.27273,67422.63636,1.489090909,0.016033912,0.294451557,0.07820075,0.0445375,54.3878456,0.382196249,0.204811807,0.189784863,0.123347152,0.035169458,0.535856982,0.6128206,6.543037274,0.190100896,0.013735241,0.065689261,0.039201507,0.030350139,9.307857232,0.107554689,0.048750441,0.063673922,0.077409058,0.039299156,0.146750173,0.239072055,1.001810606,0.01330137,54.15974773,2.707987387,45.84025227,4.584025227,0.283876328,0.028387633,1907.808331,19.06490942,473.7956247,223.0052862,3366.405358,43.51758987,159.3219544,2.10548711,48.26462876,0.742906646,244762.4318,2521.469387,24.67115714,0.388038712,18.49534977,0.16867968,54.25753022,0.451401204,108.9295808,0.641673601,29.81581511,0.773136298,2.02301219,0.013793806,53.58134359,0.512470791,3.512118591,0.040596801,3.936977584,0.019326058,0.365718702,0.003108463
Bird Island,BI10,BI10.9,348,339.5,340.5,340,5008.745455,22654.72727,67323.54545,66486.36364,1.418181818,0.017181348,0.283061045,0.063677367,0.047702018,30.91294014,0.494909653,0.323135356,0.332500141,0.310737762,0.110457018,0.662692963,1.075957841,8.83109712,0.16223298,0.026892083,0.058151822,0.035613228,0.02247698,4.551588922,0.078589791,0.041928731,0.063758292,0.087476033,0.071321538,0.138490954,0.174495331,0.613597342,0.002604529,79.92749239,3.996374619,20.07250761,2.007250761,0.233658379,0.023365838,3740.72618,50.17060239,519.5682507,257.8592821,6376.14109,151.4025643,247.3342292,5.109463262,71.25145017,1.139627929,33059.50476,411.0830407,30.22335953,0.347057047,15.52691154,0.153207334,93.06939632,0.991321257,242.3611357,4.004351166,13.38786455,0.172694261,3.033425815,0.053768638,126.2966844,0.909448982,6.610934788,0.094285182,3.489982864,0.053218462,0.532835757,0.004931813
Bird Island,BI10,BI10.9,361,355.7,356.7,356.2,5262.190909,21037,62387.36364,61511.18182,1.343636364,0.052881898,0.419122464,0.15773376,0.060497568,28.77227229,0.202567806,0.264650775,0.260604992,0.015474771,0.06497199,0.971980686,1.177809366,8.855619317,0.159601123,0.029594716,0.050812132,0.04092746,0.0375696,5.642830841,0.106780112,0.03746158,0.06414664,0.037514299,0.075764616,0.205921166,0.154457227,0.54168752,0.003367752,75.51545368,3.775772684,24.48454632,2.448454632,0.271119644,0.027111964,4761.875299,30.36296028,2355.45594,816.8976853,6975.754499,274.4419208,799.193679,23.04972736,63.1732016,1.032756436,19940.78074,195.2603694,5.120949268,0.044446999,8.855748872,0.059897145,61.1989585,0.484100081,50.4248919,0.745226883,5.486958807,0.08884197,12.19802273,0.459798787,152.5618881,1.310436979,25.31019839,0.350281555,5.131125425,0.052935455,1.245198413,0.027091858
Bird Island,BI10,BI10.9,365,360.7,361.7,361.2,5341.56,20858.5,76598.3,75806.1,1.446,0.043175622,0.467432061,0.116254974,0.0690023,51.47637257,0.456123628,0.229742948,0.171227247,0.211783015,0.036243509,0.892228732,0.618686394,6.543864945,0.181389686,0.020486142,0.088117267,0.033727229,0.014644477,2.838482508,0.065425781,0.036370419,0.053422591,0.088643672,0.043601134,0.267087363,0.121432235,0.466637849,0.004755556,75.42653024,3.771326512,24.57346976,2.457346976,0.306744795,0.030674479,4611.136234,33.19747396,1070.885179,427.93975,6849.57438,146.3509218,482.4222414,13.2812371,70.44102514,1.552356955,91742.56196,2210.042469,76.74575589,1.991003144,30.78295408,0.919411339,84.15061701,1.054966543,199.4152519,1.966916731,10.06036084,0.205877938,4.992973415,0.124594431,138.0986394,3.800967424,9.681378018,0.061403622,6.041542002,0.028948675,0.81296146,0.006029443
Bird Island,BI10,BI10.9,372,369.1,371,370.1,5483.135,20704.7,67593,66844.5,1.402,0.018413055,0.3681681,0.082565208,0.056732431,40.99182186,0.321340066,0.261011859,0.271223242,0.094364197,0.033009191,0.769789206,0.812857136,7.638429786,0.16678874,0.013847345,0.04689598,0.027770627,0.028182597,5.667986995,0.116243133,0.052897446,0.069194773,0.081569241,0.05054058,0.128139371,0.114345397,0.77924117,0.004356488,77.82667862,3.891333931,22.17332138,2.217332138,0.217762879,0.021776288,5476.238187,44.56145304,1739.758107,627.1074323,7954.492393,112.904805,927.4315698,12.88564894,100.6908119,1.179209481,63330.72521,818.7355802,33.30735274,0.338289287,18.94940307,0.152496095,69.48540749,0.847400448,155.6838291,0.659026021,17.98872607,0.108961756,9.175578982,0.009274375,172.6424549,2.126521142,18.17108513,0.431769602,10.90930959,0.055230939,1.325701748,0.018963946
Bird Island,BI10,BI10.10,379,367.3,368.4,367.9,5447.309091,21103.36364,67035.90909,66184,1.454545455,0.030707733,0.375775375,0.092054439,0.077361965,38.94678439,0.341996079,0.270642324,0.190584395,0.047798758,0.143533401,0.935847722,0.811457329,8.001050925,0.169669246,0.018603119,0.047941456,0.051749969,0.032364542,2.471162042,0.130213415,0.053761325,0.076968434,0.07185842,0.064958866,0.196714422,0.159259006,0.314133716,0.004359041,77.00109282,3.850054641,22.99890718,2.299890718,0.291571616,0.029157162,4996.075153,52.11628875,1447.271106,470.971649,6910.359074,99.46866164,541.6620458,6.468674827,69.28334701,0.809799887,69886.15056,651.9486024,17.29854042,0.049507222,16.74430526,0.065879465,96.04739856,0.836309314,106.4331106,0.572822095,12.94872931,0.192691994,7.537000498,0.16325235,142.7753473,1.931616323,10.27576935,0.187219683,7.2235317,0.082032731,0.9882166,0.017709204
Bird Island,BI10,BI10.10,386,375.7,376.6,376.1,5581.52,20316.6,60603.4,59764.7,1.385,0.033673611,0.411477624,0.109294291,0.0681762,31.9197231,0.2232663,0.313700852,0.295889364,0.041111713,0.20054731,1.045716123,0.987319749,8.76296707,0.167034797,0.012528504,0.048159481,0.040545912,0.03275278,5.476368336,0.063762988,0.05101553,0.092040781,0.042078325,0.112263255,0.184318602,0.181171908,0.572014834,0.006357407,72.13219103,3.606609551,27.86780897,2.786780897,0.364923014,0.036492301,4505.833499,31.50266064,1334.018291,545.4493081,6023.226846,96.77731334,617.6592849,3.394601775,70.46152124,0.555145222,54047.68966,417.3743136,24.79954461,0.187662858,17.31182215,0.157291165,74.97636554,0.220258,153.3540492,1.292838823,11.06391366,0.159070092,7.097707001,0.184578085,129.6985539,0.996133225,12.79708303,0.179448508,6.262183706,0.042454841,1.05208357,0.008324452
Bird Island,BI10,BI10.10,390,380.5,381.5,381,5660.045455,20289.72727,62960.63636,62082,1.430909091,0.022458013,0.352191959,0.104962996,0.051592055,33.875201,0.244183298,0.281055567,0.252384023,0.028648694,0.047464395,0.783409105,1.115146214,8.534534989,0.164979079,0.023063276,0.049043465,0.027047442,0.028925903,6.892760243,0.057190853,0.051760004,0.080844077,0.034799056,0.054700951,0.103720717,0.204147248,0.848053915,0.004879674,78.69058332,3.934529166,21.30941668,2.130941668,0.239273227,0.023927323,6066.004862,40.91124585,3262.422113,1005.382976,8005.462824,147.2086058,862.5856098,15.31657184,97.8957421,1.441879782,40132.04847,295.2089979,9.040037779,0.114474506,10.00803438,0.051752058,55.15725169,0.118938531,63.73190593,0.856844166,8.61116978,0.232102114,14.36128756,0.211659558,153.3496638,2.167962906,18.27558905,0.220152357,4.279527789,0.028118065,1.483670914,0.004179591
Bird Island,BI10,BI10.10,392,382.9,384,383.4,5698.008333,20976.58333,68717.58333,67840.33333,1.463333333,0.03763112,0.408637231,0.115281743,0.07288661,41.80253663,0.320892136,0.272629369,0.218322905,0.104099183,0.064377174,0.727452489,0.864207122,7.526707585,0.167321741,0.01060966,0.042813773,0.035544565,0.021556124,4.151090632,0.092341495,0.037679708,0.047819021,0.045278438,0.089798034,0.11739497,0.074507132,0.501146926,0.004963907,72.08217607,3.604108804,27.91782393,2.791782393,0.329623388,0.032962339,4548.665534,59.92319496,2439.861236,757.6437819,8103.945816,176.7489113,859.4671757,5.986441722,81.91402797,0.649961199,54152.91453,901.2653807,19.75221569,0.192516402,13.25060411,0.079029689,94.26813549,0.602079612,136.8739771,1.421346544,12.8787305,0.584735162,9.248141245,0.206388311,135.6264282,2.715802678,16.48531144,0.237707627,5.788177951,0.208124419,1.022346242,0.016719137
Bird Island,BI10,BI10.10,396,387.7,388.8,388.2,5774.458333,23372.41667,56698.33333,55777.66667,1.360833333,0.011727974,0.443087315,0.080796375,0.110451963,6.228088052,0.069380413,0.390052019,0.223294394,0.02494262,0.040343837,0.521318934,1.408583251,10.88506717,0.145414416,0.013526587,0.056968232,0.030857405,0.046254546,6.508493924,0.078759949,0.071972373,0.0637154,0.051112505,0.068698146,0.159122398,0.154477718,0.808842979,0.004866682,80.30162948,4.015081474,19.69837052,1.969837052,0.222180671,0.022218067,1529.984744,25.92577122,4192.532888,1214.507924,7585.017065,119.0582216,1453.514493,20.57369583,274.0987451,7.474758189,20119.39045,302.8601579,2.860665218,0.027058096,5.370449412,0.073763255,19.4548787,0.169805204,47.14281535,0.412457182,5.442980062,0.045398161,20.02750394,0.356503119,151.7312933,1.325348387,23.6965254,0.126505307,1.683004451,0.00603126,1.28523096,0.007747074
