Location,Site,label,ID,section_depth,field_depth,depth,SH20_mean_age,surface,validity,qc,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,coh_inc,Total_scatter
Bird Island,BI10,BI10.01,ACE_ITRAX_109,10.8,10.8,10.8,108.6,7.54,1,TRUE,23028,56432,1.28,0.000228045,0.001527901,9.12E-05,0.000182436,0.041526989,0,0,0.002690931,0.026088345,1,0.142163235,7.034167469,0.142163235,50085
Bird Island,BI10,BI10.01,ACE_ITRAX_110,10.9,10.9,10.9,110.2,7.52,1,TRUE,22394,55248,1.15,0,0.001328478,0,0.000137429,0.03939623,0,0.000847477,0.001374287,0.022423784,1,0.141437046,7.070283401,0.141437046,49834
Bird Island,BI10,BI10.01,ACE_ITRAX_111,11,11,11,111.9,7.49,1,TRUE,22762,55378,1.32,0,0.00105478,0.0002293,0.00048153,0.035335122,0.00158217,0,0,0.022448465,1,0.145353237,6.879791765,0.145353237,49950
Bird Island,BI10,BI10.01,ACE_ITRAX_112,11.1,11.1,11.1,113.6,7.46,1,TRUE,22594,54223,1.24,0.000117093,0.001381701,0.000983584,0.000889909,0.03674387,0.000163931,0.000819653,0,0.020233718,1,0.145968478,6.85079416,0.145968478,48934
Bird Island,BI10,BI10.01,ACE_ITRAX_113,11.2,11.2,11.2,115.1,7.44,1,TRUE,23055,55338,1.34,0.000251826,0.001945926,0.000434972,0.000869943,0.033218104,0,0.000480758,0,0.022320918,1,0.142785193,7.003527337,0.142785193,49918
Bird Island,BI10,BI10.01,ACE_ITRAX_114,11.3,11.3,11.3,116.7,7.45,1,TRUE,22904,54497,1.18,0.000162662,0.001463959,0.000975972,0.000673886,0.036622206,0,0,0,0.021471395,1,0.142120184,7.036298234,0.142120184,49150
Bird Island,BI10,BI10.01,ACE_ITRAX_115,11.4,11.4,11.4,118.4,7.45,1,TRUE,22541,54056,1.29,0,0.001439784,0.000371557,0.000185779,0.029399471,0,0.003111792,0.000952116,0.018995866,1,0.139635874,7.161483453,0.139635874,49075
Bird Island,BI10,BI10.01,ACE_ITRAX_116,11.5,11.5,11.5,119.9,7.45,1,TRUE,21960,53302,1.15,0.000142718,0.000927666,0.00045194,0.000214077,0.032087724,0,0,0,0.022596989,1,0.151709046,6.591564754,0.151709046,48419
Bird Island,BI10,BI10.01,ACE_ITRAX_117,11.6,11.6,11.6,121.6,7.44,1,TRUE,21711,53278,1.24,0.000264087,0.002064677,0.001536504,0.000696228,0.036203875,0,0.003289079,0.003961299,0.019734473,1,0.148728783,6.723648103,0.148728783,47848
Bird Island,BI10,BI10.01,ACE_ITRAX_118,11.7,11.7,11.7,123.2,7.43,1,TRUE,21609,52669,1.15,0.000286041,0.001334859,0.000381388,0.000762777,0.029772121,0,0,0,0.021834477,1,0.137967201,7.248099516,0.137967201,47740
Bird Island,BI10,BI10.01,ACE_ITRAX_119,11.8,11.8,11.8,124.8,7.42,1,TRUE,21920,53247,1.29,0,0.001296283,0.000683495,0.000235688,0.026255627,0.00018855,0.003040373,0,0.022979566,1,0.144618068,6.914765319,0.144618068,48565
Bird Island,BI10,BI10.01,ACE_ITRAX_120,11.9,11.9,11.9,126.4,7.42,1,TRUE,22162,54519,1.41,0.000464641,0.001393922,0,0.000464641,0.029202676,0,0,0,0.027158257,1,0.143411393,6.972946703,0.143411393,49217
Bird Island,BI10,BI10.01,ACE_ITRAX_121,12,12,12,128,7.42,1,TRUE,22236,54613,1.34,0.000322521,0.00124401,0.000483782,0.000806303,0.028520088,0,0.000115186,0.00082934,0.018706229,1,0.141655916,7.059359245,0.141655916,49557
Bird Island,BI10,BI10.01,ACE_ITRAX_122,12.1,12.1,12.1,129.7,7.41,1,TRUE,22563,55236,1.29,0,0.002182711,0.000295575,0.000341049,0.025328543,0,0.001750716,0.001864399,0.023464144,1,0.147355736,6.786298411,0.147355736,50463
Bird Island,BI10,BI10.01,ACE_ITRAX_123,12.2,12.2,12.2,131.3,7.39,1,TRUE,22489,54199,1.19,0,0.000961715,0.000251878,0.000183184,0.02037919,0,0.001808939,0,0.020218905,1,0.145516578,6.872069237,0.145516578,50027
Bird Island,BI10,BI10.01,ACE_ITRAX_124,12.3,12.3,12.3,132.9,7.37,1,TRUE,22338,53761,1.29,0.000465755,0.001327403,0.000232878,0,0.022589134,0,0.001234252,0,0.023660371,1,0.146782795,6.812787561,0.146782795,49244
Bird Island,BI10,BI10.01,ACE_ITRAX_125,12.4,12.4,12.4,134.6,7.36,1,TRUE,21363,50654,1.27,0.000418781,0.001133172,0.000320244,0.000492684,0.030768094,0,0,0,0.022318569,1,0.141646549,7.059826087,0.141646549,46344
Bird Island,BI10,BI10.01,ACE_ITRAX_126,12.5,12.5,12.5,136.1,7.36,1,TRUE,21124,50323,1.33,9.91E-05,0.001287734,0.000445754,0,0.024367896,0,0,0,0.020826626,1,0.146133082,6.843077445,0.146133082,46282
Bird Island,BI10,BI10.01,ACE_ITRAX_127,12.6,12.6,12.6,137.8,7.36,1,TRUE,21339,51289,1.44,0.000485968,0.000801847,0.00014579,0,0.025537602,0,0,0,0.016352813,1,0.147807071,6.765576196,0.147807071,47238
Bird Island,BI10,BI10.01,ACE_ITRAX_128,12.7,12.7,12.7,139.3,7.36,1,TRUE,21226,52139,1.23,0.000267653,0.001313933,0.000170325,0.000364981,0.037228089,0.001070612,0,0,0.024210424,1,0.143924279,6.948098056,0.143924279,47013
Bird Island,BI10,BI10.01,ACE_ITRAX_129,12.8,12.8,12.8,140.9,7.36,1,TRUE,21023,50931,1.27,0,0.001803805,0.000148258,0,0.034445268,0,0,0.000123548,0.020756116,1,0.140647393,7.109978918,0.140647393,46162
Bird Island,BI10,BI10.01,ACE_ITRAX_130,12.9,12.9,12.9,142.5,7.37,1,TRUE,21714,52214,1.22,0.000531465,0.001763498,0,0,0.036284575,0,0.001135403,0,0.019060273,1,0.145089987,6.892274392,0.145089987,47401
Bird Island,BI10,BI10.01,ACE_ITRAX_131,13,13,13,144.2,7.37,1,TRUE,21781,52870,1.34,0.0001447,0.001350537,0.000747618,0.000217051,0.041143133,0.000241167,0.001374653,0,0.022259737,1,0.143639214,6.961887173,0.143639214,47421
Bird Island,BI10,BI10.01,ACE_ITRAX_132,13.1,13.1,13.1,145.7,7.37,1,TRUE,21968,53164,1.29,0,0.000931099,0.000620732,0.000358115,0.036074106,0,0.00088335,0.001169842,0.018239985,1,0.143914434,6.948573324,0.143914434,47914
Bird Island,BI10,BI10.01,ACE_ITRAX_133,13.2,13.2,13.2,147.3,7.38,1,TRUE,22433,54161,1.34,0.000592614,0.002109705,0.000900773,0.001280046,0.045892002,0,0,0.000426682,0.017991751,1,0.151140189,6.616373902,0.151140189,48562
Bird Island,BI10,BI10.01,ACE_ITRAX_134,13.3,13.3,13.3,148.9,7.37,1,TRUE,22064,53607,1.37,0.000191925,0.001631361,0.001103567,0.000503803,0.04471847,0,0.00038385,0.001439436,0.019120505,1,0.150421035,6.64800638,0.150421035,47953
Bird Island,BI10,BI10.01,ACE_ITRAX_135,13.4,13.4,13.4,150.5,7.37,1,TRUE,21956,53075,1.16,0,0.001847575,0.000510514,0,0.055646044,0,0.002163608,0.001750334,0.020955391,1,0.145885499,6.854690885,0.145885499,47136
Bird Island,BI10,BI10.01,ACE_ITRAX_136,13.5,13.5,13.5,152.1,7.35,1,TRUE,22518,54348,1.31,0.000165285,0.002007036,0,0.000613917,0.048003589,0,0,0,0.017945267,1,0.144955255,6.898680567,0.144955255,48490
Bird Island,BI10,BI10.01,ACE_ITRAX_137,13.6,13.6,13.6,153.6,7.32,1,TRUE,22839,54921,1.29,0.000516735,0.001479742,0.00011744,0.000422783,0.051274222,0,0.000634175,0.001338814,0.021608925,1,0.144169113,6.936298469,0.144169113,48713
Bird Island,BI10,BI10.01,ACE_ITRAX_138,13.7,13.7,13.7,155.1,7.3,1,TRUE,22985,55422,1.43,0,0.002088894,0.000394569,0.001183707,0.046582337,0.001346176,0.002158524,0.000603458,0.022676105,1,0.138307996,7.230239973,0.138307996,49044
Bird Island,BI10,BI10.01,ACE_ITRAX_139,13.8,13.8,13.8,156.8,7.31,1,TRUE,23351,55328,1.42,0.00018622,0.002234637,0.000209497,0.000209497,0.044320298,0,0.001326816,0.000675047,0.02122905,1,0.147858473,6.763224181,0.147858473,49312
Bird Island,BI10,BI10.01,ACE_ITRAX_140,13.9,13.9,13.9,158.3,7.3,1,TRUE,23589,55988,1.3,0.000230622,0.002467655,0.000691866,0.000230622,0.047669565,0,0,0.000530431,0.02160928,1,0.14988123,6.671949531,0.14988123,49860
Bird Island,BI10,BI10.01,ACE_ITRAX_141,14,14,14,159.9,7.31,1,TRUE,23433,55531,1.58,0.000299194,0.002278481,0.000667434,0,0.044626007,0,0,0,0.021357883,1,0.145385501,6.878264999,0.145385501,49767
Bird Island,BI10,BI10.01,ACE_ITRAX_142,14.1,14.1,14.1,161.5,7.31,1,TRUE,23299,55139,1.35,0.000376161,0.002891736,0.000305631,0,0.050452568,0,0.003314917,0,0.022781239,1,0.144986482,6.897194746,0.144986482,48702
Bird Island,BI10,BI10.01,ACE_ITRAX_143,14.2,14.2,14.2,163.1,7.31,1,TRUE,23204,54982,1.37,0,0.002717009,0.000234225,0.000702675,0.043308193,0,0,0.002271982,0.018644306,1,0.147795943,6.766085578,0.147795943,49004
Bird Island,BI10,BI10.01,ACE_ITRAX_144,14.3,14.3,14.3,164.7,7.31,1,TRUE,23545,55337,1.44,0.000558269,0.002535473,0,0.000488486,0.03821819,0,0.003768318,0.001884159,0.016934171,1,0.147406374,6.783967177,0.147406374,49327
Bird Island,BI10,BI10.01,ACE_ITRAX_145,14.4,14.4,14.4,166.3,7.3,1,TRUE,23344,55161,1.25,0.000349,0.002233597,0,0.000860866,0.031154025,0,0.001070265,0.002815263,0.018543509,1,0.154583527,6.468994582,0.154583527,49624
Bird Island,BI10,BI10.01,ACE_ITRAX_146,14.5,14.5,14.5,167.9,7.31,1,TRUE,23104,55138,1.43,0.000281294,0.002250352,0,0.000726676,0.032676981,0,0.002484763,0.002180028,0.020534459,1,0.14939053,6.693864742,0.14939053,49033
Bird Island,BI10,BI10.01,ACE_ITRAX_147,14.6,14.6,14.6,169.4,7.32,1,TRUE,22559,52546,1.39,0.000341214,0.002875944,0.000438703,0.000536193,0.032707775,0,0,0.000731172,0.019912259,1,0.14842798,6.73727422,0.14842798,47120
Bird Island,BI10,BI10.01,ACE_ITRAX_148,14.7,14.7,14.7,171,7.33,1,TRUE,22430,52336,1.23,0.000609221,0.002875524,0.000389902,0.001608344,0.030729116,0,0,0.002558729,0.017667414,1,0.149088605,6.707420726,0.149088605,47154
Bird Island,BI10,BI10.01,ACE_ITRAX_149,14.8,14.8,14.8,172.6,7.32,1,TRUE,22457,53464,1.33,0,0.002985937,0.000168561,0.000409362,0.032556348,0,0.000288962,0.001324408,0.023959738,1,0.149658062,6.681898632,0.149658062,47743
Bird Island,BI10,BI10.01,ACE_ITRAX_150,14.9,14.9,14.9,174.2,7.32,1,TRUE,22136,53022,1.29,0.000145222,0.00288024,0.000774518,0.000726111,0.031561623,0,0.003025462,0.002129925,0.021033014,1,0.150595411,6.640308582,0.150595411,47538
Bird Island,BI10,BI10.01,ACE_ITRAX_151,15,15,15,175.8,7.35,1,TRUE,22294,53598,1.26,0.000427767,0.00266166,0.000213883,0.00068918,0.031417096,0,0.001663538,0.006036265,0.017395851,1,0.142612705,7.011998,0.142612705,48080
Bird Island,BI10,BI10.01,ACE_ITRAX_152,15.1,15.1,15.1,177.6,7.36,1,TRUE,22917,55267,1.39,0.000349756,0.002751417,0.000699513,0.000466342,0.036071537,0,0,0.002891319,0.022944016,1,0.148856297,6.717888471,0.148856297,49271
Bird Island,BI10,BI10.01,ACE_ITRAX_153,15.2,15.2,15.2,179.3,7.37,1,TRUE,22321,53786,1.39,0,0.003442842,0.001042551,0.000193963,0.037847012,0,0.003176143,0.002376046,0.021263183,1,0.156067402,6.40748796,0.156067402,47682
Bird Island,BI10,BI10.01,ACE_ITRAX_154,15.3,15.3,15.3,181,7.37,1,TRUE,22234,53515,1.38,0.000664042,0.00253759,0.000758905,0.000498032,0.033130959,0,0,0,0.019802685,1,0.145282929,6.883121123,0.145282929,48292
Bird Island,BI10,BI10.01,ACE_ITRAX_155,15.4,15.4,15.4,182.7,7.35,1,TRUE,23083,55621,1.44,0,0.002637291,0.001260298,0.000770182,0.044787266,0,0.00163372,0.004130978,0.024552477,1,0.14740822,6.783882204,0.14740822,49163
Bird Island,BI10,BI10.01,ACE_ITRAX_156,15.5,15.5,15.5,184.4,7.33,1,TRUE,23158,57211,1.34,0.00034622,0.003277553,0.002146567,0.001177149,0.066635892,0,0,0.000784766,0.02458165,1,0.152244662,6.568374773,0.152244662,49921
Bird Island,BI10,BI10.01,ACE_ITRAX_157,15.6,15.6,15.6,186.1,7.34,1,TRUE,23250,56658,1.34,0.000182653,0.002397315,0.0008676,0.000502295,0.051622183,0,0,0.00349323,0.017831457,1,0.149729446,6.678713022,0.149729446,50357
Bird Island,BI10,BI10.01,ACE_ITRAX_158,15.7,15.7,15.7,187.9,7.35,1,TRUE,22976,55311,1.43,0.000419375,0.00219007,0.000256285,0.000815452,0.033480115,0,0.000862049,0.002166772,0.02495282,1,0.152000186,6.578939301,0.152000186,49445
Bird Island,BI10,BI10.01,ACE_ITRAX_159,15.8,15.8,15.8,189.6,7.36,1,TRUE,23237,56538,1.19,0,0.00218617,0,0.000759406,0.037141871,0,0.003889081,0.005615004,0.018524911,1,0.153469106,6.515969411,0.153469106,50124
Bird Island,BI10,BI10.01,ACE_ITRAX_160,15.9,15.9,15.9,191.3,7.38,1,TRUE,22948,56031,1.45,0.000418216,0.002207249,0.000394981,0.000604089,0.03794145,0,0.003438662,0.004135688,0.020887546,1,0.149930297,6.669766,0.149930297,49493
Bird Island,BI10,BI10.01,ACE_ITRAX_161,16,16,16,193,7.4,1,TRUE,22597,54587,1.45,0.000690542,0.002381179,0.000452424,0.00092866,0.045409087,0,0.000452424,0.00278598,0.020716259,1,0.152966949,6.5373599,0.152966949,48420
Bird Island,BI10,BI10.01,ACE_ITRAX_162,16.1,16.1,16.1,194.9,7.41,1,TRUE,22561,55322,1.53,0.000656106,0.002554129,0.000866998,0.001171619,0.044404349,0,0.002507264,0.008177899,0.018792764,1,0.147131877,6.796623666,0.147131877,48955
Bird Island,BI10,BI10.01,ACE_ITRAX_163,16.2,16.2,16.2,196.5,7.43,1,TRUE,22433,54873,1.53,0.000422426,0.001924386,0.000328554,0.00049283,0.041233484,0.001830513,0,0.004059985,0.018093919,1,0.147825679,6.764724559,0.147825679,48910
Bird Island,BI10,BI10.01,ACE_ITRAX_164,16.3,16.3,16.3,198.3,7.43,1,TRUE,22815,54989,1.46,0.000117047,0.002294115,0.000819327,0.001896156,0.034762863,0,0.00283253,0.004096634,0.019265883,1,0.145395384,6.877797456,0.145395384,48929
Bird Island,BI10,BI10.01,ACE_ITRAX_165,16.4,16.4,16.4,200,7.43,1,TRUE,22408,54288,1.39,0.000164084,0.001945571,0.000445372,0.001382996,0.034738989,0,0.001804927,0,0.019854199,1,0.14678512,6.812679655,0.14678512,48923
Bird Island,BI10,BI10.01,ACE_ITRAX_166,16.5,16.5,16.5,201.8,7.44,1,TRUE,22597,55420,1.61,0.000395818,0.00162984,0.001164171,0.000162984,0.038627209,0,0.002933712,0.004493702,0.02512282,1,0.146126802,6.843371574,0.146126802,49225
Bird Island,BI10,BI10.01,ACE_ITRAX_167,16.6,16.6,16.6,203.4,7.45,1,TRUE,23033,55589,1.29,0.000321366,0.002111835,0.000619778,0.00082637,0.038954182,0,0.000895235,0.002823432,0.018432651,1,0.143926178,6.94800638,0.143926178,49834
Bird Island,BI10,BI10.01,ACE_ITRAX_168,16.7,16.7,16.7,205.1,7.46,1,TRUE,22867,55374,1.42,0,0.002649684,0.000976199,0.001138899,0.036677203,0,0.001208628,0.000534585,0.020383972,1,0.145314243,6.881637876,0.145314243,49276
Bird Island,BI10,BI10.01,ACE_ITRAX_169,16.8,16.8,16.8,206.9,7.47,1,TRUE,22774,55326,1.46,0.000302621,0.001582941,0,0.000581964,0.033823735,0,0.000558685,0.003189162,0.026607384,1,0.149285348,6.698581007,0.149285348,49371
Bird Island,BI10,BI10.01,ACE_ITRAX_170,16.9,16.9,16.9,208.6,7.47,1,TRUE,22879,54454,1.36,0,0.001904098,0.000441194,0.000882387,0.028097063,0,0.000487635,0,0.020480669,1,0.143039591,6.991071429,0.143039591,49225
Bird Island,BI10,BI10.01,ACE_ITRAX_171,17,17,17,210.3,7.47,1,TRUE,23297,55125,1.53,0.000276364,0.001566063,0.000967274,0.000460607,0.031620644,0,0.000598789,0.004629097,0.016927293,1,0.143732295,6.957378625,0.143732295,49662
Bird Island,BI10,BI10.01,ACE_ITRAX_172,17.1,17.1,17.1,211.9,7.46,1,TRUE,24047,57259,1.49,0.000156341,0.001943092,0,0.000580694,0.041787645,0,0.001876089,0.004801894,0.02014562,1,0.143878144,6.950325986,0.143878144,51216
Bird Island,BI10,BI10.01,ACE_ITRAX_173,17.2,17.2,17.2,213.6,7.46,1,TRUE,23747,57039,1.26,9.03E-05,0.001601986,0.000812274,0.001195848,0.035491877,0,0.002685018,0.002436823,0.02159296,1,0.145081227,6.892690513,0.145081227,50750
Bird Island,BI10,BI10.01,ACE_ITRAX_174,17.3,17.3,17.3,215.3,7.46,1,TRUE,23651,57693,1.26,0,0.00226706,0.000430741,0.000544094,0.045341192,0,0.001042847,0.006891861,0.022307867,1,0.153389254,6.519361513,0.153389254,50876
Bird Island,BI10,BI10.01,ACE_ITRAX_175,17.4,17.4,17.4,217.1,7.47,1,TRUE,23543,56340,1.2,0.000137501,0.002635439,0,0.001191677,0.037835732,0,0,0.001810432,0.022733523,1,0.14957833,6.685460395,0.14957833,50163
Bird Island,BI10,BI10.01,ACE_ITRAX_176,17.5,17.5,17.5,218.7,7.47,1,TRUE,23581,56326,1.3,9.11E-05,0.00180016,0.000341802,0.001070981,0.030739433,0.000136721,0,0.000797539,0.020690441,1,0.152694543,6.549022534,0.152694543,50586
Bird Island,BI10,BI10.01,ACE_ITRAX_177,17.6,17.6,17.6,220.5,7.48,1,TRUE,23280,55719,1.32,0.000323258,0.002632247,0.000646517,0.000577247,0.032833822,0,0,0.004502528,0.02493708,1,0.148698885,6.725,0.148698885,49749
Bird Island,BI10,BI10.01,ACE_ITRAX_178,17.7,17.7,17.7,222.1,7.49,1,TRUE,23126,55557,1.47,0.000186572,0.002868537,0.001189393,0.0003265,0.03484223,0,0.002565358,0.007113039,0.019893188,1,0.145712353,6.862836108,0.145712353,49127
Bird Island,BI10,BI10.01,ACE_ITRAX_179,17.8,17.8,17.8,223.7,7.49,1,TRUE,22734,54855,1.28,0.000450589,0.003391278,0.000142291,0.000901179,0.034766524,0,0,0.006735125,0.020893115,1,0.151587734,6.5968398,0.151587734,48559
Bird Island,BI10,BI10.01,ACE_ITRAX_180,17.9,17.9,17.9,225.5,7.49,1,TRUE,22549,53494,1.26,0.000243362,0.003601762,0.001314156,0.000754423,0.038962303,0,0,0.005305298,0.01968801,1,0.15115232,6.615842859,0.15115232,47302
Bird Island,BI10,BI10.01,ACE_ITRAX_181,18,18,18,227.2,7.5,1,TRUE,22100,53454,1.33,0.000605752,0.00283492,0.000726903,0.001017664,0.034212886,0,0.001114584,0.005912142,0.021080177,1,0.148748516,6.722756149,0.148748516,47410
Bird Island,BI10,BI10.01,ACE_ITRAX_182,18.1,18.1,18.1,228.9,7.5,1,TRUE,21516,53493,1.34,0.000323794,0.002490722,0.00151934,0.002266557,0.064185907,0,0.005579217,0.010585569,0.023960746,1,0.151635159,6.59477661,0.151635159,46237
Bird Island,BI10,BI10.01,ACE_ITRAX_183,18.2,18.2,18.2,230.6,7.5,1,TRUE,22171,54511,1.53,0.0001682,0.002859408,0.002282721,0.000937117,0.043660043,0,0.003099695,0.009347142,0.02229858,1,0.150731672,6.634305755,0.150731672,47890
Bird Island,BI10,BI10.01,ACE_ITRAX_184,18.3,18.3,18.3,232.2,7.49,1,TRUE,21902,53437,1.48,0.000290262,0.002926806,0.00079822,0.000822408,0.03318659,0.000169319,0.000532146,0.003797591,0.025591408,1,0.1479851,6.757437071,0.1479851,47460
Bird Island,BI10,BI10.01,ACE_ITRAX_185,18.4,18.4,18.4,234,7.48,1,TRUE,21941,53653,1.28,0.000363214,0.00290571,0.000992784,0.001065427,0.039057581,0,0.001646569,0.007675917,0.02188968,1,0.150927406,6.625701909,0.150927406,47531
Bird Island,BI10,BI10.01,ACE_ITRAX_186,18.5,18.5,18.5,235.6,7.45,1,TRUE,22588,55809,1.26,0.000585851,0.003866614,0.001359173,0.00046868,0.049914466,0,0,0.005460127,0.022918473,1,0.15518009,6.444125642,0.15518009,49295
Bird Island,BI10,BI10.01,ACE_ITRAX_187,18.6,18.6,18.6,237.3,7.45,1,TRUE,22036,53867,1.24,0.000289275,0.003519514,0.001711544,0.000458019,0.046693826,0,0.002989176,0.001976713,0.021189403,1,0.148735627,6.723338736,0.148735627,47653
Bird Island,BI10,BI10.01,ACE_ITRAX_188,18.7,18.7,18.7,239,7.45,1,TRUE,22184,53586,1.32,0.000333317,0.002880815,0.000428551,0.001738012,0.031308033,0,0.004404552,0.005190229,0.020141898,1,0.144159802,6.936746491,0.144159802,48057
Bird Island,BI10,BI10.01,ACE_ITRAX_189,18.8,18.8,18.8,240.7,7.46,1,TRUE,22385,53020,1.25,0.000144262,0.002716934,0.000937703,0.000865572,0.030968238,0,0.001322401,0.002644803,0.019836022,1,0.147243394,6.791476159,0.147243394,47715
Bird Island,BI10,BI10.01,ACE_ITRAX_190,18.9,18.9,18.9,242.3,7.46,1,TRUE,22462,53216,1.21,0.000217897,0.002832655,0,0.0006779,0.025324424,0,0.001186326,0.005834786,0.019150688,1,0.151171799,6.614990391,0.151171799,47548
Bird Island,BI10,BI10.01,ACE_ITRAX_191,19,19,19,244,7.45,1,TRUE,22339,52354,1.28,0,0.002085202,0.001042601,0.000606163,0.024925442,0.000121233,0.000533424,0.002230682,0.020148874,1,0.147928133,6.760039338,0.147928133,47344
Bird Island,BI10,BI10.01,ACE_ITRAX_192,19.1,19.1,19.1,245.7,7.44,1,TRUE,23061,54963,1.3,0.000254282,0.002519707,0.000346749,0.000323632,0.029126887,0.001271412,0.000670381,0.002820222,0.018631961,1,0.153447837,6.516872552,0.153447837,49897
Bird Island,BI10,BI10.01,ACE_ITRAX_193,19.2,19.2,19.2,247.3,7.43,1,TRUE,23431,55551,1.33,0.000441522,0.002718844,0.000557712,0.000859805,0.032881742,0,0.001556945,0.008830432,0.02128599,1,0.146376037,6.831719321,0.146376037,49332
Bird Island,BI10,BI10.01,ACE_ITRAX_194,19.3,19.3,19.3,249,7.44,1,TRUE,23246,55170,1.32,0.000442488,0.002794662,0.001187731,0.00039591,0.035236033,0,0,0.003842661,0.022939519,1,0.151400824,6.604983849,0.151400824,49440
Bird Island,BI10,BI10.01,ACE_ITRAX_195,19.4,19.4,19.4,250.8,7.45,1,TRUE,23050,55354,1.35,0.000352551,0.003290479,0.000940137,0.001551226,0.038475098,0.001316192,0.004583167,0.002726397,0.018097633,1,0.148024538,6.75563671,0.148024538,48845
Bird Island,BI10,BI10.01,ACE_ITRAX_196,19.5,19.5,19.5,252.4,7.46,1,TRUE,22615,54909,1.26,0.000673838,0.003970832,0.001419873,0.001636464,0.045724737,0,0.000625707,0.013524896,0.022958631,1,0.151084158,6.618827652,0.151084158,47831
Bird Island,BI10,BI10.01,ACE_ITRAX_197,19.6,19.6,19.6,254,7.45,1,TRUE,22602,54444,1.49,0,0.003340203,0.000829128,0.00153981,0.034610191,0.00194253,0.003506029,0.005969725,0.015942956,1,0.149456329,6.690917737,0.149456329,48522
Bird Island,BI10,BI10.01,ACE_ITRAX_198,19.7,19.7,19.7,255.8,7.43,1,TRUE,22891,54360,1.55,0.000260447,0.002012549,0.000994436,0.000426187,0.037196638,0,0.003906712,0.003883035,0.017994554,1,0.152716941,6.548062016,0.152716941,48685
Bird Island,BI10,BI10.01,ACE_ITRAX_199,19.8,19.8,19.8,257.5,7.44,1,TRUE,22704,54642,1.31,0.00038117,0.003430532,0.001381742,0.000786164,0.037307033,0,0,0.00774252,0.020749952,1,0.142438536,7.020572002,0.142438536,47955
Bird Island,BI10,BI10.01,ACE_ITRAX_200,19.9,19.9,19.9,259.2,7.45,1,TRUE,21594,52287,1.35,0.000269826,0.003164324,0.001839723,0.000147178,0.038732308,0,0,0.004366277,0.018004759,1,0.150538426,6.642822226,0.150538426,46904
Bird Island,BI10,BI10.01,ACE_ITRAX_201,20,20,20,260.8,7.46,1,TRUE,21512,52805,1.22,0.001285833,0.004336535,0.001790081,0.001210196,0.059249174,0,0.002748153,0.009404231,0.020346419,1,0.149181857,6.703227987,0.149181857,45580
Bird Island,BI10,BI10.01,ACE_ITRAX_202,20.1,20.1,20.1,262.5,7.47,1,TRUE,21117,51610,1.26,0.000352352,0.002743312,0.00050336,0,0.038532202,0,0.000327184,0.008355775,0.021568973,1,0.157551657,6.347124601,0.157551657,45993
Bird Island,BI10,BI10.01,ACE_ITRAX_203,20.2,20.2,20.2,264,7.46,1,TRUE,21273,53736,1.39,0.001899071,0.003570253,0.002456131,0.001924392,0.076038792,0,0.007165827,0.011900843,0.025903325,1,0.16058542,6.227215389,0.16058542,45835
Bird Island,BI10,BI10.01,ACE_ITRAX_204,20.3,20.3,20.3,265.8,7.46,1,TRUE,21899,54799,1.35,0.003266922,0.003341171,0.003662913,0.001757208,0.084667739,0,0.004182651,0.007919812,0.02398218,1,0.158198243,6.321182728,0.158198243,46797
Bird Island,BI10,BI10.01,ACE_ITRAX_205,20.4,20.4,20.4,267.3,7.45,1,TRUE,22490,55331,1.49,0.001366808,0.003093303,0.00237393,0.00131885,0.069275592,0,0.002757595,0.006234563,0.020454164,1,0.147783133,6.766672075,0.147783133,47866
Bird Island,BI10,BI10.01,ACE_ITRAX_206,20.5,20.5,20.5,269.1,7.44,1,TRUE,22963,55580,1.37,9.34E-05,0.002568653,0.000303568,0.000980758,0.046118999,0,0.002195031,0.005627685,0.021786848,1,0.150009341,6.666251557,0.150009341,49248
Bird Island,BI10,BI10.01,ACE_ITRAX_207,20.6,20.6,20.6,270.7,7.44,1,TRUE,23109,56369,1.32,0.000161596,0.003301168,0.000415532,0.000623297,0.045546886,0,0.000277021,0.000969574,0.02257722,1,0.151738307,6.590293625,0.151738307,49891
Bird Island,BI10,BI10.01,ACE_ITRAX_208,20.7,20.7,20.7,272.3,7.44,1,TRUE,23234,55717,1.37,0,0.003396802,0.000716332,0.001178482,0.039120991,0,0.000577687,0.002356965,0.018393567,1,0.150776412,6.632337165,0.150776412,49801
Bird Island,BI10,BI10.01,ACE_ITRAX_209,20.8,20.8,20.8,274,7.45,1,TRUE,22980,55678,1.38,0.00048277,0.003241454,0,0.000620704,0.042506724,0,0.000114945,0.001609232,0.016092324,1,0.145244718,6.88493194,0.145244718,49817
Bird Island,BI10,BI10.01,ACE_ITRAX_210,20.9,20.9,20.9,275.6,7.45,1,TRUE,22695,54205,1.36,0,0.003442055,0.000640934,0,0.04365475,0,0,0,0.021768029,1,0.151260504,6.611111111,0.151260504,48498
Bird Island,BI10,BI10.01,ACE_ITRAX_211,21,21,21,277.4,7.46,1,TRUE,22676,55850,1.3,0.000140243,0.003248954,0.001098567,0.000631092,0.047168268,0,0.001869902,0.008110698,0.017530327,1,0.147815721,6.765180266,0.147815721,49107
