Location,Site,Section,sample,min_depth,max_depth,depth,SH20_mean_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Kerguelen,KER3,CAT2-S3-1E,165,186.4,187.5,187,9857.625,23307.41667,55448.83333,1.350833333,-1.508661372,-0.811711144,-0.323882226,-0.517037299,-1.901540448,-6.649029728,-5.249023711,-6.234116697,-0.942547137,-0.314796739,-0.159203848,0.569858338,-0.814782265,0.149262991,-8.871877601,-7.697472034,-7.831556583,-8.152489268,-6.275281672,-7.231304418,-7.130253502,-6.8797862,-11.88715831,-6.428508188,-5.94645603,-6.277993074,-5.866796923,0.00283193,-0.957475345,-0.1970705,-0.415551402,-1.591718852,-1.270024883,0.330157744,2.074004314,1.774739961,-0.63677617,-2.178894327,-0.589899804,1.319291624,4.82036858,5.212080958,2.880102628,-0.769535403,4.212562624,-3.643504487,-1.772830523,-2.001716511,-0.554085565,-5.2596089,1.290756534,1.048333053
Kerguelen,KER3,CAT2-S3-1E,168,190.4,191.5,190.9,10071.14167,22089.83333,54170.16667,1.274166667,1.008809764,-0.198772166,0.514825998,0.401237829,-0.555562612,-6.442203108,-5.24181735,-6.264824862,-0.276365522,0.863511387,0.235077993,1.478781076,-0.30745386,0.159933655,-6.396596063,-6.621854526,-6.372012678,-6.96742322,-3.247223687,-7.088491483,-7.566114122,-6.853718306,-8.260577261,-6.248602535,-6.359431397,-5.514485139,-4.711938992,0.008987334,1.658583942,0.094138514,0.512628814,0.252520389,-0.803348523,-0.260629253,1.422485357,1.124118222,-0.297948481,1.51361985,-0.54435858,1.470436928,8.159575371,5.526382531,4.23669215,1.49461193,4.853664142,-3.920595041,-2.427575328,-2.622407552,-0.527020904,-1.569505659,-1.068092633,-0.515591653
Kerguelen,KER3,CAT2-S3-1E,171,194,195,194.5,10256.17273,19908.45455,50475.81818,1.320909091,1.367940252,0.107522862,0.494321798,0.758104623,0.082703756,-5.862031698,-5.068711431,-5.612236104,0.383129367,1.136223834,0.101563173,1.956210844,0.292796592,0.173548204,-5.692512985,-6.439874095,-6.092188647,-6.159586634,-2.164928064,-6.141454709,-6.758471924,-6.400766555,-7.130097333,-5.507213316,-5.610415224,-4.896366994,-3.979948616,0.0186866,-0.103101772,0.585310896,0.443730212,-0.404706236,-1.199867774,0.914473269,2.693416385,1.894176791,0.155096342,-0.20697411,0.757398954,1.881876016,6.034057837,5.548861404,3.800265288,0.709473621,4.288096386,-3.424061464,-1.260312953,-2.052685685,-0.028738459,-1.986226632,0.33794495,0.816617203
Kerguelen,KER3,CAT2-S3-1E,174,197.7,198.6,198.1,10446.9,13682.1,38366.3,1.392,3.272825744,1.110640998,1.238154617,1.865770152,0.777918128,-4.953419513,-4.849008446,-5.250399227,1.193100979,2.51802227,0.249279112,2.761875996,3.208778202,0.258095926,-5.108292198,-5.066216965,-4.578562124,-5.924088435,-2.662115187,-5.741651452,-6.43438132,-5.952299587,-5.909517405,-5.785351057,-5.953715141,-5.060721836,-4.831330349,0.007975903,2.320798585,0.192364174,0.526281242,0.884549509,-0.037267631,0.939717562,1.462211512,1.802762373,0.427603605,1.944609441,-1.574015934,1.677027242,8.802859486,6.307810593,4.444026953,2.500010405,6.161680237,-2.39527106,-1.752848077,-1.586181863,0.508983165,-0.284885072,-0.981654105,1.278822369
Kerguelen,KER3,CAT2-S3-1E,177,201.6,202.7,202.1,10658.89167,23686,56209.83333,1.290833333,-0.384200116,-0.66825636,-0.119995671,-0.491718088,-1.246070326,-6.3773719,-5.174125136,-5.826867963,1.199153815,-1.383572715,-0.24759298,1.685783901,-0.817298934,0.149211874,-7.221426834,-7.125365437,-7.246596616,-7.633224499,-5.03019353,-6.866238052,-7.234546786,-6.606046496,-6.215517429,-8.000678837,-6.293894661,-5.62648301,-5.479977803,0.004169422,0.522942976,-0.230740788,0.282592192,0.04103316,-0.702171006,0.540380054,2.390370771,2.573525717,0.781092407,0.792033557,-0.783603376,2.404206913,6.791703671,5.51913937,4.044469853,1.446882302,5.305943224,-3.105890212,-1.091237206,-1.285415215,0.497983147,-1.238472197,-2.149223542,1.74900405
Kerguelen,KER3,CAT2-S3-1E,181,207,208.1,207.5,10924.02,24427,62999.2,1.34,-2.070180008,-0.534273407,-0.469227979,-0.66103338,0.177979033,-6.358608369,-5.067911112,-5.805069215,0.933429156,-2.138176433,-0.328767184,0.799539758,-0.808716876,0.149386262,-10.00581184,-8.259869814,-8.78650067,-7.88287456,-2.543450456,-6.566813046,-7.486433552,-6.509747289,-6.176585756,-9.25794871,-5.725328243,-5.891245546,-5.161419945,0.005733552,-0.284047002,-0.114792166,-0.361433335,-0.78874878,-0.209081739,2.344874979,3.319703451,1.726901713,0.95716999,-0.958256801,-0.595432885,1.528193315,5.791990924,5.687738848,3.269400488,0.687699659,5.878444537,-1.123951469,-0.257029757,-1.761056223,1.176049853,-3.09682772,-2.448450628,1.167891254
Marion Island,PB1,PB1_1A,4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,0.662785112,-0.987711626,-1.01288377,-0.119394734,-1.425470741,-6.441785399,-5.285126549,-5.946368053,-0.932118919,-0.296412586,-0.94063176,-0.172868732,-1.021574481,0.145120525,-7.12067131,-7.044716547,-7.653036107,-7.67573377,-4.838007571,-6.826461047,-7.067051173,-6.921983015,-11.88715831,-6.668281003,-6.622444766,-6.602361735,-5.817788589,0.002974175,-0.274414388,-1.509942229,-0.899531417,-0.287726638,-1.190595956,0.525254678,1.237618319,2.281822235,-0.145729641,-1.829500445,-0.792292565,-1.057889699,3.561505975,1.799927549,2.254751933,0.500009887,3.548929617,-3.036111449,-2.910127016,-2.218987934,-0.803122155,-3.845887292,-0.105554806,-2.517017286
Marion Island,PB1,PB1_1A,7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,0.039826804,-0.863283163,-0.455692435,-0.904334201,-0.577279175,-6.192516426,-5.20444258,-5.709917455,-0.547673149,-0.717660848,-0.350791412,-0.085695445,-0.883167834,0.147880167,-8.301215252,-7.255044408,-7.661004968,-7.921675378,-4.504933615,-6.689100989,-7.420440965,-6.518681782,-8.87456838,-6.776363048,-5.969795036,-5.818961703,-5.695036631,0.003362614,-0.293283212,-0.695760252,-0.013728709,-0.333918387,-0.337461231,1.04777793,1.674258564,2.595266027,-0.159277753,-1.438345621,-0.370406502,-0.351644756,3.686824974,4.962215217,2.843855021,0.704664475,5.529524459,-2.413169451,-1.625285164,-1.400138588,-0.22077454,-3.381201008,0.735766067,-0.990940695
Marion Island,PB1,PB1_1A,9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,-0.418335884,-1.014492353,-0.605687916,-0.886972913,-0.670653349,-6.461161663,-5.265416195,-6.007927318,-0.70767626,-1.749042087,-0.531289674,-0.263381273,-0.895381013,0.147634556,-8.170031859,-7.571535909,-7.468277227,-7.890621271,-4.590584477,-6.862846925,-7.073637505,-6.799982176,-9.376394956,-8.019844981,-6.295048927,-5.967757396,-6.044719343,0.002370346,-0.437937562,-1.11086661,-0.118312202,-0.767202728,-0.282425192,0.75842225,1.720875976,2.483177279,-0.449208623,-1.689533756,-0.540472829,-0.41842413,2.927450617,4.3187484,3.001301709,-0.434741546,5.107335387,-3.026968112,-1.663464291,-3.549109268,-1.520196488,-4.360110008,-0.441850422,-3.233669844
Marion Island,PB1,PB1_1A,14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,-0.561222506,-0.875485935,0.061034871,-1.146736343,-0.030929166,-6.433345745,-5.303867339,-5.879801892,-0.072760181,-0.388178875,-0.577179677,-0.064526808,-0.830364052,0.148946779,-8.252201612,-7.166173738,-7.206092584,-7.961720259,-2.768213523,-6.63261604,-7.296252657,-6.704127324,-8.110482193,-6.694872995,-6.122531322,-6.046474212,-5.818182053,0.002973005,-0.613726273,-0.788754603,0.384736243,-0.648830773,-0.058764213,1.098230821,2.111552015,2.419481482,-0.589432921,-1.368715116,-0.57928245,-0.000394295,3.25954687,4.731158519,2.490678089,-0.724954818,5.319178832,-2.808804641,-1.630728216,-1.672865078,-1.976108165,-3.02142921,-0.152450509,-0.855907214
Marion Island,PB1,PB1_1A,16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,-0.642367466,-1.071518582,0.046079788,-0.975606066,-0.903214754,-6.358633215,-5.321460925,-6.074145532,-0.221864479,-0.978661264,-0.387813165,-0.357044423,-0.897069402,0.147600634,-8.573165838,-7.443269849,-7.390294755,-7.967030515,-3.240769809,-6.692933457,-7.383731911,-6.706060926,-8.178530498,-7.090570558,-5.966719643,-6.285838292,-5.522388098,0.003996293,-0.682737627,-0.603157767,0.57443134,-0.521784143,-0.32203003,1.272969079,2.041292778,2.451375103,-0.531727267,-1.206655085,-0.272572287,0.167739535,2.737123035,3.897901461,4.147322814,-0.286465812,5.00629115,-2.62416531,-1.578060614,-1.588481275,-0.943504379,-3.874754533,0.193533389,-0.501847358
Marion Island,PB1,PB1_1A,17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,-1.194366664,-1.125094941,-0.16324813,-1.152663417,-0.340392046,-6.661038961,-5.285191489,-5.943050073,-0.144511056,-0.295226627,-0.434734477,0.111699325,-0.919300683,0.147154705,-8.779675463,-7.99776567,-7.48406209,-7.93267018,-2.317790715,-6.871898873,-7.15042702,-6.897621797,-7.765475261,-6.759574958,-6.181301474,-6.069462414,-5.456562852,0.004268201,-0.867879449,-0.693719068,0.357125803,-0.603500564,-0.25838212,1.233861101,2.085015503,2.43636451,-0.576446477,-1.393992455,-0.426273856,0.00288344,3.232862992,4.66826204,2.358288755,-0.945433227,3.401058365,-2.901305447,-2.001360891,-1.790369238,-1.38482038,-4.187341951,0.236669971,-2.244354204
Marion Island,PB1,PB1_1A,22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,-0.977222547,-0.760152038,-0.03569928,-0.655893499,-1.228936474,-6.709927074,-5.201751612,-5.838426257,-0.932118919,-0.202995757,-0.29262974,-0.151244935,-0.821855746,0.149119361,-8.469680033,-7.428629555,-7.261759507,-7.788705412,-5.031889523,-6.984183942,-6.759753465,-6.747931578,-11.88715831,-6.57670342,-6.382085773,-5.935931832,-5.69669356,0.003357047,-0.833890967,-0.328871692,0.588664646,-0.371494784,-0.279545067,1.403174709,2.189087163,2.606627222,-0.766217715,-1.100529374,-0.018930254,0.186622353,2.375921976,5.230741293,3.420285953,0.463659605,2.76669878,-1.921061633,-2.302754337,-1.325598491,-1.11650998,-2.841070804,0.477306399,-0.332856063
Marion Island,PB1,PB1_1A,28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,-0.400530679,0.284985023,1.20737244,0.298815396,0.127294812,-5.978023682,-5.202622897,-5.757470951,-0.050094393,-1.030813195,0.454754329,0.095099642,-0.384726549,0.158260431,-8.087972495,-6.628330454,-6.140645065,-7.449622754,-3.410904473,-6.941987575,-7.04037052,-6.543660232,-8.007671417,-7.596171667,-5.665358714,-6.205486824,-5.593432865,0.003722228,0.097094463,1.211373669,1.622233373,0.973621338,0.746931365,2.562692721,3.136989323,3.502132134,0.380874789,-0.054778824,1.184131948,1.130144546,4.441360512,5.496023242,4.713298846,0.647670687,6.626117297,-0.920799903,-0.661704998,-1.630670793,-0.387738568,-2.803108484,0.810291589,-0.019873813
Marion Island,PB1,PB1_1A,32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,-0.094814011,1.189370749,1.917110265,1.131732891,1.022872725,-4.870974009,-4.926143514,-5.244221872,0.961774148,0.610080409,1.113491934,1.183873096,0.911091887,0.188784788,-7.838616649,-5.36637225,-4.259579081,-6.631648948,-1.837457432,-5.85893881,-6.270928217,-6.53897836,-6.352461962,-6.379456799,-3.939368149,-5.388074911,-4.788533926,0.008324653,0.410036569,1.924971974,2.000759887,1.44933468,1.173645021,2.943281724,3.441745435,3.82356931,0.926252479,0.24236198,1.762897571,1.537494698,3.899774207,6.313615162,5.205523199,0.982492933,3.041966708,-3.782151991,-1.897393929,-1.124091187,0.328868279,-1.959521449,1.062254664,0.219031004
Marion Island,PB1,PB1_1B,39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,-0.050244917,0.980503127,1.653886075,1.020320207,1.044109687,-5.033405427,-4.984558567,-5.417929624,1.004022326,0.068189811,0.976358088,0.873982687,0.711884901,0.183735067,-7.761691122,-5.26410591,-4.61101433,-6.598850265,-2.141911939,-6.320098067,-6.919297636,-6.774933013,-6.382727978,-6.464253492,-5.219729501,-5.888633989,-4.742750335,0.008714645,0.383244884,1.842633595,1.899671714,1.437225443,1.171269668,3.101549115,3.721914577,3.789679121,0.800979683,0.244585393,1.562991752,1.450148226,3.314946924,5.849522184,5.252686312,2.13830178,4.263110027,-1.098155962,-0.451473193,-0.675729122,-1.3908758,-2.602581112,1.332261448,-0.540510092
Marion Island,PB1,PB1_1B,41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,1.531303442,2.560289295,2.52499046,2.233866253,2.075796278,-4.192715694,-4.553254625,-5.075513073,1.45397389,1.116611601,1.486548183,2.183148893,2.904653037,0.247630758,-5.824830735,-3.228541714,-3.288359326,-5.30040795,-0.543915124,-5.053364575,-6.430698457,-5.910122008,-6.082757806,-5.922103423,-3.84112312,-5.193161272,-3.958130454,0.019098787,0.975077014,2.623626409,2.16022042,2.142875618,1.691136254,3.559342294,3.857424824,3.918315313,1.111931784,0.829412108,2.225928345,1.699509401,4.690958302,6.393486637,4.399305159,1.985342849,7.023236775,-0.783463628,-0.548894504,-2.033928521,-0.655224328,-1.756050608,1.602141141,1.105616378
Marion Island,PB1,PB1_1B,42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,1.670599761,2.700428749,2.601177471,2.2572827,2.062972014,-4.409046978,-4.550976267,-4.8405174,1.62601015,0.923544265,1.449322844,2.11666169,2.750309925,0.242483117,-6.153106685,-3.472703222,-3.724660302,-5.202474783,-0.722978326,-5.716249972,-6.423972643,-6.032839194,-6.242569912,-5.825582041,-4.011337447,-4.981856165,-3.851500036,0.02124784,0.670830988,2.395341085,2.109687847,1.963660313,1.581475902,3.476544117,4.283757844,3.94592929,1.020225363,0.525537108,1.980028709,1.65146804,4.405856918,5.63431478,4.450840418,2.214595832,6.947038158,-0.070835775,0.838608575,-0.798502963,-0.845924581,-3.008478584,1.181382383,0.923711481
Marion Island,PB1,PB1_1B,44,53.3,54.5,53.9,1980.2,16945.46154,76043.46154,1.376923077,2.022966439,3.083596853,2.728139773,2.522784884,2.229818754,-4.287968365,-4.271809571,-4.722770751,1.884001163,0.924923212,1.496348354,1.98774596,2.9920183,0.250592846,-5.612097586,-2.834083824,-3.23750956,-4.842064218,-0.464851362,-5.199066779,-6.470513119,-5.823170247,-5.816335125,-5.5416223,-3.754783216,-5.067491083,-3.673926292,0.025376638,0.666682324,2.361600257,2.062806604,1.87751257,1.520557322,3.791183704,4.450473484,4.014443649,1.038605285,0.572692364,1.971052807,1.615554137,4.057274797,5.992159691,4.372795027,1.994043705,6.604431446,-0.254370694,0.882040183,-1.101552161,-2.070533814,-1.637740689,1.784492711,0.82119564
Marion Island,PB1,PB1_1B,45,54.7,55.8,55.2,2030.05,16674,77864.16667,1.378333333,2.078828722,3.156887612,2.853923526,2.573524188,2.32778785,-4.067803279,-4.416451468,-4.944035103,1.817526391,1.07530862,1.637881128,2.390998316,3.52655018,0.26950347,-5.662748599,-3.368061857,-3.449779691,-5.072302103,-0.769574937,-5.164906156,-6.085687758,-6.0905859,-6.334633396,-5.380194456,-4.205951681,-5.346044396,-4.452150603,0.011653478,0.649672267,2.404237953,2.077482156,1.862580663,1.528736892,3.836610191,4.704185635,3.994657638,1.064861817,0.537807583,2.052552333,1.62079519,4.426100965,6.959562645,5.56579878,1.181673043,5.833336617,-0.249766201,0.562749465,-0.82123358,-0.133712672,-1.95345148,1.239078465,0.134823637
Marion Island,PB1,PB1_1B,46,56,57.7,56.8,2091.11,15703.22222,77928,1.403888889,2.567065443,3.633040905,2.947989101,2.991042988,2.4917396,-4.136618548,-4.441435381,-4.553255005,1.935958813,1.450238469,1.708192417,2.679343025,4.176234324,0.294419522,-5.161680302,-2.573302011,-3.208184284,-4.690005024,-0.299571152,-5.069467249,-5.950233548,-5.558791878,-5.328858845,-5.709048818,-3.611870488,-5.004730561,-3.486153621,0.030618416,0.827042419,2.605998774,2.115767588,2.055461595,1.62425753,3.599513423,4.134153031,4.134983251,1.05639261,0.740494312,2.182409496,1.673019,3.633190018,5.929684448,4.479226049,1.27385441,5.902141044,-0.02357829,-1.050835649,-0.841250616,-0.384824219,-3.289493292,0.58438241,0.645539479
Marion Island,PB1,PB1_1B,52,64.3,65.4,64.9,2400.08,15811.5,71909.25,1.430833333,1.850785684,3.246495772,2.920050942,2.432764948,2.235224899,-4.207426881,-4.692309498,-4.697834639,1.936899664,1.018819909,1.747451919,2.731309314,3.491953961,0.26823745,-6.531051165,-3.717311892,-3.359373655,-5.789474686,-1.07282095,-5.034208471,-6.155254402,-5.965019714,-6.017882858,-6.100100198,-4.206987128,-5.281600672,-4.492160837,0.011196424,0.589069872,2.442818766,2.17631903,1.701303374,1.42168764,3.162611814,3.622939645,3.871671761,1.045500868,0.397206899,2.348429612,1.663664701,4.070942876,6.231035329,5.86843641,2.348614475,6.19601933,-0.960132223,-1.076541219,-0.629138409,-0.352400191,-2.570615046,1.579549589,1.242944204
Marion Island,PB1,PB1_1B,54,66.9,68.1,67.5,2499.09,17487.38462,67951.38462,1.383846154,1.188318476,2.404446087,2.582383622,1.934118048,1.817785795,-4.434608422,-4.840731646,-4.982264333,1.381789353,0.622567877,1.45709097,2.096654625,2.205556326,0.22515501,-6.775615354,-3.993541731,-3.921433142,-5.862328249,-1.381081929,-5.478122013,-6.582192333,-6.027712021,-6.138915454,-6.098541646,-4.007611204,-5.671665975,-4.269478182,0.013989081,0.514828734,2.287555171,2.187810426,1.620710647,1.328021062,3.066853972,3.78436684,3.805704286,0.906436689,0.384893799,2.177400132,1.751777452,3.553828546,6.440608551,4.914417032,1.654596731,6.423873292,-1.389896208,-0.520698753,-1.492613078,-0.389028157,-2.82418608,1.497615106,0.244722707
Marion Island,PB1,PB1_1B,57,70.8,72,71.4,2647.86,15893.23077,68179,1.410769231,1.753691828,2.899501041,2.773955424,2.448368873,2.100966831,-4.120410281,-4.74654909,-4.911025598,1.66844389,1.237425593,1.656707451,2.534443177,3.377349015,0.264085902,-5.822110371,-3.267860523,-3.537410447,-5.526361406,-1.203168911,-5.488566907,-6.425443334,-6.280426371,-5.688901645,-5.642125163,-4.009779836,-5.027710397,-4.161327027,0.01558686,0.648287187,2.275614648,2.249536753,1.745436361,1.460117439,3.132838841,3.455299274,3.794855103,1.095838378,0.442110294,2.266529579,1.773549545,4.27870691,6.019416806,3.947405644,2.262424459,6.964902486,-1.695474897,-0.295455584,-2.1196484,0.428411832,-1.782186588,1.300710995,1.456221294
Marion Island,PB1,PB1_1B,62,77.7,78.9,78.3,2906.71,18248.84615,66842.23077,1.417692308,0.887365678,1.98309587,2.422455724,1.677783112,1.669436094,-4.341192608,-4.921057102,-5.088561106,1.392739968,0.540747557,1.312610459,1.644801972,1.713873703,0.210580766,-6.577472874,-3.970582689,-3.442153104,-6.029188429,-1.24441223,-5.874820293,-6.773981666,-5.928197209,-6.350039581,-6.050497187,-4.28256168,-5.453915827,-4.471076714,0.011434997,0.536431029,1.970042544,2.190178117,1.54266254,1.382688828,3.185195624,3.621460685,3.676611401,1.009862137,0.327451854,2.072348292,1.729776564,3.835710115,5.754671728,6.001069691,1.750111099,7.32712915,-0.895246033,-0.507475322,-0.97985208,0.279411587,-1.789114323,1.808872394,1.060660021
Marion Island,PB1,PB1_1B,64,80.4,81.5,81,3009.64,19450.58333,64025.41667,1.3575,0.228433398,1.421472576,2.226180786,1.200390006,1.279857469,-5.069813806,-5.034309991,-5.430687833,1.02986937,-0.005722756,1.073359004,1.514405377,0.791606266,0.185739516,-7.246539787,-4.949343883,-4.16511082,-6.777327197,-2.093527468,-6.030963251,-7.038455255,-6.459109999,-6.519348846,-6.41307733,-4.718052811,-5.602490946,-5.072545592,0.006266448,0.186913218,1.677014761,2.096938219,1.313573616,1.200297543,2.886196718,3.441806443,3.783885467,0.881426105,0.00896355,1.766296902,1.685307934,4.272517529,6.147391628,5.285797021,2.320702251,7.10041693,-2.412120645,-0.44552395,-0.442848283,0.516567123,-2.55539215,1.939798569,1.726561904
Marion Island,PB1,PB1_1B,65,81.7,82.8,82.3,3058.43,18342.75,67634.66667,1.411666667,0.810907275,1.941359682,2.400540961,1.618818643,1.656633447,-4.476792978,-5.105178363,-5.462303725,1.295142423,0.105510044,1.338365828,1.923849737,1.695146418,0.21004471,-6.834168443,-4.606944659,-4.10165526,-6.427913949,-1.399463819,-5.613985007,-6.55354487,-6.261757884,-6.192633811,-6.290718382,-4.666699054,-5.245082428,-4.652696165,0.009535857,0.363630702,1.854993556,2.112365632,1.432626977,1.208019913,2.93705143,3.416745134,3.695765735,0.938540841,0.148537227,1.93681214,1.673572771,3.324856768,5.857807961,5.840364212,1.351278401,6.298933097,-1.658168425,-0.134113022,-1.183841296,-0.37189185,-1.483001342,2.216911146,0.961336391
Marion Island,PB1,PB1_1B,66,83,84.1,83.6,3107.49,18904.33333,63114.5,1.319166667,0.649712863,1.636495781,2.137352175,1.222487299,1.310558316,-5.15815985,-5.040523376,-5.343810043,1.201729893,0.031844632,1.135068842,1.392517838,0.928175917,0.18922426,-7.245628096,-4.688062567,-4.162409036,-6.61311522,-1.984168933,-6.270830891,-6.821893229,-6.389163292,-6.827157341,-6.41761697,-4.986993282,-5.785574912,-4.796567644,0.008258043,0.291809545,1.749873566,2.036669534,1.361138939,1.213971474,2.893849318,3.383026691,3.718730299,0.820151054,0.155695983,1.822866004,1.647074394,4.20400027,6.287801317,5.300123839,2.229435973,5.636097322,-1.367731164,-1.57881844,-0.687589028,0.508336233,-2.736414553,1.641187523,1.819670212
Marion Island,PB1,PB1_1B,67,84.3,85.4,84.9,3155.81,17636.09091,64678.36364,1.339090909,0.94173957,2.033133333,2.392868007,1.643448999,1.616727543,-4.915216484,-4.933203947,-5.286637839,1.213713478,0.740361084,1.319167369,1.984848664,1.641252151,0.208509625,-6.766369438,-4.054948787,-3.751171157,-6.333006573,-1.189410064,-5.601347284,-6.642089547,-6.258331694,-6.120434928,-6.1042884,-4.285884074,-5.346816883,-4.68206095,0.00925991,0.465790782,2.644094408,2.128222702,1.827841044,1.448933931,3.290101076,4.117305605,3.600079622,0.862934358,0.335270331,1.881035459,1.662007488,4.427215402,6.855513078,5.267436913,2.700867477,6.081379787,-0.68913068,0.815048171,-0.626654129,-0.193788022,-1.844627711,1.120950569,-0.467307536
Marion Island,PB1,PB1_1B,68,85.6,86.6,86.1,3200.37,18191.66667,64933,1.381666667,0.625848707,2.019393786,2.555937991,1.583606224,1.556302082,-4.52443664,-4.850469882,-5.060082189,1.676025022,0.416501104,1.358493649,1.940754706,1.617472227,0.207835867,-7.687484838,-5.155478944,-4.14861179,-7.052199717,-2.749937091,-5.988281618,-6.653573632,-6.030933707,-5.887886098,-5.826911588,-4.299642842,-5.304982529,-5.299186344,0.004995657,0.165343092,1.787085646,2.13345871,1.308038572,1.133392802,2.724325746,3.383016595,3.66548259,0.761086685,-0.042276423,1.820493149,1.734578745,3.339645131,5.822540906,4.84886839,1.813214124,6.216239355,-2.055197826,-0.236336797,-1.175409928,-1.802692692,-2.53796427,1.070386017,1.221018544
Marion Island,PB1,PB1_1C,77,89.2,90.3,89.7,3335.04,17434.41667,64597.41667,1.366666667,0.935589672,2.203741195,2.693430911,1.542547007,1.609060225,-4.638464336,-4.856429816,-5.036398278,1.801071173,0.698420587,1.45532611,2.53051314,1.969799515,0.218045056,-7.368323561,-4.666147376,-3.880889182,-6.819890017,-2.691784896,-5.563414542,-6.855495901,-6.23257046,-6.793002608,-6.201270935,-4.952081096,-5.768053192,-5.194189991,0.005548709,0.040804592,1.72192072,2.27078142,1.115845251,1.08252221,2.529698177,3.357207081,3.83721166,1.093994278,-0.208475533,2.016421362,1.894896746,0.192826483,4.690396264,5.79218534,1.441186223,5.926676143,-1.580775769,-0.288612884,-0.778008863,-0.712738524,-3.532738881,1.581664921,0.064275124
Marion Island,PB1,PB1_1C,79,91.8,92.9,92.4,3436.21,17075.33333,66607.58333,1.385833333,0.774304229,2.296294555,2.773320542,1.738511681,1.771658725,-4.394157031,-4.836645349,-5.009805788,1.837571105,0.427449544,1.521283184,2.838580047,2.281081847,0.227481383,-7.240104228,-4.926415247,-4.266665231,-6.650992056,-2.255373717,-6.026511168,-7.124125571,-6.581827007,-5.854600713,-6.204474121,-5.190661527,-5.56785387,-4.964764817,0.006979592,0.00385254,1.715997441,2.355016907,1.060704886,1.076111482,2.514771692,3.22093424,3.857936692,1.260443723,-0.299514784,2.097519104,1.982601655,3.287177486,5.178901946,5.550522144,1.899846281,6.120243167,-1.626664476,-0.163406024,-1.523762283,0.453756141,-3.484408125,1.279774286,1.183891381
Marion Island,PB1,PB1_1C,81,94.5,95.6,95.1,3538.8,17447,69952.9,1.418,1.176339739,2.566661416,2.878158756,1.895126564,1.854921145,-4.603119291,-4.791395673,-4.832551956,2.005577359,0.806756238,1.613482407,3.013558616,2.529499458,0.235304158,-6.623387944,-3.80790374,-3.034022975,-6.195382598,-1.119052439,-5.591277879,-6.503336718,-6.00824292,-5.902925238,-5.835839868,-4.360267726,-5.012655383,-4.6250049,0.009803607,0.080970388,1.850063844,2.394869646,1.105224099,1.074790283,2.600058365,3.432967488,3.83496962,1.346053566,-0.264353388,2.286665204,2.023945547,1.490310915,5.76842861,5.375441345,-0.252407941,6.102112097,-1.918934126,-0.124883703,-0.740641764,0.255790816,-2.495936957,1.395241168,1.533051416
Marion Island,PB1,PB1_1C,84,98.5,99.6,99.1,3690.04,17307.42857,67550.85714,1.354285714,1.171946662,2.437367389,2.859423267,1.610341104,1.735029719,-4.672624634,-4.887469969,-5.021738305,2.077175105,-0.872851064,1.57306032,3.359645481,2.37804975,0.230503511,-7.816412719,-4.512935549,-3.555996597,-6.605914417,-1.9824444,-5.429000477,-6.7712796,-6.344091694,-6.117652455,-7.210587538,-4.600255582,-5.281832984,-4.653531887,0.009527891,0.057568179,1.683707853,2.292908615,1.05390034,1.051974985,2.518530866,3.317038561,3.78994495,1.391682381,-0.250770054,2.164939797,2.042456332,3.02988968,5.831710961,5.191106506,1.404815957,5.126348542,-1.757335573,-1.114178317,-0.866518531,0.257429873,-3.314416024,0.486706412,1.822417015
