Site,depth,SH20_age,Ca,Fe,Mn,Sr,Ti,Zr,OLS_Ti_Pred_ppm,OLS_Ti_L95_ppm,OLS_Ti_U95_ppm,OLS_Ti_L95_log_pc,OLS_Ti_U95_log_pc,OLS_Ti_L95_pc_ppm,OLS_Ti_U95_pc_ppm,OLS_Ti_L95_lognorm_ppm,OLS_Ti_U95_lognorm_ppm,OLS_Ti_L95_lognorm_pc,OLS_Ti_U95_lognorm_pc,OLS_Ti_L95_boot_ppm,OLS_Ti_U95_boot_ppm,OLS_Ti_boot_nsuccess,WLS_Ti_Pred_ppm,WLS_Ti_L95_ppm,WLS_Ti_U95_ppm,WLS_Ti_L95_log_pc,WLS_Ti_U95_log_pc,WLS_Ti_L95_pc_ppm,WLS_Ti_U95_pc_ppm,WLS_Ti_L95_lognorm_ppm,WLS_Ti_U95_lognorm_ppm,WLS_Ti_L95_lognorm_pc,WLS_Ti_U95_lognorm_pc,WLS_Ti_L95_boot_ppm,WLS_Ti_U95_boot_ppm,WLS_Ti_boot_nsuccess,OLS_weighted_Ti_Pred_ppm,OLS_weighted_Ti_L95_ppm,OLS_weighted_Ti_U95_ppm,OLS_weighted_Ti_L95_log_pc,OLS_weighted_Ti_U95_log_pc,OLS_weighted_Ti_L95_pc_ppm,OLS_weighted_Ti_U95_pc_ppm,OLS_weighted_Ti_L95_lognorm_ppm,OLS_weighted_Ti_U95_lognorm_ppm,OLS_weighted_Ti_L95_lognorm_pc,OLS_weighted_Ti_U95_lognorm_pc,OLS_weighted_Ti_L95_boot_ppm,OLS_weighted_Ti_U95_boot_ppm,OLS_weighted_Ti_boot_nsuccess,WLS_weighted_Ti_Pred_ppm,WLS_weighted_Ti_L95_ppm,WLS_weighted_Ti_U95_ppm,WLS_weighted_Ti_L95_log_pc,WLS_weighted_Ti_U95_log_pc,WLS_weighted_Ti_L95_pc_ppm,WLS_weighted_Ti_U95_pc_ppm,WLS_weighted_Ti_L95_lognorm_ppm,WLS_weighted_Ti_U95_lognorm_ppm,WLS_weighted_Ti_L95_lognorm_pc,WLS_weighted_Ti_U95_lognorm_pc,WLS_weighted_Ti_L95_boot_ppm,WLS_weighted_Ti_U95_boot_ppm,WLS_weighted_Ti_boot_nsuccess,Bayes_Ti_Pred_ppm,Bayes_Ti_L95_ppm,Bayes_Ti_U95_ppm,Bayes_Ti_L95_log_pc,Bayes_Ti_U95_log_pc,Bayes_Ti_L95_pc_ppm,Bayes_Ti_U95_pc_ppm,Bayes_Ti_L95_lognorm_ppm,Bayes_Ti_U95_lognorm_ppm,Bayes_Ti_L95_lognorm_pc,Bayes_Ti_U95_lognorm_pc,Bayes_Ti_L95_boot_ppm,Bayes_Ti_U95_boot_ppm,Bayes_Ti_boot_nsuccess,RF_Ti_Pred_ppm,RF_Ti_L95_ppm,RF_Ti_U95_ppm,RF_Ti_L95_log_pc,RF_Ti_U95_log_pc,RF_Ti_L95_pc_ppm,RF_Ti_U95_pc_ppm,RF_Ti_L95_lognorm_ppm,RF_Ti_U95_lognorm_ppm,RF_Ti_L95_lognorm_pc,RF_Ti_U95_lognorm_pc,RF_Ti_L95_boot_ppm,RF_Ti_U95_boot_ppm,RF_Ti_boot_nsuccess,PLS_LOO_Ti_Pred_ppm,PLS_LOO_Ti_L95_ppm,PLS_LOO_Ti_U95_ppm,PLS_LOO_Ti_L95_log_pc,PLS_LOO_Ti_U95_log_pc,PLS_LOO_Ti_L95_pc_ppm,PLS_LOO_Ti_U95_pc_ppm,PLS_LOO_Ti_L95_lognorm_ppm,PLS_LOO_Ti_U95_lognorm_ppm,PLS_LOO_Ti_L95_lognorm_pc,PLS_LOO_Ti_U95_lognorm_pc,PLS_LOO_Ti_L95_boot_ppm,PLS_LOO_Ti_U95_boot_ppm,PLS_LOO_Ti_boot_nsuccess,PLS_kfold_Ti_Pred_ppm,PLS_kfold_Ti_L95_ppm,PLS_kfold_Ti_U95_ppm,PLS_kfold_Ti_L95_log_pc,PLS_kfold_Ti_U95_log_pc,PLS_kfold_Ti_L95_pc_ppm,PLS_kfold_Ti_U95_pc_ppm,PLS_kfold_Ti_L95_lognorm_ppm,PLS_kfold_Ti_U95_lognorm_ppm,PLS_kfold_Ti_L95_lognorm_pc,PLS_kfold_Ti_U95_lognorm_pc,PLS_kfold_Ti_L95_boot_ppm,PLS_kfold_Ti_U95_boot_ppm,PLS_kfold_Ti_boot_nsuccess
BI10,1.1,-55.88,-7.211655129,-1.928959144,-8.415627934,-6.721032213,-9.003414599,-3.990116187,131.454788,36.60457365,472.0820261,26.20574092,26.20574092,97.00608684,165.9034892,37.52623701,460.4874527,71.45312272,250.301012,103.2631101,167.8531303,2000,144.5674267,12.25970937,1704.750107,49.60904287,49.60904287,72.84891,216.2859433,41.17433506,507.5914601,71.51894032,251.1105315,103.2631101,167.8531303,2000,103.4396427,26.72008115,400.4388919,29.17819173,29.17819173,73.25782545,133.62146,28.76725556,371.942317,72.18933206,259.5742476,103.2631101,167.8531303,2000,142.591301,12.65897282,1606.155524,48.82308001,48.82308001,72.97383604,212.208766,40.63612489,500.3498533,71.50168026,250.8978807,103.2631101,167.8531303,2000,217.619376,66.39926606,713.2336791,22.05307866,22.05307866,169.6276039,265.6111482,66.39926606,713.2336791,69.48834829,227.7436468,162.1995591,293.2002975,2000,220.4951209,64.12758694,758.1463868,22.88786883,22.88786883,170.0284868,270.9617549,64.12758694,758.1463868,70.91655059,243.8381692,160.7659047,750.6086127,500,192.3064095,58.44370574,632.7756711,22.64699769,22.64699769,148.7547814,235.8580376,58.44370574,632.7756711,69.60907028,229.045544,142.6072432,267.832975,2000,192.3064095,58.44370574,632.7756711,22.64699769,22.64699769,148.7547814,235.8580376,58.44370574,632.7756711,69.60907028,229.045544,142.6072432,267.832975,2000
BI10,1.2,-54.87,-7.339287914,-1.991631084,-7.601652178,NA,NA,-3.750441312,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,1.3,-53.86,-6.723206243,-1.816235373,-6.930845608,NA,NA,-3.979681654,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,1.4,-52.85,-6.514865936,-1.818941387,-7.27947208,NA,-7.243104436,-3.935433113,455.5218898,128.0275691,1620.746168,20.73364054,20.73364054,361.0756186,549.968161,130.0372749,1595.69779,71.45312272,250.301012,392.1264912,533.5377061,2000,479.187021,40.73458089,5636.9845,39.938063,39.938063,287.8090066,670.5650353,136.4775414,1682.476096,71.51894032,251.1105315,392.1264912,533.5377061,2000,381.4274416,99.66231112,1459.798509,22.57992895,22.57992895,295.3013963,467.5534869,106.0775192,1371.514853,72.18933206,259.5742476,392.1264912,533.5377061,2000,475.5110862,42.32317662,5342.481616,39.24241121,39.24241121,288.9090704,662.113102,135.5126697,1668.558324,71.50168026,250.8978807,392.1264912,533.5377061,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,1.5,-51.84,-6.57144303,-1.582867454,-7.939718885,-6.248042875,-8.969338302,-3.838256855,134.6556631,37.50492153,483.4604862,26.07223098,26.07223098,99.54792757,169.7633986,38.43998689,471.7001504,71.45312272,250.301012,105.9595648,171.6255115,2000,147.9602602,12.54813871,1744.660233,49.37760993,49.37760993,74.90102007,221.0195003,42.14065001,519.504056,71.51894032,251.1105315,105.9595648,171.6255115,2000,106.0859186,27.41213491,410.556207,29.01353318,29.01353318,75.30664544,136.8651918,29.50320257,381.4576437,72.18933206,259.5742476,105.9595648,171.6255115,2000,145.9548859,12.95836725,1643.943894,48.59344317,48.59344317,75.03038137,216.8793904,41.59469006,512.1526013,71.50168026,250.8978807,105.9595648,171.6255115,2000,202.207491,61.69684538,662.7222051,22.35817932,22.35817932,156.9975776,247.4174044,61.69684538,662.7222051,69.48834829,227.7436468,144.2329394,292.3768124,2000,515.8530546,150.0278622,1773.699699,19.77323293,19.77323293,413.8522285,617.8538807,150.0278622,1773.699699,70.91655059,243.8381692,307.8474947,1153.427755,500,176.3126778,53.58306198,580.1490096,23.02719155,23.02719155,135.7128197,216.9125358,53.58306198,580.1490096,69.60907028,229.045544,126.2079369,265.3772276,2000,176.3126778,53.58306198,580.1490096,23.02719155,23.02719155,135.7128197,216.9125358,53.58306198,580.1490096,69.60907028,229.045544,126.2079369,265.3772276,2000
BI10,1.6,-50.83,-6.932447892,-1.871186192,NA,NA,NA,-4.174772453,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,1.7,-49.82,-7.114744042,-1.980601386,-7.690108186,NA,-7.807891222,-3.862675249,305.7304149,85.73236864,1090.266,22.21805161,22.21805161,237.8030735,373.6577563,87.27648635,1070.976737,71.45312272,250.301012,256.0816764,367.6994503,2000,326.2317211,27.71381259,3840.219945,42.60269565,42.60269565,187.2482139,465.2152283,92.91425117,1145.43393,71.51894032,251.1105315,256.0816764,367.6994503,2000,250.9464486,65.39535778,962.9753884,24.33900421,24.33900421,189.8685819,312.0243153,69.78988353,902.3388044,72.18933206,259.5742476,256.0816764,367.6994503,2000,323.1000285,28.73766909,3632.640772,41.87900861,41.87900861,187.7889398,458.4111173,92.07807921,1133.751152,71.50168026,250.8978807,256.0816764,367.6994503,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,1.8,-48.81,-6.793338729,-2.120085176,NA,NA,-7.48648591,-3.819433859,383.6060826,107.7183454,1366.096239,21.34753317,21.34753317,301.7156469,465.4965183,109.5075576,1343.775989,71.45312272,250.301012,326.1208227,454.079122,2000,406.0219066,34.5055626,4777.600371,41.04428025,41.04428025,239.3731374,572.6706759,115.6393415,1425.585674,71.51894032,251.1105315,326.1208227,454.079122,2000,318.4609806,83.12463169,1220.064307,23.30457013,23.30457013,244.2450181,392.6769432,88.56612585,1145.103675,72.18933206,259.5742476,326.1208227,454.079122,2000,402.5696442,35.82071653,4524.262329,40.33669407,40.33669407,240.1863584,564.95293,114.7255844,1412.60835,71.50168026,250.8978807,326.1208227,454.079122,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,1.9,-47.8,-6.96999386,-2.134999783,-7.747698429,NA,NA,-3.85467837,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2,-46.79,-6.582251756,-1.91572994,-7.645145962,NA,-8.5101434,-3.82109173,186.2170543,52.0226128,666.5715052,24.39746899,24.39746899,140.7848063,231.6493024,53.15915398,652.3202258,71.45312272,250.301012,150.304676,231.6817176,2000,202.2580292,17.16540178,2383.183971,46.45687657,46.45687657,108.2952662,296.2207922,57.60523001,710.1492414,71.51894032,251.1105315,150.304676,231.6817176,2000,149.1055233,38.676164,574.8361469,26.96351638,26.96351638,108.9014311,189.3096155,41.46724198,536.1450636,72.18933206,259.5742476,150.304676,231.6817176,2000,199.8325234,17.75550416,2249.051171,45.69690191,45.69690191,108.5152512,291.1497956,56.94891147,701.2080895,71.50168026,250.8978807,150.304676,231.6817176,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.1,-45.78,-6.681420366,-1.951433118,-8.82148653,-5.33513134,-7.905195798,-4.033994787,285.4327887,80.0037647,1018.350538,22.49613391,22.49613391,221.2214463,349.6441311,81.48214791,999.8739473,71.45312272,250.301012,237.8654544,345.1914325,2000,305.3220365,25.93426779,3594.531634,43.09812443,43.09812443,173.7339653,436.9101077,86.95895142,1072.017825,71.51894032,251.1105315,237.8654544,345.1914325,2000,233.4824431,60.81058029,896.4566849,24.67113007,24.67113007,175.8796858,291.0852003,64.93302694,839.5427379,72.18933206,259.5742476,237.8654544,345.1914325,2000,302.289745,26.88317814,3399.117821,42.36949217,42.36949217,174.2111151,430.3683748,86.14749807,1060.728309,71.50168026,250.8978807,237.8654544,345.1914325,2000,567.1334362,173.0417788,1858.743806,18.72161248,18.72161248,460.956912,673.3099603,173.0417788,1858.743806,69.48834829,227.7436468,400.8960096,811.2348944,2000,322.9436787,93.92316142,1110.403632,21.37612528,21.37612528,253.9108333,391.976524,93.92316142,1110.403632,70.91655059,243.8381692,233.1546064,935.0232598,500,490.6430051,149.1109708,1614.438945,19.22337685,19.22337685,396.3248512,584.961159,149.1109708,1614.438945,69.60907028,229.045544,346.2508762,712.8329507,2000,490.6430051,149.1109708,1614.438945,19.22337685,19.22337685,396.3248512,584.961159,149.1109708,1614.438945,69.60907028,229.045544,346.2508762,712.8329507,2000
BI10,2.2,-44.77,-6.65828256,-2.00304098,-7.143790376,NA,NA,-3.945117259,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.3,-43.76,-7.163753167,-2.048757858,-7.074141008,NA,-8.14458242,-4.183769251,241.0487951,67.48135594,861.0455557,23.21145258,23.21145258,185.0978683,296.9997219,68.81190373,844.3963686,71.45312272,250.301012,198.352087,294.8350006,2000,259.4081675,22.02724906,3054.970559,44.36746642,44.36746642,144.3153359,374.5009991,73.88219499,910.8093955,71.51894032,251.1105315,198.352087,294.8350006,2000,195.5170559,50.84685513,751.8049845,25.52917558,25.52917558,145.6031634,245.4309484,54.37459918,703.0289826,72.18933206,259.5742476,198.352087,294.8350006,2000,256.6202018,22.81395252,2886.563734,43.62654314,43.62654314,144.6656788,368.5747249,73.13244564,900.4748495,71.50168026,250.8978807,198.352087,294.8350006,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.4,-42.75,-6.704169227,-2.019818243,-6.854992117,NA,-7.84360351,-4.050927262,298.1184242,83.58391973,1063.297763,22.31929272,22.31929272,231.5805005,364.656348,85.10350072,1044.311857,71.45312272,250.301012,249.2750529,359.2828839,2000,318.396197,27.04694436,3748.154945,42.78319655,42.78319655,182.1761262,454.6162678,90.68261088,1117.922579,71.51894032,251.1105315,249.2750529,359.2828839,2000,244.3901081,63.67405354,938.0041257,24.45982709,24.45982709,184.6127102,304.167506,67.96652144,878.7638923,72.18933206,259.5742476,249.2750529,359.2828839,2000,315.3009385,28.04264244,3545.125323,42.05769815,42.05769815,182.6926215,447.9092555,89.8554696,1106.384311,71.50168026,250.8978807,249.2750529,359.2828839,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.5,-41.74,-7.558255885,-1.980758394,NA,NA,NA,-3.848015304,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.6,-40.73,-6.985784126,-2.001826319,-7.065826834,NA,NA,-3.991334726,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.7,-39.72,-6.632902834,-2.049906506,-6.847312706,NA,-7.731515123,-3.978919855,322.6684487,90.51349166,1150.26971,22.00465379,22.00465379,251.6663737,393.6705238,92.11176609,1130.310841,71.45312272,250.301012,271.0534394,386.7402838,2000,343.6423918,29.19567045,4044.781011,42.22173563,42.22173563,198.5506096,488.734174,97.87299468,1206.564628,71.51894032,251.1105315,271.0534394,386.7402838,2000,265.5645116,69.2335084,1018.64706,24.0846842,24.0846842,201.6041376,329.5248856,73.85526449,954.9015944,72.18933206,259.5742476,271.0534394,386.7402838,2000,340.4331029,30.28239938,3827.130608,41.50190797,41.50190797,199.1468698,481.7193359,97.01771417,1194.572543,71.50168026,250.8978807,271.0534394,386.7402838,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.8,-38.71,-6.631377493,-1.833559136,-6.397762642,NA,-7.678696487,-3.874258692,334.9279162,93.97432872,1193.695242,21.85951487,21.85951487,261.7142986,408.1415339,95.61146123,1173.25588,71.45312272,250.301012,282.2300133,400.030374,2000,356.2234699,30.26652436,4192.591095,41.9622418,41.9622418,206.7441161,505.7028237,101.456219,1250.738118,71.51894032,251.1105315,282.2300133,400.030374,2000,276.1689126,72.01805699,1059.029797,23.91198665,23.91198665,210.1314391,342.2063861,76.80441924,993.0322895,72.18933206,259.5742476,282.2300133,400.030374,2000,352.9608888,31.39893652,3967.69454,41.24507127,41.24507127,207.3819186,498.5398589,100.5879227,1238.532278,71.50168026,250.8978807,282.2300133,400.030374,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,2.9,-37.7,-6.282101112,-1.843628342,-7.943498763,NA,-7.65581669,-3.834813083,340.3819923,95.51409186,1213.013686,21.7972516,21.7972516,266.188073,414.5759115,97.16842962,1192.361563,71.45312272,250.301012,287.0379943,406.1199857,2000,361.8152996,30.74249319,4258.285437,41.85082325,41.85082325,210.3926181,513.2379811,103.0488314,1270.371621,71.51894032,251.1105315,287.0379943,406.1199857,2000,280.8929573,73.25857038,1077.018744,23.83796909,23.83796909,213.9337809,347.8521336,78.11820762,1010.018738,72.18933206,259.5742476,287.0379943,406.1199857,2000,358.5297555,31.8952752,4030.176405,41.13480067,41.13480067,211.0492552,506.0102557,102.1749561,1258.073313,71.50168026,250.8978807,287.0379943,406.1199857,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,3,-36.69,-6.59862647,-2.056249203,-7.568027027,NA,NA,-3.803660682,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.45312272,250.301012,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.51894032,251.1105315,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18933206,259.5742476,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.50168026,250.8978807,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,3.1,-35.68,-5.341551833,-1.803383468,-5.925499722,NA,-5.655209392,-3.855803791,1397.582611,393.8960969,4958.762399,17.48584432,17.48584432,1153.203491,1641.961731,398.9661928,4895.746029,71.45312272,250.301012,1276.825458,1533.149987,2000,1412.424429,120.2233041,16593.6445,33.96788492,33.96788492,932.6537246,1892.195134,402.2734446,4959.17092,71.51894032,251.1105315,1276.825458,1533.149987,2000,1237.737331,324.1403146,4726.328786,18.81556231,18.81556231,1004.850092,1470.624569,344.223019,4450.584694,72.18933206,259.5742476,1276.825458,1533.149987,2000,1409.275645,125.6009647,15812.44099,33.34405598,33.34405598,939.3659848,1879.185305,401.6198793,4945.11837,71.50168026,250.8978807,1276.825458,1533.149987,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48834829,227.7436468,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.91655059,243.8381692,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.60907028,229.045544,NA,NA,2000
BI10,3.2,-34.67,-6.223645787,-1.864634801,-6.634744713,-6.168987374,-6.44960228,-4.021439879,797.6397987,224.6444103,2832.161493,18.96443263,18.96443263,646.3719365,948.907661,227.7012545,2794.140287,71.45312272,250.301012,712.1293016,902.1658282,2000,822.4385549,69.96636203,9667.576774,36.71273362,36.71273362,520.4988791,1124.378231,234.2392156,2887.668381,71.51894032,251.1105315,712.1293016,902.1658282,2000,686.8736061,179.847956,2623.301155,20.51450793,20.51450793,545.9648657,827.7823466,191.0241378,2469.820601,72.18933206,259.5742476,712.1293016,902.1658282,2000,818.3629481,72.89595366,9187.312618,36.05430898,36.05430898,523.3078422,1113.418054,233.2196896,2871.618241,71.50168026,250.8978807,712.1293016,902.1658282,2000,785.9577322,239.8086858,2575.926534,17.80529205,17.80529205,646.0156626,925.8998017,239.8086858,2575.926534,69.48834829,227.7436468,581.1637653,1016.421741,2000,674.468353,196.1586623,2319.079637,18.95939804,18.95939804,546.5932133,802.3434927,196.1586623,2319.079637,70.91655059,243.8381692,440.1034875,891.3559294,500,829.8248023,252.1914724,2730.501535,17.72039814,17.72039814,682.7765434,976.8730611,252.1914724,2730.501535,69.60907028,229.045544,607.4028984,1059.128384,2000,829.8248023,252.1914724,2730.501535,17.72039814,17.72039814,682.7765434,976.8730611,252.1914724,2730.501535,69.60907028,229.045544,607.4028984,1059.128384,2000
