"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Zr","Ti_convert","Ti_ppm"
"HER42PB",257.2,3051.37,-6.304854976,-5.248802302,-3.346622675,-4.71788992,-3.891921826,6.05561077224368,426.499319866086
"HER42PB",257.3,3052.35,-7.323602206,-5.044364477,-3.263159196,-4.279079769,-3.814355619,8.62364326092914,5561.61193130281
"HER42PB",257.4,3053.34,-7.801161138,-5.38079301,-3.68314074,-4.524016405,-4.047255001,10.0831460980189,23936.1727525918
"HER42PB",257.5,3054.33,-6.484864217,-5.132471408,-3.515304818,-5.003259676,-3.876020666,6.2912346040622,539.819381045503
"HER42PB",257.6,3055.32,-6.60782237,-5.212138268,-3.395002582,-4.637943031,-3.764669684,6.79721709806842,895.352144173898
"HER42PB",257.7,3056.3,-8.098566853,-5.384976472,-3.644219557,-5.255597334,-3.610867252,11.0209872803988,61144.0161099856
"HER42PB",257.8,3057.29,NA,-5.27383286,-3.449760402,-5.14895953,-3.718024389,NA,NA
"HER42PB",257.9,3058.28,-7.446026879,-5.388564244,-3.666790203,-4.822619321,-3.822265825,8.9836923827794,7972.01356394474
"HER42PB",258,3059.27,-7.434591182,-5.242209229,-3.428048823,-4.609080058,-3.772144985,8.95460705739774,7743.48448700907
"HER42PB",258.1,3060.25,NA,-5.474824953,-3.579881248,-4.67290693,-3.776307411,NA,NA
"HER42PB",258.2,3061.24,-8.084639478,-5.064214591,-3.449910489,-4.746500232,-3.631261643,10.9743873900063,58360.0809669467
"HER42PB",258.3,3062.23,-8.474937879,-5.231369441,-3.391981923,-4.431886611,-3.629767024,12.6541943781956,313073.848125096
"HER42PB",258.4,3063.22,-5.839724623,-5.146577442,-3.194892494,-4.431157626,-3.709778386,5.29701842655985,199.740380653842
"HER42PB",258.5,3064.2,-6.786501943,-4.940675253,-3.05565829,-4.441952651,-3.717342201,7.12964395123821,1248.43238496668
"HER42PB",258.6,3065.19,-6.303998286,-5.186246657,-3.235608367,-4.697463134,-3.757047165,6.08436323440515,438.940221634222
"HER42PB",258.7,3066.18,-7.060771387,-4.961986882,-2.980589138,-4.23493815,-3.639975647,7.93951377425933,2805.99582915606
"HER42PB",258.8,3067.17,-6.7029747,-4.998226608,-3.077475019,-4.470159178,-3.658452263,6.98453778159478,1079.80719560665
"HER42PB",258.9,3068.15,-6.793985521,-5.078211959,-3.024313171,-4.08106913,-3.678845516,7.38289706971463,1608.24221516172
"HER42PB",259,3069.14,-6.495530534,-4.932779735,-2.990552832,-4.245162523,-3.702322524,6.53887074788744,691.505253195138
"HER42PB",259.1,3070.13,-6.452342982,-5.016451679,-3.176798505,-4.349863772,-3.674471627,6.48560305547552,655.634228855507
"HER42PB",259.2,3071.12,-7.113247178,-5.158162653,-3.194152462,-4.332626284,-4.03995667,7.96136335401667,2867.98036085548
"HER42PB",259.3,3072.1,-7.084095441,-5.236625365,-3.155338237,-4.191989077,-3.580040674,8.21663288096412,3702.0162437848
"HER42PB",259.4,3073.09,-6.275080265,-5.162481734,-2.99184199,-4.561409232,-3.776187373,6.02523792541189,413.740069589827
"HER42PB",259.5,3074.08,-6.958052244,-5.417607203,-3.29877326,-4.59092863,-3.932221939,7.66150699284681,2124.95731234139
"HER42PB",259.6,3075.07,-7.019244037,-5.217728393,-3.371646242,-4.73147403,-3.685989658,7.79238562137218,2422.0888823925
"HER42PB",259.7,3076.05,-7.841781143,-5.138185292,-3.275351785,-4.436149164,-3.700765061,10.2495976555686,28271.1648859855
"HER42PB",259.8,3077.04,-6.487336819,-5.278114659,-3.144537009,-4.587588712,-3.818647692,6.52266088028222,680.386405580866
"HER42PB",259.9,3078.03,-7.11437598,-5.026902267,-3.304135669,-4.296459301,-3.988747947,7.95163214178326,2840.20678971169
"HER42PB",260,3079.02,NA,-5.21625401,-3.437524041,-4.572868339,-3.522153756,NA,NA
"HER42PB",260.1,3080,-6.404686379,-5.263286815,-2.95965515,-4.663357764,-3.816059903,6.28211256676444,534.917519988164
"HER42PB",260.2,3080.98,-6.973596523,-5.112844182,-3.365772193,-4.246677837,-3.780185037,7.76938937849691,2367.02549031984
"HER42PB",260.3,3081.95,-7.622174595,-5.092011353,-3.386459079,-4.516094264,-3.709041095,9.50313672150586,13401.6983642152
"HER42PB",260.4,3082.93,-6.429693037,-5.188708767,-3.553076654,-4.294460135,-3.706458162,6.58394700984195,723.388925065121
"HER42PB",260.5,3083.91,-6.588095632,-5.160224844,-3.40611869,-4.636809126,-4.109498152,6.54853666854946,698.221696119077
"HER42PB",260.6,3084.89,-6.71459256,-5.046065731,-3.318480551,-4.382026635,-3.859873011,7.00078077875722,1097.48972065231
"HER42PB",260.7,3085.87,NA,-4.993591648,-3.440765103,-4.555086686,-3.942607408,NA,NA
"HER42PB",260.8,3086.85,-7.782520644,-5.006033281,-3.264816484,-4.514854655,-3.706043084,9.95036216105404,20959.8118349402
"HER42PB",260.9,3087.83,-8.921030308,-5.06240808,-3.284100141,-4.630570867,-3.857170253,14.26091462878,1561120.87178932
"HER42PB",261,3088.81,-6.939304944,-4.917408888,-3.42854536,-4.437006552,-3.700626492,7.55245448429066,1905.41380470727
"HER42PB",261.1,3089.79,NA,-5.383259296,-3.480659845,-4.588329421,-3.793799851,NA,NA
"HER42PB",261.2,3090.77,-6.942973912,-5.105277347,-3.590823137,-4.617574141,-3.900896463,7.50444342418907,1816.09418933309
"HER42PB",261.3,3091.75,-6.807834487,-4.968006614,-3.463528175,-4.558937899,-3.806436476,7.15612304615527,1281.93129776185
"HER42PB",261.4,3092.72,-7.924511709,-4.946797941,-3.410517404,-4.419383405,-3.834940426,10.3808134731302,32235.173276018
"HER42PB",261.5,3093.7,-6.501614943,-5.14063839,-3.602944382,-4.905600051,-3.686206224,6.4823209815174,653.485916215879
"HER42PB",261.6,3094.68,-6.96406099,-5.142061636,-3.562863609,-4.688144144,-3.776187114,7.60889020248167,2016.03946013964
"HER42PB",261.7,3095.66,-7.35537073,-5.162428814,-3.53007942,-4.873674356,-3.697743819,8.62901585619367,5591.57263252148
"HER42PB",261.8,3096.64,-7.155471845,-5.223483034,-3.64923658,-4.651922844,-3.94436808,8.08834169432935,3256.28317753915
"HER42PB",261.9,3097.62,-6.885908613,-5.165758676,-3.318783484,-4.669891536,-3.953090165,7.30917881648292,1493.94987832128
"HER42PB",262,3098.6,-7.068447541,-5.143769612,-3.679084617,-5.077355169,-3.593562444,7.82890075065997,2512.16635786488
"HER42PB",262.1,3099.58,-6.56309965,-5.099513614,-3.52027934,-5.482505866,-3.650166856,6.36874403441098,583.324732824293
"HER42PB",262.2,3100.56,-7.944213503,-5.176099061,-3.407016301,-4.849929556,-3.848679173,10.3844283004371,32351.9087227419
"HER42PB",262.3,3101.54,-6.977488617,-4.922652886,-3.614993564,-4.499550637,-4.041860268,7.47401408698956,1761.66398427283
"HER42PB",262.4,3102.52,-6.807040042,-5.266595001,-3.786615156,-4.242090684,-3.78545439,7.49472126346736,1798.52338124851
"HER42PB",262.5,3103.49,-7.363000537,-5.206597954,-3.743471161,-4.3184781,-3.956483994,8.79527088721455,6602.9439871205
"HER42PB",262.6,3104.47,-6.672513842,-4.904364239,-3.346758656,-4.27461857,-3.925242928,6.84238055363836,936.716386232911
"HER42PB",262.7,3105.45,-6.549575444,-5.051363167,-3.60976396,-4.564348191,-4.073479424,6.48090985290458,652.56441387351
"HER42PB",262.8,3106.43,-6.880258739,-5.155751497,-3.490508743,-4.482363466,-4.068801148,7.32974427226423,1524.99173943702
"HER42PB",262.9,3107.41,NA,-5.18864072,-3.516960499,-5.000981751,-3.805792658,NA,NA
"HER42PB",263,3108.39,-7.67662817,-4.946599062,-3.29599139,-4.632105732,-3.832408268,9.47257669975868,12998.3369294812
"HER42PB",263.1,3109.37,-6.729174543,-4.948344144,-3.227410727,-4.699882785,-3.869461225,6.8366128600178,931.329243735645
"HER42PB",263.2,3110.35,-6.780335045,-4.929735076,-3.317444095,-4.243756385,-3.920734946,7.11991441523762,1236.3446166773
"HER42PB",263.3,3111.33,-6.333588485,-4.894371722,-3.296686451,-4.471870427,-4.010916633,5.96133767542351,388.128967719599
"HER42PB",263.4,3112.31,-6.576340602,-4.819121458,-3.177615409,-4.49458692,-3.784267022,6.53915203053825,691.699788984296
"HER42PB",263.5,3113.29,-6.060643448,-4.781649467,-3.177403001,-4.564348191,-3.898925559,5.36053521131583,212.838829721135
"HER42PB",263.6,3114.26,-6.905725442,-4.578447737,-3.017881293,-4.203246286,-3.980475244,7.18593015956987,1320.71714480489
"HER42PB",263.7,3115.24,-6.641102239,-4.991658992,-3.184978714,-4.16131069,-3.827283442,6.89125625056411,983.636335073539
"HER42PB",263.8,3116.22,-6.683621654,-4.734739735,-3.087451598,-3.964521617,-3.788630951,6.94169266138455,1034.51982555379
"HER42PB",263.9,3117.2,-6.729927956,-4.821997055,-3.359638112,-4.741458192,-4.154995154,6.62482846102107,753.574933991994
"HER42PB",264,3118.18,-7.441213746,-5.002827112,-3.321437746,-4.657325468,-3.763762988,8.81859471768938,6758.75998263496
"HER42PB",264.1,3119.16,-6.500887402,-4.748586769,-3.330301866,-4.187645014,-3.812068563,6.46632026179802,643.112880558439
"HER42PB",264.2,3120.14,-5.848759024,-4.710446866,-3.165307982,-3.92307883,-4.08704134,5.09232827855118,162.768391376092
"HER42PB",264.3,3121.12,-6.252358714,-4.726906458,-3.102475761,-4.510431619,-4.065995377,5.63576703439803,280.273814539701
"HER42PB",264.4,3122.1,-6.304528284,-4.636001455,-2.900436545,-4.346272299,-3.847792511,5.84801178232321,346.544688801266
"HER42PB",264.5,3123.08,-7.920705929,-4.86603112,-3.279755005,-4.266343979,-3.799348567,10.3889443101098,32498.3406505996
"HER42PB",264.6,3124.05,-6.545811376,-4.867380592,-3.565374048,-4.679518855,-3.88032079,6.42316314452849,615.948369656733
"HER42PB",264.7,3125.03,-6.578035195,-5.012399905,-3.588572535,-4.624501121,-4.000798994,6.53434872761446,688.385311956635
"HER42PB",264.8,3126.01,-6.315234136,-5.072304089,-3.699940301,-4.837372582,-3.786769512,6.0378170233567,418.977417947635
"HER42PB",264.9,3126.99,-7.031937549,-5.122395044,-3.532907918,-4.616519925,-3.815286419,7.77664323316152,2384.25797462027
"HER42PB",265,3127.97,-6.33839214,-4.879777117,-3.220442233,-4.678804443,-3.838127834,5.95850862648162,387.032483609073
"HER42PB",265.1,3128.95,-7.320603322,-4.888340406,-3.603285933,-4.804148315,-3.713852082,8.41679279214365,4522.37597156931
"HER42PB",265.2,3129.93,-8.234591525,-4.938754659,-3.550610159,-4.840083132,-3.949626603,11.2632421118118,77904.7426926999
"HER42PB",265.3,3130.91,-6.002967285,-5.012872579,-3.390865766,-4.6491082,-3.823632273,5.40536397640449,222.59722587882
"HER42PB",265.4,3131.89,-6.370730048,-4.589441879,-3.219731646,-4.520799946,-3.701983897,6.00907568898773,407.106852966896
"HER42PB",265.5,3132.87,-7.131991566,-5.16255092,-3.640547307,-4.408505557,-3.893313114,8.11852439937652,3356.06487811241
"HER42PB",265.6,3133.85,-8.323338719,-4.979299751,-3.839708617,-4.378525891,-3.754371581,11.9474173846024,154417.829293101
"HER42PB",265.7,3134.82,-6.596135642,-5.109995946,-3.569874164,-4.374760605,-3.795202447,6.83244118298574,927.452131572889
"HER42PB",265.8,3135.8,-6.129524931,-4.980902222,-3.396156922,-4.067868822,-3.748081263,5.90913240310281,368.386405819882
"HER42PB",265.9,3136.78,-6.411654051,-5.163664361,-3.450685769,-4.492283457,-3.724940987,6.42800530467052,618.938122892205
"HER42PB",266,3137.76,-6.919217118,-4.908024677,-3.553838834,-4.362851504,-4.066585688,7.35471961307828,1563.55853256365
"HER42PB",266.1,3138.74,-6.547419797,-4.74927053,-2.902773598,-4.48985033,-4.010979497,6.28521455775345,536.579405559463
"HER42PB",266.2,3139.72,-4.74084157,-4.637090065,-2.771326149,-3.778674116,-3.723702093,3.55638760477508,35.0364029329324
"HER42PB",266.3,3140.7,-5.463523081,-4.79722315,-3.04006921,-3.808769972,-3.886389458,4.61791258774199,101.28239320845
"HER42PB",266.4,3141.68,-5.414360999,-4.575339047,-2.808826361,-3.768418089,-3.808776655,4.44901765282137,85.5428699170763
"HER42PB",266.5,3142.66,-6.409142905,-4.648949901,-3.017596464,-4.321262494,-3.698835366,6.17765346880231,481.859929346745
"HER42PB",266.6,3143.64,-6.38814804,-4.522670995,-3.177833347,-3.966687612,-3.835889208,6.16212650415119,474.435892786009
"HER42PB",266.7,3144.62,-6.124261483,-4.728971559,-3.029938546,-4.147840493,-3.755257109,5.68091898882633,293.218770917054
"HER42PB",266.8,3145.59,-5.681732362,-4.766993221,-2.899500364,-4.07851531,-3.77190279,4.89322675366119,133.383275380455
"HER42PB",266.9,3146.57,-5.930743645,-4.609661433,-2.789993176,-4.047353853,-3.979078085,5.14341721346967,171.300138434368
"HER42PB",267,3147.55,-6.160993658,-4.669655287,-3.063070443,-4.290165665,-3.775837411,5.65768241297328,286.483921159699
"HER42PB",267.1,3148.53,-6.632969285,-4.600533786,-3.127840981,-4.211241537,-3.838928636,6.63332415004496,760.004344753501
"HER42PB",267.2,3149.51,-6.553879648,-4.689360824,-3.183984726,-3.953288599,-3.670872468,6.70165316976039,813.749980663353
"HER42PB",267.3,3150.49,-6.209569786,-4.80422723,-3.454766497,-4.441595222,-3.985639476,5.70715857728524,301.014542424735
"HER42PB",267.4,3151.47,-7.508612714,-4.895872692,-3.649798712,-4.21783915,-3.811810185,9.16006760008067,9509.69991232186
"HER42PB",267.5,3152.45,-6.582226579,-4.793502014,-3.588314142,-5.113096212,-3.881475681,6.29116756353055,539.783192480267
"HER42PB",267.6,3153.43,-7.070801342,-4.954180797,-3.655561603,-4.207735035,-3.816207435,7.97218096597835,2899.17347281735
"HER42PB",267.7,3154.41,-7.061672165,-5.028750639,-3.57624505,-4.329668723,-3.55420559,8.06292425888613,3174.55980901839
"HER42PB",267.8,3155.39,-6.829642878,-5.144105622,-3.280961507,-4.388307476,-3.95752456,7.26793413871756,1433.58580240825
"HER42PB",267.9,3156.36,-7.897965394,-5.402008908,-3.957031045,-4.777069977,-3.8882109,10.4301522911819,33865.5072856811
"HER42PB",268,3157.34,-6.78862895,-5.196735347,-3.994534023,-4.567536891,-3.811547793,7.29540842159,1473.51859482128
"HER42PB",268.1,3158.32,-6.973124047,-5.221638477,-4.09008908,-4.913616721,-3.688066316,7.69817935917433,2204.3310411977
"HER42PB",268.2,3159.3,-6.475457174,-5.061763839,-3.972201386,-4.392055231,-3.878072541,6.54382532388802,694.939870035953
"HER42PB",268.3,3160.28,-6.573355893,-5.089319247,-3.807486121,-4.942715772,-3.687956795,6.62596474433391,754.431695284064
"HER42PB",268.4,3161.26,-6.834334012,-5.317419468,-3.947845754,-4.572086535,-3.827040916,7.45269096556508,1724.49747048488
"HER42PB",268.5,3162.24,-6.663081609,-5.014422984,-3.899281393,-4.452611805,-3.690617963,7.00178372414447,1098.59099507192
"HER42PB",268.6,3163.22,-6.868760882,-4.926341138,-3.804686355,-4.457649557,-3.821918257,7.361612083637,1574.37253851403
"HER42PB",268.7,3164.2,-8.093385889,-5.118707025,-3.788195303,-4.196476521,-3.573410549,11.3343400837915,83645.2636516431
"HER42PB",268.8,3165.18,-7.166191242,-5.144857331,-3.83744894,-5.500312019,-3.737420534,7.8619240482536,2596.51138559755
"HER42PB",268.9,3166.15,-7.350911331,-5.243031854,-3.867307175,-4.819047698,-3.723498199,8.71302837063485,6081.63206471157
"HER42PB",269,3167.13,-6.592870173,-5.179668359,-3.489507235,-4.34253577,-3.80003329,6.86145916350567,954.75920135203
"HER42PB",269.1,3168.11,-6.881912005,-5.257945992,-3.560215472,-4.787341581,-3.674812567,7.47658017532298,1766.19037474539
"HER42PB",269.2,3169.09,-7.77265364,-5.125228061,-3.718314413,-4.65262365,-3.596458052,10.0426595965901,22986.4363395967
"HER42PB",269.3,3170.07,-7.837406363,-5.14616328,-3.839205661,-4.567362251,-3.976676652,10.1186317281172,24800.8133532486
"HER42PB",269.4,3171.05,-7.84119807,-5.243148764,-3.833864884,-4.82996161,-3.782912557,10.1745060571573,26225.9867051501
"HER42PB",269.5,3172.03,-7.18931867,-5.022171548,-3.193567449,-4.677013046,-3.866683611,8.04239929103315,3110.06619972876
"HER42PB",269.6,3173.01,-7.358779942,-5.179493065,-3.518897614,-4.393506876,-3.713852375,8.83396615475491,6863.45442694502
"HER42PB",269.7,3173.99,-7.943934764,-5.158042077,-3.675236815,-4.484917812,-3.599202129,10.6886565494729,43855.5496419926
"HER42PB",269.8,3174.97,-6.400056076,-5.261834649,-3.600375552,-4.769627888,-3.709326736,6.36976701749357,583.921769484765
"HER42PB",269.9,3175.95,-8.271701776,-5.021327285,-3.187196634,-4.805965874,-3.800062983,11.4877323381352,97512.1571699194
"HER42PB",270,3176.92,-6.515070226,-4.937158567,-2.597202267,-4.274727442,-3.862557036,6.43589042638031,623.837817278751
"HER42PB",270.1,3177.9,-6.730646777,-4.69957882,-2.77004527,-4.30486125,-3.936079148,6.77475889020843,875.468253617036
"HER42PB",270.2,3178.87,-6.646282284,-4.746042172,-2.793036649,-3.821684378,-3.858189375,6.84416295691215,938.387481426693
"HER42PB",270.3,3179.84,-6.677003068,-4.731092919,-2.869395398,-4.136910003,-3.963295143,6.73405546465142,840.549180609017
"HER42PB",270.4,3180.82,-6.078981414,-4.976630804,-2.750394999,-4.349017664,-3.969108755,5.49214301444342,242.776924233294
"HER42PB",270.5,3181.79,-6.48626241,-4.760524042,-2.730503427,-4.123837316,-3.657963081,6.46576813160375,642.757896526474
"HER42PB",270.6,3182.76,-6.553729883,-4.779988919,-2.736802795,-4.419986185,-3.730015291,6.46728537316089,643.733855713963
"HER42PB",270.7,3183.73,-7.856267931,-4.863874558,-2.742675005,-4.459524899,-3.715251849,10.0647035363097,23498.7741821415
"HER42PB",270.8,3184.71,-6.64672812,-4.854968651,-2.735905835,-4.248832847,-3.591783987,6.85831133919348,951.75851242428
"HER42PB",270.9,3185.68,-7.074322065,-4.857096821,-2.79891937,-4.668196294,-3.879987349,7.5938227072388,1985.8905002093
"HER42PB",271,3186.65,-6.625570887,-4.978392647,-2.773787962,-4.388550483,-3.966118561,6.62859565287224,756.419149331308
"HER42PB",271.1,3187.62,-6.377860092,-4.915025654,-2.673196771,-4.309847247,-3.702667057,6.2071309748304,496.275380277896
"HER42PB",271.2,3188.6,-6.866399605,-5.095174739,-2.690137921,-4.742241225,-3.88788793,7.14375922106768,1266.17930154416
"HER42PB",271.3,3189.57,-6.74705056,-4.845592173,-2.492363347,-4.41871297,-3.911282936,6.81897284748353,915.044636809059
"HER42PB",271.4,3190.54,-7.482886442,-4.830925708,-2.558271281,-4.536057976,-3.934053062,8.70919024073144,6058.334708562
"HER42PB",271.5,3191.52,-6.142037406,-4.859121399,-2.797998438,-4.459172025,-3.858683675,5.57198063795372,262.954401272469
"HER42PB",271.6,3192.49,-6.639568213,-4.806202742,-2.939962181,-4.120923423,-3.862089505,6.75588010293533,859.095509746306
"HER42PB",271.7,3193.46,-6.947557807,-4.96112646,-2.895772859,-4.139424147,-3.737138692,7.62694534995261,2052.7699392042
"HER42PB",271.8,3194.43,-6.996274777,-4.836790528,-2.954686568,-4.357217448,-3.869270606,7.53541787513654,1873.22697020399
"HER42PB",271.9,3195.41,-6.75870029,-4.803516504,-2.95785177,-4.518916098,-3.857517616,6.87414428969771,966.947584454976
"HER42PB",272,3196.38,-6.899874306,-4.865168658,-3.058273764,-4.659164616,-3.666109868,7.30410178483707,1486.38426918131
"HER42PB",272.1,3197.35,-6.953382552,-4.966951205,-3.229593282,-4.565102738,-3.902613998,7.42989393673462,1685.62878059247
"HER42PB",272.2,3198.32,-6.659524662,-5.078486224,-3.131400987,-4.283689108,-3.875748751,6.89673550567186,989.04072197295
"HER42PB",272.3,3199.3,-6.703657915,-4.807602327,-3.140438181,-4.547452358,-3.888121799,6.74390317778031,848.867559088376
"HER42PB",272.4,3200.27,-7.022553472,-5.132813595,-3.488437631,-4.248128202,-3.797812528,7.91152998465749,2728.56193228101
"HER42PB",272.5,3201.24,-5.920939891,-4.908473553,-3.3392811,-4.401114137,-3.887791633,5.25897519318417,192.284335993347
"HER42PB",272.6,3202.21,-6.939279446,-4.985878625,-3.476838439,-3.911181887,-3.970215419,7.66980666227636,2142.6671468106
"HER42PB",272.7,3203.19,-7.017336604,-4.875681878,-3.435320296,-4.576165348,-3.751989905,7.64582672436484,2091.89728360637
"HER42PB",272.8,3204.16,-7.428580737,-4.866841655,-3.503312505,-4.595367393,-3.737620117,8.77382632093777,6462.85416841202
"HER42PB",272.9,3205.13,-7.212574157,-4.771727497,-3.493132052,-4.58840544,-3.821775482,8.07394202556167,3209.72975967074
"HER42PB",273,3206.11,-6.292025656,-4.888752959,-3.041863569,-4.270750288,-3.88545085,5.9852166896341,397.508647921105
"HER42PB",273.1,3207.08,-6.577215411,-5.19539533,-3.391010368,-4.379990834,-3.806861327,6.80237868926478,899.985533462695
"HER42PB",273.2,3208.05,-6.443399165,-5.057104803,-2.983633429,-4.36992779,-3.842474705,6.36627333918888,581.885294133353
"HER42PB",273.3,3209.02,-6.355775702,-4.691961019,-2.922262993,-4.591347126,-3.772888644,5.92573934131937,374.555257192781
"HER42PB",273.4,3210,-6.718172642,-4.680345981,-2.959503532,-4.492374692,-3.772590152,6.76910927502484,870.53614026854
