"Site","depth","SH20_age","Ti","Ca","Fe","Sr","Ti_convert","Ti_ppm"
"HER42PB",356.7,4180.18,-5.536618191,-4.435677613,-2.531143321,-4.019418259,3.79446929664815,44.4546379188357
"HER42PB",356.8,4182.09,-5.85467016,-4.526084116,-2.530508588,-4.178360003,3.94274007676926,51.5596854178427
"HER42PB",356.9,4183.99,-5.318416222,-4.428853139,-2.193247467,-4.091091827,3.60712096858812,36.8597794431899
"HER42PB",357,4185.9,-5.627539358,-4.425841867,-2.25036562,-4.034908563,3.78521262176003,44.0450344959812
"HER42PB",357.1,4187.81,-5.356940667,-4.355374168,-2.12383136,-3.87297423,3.65620418276102,38.7141119237942
"HER42PB",357.2,4189.71,-5.70829801,-4.284112775,-2.184091884,-3.885849007,3.80138904331951,44.7633195191262
"HER42PB",357.3,4191.62,-5.383956918,-4.053188318,-2.126335327,-3.96726508,3.4957935050419,32.9764445489504
"HER42PB",357.4,4193.53,-5.685969392,-4.260209889,-2.191003851,-3.848653391,3.79295508497069,44.3873751248878
"HER42PB",357.5,4195.44,-5.856628559,-4.420619819,-2.043728819,-3.804248939,3.94776507608893,51.8194248506779
"HER42PB",357.6,4197.34,-5.754300171,-4.506652303,-2.099245301,-3.804570794,3.94353619460844,51.6007493468807
"HER42PB",357.7,4199.25,-6.280451738,-4.723092974,-2.39688963,-3.919879387,4.3349198931444,76.3188449821936
"HER42PB",357.8,4201.16,-5.585162623,-4.355214332,-2.267837327,-3.731452565,3.83961384403019,46.5075118184959
"HER42PB",357.9,4203.06,-5.586251423,-4.28623557,-1.921862989,-3.983286025,3.66537662861326,39.0708485918887
"HER42PB",358.1,4206.88,-5.508444236,-4.342009351,-2.195763123,-3.707951087,3.79227742235956,44.3573056499896
"HER42PB",358.2,4208.78,-5.753816807,-4.459895766,-2.278931709,-3.55659223,4.03639429907552,56.6218129669869
"HER42PB",358.3,4210.69,-5.864325379,-4.314401594,-2.367817818,-4.037985576,3.87221478505891,48.0486858332988
"HER42PB",358.4,4212.6,-6.007384448,-4.389871121,-2.362005121,-3.795256465,4.06697619209643,58.3801650212546
"HER42PB",358.5,4214.5,-5.477954163,-3.959488029,-1.575015776,-3.46711737,3.58448388836588,36.0347549624538
"HER42PB",358.6,4216.41,-5.14742567,-3.919482119,-1.225628107,-3.405196284,3.3753097535288,29.2333375084025
"HER42PB",358.7,4218.32,-5.474218356,-4.160494687,-1.829290789,-3.291318105,3.77795937103382,43.7267206182505
"HER42PB",358.8,4220.23,-5.023880521,-4.025351691,-1.526909245,-3.209421464,3.48446470340679,32.6049691087865
"HER42PB",358.9,4222.13,-5.090228836,-3.461518379,-1.540145575,-3.315734676,3.21666225157955,24.9447218714496
"HER42PB",359,4224.04,-5.337569918,-3.861095915,-1.553530807,-3.48895868,3.45989189129183,31.8135370083623
"HER42PB",359.1,4225.95,-5.165162669,-4.046604116,-1.526853809,-3.418354588,3.48593398973363,32.6529103551691
"HER42PB",359.2,4227.85,-5.078810411,-4.003928049,-1.657711875,-3.761419191,3.32769983322933,27.8741527090196
"HER42PB",359.3,4229.76,-5.265624084,-4.077631951,-1.661817753,-3.721700778,3.46288477477735,31.9088938426595
"HER42PB",359.4,4231.67,-5.086969455,-3.986666548,-1.684757359,-3.571117321,3.39396393563043,29.7837795712191
"HER42PB",359.5,4233.57,-5.410312077,-4.134018611,-1.669341036,-3.611632165,3.59762146530084,36.51128771702
"HER42PB",359.6,4235.48,-5.638227564,-4.304637267,-1.679968674,-3.643770235,3.77991697511232,43.8124040646412
"HER42PB",359.7,4237.39,-5.453813492,-4.093021424,-1.705749301,-3.648950798,3.59234661607696,36.3192032330689
"HER42PB",359.8,4239.3,-5.380139866,-4.482441967,-1.959397888,-3.955130993,3.67185232068654,39.3246803575612
"HER42PB",359.9,4241.2,-5.468209754,-4.355512726,-1.899976473,-3.77057913,3.71015691982023,40.8602178019811
"HER42PB",360,4243.11,-5.266028387,-4.331303954,-1.964822669,-3.802826819,3.60112687295326,36.6394992499402
"HER42PB",360.1,4245.01,-5.421352946,-4.178422898,-1.795187195,-3.732926622,3.6013460229008,36.6475296741799
"HER42PB",360.2,4246.91,-5.509572346,-4.117612248,-1.835575823,-3.710265671,3.6302845787076,37.7235504090265
"HER42PB",360.3,4248.82,-5.350940422,-4.130967276,-1.834304447,-3.717282077,3.55705220731985,35.0596959549246
"HER42PB",360.4,4250.72,-5.557047769,-4.257764785,-1.79641503,-3.75316694,3.69789045844631,40.3620690261337
"HER42PB",360.5,4252.62,-5.499507408,-4.253570404,-1.727659128,-3.651177587,3.69221122500052,40.1334930961801
"HER42PB",360.6,4254.53,-5.283437471,-4.20924371,-1.662083451,-3.379760086,3.65182935744572,38.5451143837868
"HER42PB",360.7,4256.43,-4.573251694,-3.958777545,-1.291895385,-3.268302972,3.20097692079435,24.5565082464174
"HER42PB",360.8,4258.33,-4.606892839,-3.729988352,-1.348133391,-3.242385832,3.12624549622867,22.7882601176292
"HER42PB",360.9,4260.23,-5.028988364,-3.924985227,-1.331899457,-3.250834547,3.39461354020089,29.8031335360855
"HER42PB",361,4262.14,-4.753072076,-3.708844973,-1.354309702,-3.325784061,3.15009504074733,23.3382825633579
"HER42PB",361.1,4264.04,-4.526180328,-3.607076654,-1.043532779,-3.172998611,3.01139308484364,20.3156816894683
"HER42PB",361.2,4265.94,-4.747189682,-3.615361343,-1.09613104,-3.009742202,3.17317936348706,23.8832974577513
"HER42PB",361.3,4267.84,-4.52214685,-3.711623717,-1.008253287,-2.991165602,3.11624757156662,22.5615599637045
"HER42PB",361.4,4269.75,-4.657431891,-3.68232437,-1.05112254,-2.881706226,3.20378564004683,24.6255775366186
"HER42PB",361.5,4271.65,-4.186799999,-3.708454968,-0.930390053,-3.043661246,2.9504782387284,19.115093120479
"HER42PB",361.6,4273.55,-4.689709631,-3.784265897,-1.091658713,-3.17235061,3.1700909934498,23.8096507801251
"HER42PB",361.7,4275.46,-4.519888321,-3.752510867,-1.042343142,-3.164900865,3.07924843924866,21.7420557784518
"HER42PB",361.8,4277.36,-4.459165154,-3.863246926,-1.079497129,-3.12030405,3.12751359755648,22.8171762709741
"HER42PB",361.9,4279.26,-4.865506128,-3.623251137,-1.041435075,-2.946433748,3.24141424949739,25.5698583475605
"HER42PB",362,4281.16,-5.191512807,-3.813368451,-1.115737867,-3.115323301,3.42978219556996,30.8699184124232
"HER42PB",362.1,4283.07,-4.216125642,-3.533234962,-0.943612334,-3.044560081,2.88193374089129,17.8487546965229
"HER42PB",362.2,4284.97,-3.983393803,-3.616462359,-0.801395871,-3.101929331,2.78962805295596,16.2749652506552
"HER42PB",362.3,4286.87,-4.816336189,-3.676338684,-0.977035334,-2.960184923,3.22976356552013,25.2736806949424
"HER42PB",362.4,4288.77,-4.717668881,-3.716581612,-0.996784954,-3.139694238,3.14673745006358,23.2600535672151
"HER42PB",362.5,4290.68,-4.521580326,-3.595377199,-0.784275671,-2.657767539,3.142475948082,23.1611417090763
"HER42PB",362.6,4292.58,-4.821876821,-3.602290504,-0.901966223,-2.81751991,3.23545057016101,25.4178217111766
"HER42PB",362.7,4294.48,-4.65503939,-3.681320375,-0.830454794,-2.887871324,3.16516940392052,23.6927573388677
"HER42PB",362.8,4296.39,-4.81900741,-3.589059119,-0.961455747,-2.964655091,3.18619968182826,24.1962988607622
"HER42PB",362.9,4298.29,-4.572978443,-3.449794894,-0.893471129,-2.830942409,3.05277952496943,21.174116691257
"HER42PB",363,4300.19,-4.786624097,-3.578136612,-0.925846756,-3.120882837,3.1070246616,22.3544333507206
"HER42PB",363.1,4302.09,-4.326160997,-3.782637985,-0.976709432,-3.181810452,2.9988284034884,20.0620185579023
"HER42PB",363.2,4304,-4.531973284,-4.151943073,-1.257157444,-3.197513099,3.2931476462134,26.9274886088784
"HER42PB",363.3,4305.9,-5.124475096,-4.063367203,-1.185099544,-3.197141333,3.49793177588293,33.0470325600179
"HER42PB",363.4,4307.8,-5.048099276,-3.755330973,-1.059445972,-3.223166033,3.29057039133562,26.8581789601942
"HER42PB",363.5,4309.7,-4.502258232,-3.710893423,-0.894808865,-2.970493358,3.0969659299881,22.1307032123961
"HER42PB",363.6,4311.61,-4.540848925,-3.536682992,-0.824300263,-2.896472961,3.04620487961443,21.0353610177988
"HER42PB",363.7,4313.51,-4.360761759,-3.558843735,-0.67359184,-3.166462926,2.86552762620969,17.5583149881775
"HER42PB",363.8,4315.41,-4.757930289,-3.47195865,-0.903247532,-2.969965891,3.09419298587286,22.0694210144798
"HER42PB",363.9,4317.32,-4.629723416,-3.644820838,-0.764749235,-2.879636643,3.12997392193249,22.8733830410359
"HER42PB",364,4319.22,-4.573474646,-3.765461706,-0.890040703,-2.982940888,3.14665153293769,23.2580552161122
"HER42PB",364.1,4321.12,-4.646865645,-3.713793436,-0.875254793,-3.198138343,3.07585988307275,21.6685062847389
"HER42PB",364.2,4323.02,-4.791817203,-3.892713687,-0.941860441,-3.077736521,3.27350630916593,26.4037569612603
"HER42PB",364.3,4324.93,-4.62085781,-3.746962637,-0.876204548,-3.202991653,3.07888242745226,21.7340993857146
"HER42PB",364.4,4326.83,-4.665391633,-3.724699848,-0.928291329,-3.011536603,3.16217634516025,23.6219495427672
"HER42PB",364.5,4328.73,-4.63578294,-3.778900341,-0.825796808,-3.285717517,3.06320232303276,21.3959643620767
"HER42PB",364.6,4330.63,-4.662970887,-3.746680155,-0.889069948,-3.355050779,3.04548183979263,21.0201571112943
"HER42PB",364.7,4332.54,-4.710886287,-3.672637148,-0.781031584,-3.37610546,3.00676940903652,20.2219653873934
"HER42PB",364.8,4334.44,-4.599666346,-3.695478636,-0.721752329,-3.301751351,2.98712672193402,19.8286274030545
"HER42PB",364.9,4336.34,-4.767931308,-3.545463921,-0.679828407,-3.120983547,3.04470175307149,21.0037659599464
"HER42PB",365,4338.25,-4.43326257,-3.630806981,-0.751130512,-3.163466469,2.94153401227438,18.9448857203881
"HER42PB",365.1,4340.15,-4.873268172,-3.72791087,-0.933418133,-3.134888591,3.21080720605322,24.7990961279525
"HER42PB",365.2,4342.05,-5.366665221,-4.135204834,-1.168231443,-3.010617058,3.70716807259661,40.7382751781615
"HER42PB",365.3,4343.95,-4.621508848,-3.839414182,-0.996651253,-3.212224969,3.13814190454086,23.0609775271992
"HER42PB",365.4,4345.86,-5.148319343,-3.947577559,-0.977710916,-2.870555903,3.53580959280826,34.3227909537054
"HER42PB",365.5,4347.76,-5.105192097,-4.032555295,-1.136240816,-3.241157837,3.45166149270925,31.552773484328
"HER42PB",365.6,4349.66,-4.944623051,-3.96753212,-1.05503898,-3.364465372,3.29325266481452,26.9303166445596
"HER42PB",365.7,4351.56,-5.025024032,-3.952101229,-1.130545336,-3.244193633,3.37585569883153,29.2493016690811
"HER42PB",365.8,4353.47,-5.075391815,-4.180253458,-1.244477977,-3.45439308,3.44981541486062,31.4945783410456
"HER42PB",365.9,4355.37,-4.968385855,-3.942634914,-1.171986057,-3.317650385,3.32706309345897,27.8564097768395
"HER42PB",366,4357.27,-4.979055725,-4.01880187,-1.093792073,-3.197649289,3.39674796050864,29.8668138856793
"HER42PB",366.1,4359.18,-5.243185445,-3.998861345,-1.296334846,-3.146431398,3.55813854110379,35.0978031819315
"HER42PB",366.2,4361.08,-5.082508811,-4.287381054,-1.423203497,-3.141871082,3.64024100949825,38.1010183262377
"HER42PB",366.3,4362.98,-5.013796029,-3.953138961,-1.285346761,-3.206331849,3.40903423857645,30.2360293636005
"HER42PB",366.4,4364.88,-4.721747222,-4.204164815,-1.243771908,-3.449799012,3.3069102716017,27.3006434524974
"HER42PB",366.5,4366.79,-5.019661105,-3.898448985,-1.152037916,-3.385391217,3.302634873758,27.1841714997329
"HER42PB",366.6,4368.69,-4.955528928,-3.876507649,-1.151220766,-3.351396068,3.27546069620465,26.4554105807795
"HER42PB",366.7,4370.59,-4.865925809,-3.701531991,-0.83261018,-3.083329253,3.19727718351096,24.4658234756635
"HER42PB",366.8,4372.49,-4.878950659,-3.775424355,-1.045288689,-3.243259415,3.21542530096338,24.9138855577908
"HER42PB",366.9,4374.4,-4.614970491,-3.802358188,-0.926185738,-3.059221083,3.16027428360503,23.5770618437989
"HER42PB",367,4376.3,-4.966701739,-3.871604392,-0.901641455,-2.999221397,3.36128681752726,28.8262611608904
"HER42PB",367.1,4378.2,-4.569730721,-3.639051251,-0.973610355,-3.18615745,3.02860057592721,20.6682886410165
"HER42PB",367.2,4380.11,-5.167815862,-3.673750101,-0.94932287,-3.165404329,3.30988042945104,27.3818512131737
"HER42PB",367.3,4382.01,-5.062120237,-3.860650563,-1.05751805,-2.992097917,3.4262310694411,30.7604898508609
"HER42PB",367.4,4383.91,-4.726276046,-3.910871549,-0.977141334,-3.160841566,3.23050489849572,25.2924238544588
"HER42PB",367.5,4385.81,-4.94334904,-3.748109916,-1.024717484,-3.181936727,3.24918098070103,25.7692257786977
"HER42PB",367.6,4387.72,-4.395927984,-3.757900103,-0.843829903,-3.271367172,2.96285004531383,19.3530503003629
"HER42PB",367.7,4389.62,-3.872832143,-3.551668383,-0.777389614,-3.390774589,2.61417505742291,13.6559463583919
"HER42PB",367.8,4391.52,-4.906770901,-3.715107591,-1.053346645,-3.317752827,3.17484405570213,23.923088908169
"HER42PB",367.9,4393.42,-4.736198448,-3.838921417,-1.024816244,-3.361178164,3.13894187789562,23.079433075745
"HER42PB",368,4395.33,-4.466813078,-3.801445462,-0.801146168,-3.446532633,2.94398797769185,18.9914329040144
"HER42PB",368.1,4397.23,-4.807123987,-3.641310848,-1.017884652,-3.288928709,3.1013663633883,22.228302480029
"HER42PB",368.2,4399.13,-5.119729571,-4.023177016,-1.007945375,-3.240358768,3.43386805694312,30.9963066462286
"HER42PB",368.3,4401.04,-4.925495443,-3.811845277,-1.015494683,-3.102250357,3.29730003409009,27.0395344540382
"HER42PB",368.4,4402.94,-4.184457848,-3.804842322,-0.949727512,-3.078694159,2.98537138687988,19.793852048427
"HER42PB",368.5,4404.84,-4.693499857,-3.694119057,-0.939955371,-3.092192071,3.13354214477485,22.9551461566412
"HER42PB",368.6,4406.74,-4.852893773,-3.636498449,-0.926550714,-3.200175352,3.1354456360569,22.9988826900779
"HER42PB",368.7,4408.65,-4.820354545,-3.85033006,-1.043182484,-3.454632338,3.15081863784938,23.3551761883395
"HER42PB",368.8,4410.55,-5.14358635,-3.890823381,-1.093233357,-3.509147135,3.30296430678915,27.1931283390076
"HER42PB",368.9,4412.45,-5.018315225,-3.865341727,-0.875269179,-3.352401938,3.25420044027417,25.8988985370506
"HER42PB",369,4414.35,-4.745768599,-4.078046516,-1.09299338,-3.244018408,3.30615902968315,27.2801417665595
"HER42PB",369.1,4416.26,-4.619401768,-3.783277208,-0.905739371,-3.194955641,3.10268873652674,22.2577160337023
"HER42PB",369.2,4418.16,-4.585534211,-3.728757607,-0.904742934,-3.204810895,3.05956157379396,21.318208651522
"HER42PB",369.3,4420.06,-4.690831924,-3.725177469,-0.8376981,-3.238494151,3.07969578887128,21.7517842547522
"HER42PB",369.4,4421.97,-5.198314072,-3.850843152,-1.001759648,-3.217997926,3.39655729223255,29.8611197746238
"HER42PB",369.5,4423.87,-4.890990337,-3.893709479,-0.95277313,-3.460656414,3.18542986046207,24.1776792007421
"HER42PB",369.6,4425.77,-5.22903874,-4.007226017,-1.135583462,-3.493261905,3.40907545428661,30.2372755887049
"HER42PB",369.7,4427.67,-5.039397981,-3.985485872,-1.16161576,-3.376756033,3.35663046874191,28.6923480497777
"HER42PB",369.8,4429.58,-4.908485517,-3.903558713,-1.01288938,-3.460706073,3.20723290045866,24.710614803769
"HER42PB",369.9,4431.48,-4.966227267,-3.997715836,-1.055235721,-3.397826149,3.30533047911716,27.2575481509276
"HER42PB",370,4433.38,-5.311702561,-4.04385635,-1.214525136,-3.425277865,3.50124632445476,33.1567502865111
"HER42PB",370.1,4435.31,-5.233591991,-4.162968613,-1.378038241,-3.493014079,3.52234969300823,33.863904835169
"HER42PB",370.2,4437.25,-5.54380765,-4.095381508,-1.301313283,-3.405250921,3.65835369022369,38.7974176974005
"HER42PB",370.3,4439.18,-5.732098309,-4.251872128,-1.368163645,-3.773284755,3.70833967714859,40.7860322975666
"HER42PB",370.4,4441.11,-5.010058205,-4.107320439,-1.272961094,-3.766957147,3.28191954874374,26.6268351837582
"HER42PB",370.5,4443.04,-5.45993477,-4.305685401,-1.369703132,-3.538850505,3.67955411904283,39.6287204408959
"HER42PB",370.6,4444.98,-5.5748344,-4.216230839,-1.229066483,-3.71016816,3.61236725425222,37.0536645192123
"HER42PB",370.7,4446.91,-5.316638439,-4.266145399,-1.152943127,-3.378428039,3.61378659216708,37.106293530489
"HER42PB",370.8,4448.84,-5.142378051,-4.304649642,-1.128701392,-3.619951516,3.46236415294525,31.8922856995429
"HER42PB",370.9,4450.77,-5.082428025,-4.005321941,-1.026581033,-3.41914688,3.34918086351583,28.4793955745779
"HER42PB",371,4452.71,-4.913957513,-4.01601592,-1.061491518,-3.329371317,3.31554953836894,27.5375227526065
"HER42PB",371.1,4454.64,-5.263687342,-4.276666119,-1.250611221,-3.366877965,3.61320772902464,37.0848202804478
"HER42PB",371.2,4456.57,-4.915334123,-3.968872514,-1.069123724,-3.360514134,3.28453464712988,26.6965581038886
"HER42PB",371.3,4458.5,-5.083730849,-3.997880812,-1.248260273,-3.446424038,3.37195204376274,29.1353450527343
"HER42PB",371.4,4460.43,-4.984521705,-3.993840156,-1.231181085,-3.482646953,3.31002502675658,27.3858108413486
"HER42PB",371.5,4462.37,-4.75265498,-3.962009435,-1.262373405,-3.353392856,3.24375204670973,25.6297054190269
"HER42PB",371.6,4464.3,-5.105570872,-4.130375437,-1.337859469,-3.586623313,3.40903153484332,30.2359476135567
"HER42PB",371.7,4466.23,-4.903658588,-4.028980052,-1.113990666,-3.299924113,3.33564304659607,28.0964447391319
"HER42PB",371.8,4468.16,-4.822063833,-3.767414667,-1.048508676,-3.027236876,3.26267839299406,26.1194015607176
"HER42PB",371.9,4470.1,-4.362360431,-3.57890447,-0.869277055,-3.179025969,2.90217204544184,18.2136633409305
"HER42PB",372,4472.03,-4.147042705,-3.376099779,-0.704874799,-2.931728621,2.78345034917064,16.1747332567755
"HER42PB",372.1,4473.96,-4.155274148,-3.253533198,-0.716905874,-2.788615762,2.78124415545965,16.1390879966198
"HER42PB",372.2,4475.89,-3.779015285,-3.142658939,-0.464223403,-2.788854705,2.54959305002592,12.801892992448
"HER42PB",372.3,4477.82,-4.2246078,-3.438951562,-0.547956654,-2.65791681,2.91326368404281,18.4168072289686
"HER42PB",372.4,4479.76,-4.231518193,-3.536910092,-0.781623476,-2.858469059,2.92879600659187,18.7050961213469
"HER42PB",372.5,4481.69,-3.856047324,-3.407474866,-0.667773054,-3.018091357,2.65331018194837,14.2009687192857
"HER42PB",372.6,4483.62,-4.126800049,-3.367254032,-0.63793664,-3.016170448,2.7315314178388,15.356386065446
"HER42PB",372.7,4485.55,-4.429332613,-3.376652623,-0.723592731,-2.98181963,2.88037987097259,17.8210415903709
"HER42PB",372.8,4487.49,-3.95688629,-3.425380461,-0.744599288,-3.119998811,2.67538215678475,14.5178968923993
"HER42PB",372.9,4489.42,-4.267066316,-3.567876821,-0.717710196,-2.952202861,2.91433396995581,18.4365290304086
"HER42PB",373,4491.35,-4.597610822,-3.800956694,-0.870084577,-2.995607888,3.16565108651086,23.704172476611
"HER42PB",373.1,4493.28,-4.956874463,-3.81553723,-1.026450372,-2.871498186,3.39507367984822,29.8168502950104
"HER42PB",373.2,4495.22,-5.034574103,-3.820892484,-1.277494775,-2.73198901,3.52076988693299,33.8104486688851
"HER42PB",373.3,4497.15,-5.090716949,-3.837953981,-1.069782777,-3.106664705,3.39065851087662,29.6854940561372
"HER42PB",373.4,4499.08,-4.969737401,-4.022244568,-1.298916195,-3.237066848,3.41299104447471,30.3559044677857
"HER42PB",373.5,4501.01,-4.822624859,-4.005652328,-1.225810855,-3.247402027,3.32539382849449,27.8099488365611
"HER42PB",373.6,4502.94,-4.894987658,-4.037391045,-1.163201428,-3.310991431,3.33969814003007,28.210609766196
"HER42PB",373.7,4504.88,-5.134715209,-3.972715368,-1.223674281,-3.135891694,3.48782223108485,32.7146251786436
"HER42PB",373.8,4506.81,-5.073866464,-3.528590496,-1.214862892,-3.211232655,3.22532832469081,25.1618340511654
"HER42PB",373.9,4508.74,-4.785666043,-3.870234049,-1.167927689,-3.392954547,3.18638033682382,24.2006704378872
"HER42PB",374,4510.67,-5.127316108,-3.96456602,-1.156782327,-3.428412568,3.36808816291975,29.0229867604461
"HER42PB",374.1,4512.61,-4.698701926,-3.632425018,-0.886298372,-3.176606024,3.06905909118102,21.5216432414325
"HER42PB",374.2,4514.54,-4.59433921,-3.576127347,-0.70849275,-3.066232388,3.00922975787202,20.2717797315892
"HER42PB",374.3,4516.47,-4.508540955,-3.545429727,-0.664655225,-2.957818331,2.99031279734615,19.8919036532051
"HER42PB",374.4,4518.4,-4.072581682,-3.262886796,-0.678259733,-2.794739029,2.74579559181671,15.5770019389043
"HER42PB",374.5,4520.34,-4.389871243,-3.730246754,-0.878927374,-2.745872655,3.13620871935342,23.0164394510809
"HER42PB",374.6,4522.27,-4.255440763,-3.616781768,-0.879612991,-2.850384125,2.99373470294503,19.9600884641478
"HER42PB",374.7,4524.2,-4.494519925,-3.605947963,-0.706169567,-3.044642985,2.98911868684892,19.8681646985312
"HER42PB",374.8,4526.13,-4.891035889,-3.672949947,-0.854417235,-3.148701303,3.17563143814618,23.9419329461415
"HER42PB",374.9,4528.06,-4.822394028,-3.726749101,-0.800859136,-3.087792973,3.18348843247197,24.1307855126946
"HER42PB",375,4530,-4.880854901,-3.675531658,-0.855342348,-3.484476421,3.05550904662633,21.2319908497845
"HER42PB",375.1,4531.93,-4.590650569,-3.660410757,-0.936999807,-3.474358262,2.94100982081877,18.9349575755175
"HER42PB",375.2,4533.86,-4.90497578,-3.871201011,-0.997537258,-3.496507561,3.17569068929709,23.9433515752509
"HER42PB",375.3,4535.79,-5.229420154,-4.224333923,-1.169079776,-3.862660599,3.3870670899355,29.579072168423
"HER42PB",375.4,4537.73,-5.18262124,-4.033729062,-1.231165049,-3.669377876,3.35363872860416,28.6066362780752
"HER42PB",375.5,4539.66,-5.327546497,-4.055568963,-1.292213917,-3.600599935,3.46545274350555,31.9909401853322
"HER42PB",375.6,4541.59,-5.558037495,-4.155091501,-1.304544104,-4.171743134,3.42665176790862,30.7734334642897
"HER42PB",375.7,4543.52,-5.425180333,-4.32874907,-1.364850017,-4.184629822,3.44764047901231,31.4261540897354
"HER42PB",375.8,4545.46,-5.591186345,-4.366064717,-1.353766385,-3.968101519,3.62025930040715,37.3472507239279
"HER42PB",375.9,4547.39,-5.710484603,-4.400977385,-1.557597722,-4.186320447,3.65293811025914,38.5878750889489
"HER42PB",376,4549.32,-6.260579796,-4.501693071,-1.696387089,-4.203780731,4.01047745797695,55.1732071635277
"HER42PB",376.1,4551.25,-5.611747765,-4.406201396,-1.526102348,-4.277990737,3.56858501504216,35.4663732451504
"HER42PB",376.2,4553.18,-6.108820141,-4.34743177,-1.404268819,-4.109421307,3.84086922395318,46.5659330778666
"HER42PB",376.3,4555.12,-5.780238338,-4.400785508,-1.595139412,-4.572635765,3.55994306585262,35.1611952154476
"HER42PB",376.4,4557.05,-5.978125983,-4.416478734,-1.61942484,-4.253377224,3.786300034496,44.0929556777779
"HER42PB",376.5,4558.98,-6.139666283,-4.473632703,-1.614169675,-4.639817222,3.76510616602243,43.1682886220872
"HER42PB",376.6,4560.91,-6.016434283,-4.532765758,-1.603222852,-4.369087707,3.81818233745682,45.5213905497545
"HER42PB",376.7,4562.85,-6.70644549,-4.941559039,-1.482533343,-4.604531093,4.30333033009357,73.9456475003664
"HER42PB",376.8,4564.78,-7.121001739,-4.613366839,-1.533882238,-4.341968312,4.51260787184965,91.1592404099278
"HER42PB",376.9,4566.71,-6.028361608,-4.644944946,-1.484822297,-4.446897547,3.83102407942808,46.1097340940554
"HER42PB",377,4568.64,-6.48621622,-4.658738668,-1.622745961,-4.78976693,3.99743688833345,54.4583880670992
"HER42PB",377.1,4570.58,-6.100515121,-4.491077209,-1.567109501,-4.704889433,3.72162171372745,41.331367434094
"HER42PB",377.2,4572.51,-6.465692197,-4.824051144,-1.615510231,-4.383980507,4.2027573468054,66.8704621227478
"HER42PB",377.3,4574.44,-6.534180085,-4.843516733,-1.69637309,-4.488971715,4.22832106370611,68.6019571155522
"HER42PB",377.4,4576.37,-6.36240609,-4.874857995,-1.771767203,-4.326950696,4.21133158947635,67.4462908121742
"HER42PB",377.5,4578.3,-6.338313597,-4.875646257,-1.717395054,-4.787716184,4.02873538800747,56.1898079925443
"HER42PB",377.6,4580.24,-6.485002711,-4.85721566,-1.58523001,-4.384941882,4.22438164728474,68.3322370577806
"HER42PB",377.7,4582.17,-6.352572275,-4.87619748,-1.738751092,-4.9379932,3.98816134697449,53.9555924916756
"HER42PB",377.8,4584.1,-5.862935201,-4.747459106,-1.620287928,-4.261694055,3.87689953925562,48.2743102006071
"HER42PB",377.9,4586.03,-6.914263466,-4.802269322,-1.667394205,-4.65066382,4.38083285932584,79.904554953463
"HER42PB",378,4587.97,-6.014482474,-4.959441434,-1.745110333,-4.628188113,3.94827747846423,51.8459840509757
"HER42PB",378.1,4589.9,-6.806246983,-4.669281597,-1.718163437,-4.398827829,4.34687217463881,77.2365024263339
"HER42PB",378.2,4591.83,-6.065760002,-4.471435727,-1.712100692,-4.342993404,3.84262380970938,46.6477087209792
"HER42PB",378.3,4593.76,-6.272702826,-4.780663408,-1.680228274,-4.52016407,4.03456356930818,56.5182485566572
"HER42PB",378.4,4595.7,-6.216224438,-4.95509322,-1.694276028,-4.910279205,3.95048387620795,51.9605032041493
"HER42PB",378.5,4597.63,-6.840405793,-4.80811103,-1.81306865,-4.603061222,4.37676773673555,79.5803924685799
"HER42PB",378.6,4599.56,-6.286336619,-4.795818752,-1.789055395,-4.559789298,4.05277817384133,57.5571388683952
"HER42PB",378.7,4601.49,-6.627985087,-4.735129501,-1.784133121,-4.700480366,4.173946365116,64.9713475062983
"HER42PB",378.8,4603.42,-7.011692908,-4.839074141,-1.871126444,-4.437174099,4.56696296808038,96.251347019752
"HER42PB",378.9,4605.36,-5.888078027,-4.929399517,-1.644454722,-4.917611561,3.75019190523446,42.5292428012988
"HER42PB",379,4607.29,-6.675963327,-4.977294281,-1.717011267,-4.542454564,4.36025996503467,78.2774811863567
"HER42PB",379.1,4609.22,-7.528586403,-4.967693846,-1.868370915,-4.535489177,4.94161271948648,139.995841624563
"HER42PB",379.2,4611.15,-6.534073795,-4.82045253,-1.830212342,-4.200598215,4.33921671281613,76.647478831209
"HER42PB",379.3,4613.09,-6.484578689,-4.779830597,-2.052660204,-4.541317548,4.20768546112868,67.2008207589034
"HER42PB",379.4,4615.02,-5.331097866,-4.962928543,-1.894503584,-4.432300292,3.6958792361085,40.2809735092017
"HER42PB",379.5,4616.95,-7.363389862,-4.839401862,-2.14987288,-4.739982304,4.73994395761592,114.427788694377
"HER42PB",379.6,4618.88,-6.334290184,-4.873887851,-2.30100303,-4.587099035,4.18807502986523,65.8958213052016
"HER42PB",379.7,4620.82,-6.417548942,-4.978504016,-2.318769783,-4.530479293,4.30724385360103,74.2356025329809
"HER42PB",379.8,4622.75,-6.447806196,-4.803882108,-1.914640932,-5.360958749,3.88991647476355,48.906801400978
"HER42PB",379.9,4624.68,-6.483298465,-4.925153847,-2.054396764,-4.512198067,4.2851132323145,72.6107681396143
"HER42PB",380,4626.61,-6.128096596,-4.893352133,-1.94356861,-4.523671226,4.04714067349648,57.233573385384
