Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_PLS,Ti_ppm_PLS,Ti_lower_RMSE_PLS,Ti_upper_RMSE_PLS
HER42PB,24.6,189.07,-4.997799645,-3.901000594,-3.169575487,4.007131349,54.98890011,29.57883398,102.2278004
HER42PB,24.7,190.11,-5.203010312,-4.09609922,-3.406056026,4.160634844,64.11221095,34.48631342,119.1886051
HER42PB,24.8,191.14,-4.975629685,-3.710091525,-3.337604316,3.824256149,45.79872028,24.63538534,85.14268198
HER42PB,24.9,192.17,-4.98118629,-4.205736514,-3.40160134,4.100363751,60.36224042,32.4691835,112.2171757
HER42PB,25,193.2,-5.364531872,-4.253739165,-3.415475417,4.347289153,77.2687151,41.56326988,143.6473682
HER42PB,25.1,194.24,-4.876962798,-4.076373936,-3.396832407,3.967359712,52.84482096,28.42552193,98.2418233
HER42PB,25.2,195.27,-4.343115929,-4.121090321,-3.313895634,3.744904482,42.30496613,22.75607563,78.64757476
HER42PB,25.3,196.3,-4.631931197,-4.273100305,-3.363869613,3.964547921,52.69644104,28.34570754,97.96597575
HER42PB,25.4,197.34,-5.059695601,-4.189114676,-3.67739858,4.041290606,56.89973059,30.60668028,105.7801536
HER42PB,25.5,198.37,-4.991705192,-4.173684682,-3.419401501,4.08116649,59.21450269,31.85180902,110.0834595
HER42PB,25.6,199.4,-5.456678439,-4.109914917,-3.395819339,4.324705452,75.54325844,40.63513718,140.4396365
HER42PB,25.7,200.43,-5.131317826,-4.191310567,-3.456627362,4.158440918,63.97170764,34.41073591,118.9274007
HER42PB,25.8,201.47,-5.367064594,-4.126187233,-3.363757367,4.290512963,73.00390717,39.26920607,135.7188239
HER42PB,25.9,202.5,-5.111116875,-4.055818443,-3.245111816,4.137940278,62.67359824,33.71247567,116.5141343
HER42PB,26,203.53,-5.133787809,-4.059868133,-3.376140174,4.108994966,60.88549482,32.75064494,113.1899383
HER42PB,26.1,204.57,-5.099942171,-3.826976495,-3.293793964,3.978967642,53.46181399,28.7574059,99.38885189
HER42PB,26.2,205.6,-4.928075909,-3.484022713,-3.138119867,3.731003438,41.72095158,22.44193096,77.56185522
HER42PB,26.3,206.63,-4.548734506,-4.085572408,-3.156096671,3.880471719,48.4470631,26.05994361,90.06611672
HER42PB,26.4,207.66,-4.681564173,-3.872904105,-3.148434454,3.825624301,45.86142275,24.66911335,85.25924979
HER42PB,26.5,208.7,-4.128023867,-3.998812136,-3.393227448,3.541876035,34.53164105,18.57476101,64.19647784
HER42PB,26.6,209.73,-4.30827687,-3.869580146,-3.271831488,3.592560557,36.32697422,19.54048067,67.53411437
HER42PB,26.7,210.76,-4.927217271,-4.199498746,-3.551024005,4.015977873,55.47751884,29.8416647,103.1361731
HER42PB,26.8,211.8,-5.069902594,-3.959594265,-3.299947755,4.038563619,56.74477713,30.52332995,105.4920854
HER42PB,26.9,212.83,-5.011351883,-4.095061151,-3.328343778,4.076321003,58.92827362,31.69784481,109.5513418
HER42PB,27,213.86,-5.13825531,-4.192111614,-3.430756184,4.171690659,64.8249564,34.86970314,120.5136435
HER42PB,27.1,214.89,-5.255352667,-4.395414872,-3.246862861,4.423353614,83.37542606,44.84810353,155.0001254
HER42PB,27.2,215.93,-5.253440145,-4.533624717,-3.432821847,4.441370312,84.89118941,45.66344104,157.8180241
HER42PB,27.3,216.96,-5.047850793,-4.152226698,-3.06920319,4.218763832,67.94943542,36.55037771,126.3222451
HER42PB,27.4,217.99,-4.979575896,-4.150585183,-3.18078652,4.141511422,62.89781476,33.83308298,116.9309668
HER42PB,27.5,219.03,-4.84870348,-3.999337367,-3.206008346,3.970794592,53.02664866,28.52332805,98.57985235
HER42PB,27.6,220.06,-4.69250364,-3.736669041,-3.215877091,3.727532694,41.57639981,22.36417577,77.29312445
HER42PB,27.7,221.09,-4.928663827,-3.823058503,-3.117789962,3.939795954,51.40811063,27.65270748,95.57088904
HER42PB,27.8,222.12,-4.102643365,-3.988908918,-2.936655674,3.67882093,39.59967576,21.30088495,73.61827096
HER42PB,27.9,223.16,-4.317337443,-3.871276355,-3.075938233,3.664387811,39.03223375,20.99565475,72.56336083
HER42PB,28,224.19,-4.831100548,-3.808147822,-3.057331396,3.897940103,49.30078988,26.51916798,91.65324813
HER42PB,28.1,225.22,-4.877738621,-4.001453223,-3.369313391,3.932566836,51.03781537,27.45352361,94.88248702
HER42PB,28.2,226.26,-4.759111484,-3.989242755,-3.347283821,3.868552158,47.8730233,25.75116442,88.99894086
HER42PB,28.3,227.29,-4.741342937,-3.961899943,-3.102304555,3.925837814,50.69553369,27.2694084,94.246164
HER42PB,28.4,228.32,-4.822393334,-3.761708097,-3.066881655,3.862370448,47.57799898,25.59246921,88.45047223
HER42PB,28.5,229.35,-5.054340932,-3.777480412,-3.157525871,3.969704081,52.96885403,28.49224,98.47240852
HER42PB,28.6,230.39,-3.52831673,-3.843548754,-3.130124381,3.2731099,26.39329234,14.19709816,49.06677921
HER42PB,28.7,231.42,-4.038181128,-3.8595293,-3.123209948,3.50869476,33.40463826,17.96853996,62.10130926
HER42PB,28.8,232.45,-4.319321295,-3.77956056,-2.970414466,3.646592024,38.34376847,20.62532547,71.28346087
HER42PB,28.9,233.49,-4.717973523,-3.670416405,-3.013636869,3.770160276,43.38701818,23.33811742,80.65917711
HER42PB,29,234.52,-4.924962733,-4.15827165,-3.270249599,4.085379505,59.46450054,31.98628424,110.5482212
HER42PB,29.1,235.55,-5.063385859,-4.163902246,-3.34359989,4.141531559,62.89908138,33.8337643,116.9333215
HER42PB,29.2,236.58,-5.043207623,-4.263985834,-3.175736332,4.246472249,69.85853362,37.57729221,129.871378
HER42PB,29.3,237.62,-4.851485057,-3.97601632,-3.285780349,3.931407788,50.97869435,27.42172208,94.77257735
HER42PB,29.4,238.65,-4.376298092,-3.578978044,-3.041765665,3.531182151,34.16433117,18.37718299,63.51362583
HER42PB,29.5,239.68,-4.630602773,-3.737138692,-3.017281361,3.762661799,43.06289833,23.16377156,80.05661807
HER42PB,29.6,240.72,-4.483228515,-3.381288436,-3.086983823,3.451809565,31.55744593,16.97492498,58.66726333
HER42PB,29.7,241.75,-4.602033195,-3.534074648,-3.105109206,3.59731751,36.5001916,19.63365525,67.8561363
HER42PB,29.8,242.78,-3.700486361,-3.661931084,-3.251937667,3.196815869,24.45453964,13.15423234,45.46251683
HER42PB,29.9,243.81,-4.577284982,-3.723867492,-3.255529143,3.646390813,38.33605407,20.62117585,71.26911931
HER42PB,30,244.85,-4.976151936,-3.785520749,-3.212907637,3.911657844,49.98174526,26.88545765,92.91918673
HER42PB,30.1,245.85,-4.829502774,-3.916293708,-3.079634246,3.953813187,52.13378416,28.0430513,96.91996148
HER42PB,30.2,246.86,-4.820780277,-4.119930876,-3.20517585,4.027610032,56.12661005,30.19081446,104.3428742
HER42PB,30.3,247.87,-4.730319585,-3.797346353,-3.325506176,3.746484483,42.37186088,22.79205869,78.77193628
HER42PB,30.4,248.88,-4.813892298,-4.068298642,-3.061353542,4.041928378,56.93603118,30.62620657,105.8476387
HER42PB,30.5,249.88,-5.039708542,-4.081796135,-3.195198507,4.129571431,62.15128111,33.43151839,115.5431141
HER42PB,30.6,250.89,-4.922383941,-4.133418837,-3.109435286,4.12368058,61.78623345,33.23515724,114.8644677
HER42PB,30.7,251.9,-4.526808164,-4.022671528,-2.988746914,3.888580487,48.84150614,26.27211671,90.79941096
HER42PB,30.8,252.9,-4.642840111,-4.132841275,-3.169534372,3.9527127,52.07644315,28.01220725,96.81336095
HER42PB,30.9,253.91,-4.15031249,-3.895486205,-3.115242443,3.585168308,36.05942628,19.39656515,67.03672604
HER42PB,31,254.92,-4.710786483,-3.88701912,-2.980572602,3.906340293,49.7166702,26.74287231,92.42639563
HER42PB,31.1,255.93,-4.899096766,-4.081943754,-2.998331747,4.117885731,61.42922699,33.04312148,114.2007704
HER42PB,31.2,256.93,-4.673388564,-4.05187104,-2.89321671,4.014229114,55.3805868,29.78952442,102.9559704
HER42PB,31.3,257.94,-4.559019393,-3.894859749,-2.901763606,3.858557575,47.39693553,25.49507417,88.11386395
HER42PB,31.4,258.95,-4.417130182,-3.874888362,-3.163354556,3.686197729,39.89287472,21.4585983,74.16334614
HER42PB,31.5,259.95,-4.821859088,-3.855016077,-3.202942432,3.871443892,48.01165969,25.8257377,89.25667457
HER42PB,31.6,260.96,-4.72681813,-3.86338523,-3.080446963,3.866943625,47.79607988,25.70977613,88.85589825
HER42PB,31.7,261.97,-3.58059973,-3.59302225,-2.849597916,3.241124831,25.56245902,13.75018831,47.52220817
HER42PB,31.8,262.98,-3.871881052,-3.797190159,-3.235412208,3.358063109,28.73348332,15.45589984,53.41734042
HER42PB,31.9,263.98,-4.367110109,-3.770730481,-3.313734435,3.548471435,34.7601437,18.69767385,64.62127856
HER42PB,32,264.99,-4.136012759,-3.858300859,-3.361602615,3.472813795,32.227296,17.33524104,59.91255645
HER42PB,32.1,266,-4.576618284,-3.912700742,-3.137231836,3.798413434,44.63031936,24.00689601,82.97055168
HER42PB,32.2,267,-4.598007667,-3.758445638,-2.947117253,3.782181889,43.91174785,23.62037242,81.63468236
HER42PB,32.3,268.01,-4.613759799,-3.735077347,-3.110159388,3.721196165,41.31378268,22.22291256,76.80490281
HER42PB,32.4,269.02,-3.30564489,-3.527909578,-2.991356274,3.041806036,20.94303297,11.26537345,38.93440656
HER42PB,32.5,270.03,-4.436901054,-3.814811795,-3.089249956,3.685478972,39.86421172,21.44318031,74.11005985
HER42PB,32.6,271.03,-4.637492815,-3.861869412,-3.205861779,3.77649996,43.66295188,23.48654369,81.17215511
HER42PB,32.7,272.04,-4.642089943,-3.929618489,-3.01812393,3.882809515,48.5604549,26.12093769,90.27691916
HER42PB,32.8,273.05,-4.177326091,-3.76320292,-3.103164898,3.523413401,33.89994532,18.23496838,63.02211603
HER42PB,32.9,274.05,-4.480162499,-3.542752484,-3.066575995,3.55317616,34.92406595,18.78584854,64.92602025
HER42PB,33,275.06,-4.240537104,-3.661847772,-3.039704019,3.514892481,33.61231378,18.08024978,62.48739103
HER42PB,33.1,276.07,-4.519844042,-3.776894039,-3.178146522,3.674708707,39.43716742,21.21347082,73.31615781
HER42PB,33.2,277.08,-4.719961501,-3.712841553,-2.87327237,3.844012042,46.71251155,25.12691872,86.84147702
HER42PB,33.3,278.08,-4.879080441,-3.953797998,-3.15862065,3.976377064,53.32349624,28.68300401,99.13171055
HER42PB,33.4,279.09,-4.781437416,-4.025442332,-3.401922742,3.883525101,48.59521654,26.13963617,90.34154322
HER42PB,33.5,280.1,-4.837163353,-3.883002347,-2.847128399,4.016980936,55.53319424,29.87161281,103.2396772
HER42PB,33.6,281.1,-4.352016662,-3.970970081,-3.056028573,3.747425048,42.41173309,22.81350617,78.84606121
HER42PB,33.7,282.11,-4.319951118,-4.108791311,-3.457100844,3.677697671,39.55522001,21.27697196,73.53562495
HER42PB,33.8,283.12,-4.555815156,-3.76202445,-3.27924813,3.649995726,38.47450162,20.69564755,71.52650196
HER42PB,33.9,284.13,-4.110066607,-3.659023991,-3.242617854,3.382464143,29.44323414,15.83767874,54.73681153
HER42PB,34,285.13,-4.515558027,-3.830379016,-3.308020157,3.66030876,38.87334357,20.91018684,72.26797405
HER42PB,34.1,286.14,-4.65295292,-3.883497547,-3.171148159,3.809204317,45.11452771,24.26735436,83.87072524
HER42PB,34.2,287.15,-4.591499937,-3.862420747,-3.136483744,3.77645403,43.6609465,23.48546498,81.16842698
HER42PB,34.3,288.16,-4.780353532,-4.018887107,-3.377778285,3.887228452,48.77551535,26.2366199,90.67672996
HER42PB,34.4,289.16,-4.933296,-3.921144275,-3.058235733,4.020863761,55.74923905,29.98782451,103.641318
HER42PB,34.5,290.17,-4.174008888,-4.048363701,-3.173899484,3.667408836,39.15032941,21.05917906,72.78290803
HER42PB,34.6,291.18,-4.928148904,-4.062560275,-3.153387011,4.069844135,58.54783632,31.49320548,108.8440851
HER42PB,34.7,292.18,-3.454844512,-4.258630731,-3.17216245,3.475280987,32.30690508,17.37806321,60.06055471
HER42PB,34.8,293.19,-4.950901748,-4.116982014,-3.34030172,4.051475656,57.48221849,30.92000375,106.863035
HER42PB,34.9,294.2,-4.53403489,-3.83328311,-3.409055726,3.63721508,37.98590159,20.43282689,70.61816397
HER42PB,35,295.21,-4.732641587,-3.903881848,-3.307813562,3.817057571,45.4702184,24.45868236,84.53197646
HER42PB,35.1,296.21,-4.417046361,-3.55697819,-3.04820445,3.536166664,34.33504882,18.46901296,63.83100062
HER42PB,35.2,297.22,-4.751864565,-3.768599257,-3.085539278,3.822204711,45.70486334,24.58489917,84.96819605
HER42PB,35.3,298.23,-4.494366554,-3.711825341,-3.017805941,3.677418127,39.54416416,21.27102496,73.51507144
HER42PB,35.4,299.23,-4.802001352,-4.061285755,-3.168246132,3.995106825,54.3316443,29.22529244,101.0059208
HER42PB,35.5,300.24,-4.521299938,-4.051764583,-3.286351206,3.802204176,44.79982246,24.09807267,83.28566852
HER42PB,35.6,301.25,-4.900917473,-3.768464021,-3.095662522,3.899517983,49.37864205,26.56104509,91.79798017
HER42PB,35.7,302.26,-4.865823586,-3.873159875,-3.359984074,3.852930173,47.13096299,25.35200607,87.61940439
HER42PB,35.8,303.26,-4.730593576,-4.059818693,-3.284195291,3.916686696,50.23372915,27.02100118,93.38764051
HER42PB,35.9,304.27,-5.109627751,-4.184678956,-3.315800028,4.189742104,66.00576615,35.50486725,122.7088426
HER42PB,36,305.28,-5.406735151,-4.077338956,-3.523426925,4.231460826,68.81768946,37.01741637,127.9363836
HER42PB,36.1,306.28,-5.279880735,-4.340242639,-3.039841399,4.475262955,87.81768945,47.23762162,163.2585705
HER42PB,36.2,307.29,-5.329694902,-4.364614006,-3.336129019,4.419104111,83.02187366,44.65792574,154.3428494
HER42PB,36.3,308.3,-4.974703285,-4.106614655,-3.228064251,4.096620494,60.13671144,32.34787021,111.7979032
HER42PB,36.4,309.31,-4.570951343,-3.906203637,-3.071328296,3.813967787,45.32994207,24.38322695,84.27119401
HER42PB,36.5,310.31,-5.022481516,-4.00634545,-3.026931224,4.132003319,62.30261002,33.51291906,115.824444
HER42PB,36.6,311.32,-5.006139607,-3.869177513,-3.321800386,3.941304566,51.48572405,27.69445617,95.71517724
HER42PB,36.7,312.33,-4.763796549,-3.970804034,-2.962086749,3.990648739,54.08996826,29.09529356,100.5566299
HER42PB,36.8,313.33,-4.531731965,-3.772283704,-3.116622893,3.698883342,40.40216376,21.73254769,75.11014629
HER42PB,36.9,314.34,-4.389703188,-3.774808204,-3.120184305,3.627679009,37.62538699,20.23890409,69.94794482
HER42PB,37,315.35,-4.701330877,-3.067560864,-2.875669856,3.449674816,31.49015055,16.93872642,58.54215701
HER42PB,37.1,316.36,-4.895391405,-3.763442696,-3.312285867,3.820073278,45.60755023,24.53255391,84.78728491
HER42PB,37.2,317.36,-4.517042484,-3.372771432,-2.882173133,3.533319456,34.23742884,18.41650263,63.64951896
HER42PB,37.3,318.37,-3.976838387,-3.472361991,-3.362679618,3.169177317,23.78790641,12.79564663,44.22320401
HER42PB,37.4,319.38,-4.023287626,-3.894670248,-3.316078559,3.457350648,31.7327937,17.06924552,58.99324579
HER42PB,37.5,320.38,-4.823510139,-3.885671071,-3.392441209,3.826339057,45.8942142,24.68675205,85.32021114
HER42PB,37.6,321.39,-4.213499939,-3.310784076,-2.810492097,3.370870981,29.10386492,15.65513016,54.10590296
HER42PB,37.7,322.4,-4.301333483,-3.337732534,-3.083788601,3.336691795,28.1259263,15.12909156,52.28785397
HER42PB,37.8,323.41,-4.277808223,-3.476772081,-2.908267345,3.467409853,32.05361126,17.24181506,59.58966567
HER42PB,37.9,324.41,-4.163853817,-3.520578466,-3.034196907,3.39614035,29.848672,16.05576602,55.49054585
HER42PB,38,325.42,-3.555029539,-2.998147238,-2.956158042,2.840585631,17.12579199,9.212058379,31.83791713
HER42PB,38.1,326.43,-4.068241045,-3.02805984,-2.856460959,3.118673577,22.61636087,12.16546579,42.04522766
HER42PB,38.2,327.43,-3.731876596,-3.191894388,-2.996251987,3.017591433,20.44199643,10.99586312,38.00294834
HER42PB,38.3,328.44,-4.077442486,-3.184388844,-2.653355926,3.284738205,26.70199295,14.36314992,49.64067292
HER42PB,38.4,329.45,-4.252127452,-3.540288138,-2.699626002,3.563464249,35.28522245,18.98011662,65.59743275
HER42PB,38.5,330.46,-4.303181467,-3.42825754,-2.863594178,3.466044113,32.00986426,17.2182833,59.50833726
HER42PB,38.6,331.46,-4.435673106,-3.559584982,-2.710519556,3.661477203,38.9187914,20.93463349,72.35246441
HER42PB,38.7,332.47,-4.20707245,-3.490114621,-2.918802793,3.437709566,31.11560825,16.73725804,57.84585947
HER42PB,38.8,333.48,-4.195818223,-3.754601424,-3.243406183,3.479572392,32.44584499,17.45279976,60.31885268
HER42PB,38.9,334.48,-4.920023363,-4.024885006,-3.115745675,4.055707184,57.72597144,31.05111981,107.316187
HER42PB,39,335.49,-4.576205717,-4.126004715,-3.528542785,3.79239806,44.36265713,23.86291902,82.47295087
HER42PB,39.1,336.5,-4.629679089,-3.774640792,-3.320554996,3.681691134,39.71349816,21.36211065,73.82987393
HER42PB,39.2,337.51,-3.973787486,-3.835355457,-3.08764088,3.476823979,32.35679287,17.40489812,60.15329922
HER42PB,39.3,338.51,-4.780065865,-4.009506074,-3.44634932,3.858256004,47.38264413,25.48738675,88.08729535
HER42PB,39.4,339.52,-4.698803217,-4.165197564,-3.442754014,3.908750468,49.83664059,26.80740504,92.64942807
HER42PB,39.5,340.53,-4.329209079,-3.979957116,-3.13948522,3.713278751,40.98797581,22.04765924,76.19920749
HER42PB,39.6,341.53,-4.279233168,-3.759357708,-2.909305784,3.635762936,37.93078062,20.40317701,70.51569066
HER42PB,39.7,342.54,-5.148035163,-4.27127527,-3.213260987,4.298128049,73.56196037,39.56938598,136.7562796
HER42PB,39.8,343.55,-5.224197087,-4.091505484,-3.061333937,4.287167081,72.76005294,39.13803553,135.2654836
HER42PB,39.9,344.56,-5.009105462,-4.094089428,-3.02131837,4.178536961,65.27029035,35.10925074,121.3415471
HER42PB,40,345.56,-5.613471542,-3.869914175,-3.200714,4.346333507,77.19490884,41.52356909,143.5101578
HER42PB,40.1,346.58,-4.790724853,-3.894319653,-3.08550584,3.917800981,50.28973503,27.05112705,93.49175894
HER42PB,40.2,347.59,-5.325608227,-4.14695323,-3.062977449,4.379815841,79.82333185,42.93741238,148.3965603
HER42PB,40.3,348.6,-4.902259741,-4.269737182,-3.308994687,4.125990146,61.92909773,33.31200472,115.1300613
HER42PB,40.4,349.61,-4.707678423,-3.581184652,-3.258660804,3.62860737,37.66033317,20.25770183,70.01291195
HER42PB,40.5,350.63,-4.506273657,-3.40518612,-3.178341145,3.446736214,31.39774937,16.88902332,58.37037745
HER42PB,40.6,351.64,-4.305110754,-3.469400509,-3.195803176,3.378853305,29.3371111,15.78059457,54.53952217
HER42PB,40.7,352.65,-4.435481228,-3.448308501,-2.886758851,3.535489013,34.31178952,18.45650165,63.78776013
HER42PB,40.8,353.66,-4.607071033,-3.652581213,-3.088352086,3.676067271,39.49078174,21.24231026,73.41583018
HER42PB,40.9,354.68,-4.767339301,-3.962448082,-3.332958753,3.861880735,47.5547051,25.5799393,88.40716744
HER42PB,41,355.69,-4.664548357,-3.767445057,-3.277123413,3.710363541,40.86866124,21.98347927,75.97739425
HER42PB,41.1,356.7,-4.159790184,-3.793815186,-3.167661376,3.511436421,33.4963481,18.01787119,62.27180358
HER42PB,41.2,357.71,-4.634387607,-4.054881661,-3.326265958,3.848829486,46.93808936,25.24825828,87.26084027
HER42PB,41.3,358.73,-4.682792384,-4.188916319,-3.615477102,3.855867128,47.26958796,25.42657321,87.87711688
HER42PB,41.4,359.74,-3.902799648,-4.18226163,-3.380610266,3.551651492,34.87085891,18.75722818,64.82710505
HER42PB,41.5,360.75,-4.316977965,-4.027248809,-3.546313331,3.59752563,36.50778882,19.63774184,67.87025999
HER42PB,41.6,361.76,-4.953712147,-4.15336404,-3.531238129,4.009957454,55.14452435,29.66254512,102.5171156
HER42PB,41.7,362.78,-4.996091742,-3.998144645,-3.404491538,3.984311853,53.74829002,28.91150294,99.92142872
HER42PB,41.8,363.79,-4.952665192,-4.174561289,-3.653830136,3.98042862,53.5399776,28.79945053,99.53416292
HER42PB,41.9,364.8,-5.14960641,-4.264087337,-3.548689547,4.181079423,65.43644872,35.19862825,121.6504459
HER42PB,42,365.81,-4.59294791,-4.230654974,-3.679478054,3.812106012,45.24562642,24.33787309,84.11444594
HER42PB,42.1,366.83,-5.578136035,-4.756055171,-4.283031911,4.483969417,88.58560891,47.65068975,164.6861808
HER42PB,42.2,367.84,-5.321009334,-4.168329824,-4.033155046,4.060950615,58.02944854,31.21436182,107.8803699
HER42PB,42.3,368.85,-5.30796456,-4.058121302,-3.755925186,4.081573768,59.23862435,31.86478419,110.1283032
HER42PB,42.4,369.86,-5.364824058,-4.219033209,-3.477534846,4.305797762,74.1283286,39.87403859,137.8091936
HER42PB,42.5,370.88,-5.66568009,-4.281839718,-3.581348563,4.495639548,89.62547047,48.21003704,166.6193484
HER42PB,42.6,371.89,-5.037342137,-4.615347727,-3.872630047,4.215862043,67.75254633,36.44446999,125.956216
HER42PB,42.7,372.9,-5.234378665,-4.315591053,-3.64514346,4.228524298,68.61590083,36.90887315,127.561246
HER42PB,42.8,373.91,-5.209318517,-4.445135563,-3.760596757,4.251690338,70.22401438,37.77388634,130.5508295
HER42PB,42.9,374.93,-5.001560913,-4.181781081,-3.785165588,3.967546466,52.85469086,28.430831,98.26017206
HER42PB,43,375.94,-5.266610835,-4.146445988,-3.496878688,4.197259064,66.50379836,35.77276153,123.6347155
HER42PB,43.1,376.95,-5.073510198,-4.095344063,-3.574172147,4.028389933,56.17040031,30.21436948,104.424283
HER42PB,43.2,377.96,-5.218898217,-4.318298815,-4.190562772,4.036173172,56.60929371,30.45045267,105.2402133
HER42PB,43.3,378.98,-4.953999619,-4.035858748,-3.754202187,3.864685807,47.68828675,25.65179361,88.65550408
