Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_age,kcps,cps,cps_acf_sum,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,PCA sum,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Kerguelen,KER1,CAT1-S1-1D,124,158,159.2,158.6,5499.669231,23511.76923,56021.46154,55105.23077,1.395384615,0.010865242,0.238926359,0.067316448,0.063476552,3.388885521,0.060344251,0.416484987,0.143235511,0.000329542,0.08013691,0.205607667,1.706595155,79.95054019,11.537274,97.15862189,0.144329003,0.01742694,0.05409241,0.036099803,0.034655423,0.3152579,0.063993687,0.087994722,0.094749311,0.00097354,0.105745011,0.131980119,0.204709005,0.775244361,0.228867976,0.003683225,973.6824666,3761.690452,439.2617094,42.17796203,2748.553456,0.858721787,5.849088818,4.744298227,10.21776865,1.919467031,71.42068742,20.00078753,13.98620881,485.0193541,131.9789472,15.50786053,1.220525248,47.53207477,0.01258998,0.061291396,0.014952396,0.164653492,0.062970521,0.41484736,0.121375429,1.398620881
Kerguelen,KER1,CAT1-S1-1E,132,161.5,162.7,162.1,5646.269231,23811.38462,56569.61538,55657.38462,1.366923077,0.023413053,0.253467928,0.063181875,0.045765276,2.771288657,0.077352352,0.410212504,0.156725981,0.000329542,0.069955667,0.182394514,1.712135745,80.98800149,11.81277473,97.82901022,0.145862529,0.02610616,0.033974602,0.02927063,0.018493161,0.183639156,0.068931163,0.050288041,0.087960079,0.00097354,0.099672841,0.127426364,0.211737073,0.347618799,0.226474003,0.002957996,4674.018055,15500.47502,4823.395579,275.8213156,24110.30848,9.64091711,25.33147037,19.09702535,53.70010907,6.739390951,139.1876948,82.65655708,19.24399494,1417.904442,273.6253169,68.52333173,3.694081689,256.7032264,0.055564368,0.02901097,0.049455498,0.379025561,0.214985846,0.806932965,2.8164492,1.924399494
Kerguelen,KER1,CAT1-S1-1E,137,168.8,170,169.4,5947.946154,23243.15385,57024.69231,56153.07692,1.373846154,0.062696341,0.281811834,0.19563872,0.101016515,8.045620749,0.081594337,0.373933722,0.159939613,0.000329542,0.076185322,0.231080351,1.782814418,75.77343676,11.0272968,97.43871614,0.14554695,0.024263327,0.036963685,0.045724174,0.037079417,0.505536393,0.059872365,0.059299772,0.072163542,0.00097354,0.120105121,0.128152443,0.167309473,0.70048288,0.2585682,0.003903024,214.2359607,3865.367321,314.2119789,40.30371929,2886.473191,0.797101318,3.074840014,4.308979567,10.03284659,0.841708562,71.47093889,15.55587576,11.79816971,203.8744744,43.25747431,7.44344845,0.993577198,40.65829501,0.013543108,0.026459833,0.029165588,0.050604346,0.011120136,0.862385743,0.211942031,1.179816971
Kerguelen,KER1,CAT1-S1-1E,144,179,180.2,179.6,6370.753846,22715.76923,55020.92308,54063,1.346923077,0.025958601,0.328329892,0.165277688,0.097698039,4.799659527,0.100522943,0.409361606,0.180503419,0.000329542,0.063003498,0.27836837,1.808762165,78.26865521,11.55496829,97.30171918,0.147650223,0.014596072,0.062978923,0.03571159,0.038742314,0.495578866,0.070253445,0.066512086,0.102382034,0.00097354,0.075059584,0.130634526,0.149659677,0.766944361,0.256813154,0.003789667,4531.40776,3481.392137,904.1879244,84.65981172,3168.819664,0.546046302,3.299582559,5.064349607,18.29158675,7.805442382,46.22785062,83.4623728,14.89672027,1385.451254,66.26631024,6.44341763,0.742198205,35.87297563,0.003678018,0.042987824,0.031713711,0.257119006,0.168696462,0.727736984,2.659299806,1.489672027
Kerguelen,KER1,CAT1-S1-1E,145,180.4,181.6,181,6433.538462,18555.69231,44574.53846,43662.92308,1.393846154,0.151663287,0.484333227,0.490627174,0.193400012,8.438993267,0.145384142,0.437028668,0.237097321,0.023993917,0.42701872,0.87616179,1.983688665,71.82608038,12.43298283,96.72626735,0.174344314,0.185006882,0.246356401,0.586409055,0.108997253,2.68380177,0.098310839,0.093610823,0.086565307,0.080482647,0.334566589,0.765853429,0.175115411,4.958968513,0.752660546,0.02120744,23278.04767,3903.380519,2923.188804,121.9300211,4456.928381,0.855150174,2.425675008,3.767313027,30.48216342,16.42557783,35.5730101,90.16911624,41.8734204,6156.752203,120.8006655,57.700133,2.033316472,33.7098105,0.008209565,0.030902266,0.017291261,0.197518023,0.089593448,0.632117041,2.1945355,4.18734204
Kerguelen,KER1,CAT1-S1-1E,146,181.9,183,182.4,6500.141667,13949,38376,37554,1.411666667,1.244000309,0.979250314,1.409696388,0.458546787,22.11371628,0.293096594,0.417570544,0.176201205,0.101729538,1.049539832,1.222418164,2.172912053,53.95202957,13.1706369,95.47920645,0.244724512,0.203497656,0.198619576,0.621521968,0.069526663,2.687403893,0.182231731,0.108281994,0.136234166,0.118321177,0.241644058,0.444606213,0.399935118,3.242607165,0.68550406,0.015893984,34328.60153,4312.186563,3433.05248,397.1365916,13289.58227,0.757047602,2.230484241,6.015402464,87.59499317,53.67294845,37.52281834,334.5208848,35.95890476,9926.584014,55.81052408,24.39482226,5.745249531,193.3357389,0.007136358,0.019087013,0.019215536,0.753510405,0.888153563,0.853159602,10.07399486,3.595890476
Kerguelen,KER1,CAT1-S1-1E,147,183.3,184.4,183.8,6564.375,22427.08333,57499.5,56664.58333,1.2675,0.251920807,0.343773048,0.43690208,0.2129874,9.617729901,0.142049045,0.394987191,0.161811814,0.060259881,0.14859102,0.222841472,2.073381128,73.02342725,11.38327995,97.31432223,0.156258563,0.206526844,0.087142722,0.115309759,0.081641056,3.469681571,0.044983081,0.057900222,0.045338659,0.086776258,0.203465427,0.18165281,0.228277645,3.977954832,0.289565592,0.008311197,1154.260764,4541.333436,1119.777227,77.89836317,3562.901422,0.996950957,7.771363798,8.155143454,34.97989363,2.833581675,86.72448526,123.6786369,11.78728762,441.1367224,88.34590622,20.32893742,1.455982628,48.89958885,0.016241426,0.092422783,0.093802488,0.152811284,0.047351872,0.810766896,2.79967276,1.178728762
Kerguelen,KER1,CAT1-S1-1E,151,189,190.3,189.7,6812.307143,23247.14286,55625.64286,54706.21429,1.319285714,0.014354085,0.263540039,0.126693879,0.057114817,3.446495514,0.112052715,0.402732024,0.206659939,0.000329542,0.034973802,0.183305896,1.730380884,79.54175313,11.82184971,97.17113387,0.148631763,0.017061745,0.061796819,0.026010053,0.015499113,0.343160767,0.059664387,0.061548157,0.095976685,0.00097354,0.063291868,0.198819638,0.162914313,0.452409396,0.208337729,0.002911789,519.0692231,4164.183528,617.9743965,48.62589017,2793.818462,0.972163333,5.453440209,7.040465601,8.670290595,1.131785621,76.44263413,32.53643781,11.99071198,309.2130411,78.30250154,10.1499901,0.777225072,33.03999318,0.006764335,0.046705911,0.025135218,0.080639438,0.008609119,1.188038698,0.658646452,1.199071198
Kerguelen,KER1,CAT1-S1-1E,157,198.4,199.7,199,7055.1,23330.92857,56708.85714,55779.64286,1.285,0.019309725,0.405703268,0.129551243,0.076021308,4.429233038,0.097512886,0.397964337,0.223382174,0.003108509,0.060489394,0.285774706,1.804701804,77.9712395,11.59990019,96.70212506,0.148796515,0.018137818,0.04737023,0.041159129,0.044828834,0.503788691,0.07851219,0.047954686,0.094125272,0.011630977,0.075894265,0.142541032,0.202843721,0.734271355,0.195245577,0.003487248,510.1301471,4449.195182,449.3132406,54.95773967,3045.373357,0.973653446,4.062914553,4.561717881,8.265161932,1.396313321,83.80568894,18.45759727,12.08109258,285.4705255,60.75841345,5.072336847,0.787834033,20.18062134,0.005266733,0.036944396,0.044407993,0.072734146,0.022774434,1.326590955,0.327814701,1.208109258
Kerguelen,KER1,CAT1-S1-1E,161,204.5,205.8,205.2,7160.464286,22635.42857,56487.28571,55592.85714,1.304285714,0.026712911,0.304148721,0.169891554,0.071969183,6.216215106,0.183694735,0.38595773,0.172579534,0.003180495,0.056264339,0.394765426,1.745489662,75.44184536,11.21641226,95.56073726,0.148729542,0.031989626,0.076458994,0.091275332,0.031792596,2.216023814,0.134546985,0.07550617,0.084777427,0.008096397,0.082977616,0.190296285,0.216339323,1.872377896,0.269792199,0.004024367,714.0118801,4530.875865,602.974911,66.72545229,3136.839356,0.850620155,2.965078694,4.921011171,6.808603707,2.016254156,85.69090324,24.14841652,17.63820882,335.9649223,137.6782876,13.83517938,1.229024654,18.53267012,0.006969892,0.003982725,0.025493931,0.108154782,0.046625543,1.236042476,0.653911826,1.763820882
Kerguelen,KER1,CAT1-S1-1F,170,210.3,211.7,211,7263.933333,21787.13333,53540,52765.6,1.36,0.013580245,0.427163357,0.109065968,0.070630086,5.263885141,0.160524629,0.417643878,0.220519234,0.000329542,0.072694146,0.226663475,1.763171361,76.97083326,11.17354245,96.00495509,0.145198941,0.016007626,0.093595023,0.05914306,0.04158759,1.252250852,0.078457055,0.05753507,0.060437671,0.00097354,0.087471351,0.117248135,0.209574035,1.775574961,0.386398994,0.004970267,104.6756783,3609.129673,168.1798853,45.5523502,2342.824007,0.669698406,2.182200699,4.093699078,3.679275906,0.501927094,65.96855978,7.956881626,14.89020858,181.2848074,68.84527076,3.365678645,0.733053273,21.06620278,0.006580199,0.02863423,0.06061545,0.060549087,0.00814485,1.340395888,0.208592941,1.489020858
Kerguelen,KER1,CAT1-S1-1F,177,220.9,222.2,221.6,7451.671429,23521.64286,57297.14286,56346.85714,1.331428571,0.018488038,0.290291179,0.068022801,0.074353466,3.704652912,0.107695369,0.411481108,0.211695032,0.000329542,0.091222749,0.291367721,1.801537437,78.83340123,11.64463063,96.70825737,0.147714316,0.011700988,0.050078395,0.025063263,0.026662098,0.681231888,0.082849823,0.069146835,0.084953618,0.00097354,0.106670977,0.124941359,0.209510577,0.882172891,0.265388262,0.003066652,265.0120521,4843.721178,347.1872575,63.73055929,3080.073609,1.071221581,3.17180271,6.998565891,6.792163379,0.931349705,88.8200419,16.13112281,6.903208584,158.4645684,64.8922943,3.829031114,1.280136996,63.68866919,0.018816406,0.022993401,0.09543019,0.141345191,0.008008611,0.905659664,0.298573697,0.690320858
Kerguelen,KER1,CAT1-S1-1F,179,224,225.4,224.7,7505.433333,23158.46667,56412.73333,55486.93333,1.297333333,0.014734763,0.349134382,0.099706795,0.095392647,4.94182275,0.131758666,0.398558942,0.191495301,0.000329542,0.045907192,0.39643483,1.779581475,77.14296959,11.53148274,96.33652521,0.149477817,0.020111924,0.08642373,0.035262989,0.034684435,0.953898625,0.07347839,0.062187426,0.097202797,0.00097354,0.064165253,0.159728244,0.13721455,1.47018051,0.344349929,0.003226288,407.8905822,4217.330448,426.0420821,57.48518576,2688.500619,0.845840342,5.35028394,5.640790304,6.692282931,1.320375223,81.43967116,30.53520566,15.13364658,241.9029057,112.2200733,6.662632451,0.642275568,30.54752651,0.010747631,0.025656026,0.0330274,0.090105003,0.044350605,1.972165631,1.193277112,1.513364658
Kerguelen,KER1,CAT1-S1-1F,180,225.6,226.8,226.2,7531.692308,21060.38462,54913.46154,54027.61538,1.322307692,0.186973615,0.381311881,0.212806996,0.28651494,12.7354301,0.295433437,0.370148468,0.184525569,0.020792184,0.287021768,0.318700593,2.170263679,68.95630932,11.15344903,96.21478654,0.162081097,0.096777989,0.057407734,0.049987191,0.096390436,3.512728138,0.117411096,0.050646843,0.087393682,0.043796096,0.272326855,0.186875559,0.218947111,3.637550009,0.32596964,0.008090586,11517.71875,5766.308811,1197.40653,302.9854865,9844.625786,0.946267633,3.627263811,6.197858783,34.35259618,27.76757005,77.12979485,206.5821768,19.85120557,3111.942568,143.9960058,21.15846533,3.615574304,169.6651785,0.01560096,0.059129239,0.085971873,0.423250154,0.379906928,1.39888174,3.992694737,1.985120557
Kerguelen,KER1,CAT1-S1-1F,185,233.2,234.5,233.8,7669.85,16788.14286,47972.78571,47122.64286,1.372857143,0.672593261,0.421392553,0.722140438,0.541577724,23.81926569,0.427540405,0.321145182,0.153537371,0.110889184,0.88277015,0.426218614,2.957890592,54.84516568,11.03528435,94.76893564,0.20376471,0.260191229,0.078050944,0.281248525,0.154301287,7.211337018,0.13369489,0.05812983,0.073952148,0.091214932,0.329267975,0.166313143,0.434870221,7.199561901,0.532752788,0.023188333,14262.12932,4269.933331,1951.217642,266.7521665,8604.12931,0.775500382,4.268992381,3.773884291,38.16917132,28.3155083,50.91367477,239.7215992,30.50661116,3970.032909,36.71694754,25.5783098,1.25829967,108.0172893,0.006020552,0.042256079,0.028086362,0.643907987,0.502166441,0.859909114,7.149691249,3.050661116
Kerguelen,KER1,CAT1-S1-1F,186,234.7,235.9,235.3,7695.938462,21977.53846,58320.84615,57442.23077,1.346923077,0.314647265,0.344687761,0.443476353,0.253042703,12.05308577,0.186414427,0.345012876,0.153797786,0.011632581,0.213010857,0.550315542,2.151402675,68.0580502,10.55130858,94.40536959,0.155197158,0.11305832,0.034905684,0.134500655,0.065392499,1.960820347,0.090221793,0.056931451,0.066797463,0.026743052,0.160557134,0.14358223,0.290016808,2.553764264,0.363936101,0.007201084,12958.49641,4367.99759,2239.96755,230.5568311,7609.566894,0.799271713,4.531502978,3.210467452,34.52282262,27.8515667,78.81628528,218.7388146,32.25214894,3897.778682,102.4569811,52.98605028,5.020919187,94.88269994,0.004799037,0.087192295,0.029975864,0.356622142,0.320567732,1.313862982,6.164980519,3.225214894
Kerguelen,KER1,CAT1-S1-1F,188,237.8,239.1,238.4,7751.907143,22949.07143,56888.21429,55918.07143,1.282857143,0.121834717,0.348281939,0.249826464,0.136823725,6.850822721,0.174913651,0.40030494,0.196225001,0.003114731,0.044979309,0.353728168,1.877813254,75.93381738,11.18402843,96.93514208,0.147301621,0.035056877,0.050992066,0.065979756,0.046474232,0.404292861,0.054567518,0.056676076,0.078510078,0.011654257,0.063224672,0.186397058,0.185226459,0.519857249,0.218788561,0.003474289,88.32467556,3298.121333,436.639577,45.81121632,2064.749015,0.598889202,8.680238524,4.370193647,3.835435411,0.79837406,59.19980605,27.53210666,17.3303958,207.6175941,18.56201881,11.13465165,1.295830968,49.41217225,0.012412956,0.144044164,0.064167909,0.104351899,0.015453079,0.762372708,0.259601524,1.73303958
Kerguelen,KER1,CAT1-S1-1F,191,242.3,243.6,242.9,7831.4,23330.15385,56634.07692,55703.92308,1.31,0.033940689,0.399256514,0.161999197,0.099661595,6.003576528,0.197864443,0.405876709,0.187912466,0.00254329,0.012962898,0.341635355,1.85879824,76.77839534,11.28225769,96.92558046,0.146971235,0.012557833,0.049855196,0.101709502,0.042362659,1.333236016,0.10293646,0.043662211,0.097748019,0.009169962,0.035262924,0.216093163,0.228079669,1.40202276,0.185827586,0.00256725,17.94593117,3835.783216,238.2842793,55.07802735,2497.527268,0.803358665,14.23964041,3.643171487,5.547621978,0.651451824,67.02513333,17.73546585,16.59501019,210.6531652,92.74365171,2.516513925,0.576230328,23.05056669,0.003914391,0.017403154,0.010439405,0.047512144,0.021712737,0.136232196,0.240336308,1.659501019
Kerguelen,KER3,CAT2-S3-1A,6,7.9,9.1,8.5,386.2769231,22243.61538,53274.69231,52351.38462,1.313846154,0.036983528,0.18002658,0.090331612,0.060435797,2.922556844,0.083129149,0.420988511,0.249704815,0.002766691,0.111766028,0.15476511,1.884234816,79.36433929,11.74683134,96.40352139,0.148017348,0.025687872,0.036460355,0.042582449,0.036204468,0.450260094,0.065229177,0.077211305,0.086818448,0.007526705,0.141225766,0.118839577,0.134667621,0.656510658,0.171457305,0.002253382,2433.469353,8525.391032,1493.72135,73.97054275,7043.906744,2.360731307,7.989049521,8.840919501,33.9867472,6.303556106,77.55523489,51.12144032,13.4102451,412.7415789,292.4467919,52.91622772,2.614554557,240.295989,0.069815083,0.248862689,0.229976711,0.829112693,0.104558215,0.957157998,1.081885684,1.34102451
Kerguelen,KER3,CAT2-S3-1A,9,12.3,13.5,12.9,621.7076923,22313.84615,53827.84615,52947.38462,1.332307692,0.025007164,0.158341606,0.067383128,0.048890325,3.739911226,0.091012908,0.423866723,0.217677021,0.000329542,0.083158006,0.136955727,1.766344298,78.68802335,11.67519234,96.281042,0.148379162,0.013915756,0.033157785,0.035004757,0.0283854,0.29273137,0.087210584,0.058002078,0.063999854,0.00097354,0.084213217,0.140847768,0.178844362,0.45023744,0.256601756,0.003437259,1807.885973,7727.272205,1028.300333,53.9884387,5806.724977,2.063027935,6.820390916,7.875132613,22.83873715,3.688021304,68.05571381,28.2096257,12.34589333,317.9447142,259.4424886,41.97503234,1.825000442,264.0185473,0.069604809,0.213258954,0.29908538,0.668420943,0.079731647,0.211252066,0.542535446,1.234589333
Kerguelen,KER3,CAT2-S3-1A,13,18.1,19.3,18.7,928.8076923,22491.46154,54693.84615,53770.46154,1.41,0.024325012,0.121201846,0.078179276,0.050582352,3.819310187,0.081878706,0.377554875,0.154533748,0.000329542,0.086932879,0.090045453,1.809573121,78.40608851,11.56725083,95.94223157,0.147539399,0.021733916,0.026196087,0.034018085,0.023174447,0.518042707,0.070489813,0.072631083,0.062976185,0.00097354,0.154729646,0.145612117,0.121447798,0.734364003,0.258442588,0.003451937,2390.397694,8370.564722,1383.034771,65.55518428,5950.241077,2.117141394,6.393762065,6.48426444,21.31018792,6.207609895,78.5344764,45.24542121,13.79694563,425.057007,304.4626424,54.8904067,2.528396357,237.5442039,0.072121037,0.166829823,0.180858218,0.696001663,0.185004911,1.42230775,1.004989654,1.379694563
Kerguelen,KER3,CAT2-S3-1A,15,21,22.1,21.6,1082.7,22178.83333,54848.75,53881.25,1.3525,0.024162557,0.129604422,0.06600332,0.046444318,3.915240665,0.066940238,0.367742963,0.139493515,0.001548573,0.059960756,0.157128928,1.757944508,77.85533842,11.48368731,95.41139189,0.147500188,0.020832891,0.041019238,0.04271297,0.033215653,0.705662841,0.046835395,0.055274858,0.060254678,0.005364413,0.055060944,0.148390792,0.131507968,0.941788367,0.30519918,0.003483993,2551.414712,8528.540345,1475.406854,59.93308415,6187.963748,2.279411544,7.850724687,6.918225269,19.50535782,5.547019557,79.19188077,39.22303086,13.10608249,457.224602,342.5386702,49.34926785,2.067625201,264.4820043,0.072621448,0.178711739,0.133823297,0.465175211,0.091658311,0.248883511,1.041248388,1.310608249
Kerguelen,KER3,CAT2-S3-1A,20,28.2,29.4,28.8,1469.792308,22745.53846,55251.15385,54298.46154,1.305384615,0.017284134,0.173244753,0.081974566,0.045075232,4.374694704,0.104661171,0.366863532,0.224741925,0.000329542,0.036831589,0.154373594,1.825632425,77.06762278,11.33319251,95.05581056,0.147061793,0.013912128,0.038095986,0.045908119,0.026858605,0.408813894,0.05431123,0.059952237,0.079855994,0.00097354,0.063334049,0.131187964,0.182085755,0.447059272,0.215849726,0.00302662,1463.774697,7489.032735,937.5899962,37.80142795,5072.990401,1.778968575,8.567301171,6.433648096,14.3729798,2.92778834,72.04904865,42.85323212,14.61049746,215.3232617,268.7118611,26.00205725,1.422170806,222.4086728,0.062470129,0.223272061,0.172534658,0.410391691,0.037964937,0.888278315,0.681820188,1.461049746
Kerguelen,KER3,CAT2-S3-1A,21,29.6,30.7,30.2,1540.333333,22410.91667,54173.41667,53201.33333,1.308333333,0.015197392,0.140525264,0.089503151,0.047307091,4.237465412,0.117333265,0.3885051,0.1935982,0.001548256,0.084488581,0.114632288,1.838835516,77.09854083,11.31213152,94.87894108,0.146726372,0.018000671,0.028663251,0.03983544,0.037315087,0.475724836,0.057445065,0.059733449,0.07077757,0.005363316,0.104292282,0.103720116,0.166106669,0.468195404,0.253537121,0.003331754,1742.201387,7060.636584,1221.194979,47.42694669,5217.251998,1.649765973,8.139809229,5.73865376,13.07843571,4.597352978,63.78046606,54.84725556,15.61380337,300.6279914,247.1543807,32.01951858,1.668705887,166.8662424,0.055830034,0.273778714,0.209451089,0.308143877,0.107216345,0.743036154,1.329843376,1.561380337
Kerguelen,KER3,CAT2-S3-1A,22,31,32.1,31.6,1613.258333,21431.16667,52867.91667,51852.83333,1.346666667,0.051035461,0.178323609,0.223023675,0.083994741,6.636316609,0.077765046,0.365403132,0.202016739,0.000329542,0.135343224,0.31429088,1.992418805,75.20757971,11.28610236,95.92205039,0.150084063,0.021600778,0.040110103,0.049188156,0.034649183,0.628240459,0.066828776,0.069600653,0.081133539,0.00097354,0.132030706,0.169437305,0.173830289,0.744333128,0.272007276,0.004085979,4461.087959,7896.234296,2205.724776,119.7043062,6488.988438,1.71561783,8.098447371,6.068782697,25.41388525,17.22708873,67.625654,113.2387274,18.93835055,814.8204864,137.2228992,44.47793014,3.353962903,172.2282377,0.017316078,0.189641677,0.119616413,0.462599646,0.188428708,0.890889058,1.329392715,1.893835055
