Location,Site,Section,sample,min_depth,max_depth,midpoint,SH20_average_age,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Isla Hermite,HER42PB,HER42PB_1G,231,256.4,257.6,257,3049.39,3091.44,21539.38462,52670.61538,1.356923077,0.000607167,0.005924231,0.001094303,0.000867897,0.044840952,0.002259824,0.004779082,0.002516443,5.08E-05,0.000828798,0.009664274,0.021474256,0.154703404,0.154703404,0.000286797,0.000689838,0.0006213,0.000506293,0.02471101,0.001032415,0.000760846,0.000873797,6.88E-06,0.000905325,0.002065725,0.001882852,0.004107349,0.004107349,4369.778556,16688.31951,1581.334342,300.501993,12270.07289,5.122309014,7.561017887,20.55300982,29.3359331,13.37718549,196.4487137,9.298215317,96.13512824,120.1559005,22.13868078,2.313865346,93.25255394,0.038929549,0.180708328,0.119207457,0.410703063,0.291622644,2.396674308,0.10321019
Isla Hermite,HER42PB,HER42PB_1G,232,257.7,258.9,258.3,3062.23,3108.1,20982.07692,51247.23077,1.400769231,0.000451025,0.005689536,0.000861323,0.000864293,0.037077038,0.003030492,0.004867838,0.003473179,9.23E-05,0.000983729,0.010350544,0.024731911,0.153993743,0.153993743,0.000205798,0.000957771,0.000809727,0.000448591,0.008889212,0.00121382,0.000431228,0.001071368,0.000127618,0.00147639,0.003235121,0.001633776,0.003729405,0.003729405,1951.694876,11281.74843,644.4824408,100.7317857,5685.831956,1.700460441,5.717566832,14.18284501,15.23009592,4.424370634,170.3369471,3.424722039,106.5625402,143.2782051,6.058134943,1.158415535,159.771878,0.029588012,0.090909313,0.039711966,0.085288537,0.133615993,1.243459714,0.011986527
Isla Hermite,HER42PB,HER42PB_1G,236,263.2,264.4,263.8,3116.22,3179.44,20852.92308,51741.07692,1.266923077,0.000939797,0.008308271,0.001547456,0.001062602,0.04163852,0.00160308,0.004870479,0.003245923,0.000164669,0.001020099,0.013385017,0.020019273,0.162468288,0.162468288,0.000498559,0.001068165,0.000602959,0.000617782,0.005925997,0.001052838,0.000777711,0.001116382,0.000410496,0.001474632,0.003463511,0.002521797,0.003971323,0.003971323,1649.869327,10268.05232,511.753571,77.97233518,5669.96572,1.696042582,5.647978456,15.90778555,21.94878635,3.053481296,171.610596,2.248747432,81.99850555,158.1280057,7.881004994,1.138396094,48.19470862,0.031037579,0.174522534,0.281567804,0.410442305,0.058016145,0.995341457,0.049472444
Isla Hermite,HER42PB,HER42PB_1G,240,268.6,269.8,269.2,3169.09,3249.87,22209.38462,53985.53846,1.493076923,0.000597943,0.005799698,0.000751746,0.000873659,0.025926148,0.001805332,0.005818253,0.003209642,5.08E-05,0.000317635,0.009959252,0.023977707,0.156552124,0.156552124,0.000266889,0.000585539,0.000419909,0.000458812,0.005631328,0.001312452,0.001044614,0.00082674,6.88E-06,0.000436949,0.002781822,0.002697989,0.003610889,0.003610889,2991.060367,13752.84253,979.9509916,165.9363359,6876.421266,2.30494227,6.480173586,12.73174274,17.94697181,7.318389831,185.0171857,5.029297468,80.75862991,276.4321349,16.95315215,4.613030137,98.3328241,0.020283492,0.139971749,0.252088506,0.148959866,0.119289754,2.997278408,0.142832048
Isla Hermite,HER42PB,HER42PB_1G,245,275.2,276.4,275.8,3233.34,3333.03,21274.07692,52097.07692,1.259230769,0.000526358,0.006905694,0.000984826,0.000770901,0.028821461,0.001113311,0.004621773,0.002561588,5.08E-05,0.000511072,0.010961288,0.021775355,0.155241804,0.155241804,0.000294607,0.000936593,0.000349435,0.000402205,0.006556452,0.000813265,0.000709803,0.001023184,6.88E-06,0.000972072,0.003525694,0.003190973,0.00397384,0.00397384,2493.852742,12789.28681,746.8175441,112.7063173,5833.148328,1.877953739,6.237541155,14.76761143,27.14668681,5.332748571,185.3224681,5.620769362,47.13381682,182.8868014,15.30975965,1.1721457,24.49922298,0.051268137,0.093563117,0.239235305,0.496784369,0.09225655,1.871756928,0.026979693
Isla Hermite,HER42PB,HER42PB_1G,253,285.8,286.9,286.3,3335.25,3458.15,20054.83333,52942.08333,1.309166667,0.001199481,0.009744944,0.002379151,0.002376279,0.196175148,0.002752619,0.005526969,0.004655932,0.000197115,0.002788873,0.021067063,0.022111605,0.173526985,0.173526985,0.000446336,0.001808659,0.00084854,0.000746373,0.078749194,0.00179622,0.000665814,0.001551759,0.000477564,0.001916986,0.003053642,0.002141499,0.005289096,0.005289096,3156.428577,13600.89319,1299.51414,181.7526989,7738.954402,2.990729658,5.937997306,15.51050531,20.09031476,9.789818065,188.000363,8.928726964,21.77935718,92.48607368,18.84295504,1.417671051,137.7533884,0.048150748,0.084913361,0.268331742,0.263183123,0.026432509,1.52280294,0.118752069
Isla Hermite,HER42PB,HER42PB_1H,260,285,286.2,285.6,3328.04,3467.21,20429.53846,51893,1.329230769,0.000957518,0.008448749,0.001895795,0.001995536,0.111982731,0.001837247,0.00557369,0.003450031,0.000178531,0.002948169,0.017922974,0.022133201,0.16699776,0.16699776,0.000353193,0.001193899,0.000496303,0.000547307,0.022415291,0.001616029,0.000815368,0.001066816,0.000460476,0.002518513,0.003073374,0.002733697,0.00360763,0.00360763,3752.970488,15125.15668,1317.861996,232.242995,11631.52569,4.563779045,7.744414081,17.5903724,32.04482347,10.85946901,193.4016881,6.233090779,41.28267537,72.60075205,16.60506115,3.088831834,126.78363,0.075302354,0.254016782,0.142482016,0.522330623,0.114024425,0.638225571,0.094119671
Isla Hermite,HER42PB,HER42PB_1H,264,290.3,291.5,290.9,3378.92,3527.2,22686.92308,55144.46154,1.318461538,0.000479844,0.007104098,0.001010762,0.000952861,0.029332848,0.001520147,0.005512214,0.002732822,5.08E-05,0.001100747,0.010340588,0.021489747,0.15596432,0.155964321,0.000248928,0.001046538,0.000480106,0.000502397,0.007955883,0.000947733,0.000786433,0.001453009,6.88E-06,0.001139865,0.002986881,0.002548481,0.00207217,0.00207217,2146.234669,11805.42446,661.2738356,99.43200238,5101.984158,1.567442911,5.249374812,11.06280232,13.25098663,4.53509703,176.9254729,4.356527584,24.89632216,195.970046,13.42385886,3.500006484,48.97904792,0.011128845,0.236746804,0.14160387,0.348500948,0.070294004,0.920012459,0.149864549
Isla Hermite,HER42PB,HER42PB_1H,269,297,298.2,297.6,3442.76,3617.43,21125.61538,53729.30769,1.332307692,0.000926456,0.00838551,0.001874956,0.001707817,0.098440329,0.00269085,0.005225125,0.003218024,6.72E-05,0.001565697,0.015034829,0.021633045,0.163302304,0.163302304,0.000395864,0.001226128,0.000517398,0.000518265,0.010837146,0.001238785,0.001026328,0.001354255,5.90E-05,0.00169881,0.002324592,0.001673254,0.00359156,0.00359156,3230.055285,14687.33659,1159.633301,200.6979642,9470.00065,3.348828618,5.562068293,21.54142699,22.23958244,9.064433171,188.3571252,6.112481301,67.83116098,261.4345912,2.203303272,3.632633153,204.552014,0.108167164,0.068969647,0.381283258,0.289114572,0.045322166,0.772264213,0.037286136
Isla Hermite,HER42PB,HER42PB_1H,273,302.3,303.5,302.9,3494.21,3686.54,21329.61538,53437.30769,1.293846154,0.000609346,0.007270785,0.001381666,0.001163926,0.075550069,0.002544181,0.005245861,0.003142002,0.000124764,0.002152886,0.01010225,0.021028465,0.159617884,0.159617884,0.000370331,0.000955838,0.000749196,0.000678595,0.014729563,0.001338457,0.000838861,0.001596271,0.000266617,0.001577475,0.002287205,0.002279695,0.005375665,0.005375665,2161.527815,11153.06418,705.6349353,105.939325,8155.795786,3.220383438,4.967669945,20.15831002,25.45930847,4.725737967,157.6321242,8.263321109,32.20676445,113.7612546,6.421277911,2.065816837,28.54528525,0.060543209,0.089914826,0.175377297,0.440446036,0.043476789,0.788160621,0.111554835
Isla Hermite,HER42PB,HER42PB_1H,278,309.3,310.6,309.9,3563.64,3775.33,20448.35714,52706.35714,1.286428571,0.00097514,0.009013074,0.002298328,0.00169642,0.147685337,0.003407429,0.005423214,0.003508738,5.08E-05,0.000991262,0.016536064,0.020892291,0.164518762,0.164518762,0.000369798,0.000989967,0.000755138,0.000516898,0.0358595,0.001005288,0.001131129,0.001622737,6.88E-06,0.001172114,0.00324904,0.003261449,0.004727774,0.004727774,3158.319141,13037.74795,1244.681812,206.3664659,12716.46571,4.839313706,5.338448611,42.22566553,22.96594282,9.013114206,168.1855143,6.305163916,36.63650203,88.65668607,14.93618175,0.701645984,133.52289,0.098238068,0.258380913,0.422256655,0.1607616,0.041460325,0.807290469,0.058638024
Isla Hermite,HER42PB,HER42PB_1H,281,313.5,314.8,314.2,3603.44,3828.47,20397.5,53282.85714,1.296428571,0.001568999,0.011444708,0.004075615,0.002366877,0.170509966,0.003590835,0.005384947,0.003597946,5.08E-05,0.00257843,0.02046085,0.022399985,0.171070867,0.171070867,0.000314842,0.001486004,0.002418642,0.000561361,0.018147566,0.001701642,0.000940646,0.000985137,6.88E-06,0.002111491,0.002347473,0.003024267,0.003215203,0.003215203,4932.545491,17576.4553,1777.250694,298.9077106,13604.27869,4.807527056,9.578116848,20.93774638,26.98125114,15.03062537,209.1785709,13.76339306,13.81112737,31.63761954,7.464452914,1.853227806,288.4107083,0.182686028,0.383124674,0.335003942,0.334567514,0.214937943,1.798935709,0.05918259
Isla Hermite,HER42PB,HER42PB_1H,286,320.5,321.8,321.1,3669.6,3914.3,21195.69231,54341,1.308461538,0.000848491,0.007521439,0.001540771,0.001527024,0.093164328,0.00267071,0.005343567,0.003742485,0.000329293,0.001981351,0.013576277,0.022617232,0.160153429,0.160153429,0.000368616,0.001038596,0.00048313,0.000703943,0.025616133,0.001730702,0.000920801,0.001457922,0.000469121,0.001693512,0.001777156,0.002310146,0.002961961,0.002961961,3296.461851,14146.65191,1032.997546,170.6622359,9836.302432,3.707856044,5.191529292,23.03276646,31.26595862,8.511878548,192.532482,4.206837387,35.93143418,185.32114,17.25105902,2.42340375,67.87048678,0.067853766,0.088775151,0.181958855,0.522141509,0.109803233,1.598019601,0.072778287
Isla Hermite,HER42PB,HER42PB_1I,301,332.1,333.3,332.7,3782.36,4054.23,21852.61538,54853.38462,1.357692308,0.000666886,0.007494997,0.000962775,0.000941549,0.081911319,0.00225405,0.005462694,0.003582155,0.000115396,0.000834593,0.009934637,0.020990618,0.154831656,0.154831656,0.000379579,0.000847751,0.000311299,0.000396928,0.016199726,0.001096482,0.001008459,0.001560706,0.00023284,0.001097742,0.002463666,0.002285886,0.003955208,0.003955208,3630.013724,15132.67009,1399.073387,224.410619,11924.50104,4.871365568,5.051388454,32.86089404,47.12837952,9.181167207,187.3581473,6.169142495,38.11514411,145.2736329,25.04341363,2.580722118,189.5995666,0.035560969,0.107089435,0.059149609,0.325185819,0.080794271,2.023467991,0.09006948
Isla Hermite,HER42PB,HER42PB_1I,303,334.9,336.2,335.6,3810.94,4081.03,21627.71429,54418.5,1.307142857,0.000662773,0.007194842,0.001011398,0.000914847,0.083078684,0.001996733,0.005524919,0.002562551,5.08E-05,0.001826693,0.012513762,0.019690826,0.156616088,0.156616088,0.000185341,0.001079502,0.000648182,0.000368075,0.016486408,0.00096259,0.000962233,0.001193424,6.88E-06,0.001535676,0.00237606,0.001732366,0.002374548,0.002374548,1910.49941,11158.13864,439.3035398,71.0193117,11671.94395,4.458688299,5.180870206,45.18632252,53.63556539,3.476749263,170.2979154,4.344509341,34.9621392,189.6883569,3.602289027,0.923251052,447.0354534,0.053058391,0.01916922,0.230450245,0.455902306,0.059800087,2.367141025,0.049527406
Isla Hermite,HER42PB,HER42PB_1I,312,347.6,348.8,348.2,4016.98,4246.5,22420.38462,54877.84615,1.309230769,0.000435984,0.00763075,0.001095959,0.000789195,0.046620363,0.001911497,0.005200421,0.003026817,9.20E-05,0.000530339,0.013440046,0.021296462,0.157923344,0.157923345,0.000314243,0.000807072,0.000380241,0.000540414,0.008898704,0.000918633,0.000797937,0.001206493,0.000148322,0.000563699,0.002388146,0.002473233,0.004042648,0.004042648,1824.238565,11213.62735,512.3554916,81.69856209,3792.695713,1.647634055,4.609934349,15.18090345,12.9771423,3.653537431,172.0502391,2.975457077,12.03997453,155.8694202,0.973475434,0.196076549,111.8845235,0.040367034,0.152588827,0.054651252,0.138855423,0.035804667,1.169941626,0.015769923
Isla Hermite,HER42PB,HER42PB_1I,317,354.3,355.4,354.9,4144.9,4347,19007.75,50652.41667,1.261666667,0.002391411,0.018149954,0.006414002,0.004230282,0.216055439,0.00432129,0.006444762,0.00500656,7.95E-05,0.004801861,0.032160524,0.022923351,0.179362517,0.179362517,0.0007646,0.001690547,0.003414808,0.000644656,0.02392542,0.001432313,0.000562989,0.001366552,9.93E-05,0.002047763,0.004577559,0.003220407,0.006276499,0.006276499,6392.588844,21625.13237,2190.796475,370.2795254,14268.60462,5.815379919,9.34212645,26.73054531,30.15916633,19.34515712,233.1635452,13.66253525,82.46439609,80.01298978,19.71716827,2.554928725,18.54918601,0.034310742,0.155079299,0.269978508,0.476514828,0.118005458,1.935257425,0.028691324
Isla Hermite,HER42PB,HER42PB_1I,320,358.3,359.6,358.9,4223.09,4406.66,18325.28571,48026.92857,1.322857143,0.002477009,0.017953127,0.00488143,0.003774402,0.189278807,0.002299082,0.005801178,0.003836918,0.000102245,0.003640116,0.029316966,0.020811378,0.175135429,0.175135429,0.001098657,0.004618401,0.001317399,0.001048389,0.050305846,0.001811326,0.00116949,0.001349128,0.000133322,0.001866969,0.006376754,0.003123115,0.005845185,0.005845185,4495.825694,17533.72021,1567.919211,262.5621361,10730.82606,4.010749764,8.272910832,24.02900522,26.45734265,13.39282812,213.4629871,10.06828333,27.8741193,187.6108062,16.30635979,3.413307769,209.2511082,0.016845149,0.435982401,0.396478586,0.203721538,0.081696252,1.280777922,0.220495405
Isla Hermite,HER42PB,HER42PB_1I,322,361,362.2,361.6,4273.55,4447.5,17034.69231,47221.46154,1.318461538,0.003978785,0.024977152,0.0109212,0.006487064,0.353837813,0.003199239,0.00636757,0.003072488,0.000246935,0.007484628,0.046060929,0.022973855,0.194036148,0.194036148,0.001118436,0.002331587,0.003501181,0.001433228,0.043591071,0.002335164,0.001563237,0.001418294,0.000479006,0.002441349,0.005274809,0.004313658,0.006561617,0.006561617,7640.061698,25617.84304,2459.596002,478.1053801,19294.05726,8.019375617,8.373213228,34.81762093,40.93193485,22.50407206,261.5567621,15.26880059,169.6093697,222.8752345,18.44697001,5.880696175,55.95276604,0.147556511,0.165789622,0.045262907,0.151448159,0.393821261,2.354010859,0.138946085
Isla Hermite,HER42PB,HER42PB_1J,335,369.7,370.8,370.2,4438.23,4578.83,18249.75,49947.58333,1.34,0.002432666,0.016110659,0.00530999,0.004312145,0.297153228,0.003321592,0.006344825,0.003685883,0.000203758,0.003329472,0.029638604,0.023747813,0.18138924,0.18138924,0.000713023,0.002208716,0.00136564,0.000799481,0.036769563,0.001982916,0.001261772,0.00155877,0.000278731,0.002350479,0.004281823,0.003481438,0.004900811,0.004900811,7405.052803,23158.71471,2487.088223,488.9858648,21529.71781,9.69654668,9.940322624,43.85099046,64.61496501,26.16719666,242.5140453,20.70374755,51.83536962,264.0093477,6.715138201,11.83345793,161.4728836,0.224959883,0.090456936,0.526211885,0.594457678,0.423908586,1.406581463,0.211178225
Isla Hermite,HER42PB,HER42PB_1J,340,376.7,377.9,377.3,4574.44,4688.32,20284.84615,53917.76923,1.326923077,0.000763519,0.008524732,0.001677889,0.001202442,0.198017443,0.003791201,0.005641056,0.003216978,9.65E-05,0.00101746,0.010817746,0.02034843,0.161036549,0.161036549,0.000385954,0.001186114,0.000560419,0.00057159,0.018379561,0.00121147,0.00082586,0.001225695,0.000164851,0.001013385,0.002214619,0.002331689,0.002867878,0.002867878,6938.306145,20268.84804,2279.040838,412.4972905,23564.0081,6.815172626,14.36379274,35.30719832,38.30523184,23.87451872,229.7243184,10.85448743,81.87201251,222.9573285,6.837122514,2.062486453,197.937668,0.16424566,0.176674651,0.748512604,0.597561617,0.272169513,3.744506391,0.051016091
Isla Hermite,HER42PB,HER42PB_1J,342,379.6,380.9,380.3,4631.57,4734.72,19990.78571,51979.64286,1.347142857,0.000794619,0.008844753,0.001952989,0.001344616,0.141618779,0.002307329,0.005214082,0.00294576,0.000150867,0.002041155,0.012976322,0.020490642,0.158320473,0.158320473,0.000279204,0.001842539,0.000538741,0.000677788,0.032413639,0.001537634,0.00108684,0.00118711,0.000208584,0.001890708,0.004430559,0.002597566,0.00539907,0.00539907,8950.558177,24808.64122,2482.192492,468.1176464,19367.63702,6.870330497,8.283716354,39.39945912,38.04452155,26.1051305,258.8993453,16.12641381,82.34513523,322.5123358,13.15562021,3.042764702,404.7836136,0.10580309,0.226973828,0.374294862,0.391858572,0.253219766,2.74433306,0.219319228
Isla Hermite,HER42PB,HER42PB_1J,346,385.3,386.5,385.9,4743.02,4823.66,19331.53846,49434.84615,1.31,0.000919622,0.008783592,0.002446682,0.001996498,0.11797773,0.002238973,0.005164183,0.002892888,6.44E-05,0.003182183,0.018354451,0.022634173,0.16256244,0.16256244,0.000623613,0.001868007,0.000793364,0.001024841,0.03240357,0.001550813,0.000695963,0.001259474,4.91E-05,0.001777633,0.003390769,0.003292896,0.005062272,0.005062272,2336.807871,10578.61869,931.8953279,132.2391605,28458.15526,4.4576731,6.187784978,33.54823181,28.66381491,6.326605247,150.1829657,3.63246372,32.71531019,76.16605456,16.21497871,0.978569787,623.2336001,0.104755318,0.173876758,0.301934086,0.447155513,0.032898347,1.697067512,0.041773333
Isla Hermite,HER42PB,HER42PB_1J,349,389.6,390.9,390.2,4828.7,4891.85,16727.71429,44950.35714,1.342142857,0.002797789,0.016523032,0.005195204,0.003644964,0.203397929,0.001980008,0.004677576,0.003187815,0.000396001,0.005120643,0.031127869,0.023696077,0.177546194,0.177546195,0.000673115,0.003634366,0.001675776,0.000739257,0.057818418,0.001788383,0.001160209,0.000947714,0.000575115,0.001953782,0.007189497,0.00200323,0.007212745,0.007212745,4675.210641,15306.70025,1260.681432,253.2933803,22717.61164,4.917649378,6.573395751,29.94669397,23.73971131,14.32868034,171.0846086,7.44121623,39.73929045,192.8644231,26.60037821,1.646406972,131.7621475,0.046225904,0.121607821,0.374333675,0.12582047,0.222094545,1.505544556,0.142871352
Isla Hermite,HER42PB,HER42PB_1J,352,394,395.2,394.6,4912.71,4959.47,18842.07692,51003,1.31,0.001416055,0.012718039,0.004498728,0.002767498,0.237225868,0.002438316,0.005347712,0.003523768,5.08E-05,0.002698067,0.023011469,0.022455873,0.168199263,0.168199263,0.000487552,0.002388181,0.001291934,0.000811965,0.059718163,0.002086829,0.001258038,0.000879915,6.88E-06,0.001640332,0.004980959,0.003049916,0.00880845,0.00880845,3450.956197,14483.51439,1130.676773,183.982931,10907.12191,2.854988022,7.039017163,21.79382396,16.6275996,11.48762934,184.4496706,5.635881127,49.34867362,260.703259,9.723820245,2.244591758,205.0538919,0.043966816,0.173863724,0.366136243,0.310936112,0.079264642,0.996028221,0.071012102
Isla Hermite,HER42PB,HER42PB_1J,353,395.4,396.6,396,4939.73,4980.99,18627,49940.46154,1.296923077,0.001908053,0.015184806,0.005362006,0.003239358,0.227364817,0.003273069,0.005968706,0.00294183,5.08E-05,0.00310323,0.024158419,0.022228312,0.169681713,0.169681713,0.000695501,0.001598491,0.002869611,0.000901862,0.02320525,0.001018877,0.001213165,0.000775877,6.88E-06,0.00186453,0.004700862,0.002563735,0.005357364,0.005357364,6847.805483,20434.06435,2039.268789,341.6514086,13769.49752,4.926755175,7.826063409,21.85564158,27.36166731,19.78681817,233.8952637,9.132377618,156.129965,433.2021643,17.53771158,8.404624652,214.8041612,0.130066337,0.230086264,0.240412057,0.601956681,0.316589091,1.450150635,0.043835413
Kerguelen,KER1,CAT1-S1-1A,1,0,1.4,0.7,-43.6,-54.6,21128.75,48795.75,1.3875,0.001140877,0.004288253,0.000776592,0.020660185,0.057976691,0.002134397,0.005137884,0.001757988,0.001254184,0.003337842,0.013236824,0.01707097,0.153299754,0.153299754,0.000326051,0.001494657,0.000442006,0.013207867,0.02173253,0.001551364,0.000662966,0.001663225,0.000798864,0.002704144,0.004196454,0.005120281,0.002238014,0.002238014,6749.372655,20764.4876,8034.582758,614.0518172,32678.58936,16.33205694,26.27212126,24.69368632,74.45665889,4.612179656,138.036883,93.81158408,1924.888147,191.5470843,86.27648623,4.3370591,69.15812421,0.063835773,0.174368454,0.086063133,0.998541864,0.039321744,6.40274082,8.921202081
