"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,7429.425,22309.8333333333,53542.5,1.28833333333333,9.91666666666667,253.416666666667,63.5,32.5833333333333,1618.41666666667,76.1666666666667,216.75,99.5,0.181818181818182,14.25,249.333333333333,951.666666666667,41712.3333333333,6153.25,0.14751623075,12.2582686997451,43.8021550597546,16.8280069580987,14.8902551008939,369.958095497642,46.2047485425339,28.364911101891,58.025856305616,0.603022689155525,28.2846730098251,80.8234139493268,94.6249374524432,505.322279402567,148.100779569491,0.00304776983911739,1172.723456,10474.5502,551.7275601,34.43938134,1493.608743,0.586260213,5.475324783,2.881552952,8.062815032,1.526329795,123.0309909,21.99268344,12.87690544,180.4046522,283.4497406,17.8249631,0.822585148,43.12552147,0.020112283,0.138812682,0.077816207,0.225281995,0.02151901,1.441777981,0.558406476,1.287690544
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,7841.69166666667,22427.9166666667,53799.0833333333,1.34083333333333,26.0833333333333,270.75,140.333333333333,59.1666666666667,1086.58333333333,38.6666666666667,219.916666666667,79.5833333333333,0.181818181818182,34.4166666666667,304,979.25,41857.0833333333,6174.25,0.147510019833333,11.5558590674981,35.23460334284,34.6707456807696,17.6111190772056,251.735235491337,24.8791016109846,31.7331439388288,41.6925071387552,0.603022689155525,45.5919816182494,93.5822438480525,103.820759003197,642.140661216745,156.305135726711,0.00310003986207934,1668.833707,10175.81245,1250.404357,58.05521047,1219.508653,0.698079854,6.019128737,4.230290494,9.555585218,4.097635166,124.2977188,62.50131563,16.5338397,291.1418983,258.3386776,32.17840893,1.475241379,48.30775228,0.027968386,0.213878792,0.130962612,0.352223234,0.062528045,1.774845393,1.505023593,1.65338397
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,8051.725,23022.9166666667,55877.75,1.29666666666667,39.1666666666667,317,183.833333333333,61.5,1700.66666666667,51.6666666666667,223.583333333333,90.8333333333333,0.181818181818182,74.0833333333333,469.333333333333,1106.33333333333,42330.4166666667,6283,0.148416220333333,11.3604844113535,22.8672055771817,30.8245278171705,17.7635991439082,167.047806621247,36.6614321332461,30.2187730132155,31.05957130575,0.603022689155525,65.4445752086636,55.6079349035947,79.0492750048214,346.117809248221,166.264302187265,0.00322533520745793,2102.277758,10563.03941,1550.668939,68.57980204,1754.957543,0.730675186,7.25278997,5.949248492,12.17608051,5.543690999,132.9506239,86.08478295,20.85704986,340.7213971,324.5288855,49.66441545,6.267342014,55.81240066,0.018324712,0.195114006,0.179672146,0.403980913,0.120465949,0.795585684,1.23406057,2.085704986
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,8122.73846153846,23100,55776.5384615385,1.30307692307692,45.6153846153846,324.692307692308,197.538461538462,69.4615384615385,2018.53846153846,51.2307692307692,225.307692307692,109.846153846154,2.07692307692308,58.3846153846154,455.153846153846,1080.07692307692,42036.6923076923,6231.61538461538,0.148242751153846,17.0271276768302,42.0681681230687,24.7911791591801,21.2038337123871,392.185248614439,42.393304986664,27.7710419183503,47.9476209938966,7.48845264904059,49.8071923546832,83.5960985471672,92.7446867646709,230.435596431116,202.834718618197,0.00476426850131171,3216.421278,14186.97308,2482.480732,99.68880033,2776.371193,1.156587985,12.74073522,10.45175639,20.20440283,9.271372537,206.9438485,142.986496,21.27476357,502.3374959,440.558875,90.29891478,3.736920476,107.8427493,0.036052658,0.400837882,0.305726767,0.600799397,0.077027155,1.311951876,2.150340962,2.127476357
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,8271.9,23238.0769230769,56094.0769230769,1.31230769230769,37.3076923076923,313.461538461538,202.923076923077,58.6153846153846,1843.84615384615,43.4615384615385,210.769230769231,112.769230769231,0.181818181818182,55.6153846153846,436.384615384615,1082,42602.2307692308,6322.38461538462,0.148421200230769,9.01281139438573,32.3022583952871,25.2700796017132,23.914913274421,216.3977226289,21.2234751498405,31.040709415631,42.3716765582739,0.603022689155525,80.5621276423135,57.1395053962062,85.0078427754365,559.870097112737,118.317044743871,0.00301258052210435,2409.761443,12437.46462,2058.571835,78.14911625,2063.954537,1.014040906,11.91900007,10.26088375,15.78135257,6.530373442,171.8039896,108.6647317,20.8846796,414.9100703,388.6722303,66.85269078,7.082454535,85.58486362,0.029886398,0.31635124,0.315188093,0.446260205,0.078511178,1.364271196,2.008624201,2.08846796
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,8483.125,23838.6666666667,57027.3333333333,1.34416666666667,18,320.5,126.25,44.1666666666667,1139,30,248,110.5,0.181818181818182,29.3333333333333,297.583333333333,1028.08333333333,44809.9166666667,6644.41666666667,0.148284218083333,8.29019135649309,30.0227186704275,31.5396575758203,19.4086828429177,118.373830031657,38.680509538808,23.924122478445,50.8786434924946,0.603022689155525,51.3018400048067,93.3609401811869,83.0273321189347,330.0714683859,136.839294152822,0.00307110328363074,1087.584239,10755.33611,823.5410759,40.47458511,922.1577841,0.762922668,11.06659272,7.674057487,7.801664241,1.196850042,133.8686841,51.6087618,17.1925594,113.2958792,404.7262148,26.87484917,1.126634107,24.24164481,0.015474814,0.2525818,0.125382993,0.101929306,0.006959579,1.069432805,1.314229858,1.71925594
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,8623.30833333333,23441.1666666667,55894.1666666667,1.30416666666667,17.5,295.75,106.666666666667,47.75,971.5,57.1666666666667,247.5,135.166666666667,0.181818181818182,26.4166666666667,359,997,43939.5833333333,6614.83333333333,0.150538667083333,5.71282448849635,30.337870123599,19.5324128441714,19.3020253294358,74.6902695378479,41.9628262618092,23.907016847475,26.6247777057159,0.603022689155525,62.5044846875855,116.529356426142,76.965163311958,323.452246955569,134.085341435516,0.00253849927553242,962.7736169,10528.61814,464.8436599,35.49509925,892.1897853,0.735314311,10.95410735,7.281443283,7.362706322,0.766206838,132.8334633,32.68616841,14.91983588,124.7737991,269.3048462,11.36893739,0.97946092,23.0227979,0.012884222,0.195952656,0.180898294,0.159387654,0.008232845,1.29146913,0.501237891,1.491983588
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,8696.08461538462,23958.3846153846,56345.5384615385,1.32,10.3076923076923,295.230769230769,79.2307692307692,41.8461538461538,942.923076923077,52,235.923076923077,125.461538461538,0.181818181818182,24.5384615384615,260.153846153846,977.923076923077,44709.3076923077,6701.15384615385,0.149889080230769,8.00400540755081,41.0916736216188,20.0131367113114,18.8451857417492,89.7120035989811,36.2927908360141,24.5949233869564,58.5514238150468,0.603022689155525,36.0731095245368,98.8111381659022,114.702122574418,480.750521687251,119.285264634717,0.00257517368237041,1130.73032,11573.18648,465.2383663,39.76382213,1079.067648,0.851045118,12.37150296,7.973932809,8.349818929,1.004100827,158.8010154,35.9483757,14.59814053,132.3029265,421.5003593,12.3061113,1.304332882,38.38538427,0.029811211,0.38059145,0.197341265,0.207969492,0.01245794,0.904816904,0.489550686,1.459814053
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,8805.21818181818,22916.6363636364,53492.8181818182,1.28454545454545,8.72727272727273,209.909090909091,59.3636363636364,33.4545454545455,611.272727272727,48.3636363636364,222.181818181818,98.1818181818182,0.181818181818182,25.5454545454545,248.727272727273,992,42635.6363636364,6326,0.148365123181818,9.5717387040277,29.5785548851006,24.0718621102429,15.0556543289466,55.0056195476261,40.3665027647249,30.009392469086,35.2840422339,0.603022689155525,24.94539491114,53.6266555158737,137.208600313537,580.873871460453,215.621891281938,0.00429931441671118,1320.408365,12213.0194,824.966145,49.16188154,962.6720227,0.779826419,13.51243096,9.490423637,8.318544287,1.1035724,162.2061418,52.72711269,16.90937719,172.8396376,138.0166837,11.3869828,0.80734803,14.46774056,0.006693095,0.123934427,0.114648791,0.079080752,0.013960696,1.316712073,1.245601167,1.690937719
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,8943.06666666667,23838.75,55856.5833333333,1.305,11.75,231,64.8333333333333,34,851.25,58.5833333333333,250.916666666667,120.75,0.181818181818182,9.08333333333333,252.916666666667,1029.33333333333,44265.1666666667,6654.75,0.150340892583333,8.56127645538062,32.246211898736,13.6637099536315,16.6132477258361,161.752406192585,33.5517465561734,37.1837167034011,56.4029738094141,0.603022689155525,19.1902358379242,129.410171254977,127.517794361367,431.521374870002,139.812943216675,0.0029546358752135,1998.212264,16966.12573,1131.044645,76.21539977,2348.961834,1.362159166,20.45200621,13.75191128,14.86451,2.065153229,252.3308725,73.90718256,16.28053307,311.4876706,164.8168222,10.76172675,0.919658331,12.51278612,0.007396239,0.067089417,0.078139487,0.162882736,0.037411213,4.505949749,1.744166675,1.628053307
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,9234.5,24150.4166666667,56959.25,1.31416666666667,8.33333333333333,215.083333333333,57.0833333333333,44.5,1387.91666666667,98.5,237.666666666667,125.75,0.181818181818182,40.5833333333333,273.5,1056.41666666667,44410.25,6639.16666666667,0.1494940935,8.89671372763647,30.3148878315989,22.1213937310935,14.4001262620727,560.484442786828,41.6358674047444,39.0624984848485,49.8563846554189,0.603022689155525,55.8788597744887,107.739163133594,151.896171675579,528.828228685407,144.254720000506,0.00257635042815955,1283.586316,11679.15184,493.835685,42.00968918,1655.247904,0.727182174,10.59774057,5.900840785,7.409196191,1.239803204,146.3233767,37.80938757,15.06361518,180.1096332,83.17636523,4.310471207,0.654844747,20.62990387,0.006023498,0.080003742,0.077186785,0.122879686,0.012690292,0.198692461,0.770040583,1.506361518
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,9367.74166666667,24389.75,65545.75,1.44333333333333,6.41666666666667,219.166666666667,42.5833333333333,38.3333333333333,12235.6666666667,207.75,239.25,121.166666666667,3.25,22.6666666666667,252.583333333333,1046.16666666667,42433,6370.91666666667,0.150237827166667,8.09554684921771,25.5586076350498,18.3771514922661,17.8393504433997,8387.30545454729,127.537605862314,28.4704791287077,51.1501058975769,11.2583302491977,37.0805838272498,107.902698873765,91.210877873334,1437.30442147793,133.047809816508,0.00401572418434481,1186.056597,10593.10427,541.1782668,45.03243353,4196.122168,1.156498194,11.29587326,8.749783869,13.53520131,1.357751212,125.1519053,49.06428939,18.80299972,176.0231241,314.4218665,16.48665431,1.422926696,151.5420431,0.031558029,0.282531611,0.242923555,0.353660616,0.01906806,1.945787526,1.234270189,1.880299972
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,9437.28181818182,22739.4545454545,53365.9090909091,1.29363636363636,6.81818181818182,193.636363636364,40.8181818181818,34.7272727272727,991.545454545455,47.8181818181818,237,106.454545454545,0.636363636363636,16.9090909090909,264.090909090909,1061.72727272727,42068.4545454545,6251.18181818182,0.148558147909091,6.53939113095679,60.1036982676985,16.5276627616743,21.1096703389272,427.379775758368,49.3676375408388,37.5872318746672,31.1941136638425,2.11057941204435,28.4726343897243,97.4643058205973,95.6734978027781,1814.4670492261,334.635269564288,0.00304499836940874,956.4968488,9607.16883,363.0065924,32.82676736,2097.411436,0.853831839,7.457837511,4.407188324,9.220712284,0.717833958,109.4298921,40.56232656,17.11379224,116.9217153,284.8134894,8.892316598,0.786494454,38.67607616,0.020237256,0.183166908,0.103755273,0.210469594,0.009858614,0.455927084,0.695126718,1.711379224
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,9717.925,23110.5,55527.4166666667,1.43166666666667,61,210.666666666667,152.333333333333,75.9166666666667,2632.16666666667,59.75,198.666666666667,86.1666666666667,2.16666666666667,97,221.75,1509.75,41686.1666666667,6203.5,0.14935951475,34.9258955764656,31.1487146483193,27.7040638086753,36.4378882067786,1365.9157323491,52.9444391448586,26.5546891367893,50.9203180260963,7.50555349946513,152.682082058826,72.8037524007957,289.298249688323,2881.56203956791,176.102501143768,0.00933066996011605,28404.1912,9637.612103,2640.113003,390.1614629,11542.31551,0.442215771,2.341268423,4.336218703,118.9866526,75.21650139,43.73690339,375.2701178,29.20476316,4728.7047,234.7397243,66.117107,9.747107964,289.6219109,0.009442753,0.027805512,0.086213799,1.993878014,1.194792062,0.27225223,6.763465324,2.920476316
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,9857.625,23307.4166666667,55448.8333333333,1.35083333333333,5,149.5,90.75,39.8333333333333,600.833333333333,56.5833333333333,229.25,85,0.181818181818182,37.75,268.166666666667,1205.08333333333,43623.8333333333,6510.5,0.149262991333333,7.04530791636275,20.3358170365848,17.736070078182,12.762397418933,76.8621355336155,31.6384643154883,36.1364208118473,44.6094160463909,0.603022689155525,71.1632246701521,115.170098181566,86.9309635529391,640.296214594653,107.623501995699,0.00283192975708359,997.6136229,9116.045845,867.4628485,24.26747918,2793.517809,1.391187562,7.95662022,5.898747032,20.40517355,0.590156647,91.72627388,149.0322419,12.99938484,124.0107903,183.475466,17.81610152,0.463228233,67.52937068,0.026160504,0.169851539,0.135103178,0.574597453,0.005197337,3.635535922,2.852891533,1.299938484
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,10071.1416666667,22089.8333333333,54170.1666666667,1.27416666666667,93.0833333333333,241.833333333333,282.25,92.25,3035.83333333333,63.5,209.166666666667,73.75,4.66666666666667,135.5,482.166666666667,1427.91666666667,39546.0833333333,6306.75,0.159933655166667,61.2141670075175,47.6861583372963,63.5425769929824,33.3851491208019,1371.4507801683,34.3709708382472,23.8435557649263,39.7632196428262,11.3003083894631,72.0031564964658,69.0952351117754,123.869769100333,2425.44606800231,161.530253287961,0.00898733438763406,18363.9166,11081.24965,2657.03495,156.345027,4685.263824,0.770566552,4.147415448,3.077501979,27.9689,35.06414579,94.3121603,181.1907224,27.21596234,3496.701486,251.2334361,69.17864037,4.457606356,128.2093073,0.019829292,0.088250552,0.072627797,0.590361095,0.208148053,0.343663385,0.597147186,2.721596234
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,10256.1727272727,19908.4545454545,50475.8181818182,1.32090909090909,109.818181818182,274.272727272727,227.181818181818,108.363636363636,5596,94.6363636363636,213.545454545455,121.090909090909,14.9090909090909,146.818181818182,321.363636363636,1392,33834.2727272727,5793.18181818182,0.173548203636364,93.4203598599558,40.6573262994283,52.3102632029666,56.7631442527151,3065.49248898118,71.1748167925604,52.6295803448282,48.4364625988615,23.564611371523,113.598255428346,104.801023589727,180.361858495636,4772.84697200547,246.986565700168,0.018686599573878,2582.837915,15402.38837,2445.179433,80.49366959,3019.351972,2.495460469,14.78209106,6.647074218,42.63542732,5.22738231,208.7810778,308.4077906,19.68051247,417.4053604,256.9448329,44.71304475,2.03292089,72.8277006,0.032579844,0.28356527,0.128389626,0.971670563,0.137212202,1.402063318,2.262832175,1.968051247
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,10446.9,13682.1,38366.3,1.392,612.2,414.5,402.8,211.6,8525.9,137.9,151.4,100.7,41.9,446.8,242.3,1031,19365.6,4995,0.2580959261,103.919627062884,114.964004028314,194.781815258908,50.2575588565762,1312.00113905777,65.1348174515324,29.9710971882356,48.1157169979023,51.223800891556,49.3689060937032,50.1155331874925,137.482928233128,588.099613633231,109.395307638552,0.00797590344950623,38386.72772,11835.48443,2701.145029,296.0413566,10949.68509,2.559258484,4.315492745,6.066381953,54.94178027,56.48226198,50.30182718,236.657087,61.00575571,6653.241684,548.8419939,85.11701468,12.18262072,474.2242148,0.091147969,0.173279726,0.204705716,1.66359873,0.752100687,0.374690808,3.592406704,6.100575571
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,10658.8916666667,23686,56209.8333333333,1.29083333333333,20.9166666666667,169.666666666667,121.416666666667,40.4166666666667,1391.83333333333,73.25,244.666666666667,127.583333333333,97.8333333333333,10.0833333333333,226.833333333333,1665.25,43203.25,6446.08333333333,0.1492118735,32.0438856267558,34.9033297013684,31.2626943913358,20.8651877682915,290.508592685728,45.4455218315892,32.187895334436,59.3302901841322,87.3330441818022,15.4417281965773,78.0534005238294,151.508850626562,545.75321179249,185.043217720192,0.00416942217324344,5185.884967,8912.586825,2013.3191,126.2715705,5241.125535,1.716659161,10.9175411,13.11197215,76.3419094,15.78377328,81.49647786,605.8587744,25.27742393,890.4292688,249.4202862,57.08091674,4.249844111,201.5310017,0.044784633,0.335800782,0.276535738,1.645399394,0.289826678,0.116574638,5.748874233,2.527742393
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,10924.02,24427,62999.2,1.34,2,193.6,72.6,34.2,8821.4,74.8,273.2,131.6,59.8,3.6,198.6,1284.4,43344,6470.4,0.1493862622,2.82842712474619,15.241391012634,6.06630035524124,17.0499266860594,3491.49427895851,62.0540087343276,30.4991803168544,68.2224303290348,91.4231918060182,5.12835256198323,144.988965097348,150.455308979112,1511.53150810693,200.320493210255,0.00573355243399105,2111.546111,9632.985674,925.9678774,54.61148695,9051.448288,10.43196843,27.65214913,5.623204587,89.9339509,2.277013402,91.41696835,195.2366924,16.55729191,327.664731,295.2253161,26.29557011,1.989134579,357.2531153,0.324993054,0.773345201,0.171863242,3.241544302,0.045192338,0.086427391,3.215205433,1.655729191
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,154.78,21886.23077,51097.61538,1.358461538,64.69230769,115.6153846,30.76923077,55.07692308,1038.230769,64.15384615,204.2307692,104.5384615,0.181818181818182,34.53846154,62.30769231,886.6923077,40130.07692,5827.076923,0.145120525,29.98717675,33.38547204,20.57163843,18.25496069,372.1277007,43.8213155,41.64963755,37.1878461,0.603022689155525,49.05713571,51.70651896,61.3736977,2383.093349,421.9489427,0.002974175,2134.314662,3780.755735,483.9049853,90.58997647,3050.532794,1.690889426,3.447393088,9.794512059,32.22505588,0.868594897,81.06532941,6.897431912,28.41964251,35.21619192,6.049209176,9.53292821,1.648737572,34.77607385,0.04802126,0.054468811,0.108719084,0.447928277,0.021367434,0.899825156,0.080699953,2.841964251
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,333.91,23303.71429,57021.57143,1.264285714,34.42857143,138.5714286,72.78571429,25.78571429,3249.714286,86.85714286,233.9285714,141.2857143,2.285714286,22.28571429,187.5714286,968.8571429,42628.85714,6302.285714,0.147880167,10.67501962,27.69258242,19.52977439,15.68035798,411.8497539,52.7313323,24.02070993,63.06825188,6.603362447,48.48382533,110.3760804,135.6935785,847.7820708,115.6296665,0.003362614,2089.942677,6525.57179,1408.35037,86.46016016,7851.216036,2.851308267,5.334838241,13.40015169,31.8213276,1.338842032,104.8784032,17.18644975,70.38997719,39.91790514,142.9100222,17.18187451,2.023167748,252.0240348,0.08953108,0.196855531,0.246562791,0.801897456,0.034006588,2.087080224,0.371227315,7.038997719
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,440.63,22344.46154,54220.76923,1.322307692,19.76923077,115.6923077,56.61538462,25.15384615,2784.923077,63.84615385,211.7692308,100.5384615,1.076923077,5.230769231,133.5384615,883.3076923,41067.15385,6062.538462,0.147634556,11.98021874,20.15516731,24.25399782,14.74135992,460.2362548,43.19692534,33.68766799,44.69641183,3.882901374,13.18555931,80.2803581,103.5739548,1708.77626,259.7699673,0.002370346,1779.04261,4940.432966,1241.462931,55.81310149,8344.923993,2.134905215,5.589422519,11.97926549,24.29654636,1.014046175,94.53614478,15.76503787,24.25268384,18.67994741,75.09458109,20.11169948,0.647431977,165.2294951,0.048462348,0.189481423,0.028750237,0.218668917,0.012776982,0.642845784,0.039412595,2.425268384
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,704.72,21344,55060.5,1.252142857,15.71428571,126,143.2857143,18.14285714,6043.857143,62.5,194.3571429,109.2857143,7.5,31.07142857,116,892.3571429,39068.78571,5818.5,0.148946779,10.59338379,30.63683052,28.4940711,14.26592035,2430.908468,52.33582388,27.57258154,48.26597555,12.41432175,49.07053681,87.17091964,89.07439168,373.9010932,91.22562899,0.002973005,1462.794157,6131.18343,2277.256134,62.90213663,10691.94331,2.998855814,8.261052616,11.24002965,21.32425029,1.446039186,92.32272965,27.06353779,28.08949975,26.03773599,113.4268935,12.06945751,0.484346452,204.2161173,0.060277002,0.195786947,0.187708495,0.138607627,0.048731521,0.858601386,0.424897543,2.808949975
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,810.69,20499.53846,50354,1.313076923,14.30769231,103.6923077,139.1538462,21.69230769,1944.076923,66.84615385,189.3076923,89.23076923,5.230769231,14.92307692,159.4615385,810.7692308,38739.15385,5718.153846,0.147600634,7.663600279,23.41076894,24.53176904,14.03795222,1525.144663,48.25254079,24.66571377,48.22197605,11.6200534,33.04154339,99.68585271,68.83937082,472.1078348,176.954724,0.003996293,1354.604703,6943.504909,2862.642661,71.5155,7986.619879,3.571440727,7.700557879,11.60429285,22.50065448,1.729952721,111.3330188,33.63395636,32.86456422,15.44249361,49.29888485,63.2644028,0.75091275,149.3497917,0.072500247,0.206374951,0.204235554,0.389261323,0.020759433,1.213529905,0.605411215,3.286456422
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,862.94,21543,53523.92308,1.347692308,7.153846154,100.6153846,104.1538462,18.23076923,4082.769231,50.38461538,200.6923077,104.4615385,6.153846154,35.61538462,150.1538462,954.3846154,39635.15385,5831.307692,0.147154705,6.804975555,13.02266269,20.8360511,14.81639771,3805.010625,41.25033022,30.49968474,41.3271811,17.29569385,46.19801306,82.24743781,90.78320188,771.3963363,162.8349802,0.004268201,1102.266789,6534.507184,2202.675675,65.84935956,8570.237082,3.434464783,8.044716196,11.43140635,21.58351439,1.406166493,101.3618316,27.17845392,31.47956371,25.35213614,106.5124671,10.57284324,0.388511221,29.99582979,0.054951437,0.135151232,0.166898533,0.250368767,0.015186598,1.267022895,0.10599597,3.147956371
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,1116.79,22876.84615,54689.61538,1.250769231,10.38461538,153.3846154,135.5384615,33.61538462,1401.692308,51.23076923,234.5384615,124.2307692,0.181818181818182,43.07692308,207.1538462,950.0769231,42683.07692,6365.846154,0.149119361,9.287432921,24.60534651,28.81439277,17.49065685,267.8772681,39.55408501,46.98513131,49.25131783,0.603022689155525,61.0552503,70.64564879,110.9455283,954.1762994,233.4162398,0.003357047,1144.77978,8345.148352,2912.205495,83.23987912,8371.598901,4.068094505,8.92706044,13.55326154,18.08953077,1.945437912,129.978,34.46506593,40.47366511,10.76092993,186.9313231,30.57815769,1.589881691,15.90603791,0.146451402,0.099983077,0.265643926,0.327420507,0.058363137,1.6117272,0.716873371,4.047366511
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,1426.52,21749.42857,56612.21429,1.285,18.28571429,370.2142857,757.6428571,80.85714286,7204.214286,96.14285714,208.8571429,119.8571429,7.5,13.71428571,680,909.7142857,37951.35714,6005.214286,0.158260431,11.82844402,50.09403246,89.75660005,21.31036997,1196.898054,36.5615543,33.69514264,54.67647102,13.32291259,19.93230301,133.7402764,80.38601923,629.9064164,131.4546886,0.003722228,3227.770248,23434.69076,10129.00989,323.9125641,26108.88564,12.9706968,23.03441319,33.18613386,52.60385462,6.18584993,270.9112707,116.7050439,36.81900645,84.89035753,243.720784,111.4191088,1.911084128,754.546795,0.398200392,0.515970855,0.19579819,0.678589725,0.060621329,2.248563547,0.980322369,3.681900645
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,1634.77,17843.81818,53673.90909,1.360909091,17.90909091,599.7272727,1472.363636,131.6363636,15633.63636,199.2727273,188.1818182,137.0909091,36.90909091,67,1459.272727,862,26079.63636,4919.090909,0.188784788,9.792390367,103.0903399,312.5809568,30.61461327,3507.163534,72.18738243,45.33170674,34.75760218,44.19831342,42.93017587,447.8142675,95.66399532,1188.488727,222.6654237,0.008324653,4573.268115,37810.7568,15989.14162,523.7464391,41892.79642,18.97802487,31.2414405,45.7672747,87.38332267,8.593039332,385.7181504,197.5983924,41.3738341,49.39129564,552.0370493,182.2762145,2.67110684,20.94639821,0.02277363,0.149958914,0.32494765,1.389394831,0.140925845,2.892886128,1.244869872,4.13738341
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,1723.12,18223.53846,54931,1.334615385,19.46153846,509.3846154,1038.692308,122.3846154,16753.92308,175.2307692,185.9230769,119.8461538,41.38461538,37.92307692,1200.769231,817.1538462,27081.38462,4963.846154,0.183735067,11.25178049,125.7467948,246.4695331,36.69590909,2820.622138,47.01268241,32.96326627,30.39968792,43.55368041,44.21248228,131.7631422,69.97481232,1760.984173,170.5983813,0.008714645,4438.860201,35780.25835,14153.99091,517.3790221,41782.67485,22.23236511,41.34347364,44.24220161,77.76789376,8.614199678,341.4057384,176.5003252,27.67460241,27.52093325,347.068506,191.0788772,8.485015963,71.03054724,0.333485477,0.636689494,0.508785319,0.24885726,0.074082117,3.789603697,0.582451073,2.767460241
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,1830.5,16071.90909,66787.09091,1.356363636,69.36363636,1364.181818,2255.181818,259.0909091,37993.90909,238.0909091,171.7272727,104.5454545,60.27272727,72.18181818,1738.272727,726.1818182,16348,4016.909091,0.247630758,40.63563148,531.0280253,521.1302751,70.32276238,7981.198487,88.67970968,32.54255955,51.83312384,40.46749537,40.7819033,232.5824976,91.20067783,2198.612017,347.3880984,0.019098787,8579.334172,60397.75166,19379.59354,1055.296149,74332.03609,35.14007772,47.34327699,50.31560728,103.8651099,16.4500648,511.7163841,243.6359699,26.73751232,108.957544,597.9377414,81.39429288,7.281543428,1122.413745,0.45682101,0.577587979,0.130820579,0.51932555,0.17272568,4.963648926,3.021086026,2.673751232
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,1878.53,15603.69231,65775.23077,1.354615385,80.46153846,1542.923077,2497,257.7692308,36975.38462,194.6923077,171,124.6923077,79.15384615,61.76923077,1607.846154,701.9230769,16194.46154,3884.615385,0.242483117,28.08206837,382.7491479,310.7490949,67.42174952,6399.861646,52.42357074,35.59494346,33.49224939,31.23792074,51.97299595,137.5365686,106.7328921,2480.248631,340.9397646,0.02124784,6114.128317,51827.23723,18233.81632,880.5487604,65826.87683,32.34773869,72.51241901,51.72438273,95.36897347,11.75398313,440.388663,228.9655343,24.29736534,81.92931945,279.867081,85.69893669,9.157707108,1040.064654,0.931614874,2.313146166,0.45000213,0.429160381,0.049366729,3.258876106,2.518620877,2.429736534
