Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS,Ti_convert_PLS_scaled,Ti_ppm_PLS_scaled,Ti_lower_RMSE_PLS_scaled,Ti_upper_RMSE_PLS_scaled,Ti_ppm_PLS
HER42PB,57.7,525.22,-5.319665056,-4.482969704,-3.383388893,7.382627762,1607.809161,1036.938356,2492.964296,4.467437315,87.13314187,46.86940022,161.985952,828.6168202
HER42PB,57.8,526.23,-5.636136405,-4.433107442,-3.468701264,7.167427245,1296.504719,836.1660724,2010.275878,4.604812701,99.96425789,53.77132868,185.8397979,804.6746671
HER42PB,57.9,527.25,-5.365976015,-4.296562881,-3.512604966,7.35113631,1557.965854,1004.792478,2415.680507,4.340704121,76.76156974,41.29047406,142.7045517,489.2753017
HER42PB,58,528.27,-5.16217315,-4.306651559,-3.645966654,7.489722258,1789.554988,1154.153274,2774.767553,4.180702546,65.4117919,35.18536561,121.6046059,656.4211081
HER42PB,58.1,529.29,-4.996129294,-4.255579875,-3.466491401,7.60263208,2003.462234,1292.110336,3106.438214,4.116379677,61.33678086,32.99339457,114.0289059,863.3268885
HER42PB,58.2,530.31,-5.294031881,-4.568519416,-3.555182895,7.400058321,1636.079845,1055.171214,2536.798979,4.444751392,85.17869914,45.81809463,158.3525209,698.2219551
HER42PB,58.3,531.33,-5.660245157,-4.527308126,-3.532013451,7.151033293,1275.423161,822.5697597,1977.588186,4.654812024,105.0894638,56.52820537,195.3678758,955.0315231
HER42PB,58.4,532.34,-5.592589519,-4.445465579,-3.509863902,7.197039127,1335.470746,861.2967712,2070.694065,4.57049463,96.59187522,51.95730534,179.5703279,619.7205469
HER42PB,58.5,533.36,-5.84115832,-4.300713279,-3.629227595,7.028012342,1127.786727,727.3533096,1748.672736,4.605521149,100.0351025,53.80943637,185.9715024,755.4036769
HER42PB,58.6,534.38,-5.815990461,-4.493518031,-3.496347385,7.045126487,1147.253939,739.9084679,1778.857328,4.74846064,115.4064955,62.07779395,214.547882,205.3588207
HER42PB,58.7,535.4,-5.760005266,-4.566082797,-3.594386028,7.083196419,1191.771839,768.6197848,1847.883888,4.721465982,112.3328098,60.42444137,208.8337084,2115.818952
HER42PB,58.8,536.42,-5.337635528,-4.326034616,-3.641524134,7.370407841,1588.281417,1024.344158,2462.685847,4.297433663,73.51089764,39.54191951,136.6613493,572.5079507
HER42PB,58.9,537.44,-5.426417369,-4.627909673,-3.859345853,7.310036189,1495.231299,964.3325356,2318.408387,4.456988951,86.22748261,46.38224108,160.3022748,936.7590651
HER42PB,59,538.45,-5.203226098,-4.469493637,-3.770680719,7.461806253,1740.288622,1122.379488,2698.378331,4.259185738,70.75234907,38.05808093,131.5330352,1191.997492
HER42PB,59.1,539.47,-5.195125634,-4.33073334,-3.852891263,7.467314569,1749.901131,1128.578967,2713.282862,4.144083329,63.05979035,33.92021093,117.2320882,818.1976816
HER42PB,59.2,540.49,-5.425306264,-4.324245994,-3.753169757,7.31079174,1496.36145,965.0614137,2320.160725,4.311748045,74.57072803,40.11200815,138.6316401,1004.28321
HER42PB,59.3,541.51,-5.49824783,-4.520329788,-3.893471931,7.261191476,1423.952131,918.3618413,2207.887545,4.425784615,83.57835831,44.95726243,155.3773873,605.4520576
HER42PB,59.4,542.53,-5.176660311,-4.532727113,-3.945930058,7.479870989,1772.012151,1142.839219,2747.566771,4.221875823,68.16122281,36.66429974,126.7159697,811.586195
HER42PB,59.5,543.54,-5.722617581,-4.326170848,-3.733904892,7.108620045,1222.459442,788.4114079,1895.46609,4.507121132,90.66044301,48.76675506,168.543425,1257.720037
HER42PB,59.6,544.56,-5.574168863,-4.544549446,-3.738461854,7.209565173,1352.304121,872.1532668,2096.794802,4.540278669,93.71691248,50.41084694,174.2255927,711.6869431
HER42PB,59.7,545.58,-5.335989199,-4.398017401,-3.748712858,7.371527345,1590.0605,1025.491557,2465.444377,4.302912572,73.91476257,39.75916069,137.4121594,958.0690917
HER42PB,59.8,546.6,-5.656906365,-4.174877106,-3.471170165,7.153303672,1278.322144,824.439426,1982.08316,4.463748158,86.81228623,46.69681019,161.3894613,1282.550949
HER42PB,59.9,547.62,-5.330395986,-4.367824501,-3.487343222,7.37533073,1596.119627,1029.399323,2474.839265,4.370183534,79.05814023,42.52581206,146.9740196,623.4577263
HER42PB,60,548.64,-5.187481027,-4.220237968,-3.567867787,7.472512902,1759.021384,1134.460971,2727.424133,4.170524187,64.749384,34.82905273,120.3731483,652.3287007
HER42PB,60.1,549.64,-5.590053709,-4.27947117,-3.748182199,7.198763478,1337.775552,862.7832302,2074.267748,4.389423129,80.59391329,43.3519129,149.8291177,574.8236477
HER42PB,60.2,550.65,-5.419572628,-4.427932459,-3.475735018,7.314690613,1502.206961,968.8314097,2329.224394,4.463915519,86.82681642,46.70462606,161.4164738,311.3328066
HER42PB,60.3,551.66,-4.455265701,-4.576802367,-3.689861228,7.970419323,2894.070661,1866.49818,4487.357706,3.944182569,51.63411352,27.774276,95.99104144,813.1851074
HER42PB,60.4,552.67,-5.699918811,-4.376856635,-3.843314495,7.124055209,1241.474678,800.6750693,1924.949877,4.485441679,88.71612625,47.72089629,164.9288188,444.4667285
HER42PB,60.5,553.67,-5.542796896,-4.738652939,-3.783440851,7.230898111,1381.462654,890.9587327,2142.006126,4.620699545,101.5650566,54.63240719,188.8157827,659.490526
HER42PB,60.6,554.68,-5.423041432,-4.815549696,-3.442554763,7.312331826,1498.667751,966.5488362,2323.736725,4.707745069,110.8020271,59.60102482,205.9878876,974.5348958
HER42PB,60.7,555.69,-5.931765701,-4.684179621,-3.793827953,6.966399323,1060.397719,683.8915301,1644.183723,4.838673278,126.3016733,67.93837051,234.8026979,963.3136381
HER42PB,60.8,556.7,-5.083199124,-4.714343762,-3.87922632,7.543424596,1888.28558,1217.828454,2927.852786,4.29856094,73.59381155,39.58651936,136.8154914,693.2855277
HER42PB,60.9,557.71,-5.668050163,-4.491403871,-3.813111792,7.145725889,1268.671906,818.2156144,1967.12013,4.543211821,93.99220196,50.55892668,174.737373,525.7502267
HER42PB,61,558.71,-5.853455058,-4.507871882,-4.244017145,7.019650561,1118.395738,721.2966972,1734.111679,4.528527929,92.62211438,49.82194897,172.1902946,868.1436244
HER42PB,61.1,559.72,-5.853314209,-4.407027937,-3.648946744,7.019746338,1118.50286,721.3657844,1734.277775,4.670159623,106.7147752,57.40246936,198.3894311,883.3639507
HER42PB,61.2,560.73,-5.637188746,-4.484043578,-3.786715207,7.166711653,1295.577282,835.5679328,2008.837856,4.527987558,92.57207756,49.79503389,172.0972731,586.4664508
HER42PB,61.3,561.74,-5.477752556,-4.376637137,-3.613497585,7.275128262,1443.936382,931.2504584,2238.873825,4.422527748,83.30659752,44.81108079,154.872167,605.2661309
HER42PB,61.4,562.75,-5.540725766,-4.480474345,-3.937760368,7.232306479,1383.409633,892.2144149,2145.024985,4.4135958,82.56582055,44.41261275,153.4950164,757.2563072
HER42PB,61.5,563.75,-5.743288753,-4.76369789,-3.915869103,7.094563648,1205.396272,777.4067086,1869.009047,4.71906155,112.0630377,60.27932943,208.3321851,1456.652893
HER42PB,61.6,564.76,-6.537708657,-4.890688033,-3.856978631,6.554358113,702.2982092,452.9392965,1088.937918,5.377802349,216.5458598,116.4812189,402.572276,1045.492313
HER42PB,61.7,565.77,-5.822151758,-4.897562223,-4.093080671,7.040936805,1142.457365,736.8149716,1771.420072,4.790529521,120.3650877,64.74504815,223.7662144,704.4963342
HER42PB,61.8,566.78,-5.147832798,-4.540255033,-3.94227395,7.499473697,1807.091087,1165.462983,2801.957888,4.210855003,67.41415446,36.26244754,125.327123,1029.920451
HER42PB,61.9,567.78,-5.598670916,-4.432373801,-4.048073504,7.192903777,1329.95951,857.7423621,2062.148701,4.384154492,80.17040985,43.12410805,149.0417983,488.0068418
HER42PB,62,568.79,-5.582879824,-4.517603956,-3.840115458,7.20364172,1344.317488,867.0023781,2084.411249,4.495308864,89.59583766,48.19409794,166.5642572,97.43841629
HER42PB,62.1,569.8,-5.694698127,-4.800880251,-3.880054364,7.127605274,1245.889826,803.5225694,1931.795719,4.721717574,112.3610754,60.43964559,208.8862559,926.1634722
HER42PB,62.2,570.81,-6.205346593,-4.819052232,-3.859941503,6.780364317,880.3894063,567.7972023,1365.074544,5.087437116,161.9742085,87.126825,301.1201684,503.1738514
HER42PB,62.3,571.82,-6.053875807,-4.894900369,-3.772854892,6.883364451,975.9042248,629.3984055,1513.173608,5.054999198,156.8044045,84.34595877,291.50918,831.6953022
HER42PB,62.4,572.82,-5.246072446,-4.621487937,-3.909170841,7.432670737,1690.315939,1090.15017,2620.893939,4.327809668,75.77812539,40.76147388,140.8762672,1330.794616
HER42PB,62.5,573.83,-5.419412595,-4.505942739,-3.751174425,7.314799435,1502.370443,968.936846,2329.47788,4.416846388,82.83464468,44.55721474,153.9947772,996.1553932
HER42PB,62.6,574.84,-5.504931111,-4.585614658,-3.855398741,7.256646845,1417.495477,914.197695,2197.876277,4.481661275,88.38137658,47.54083259,164.3064982,821.980075
HER42PB,62.7,575.85,-5.97230629,-4.556336161,-3.668517103,6.938831723,1031.564358,665.2957794,1599.476589,4.832768293,125.5580616,67.53837761,233.4202772,1016.837083
HER42PB,62.8,576.85,-6.050651926,-4.770439841,-3.789159427,6.88555669,978.0459869,630.7797108,1516.494485,4.97323129,144.4930328,77.72360364,268.6215711,953.1773308
HER42PB,62.9,577.86,-6.018254372,-4.58860957,-3.900018206,6.907587027,999.8317622,644.8302005,1550.274091,4.805092803,122.1308245,65.69484782,227.0488296,984.1798309
HER42PB,63,578.87,-5.351920491,-4.642459735,-3.766451769,7.360694066,1572.9279,1014.442081,2438.879682,4.45183269,85.78401554,46.14369768,159.4778419,683.3361606
HER42PB,63.1,579.88,-5.477711758,-4.564410565,-3.866782421,7.275156005,1443.976441,931.2762941,2238.935939,4.448300623,85.48155512,45.98100255,158.915549,957.5731847
HER42PB,63.2,580.89,-6.185100064,-4.672511978,-3.913767515,6.794131956,892.5941127,575.6684898,1383.998367,4.967566883,143.676879,77.28459002,267.1042904,930.2101951
HER42PB,63.3,581.89,-5.812045025,-4.785406236,-3.861680526,7.047809383,1150.336035,741.896231,1783.636226,4.795570301,120.9733533,65.07223762,224.8970183,925.5066953
HER42PB,63.4,582.9,-5.957008655,-4.635252815,-3.703213726,6.949234115,1042.351101,672.2525676,1616.201811,4.857474923,128.6988171,69.22780741,239.2591378,1476.619459
HER42PB,63.5,583.91,-5.612732651,-4.726901127,-3.675190752,7.183341797,1317.303071,849.5797346,2042.52445,4.694580734,109.3529511,58.8215588,203.2939648,1394.149624
HER42PB,63.6,584.92,-6.289441802,-5.002152965,-4.000058221,6.723179575,831.4569926,536.2387949,1289.203126,5.209684015,183.0362123,98.45619366,340.2757488,1113.124313
HER42PB,63.7,585.93,-5.690021559,-4.576371393,-3.705890198,7.13078534,1249.858145,806.0818916,1937.948736,4.644238314,103.9841324,55.93364145,193.3129956,1037.257517
HER42PB,63.8,586.93,-5.823625243,-4.861001955,-4.247733453,7.039934835,1141.31323,736.077075,1769.646052,4.717355174,111.8719791,60.17655798,207.9769953,887.6049309
HER42PB,63.9,587.94,-6.41787234,-4.976518202,-4.087378459,6.635846809,761.9239967,491.3942746,1181.389786,5.259842602,192.4511975,103.5205664,357.7787943,1043.600892
HER42PB,64,588.95,-6.022681063,-4.827608508,-3.701286638,6.904576877,996.8266439,642.8920834,1545.61455,5.01760632,151.049307,81.25025988,280.8100943,1333.227985
HER42PB,64.1,589.96,-6.080665193,-4.71117795,-3.918108744,6.865147669,958.2873385,618.0365937,1485.85801,4.915229309,136.3505726,73.34372917,253.4842293,808.7262844
HER42PB,64.2,590.96,-6.131133317,-4.709747637,-3.890423628,6.830829344,925.9584326,597.186431,1435.730911,4.959256916,142.4878761,76.64501874,264.8938596,1227.761199
HER42PB,64.3,591.97,-5.37151169,-4.430037388,-3.759392811,7.347372051,1552.112291,1001.017289,2406.604353,4.339771821,76.69003829,41.25199689,142.5715703,1345.500909
HER42PB,64.4,592.98,-5.89226479,-4.402015395,-4.078282184,6.993259943,1089.266641,702.5102155,1688.945997,4.547793951,94.42387472,50.79112585,175.5398796,1763.602302
HER42PB,64.5,593.99,-5.966811286,-4.500474217,-4.07340188,6.942568326,1035.426114,667.7863757,1605.464378,4.658570982,105.4852341,56.74109242,196.1036375,886.3125402
HER42PB,64.6,595,-5.751692163,-4.303027471,-3.740094931,7.088849329,1198.527896,772.9770272,1858.35939,4.510234794,90.94316889,48.91883488,169.0690301,863.5744311
HER42PB,64.7,596,-5.2021629,-4.376568729,-3.950226036,7.462529228,1741.547262,1123.191233,2700.329895,4.142461912,62.95762692,33.86525666,117.04216,1441.797325
HER42PB,64.8,597.01,-5.553820541,-4.337108711,-3.618960228,7.223402032,1371.145817,884.3050056,2126.00951,4.444626457,85.16805798,45.8123707,158.3327383,1166.705083
HER42PB,64.9,598.02,-5.211184031,-4.287602866,-3.759970124,7.456394859,1730.896669,1116.322254,2683.815779,4.159333408,64.02882725,34.44146126,119.0335883,947.8632882
HER42PB,65,599.03,-5.315228361,-4.446632503,-3.71958377,7.385644715,1612.66717,1040.071474,2500.496809,4.32923003,75.88583424,40.81941107,141.0765047,888.7981189
HER42PB,65.1,600.03,-5.262381319,-4.427458676,-3.754631498,7.421580703,1671.67384,1078.127159,2591.988713,4.274471661,71.84217224,38.64430286,133.5590845,1020.060037
HER42PB,65.2,601.04,-4.638766135,-4.404095079,-3.442431121,7.845639028,2554.569584,1647.540796,3960.949421,4.019370203,55.66603648,29.94306973,103.486638,1251.793425
HER42PB,65.3,602.05,-4.781240048,-4.156627968,-3.578550117,7.748756767,2318.687953,1495.411603,3595.206708,3.90155301,49.47923119,26.61515285,91.98498061,1209.568636
HER42PB,65.4,603.06,-4.947368995,-4.3190954,-3.512045207,7.635789083,2071.004602,1335.671023,3211.165015,4.111471615,61.03647368,32.83185768,113.4706161,1154.4241
HER42PB,65.5,604.07,-5.397030839,-4.365738715,-3.510908609,7.330019029,1525.410799,983.7964634,2365.202757,4.401258715,81.55345667,43.8680566,151.6129687,770.1986121
HER42PB,65.6,605.07,-5.158431923,-4.266532644,-3.244881396,7.492266292,1794.113474,1157.093218,2781.835644,4.290615688,73.01140689,39.27324066,135.7327648,1047.624216
HER42PB,65.7,606.08,-5.192211316,-4.305625738,-3.599994001,7.469296305,1753.372412,1130.81773,2718.665204,4.213165517,67.57009588,36.34632929,125.6170278,1282.327227
HER42PB,65.8,607.09,-5.410806548,-4.5808439,-3.580935521,7.320651547,1511.18826,974.6237971,2343.150212,4.513817791,91.26960251,49.09442534,169.6758906,1373.656823
HER42PB,65.9,608.1,-5.427265906,-4.812283498,-3.865566079,7.309459184,1494.368792,963.7762713,2317.071039,4.565021705,96.06467906,51.6737236,178.5902373,1059.796072
HER42PB,66,609.1,-5.583257046,-4.738559967,-3.492515949,7.203385209,1343.9727,866.780011,2083.876643,4.744728492,114.9765843,61.84654229,213.7486501,1413.524647
HER42PB,66.1,610.11,-5.285505379,-4.374491704,-3.390690681,7.405856342,1645.593424,1061.306889,2551.550116,4.380060766,79.84288501,42.94793063,148.4329092,1304.296159
HER42PB,66.2,611.12,-5.287804786,-4.534417525,-3.715654815,7.404292746,1643.02239,1059.64873,2547.563638,4.366377144,78.75778612,42.36424991,146.4156426,1388.911075
HER42PB,66.3,612.13,-5.508134418,-4.572975202,-3.731032107,7.254468596,1414.411179,912.2085122,2193.093966,4.518291659,91.67884543,49.31455937,170.4366987,1931.527663
HER42PB,66.4,613.14,-5.138867088,-4.539907123,-3.651152549,7.50557038,1818.142001,1172.590145,2819.092716,4.30413103,74.00487949,39.80763508,137.5796924,1174.312239
HER42PB,66.5,614.14,-5.183434533,-4.49915004,-3.720723941,7.475264518,1763.868201,1137.58687,2734.939291,4.282186977,72.39860111,38.94360903,134.5935205,983.7669366
HER42PB,66.6,615.15,-5.873243916,-4.97356092,-3.613934806,7.006194137,1103.446936,711.655636,1710.933038,5.032205453,153.2706715,82.44514418,284.9397497,1472.391933
HER42PB,66.7,616.16,-5.745008428,-4.69468138,-3.853967489,7.093394269,1203.98753,776.4981569,1866.824744,4.700130808,109.9615554,59.14893046,204.4253983,1335.470174
HER42PB,66.8,617.17,-5.766805673,-4.788557067,-3.752590174,7.078572142,1186.273479,765.0736796,1839.358489,4.804582034,122.0684599,65.66130154,226.9328898,1088.314452
HER42PB,66.9,618.18,-5.536175653,-4.624939691,-3.743016603,7.235400556,1387.696637,894.97927,2151.672135,4.562640742,95.83622467,51.55083672,178.1655264,1190.528058
HER42PB,67,619.18,-5.43270595,-4.619195087,-3.593018014,7.305759954,1488.85099,960.2176274,2308.515495,4.545927125,94.24776615,50.69639608,175.2124828,1351.053927
HER42PB,67.1,620.19,-5.97257006,-4.731149368,-3.621194803,6.938652359,1031.379349,665.1764602,1599.189727,4.952924237,141.5883972,76.16118404,263.2216722,1181.777213
HER42PB,67.2,621.2,-5.427904924,-4.326751338,-3.54037274,7.309024652,1493.719582,963.3575704,2316.064416,4.386951507,80.39496156,43.24489566,149.459254,1649.321795
HER42PB,67.3,622.21,-5.493061443,-4.629288746,-3.480745746,7.264718219,1428.98291,921.6063856,2215.687945,4.627227734,102.2302615,54.99022458,190.0524401,1351.257417
HER42PB,67.4,623.21,-5.377059853,-4.790775818,-3.979010529,7.3435993,1546.267591,997.2478152,2397.54194,4.483181256,88.51581674,47.6131487,164.5564309,1157.503246
HER42PB,67.5,624.22,-5.846978552,-4.856579848,-4.04791978,7.024054585,1123.332041,724.4803104,1741.76559,4.797993109,121.2668039,65.23008631,225.4425612,4124.505126
HER42PB,67.6,625.23,-5.618732166,-4.895081531,-3.835861644,7.179262127,1311.939856,846.1207899,2034.208598,4.743938063,114.8857393,61.79767626,213.5797636,1461.880456
HER42PB,67.7,626.24,-6.362549062,-5.374799366,-3.757119648,6.673466638,791.1334293,510.2325682,1226.680032,5.567352122,261.7401249,140.7914647,486.5912371,1393.192463
HER42PB,67.8,627.25,-6.007184495,-4.813655649,-4.001850925,6.915114543,1007.38641,649.7024854,1561.987837,4.896742961,133.8531042,72.00032702,248.8412794,1385.235156
HER42PB,67.9,628.25,-6.388244247,-4.873739227,-4.170272038,6.655993912,777.4302365,501.3948488,1205.432752,5.148504563,172.1738225,92.61325395,320.0818879,763.078533
HER42PB,68,629.26,-6.016895013,-5.12188168,-4.192770259,6.908511391,1000.756398,645.4265339,1551.707771,5.021994835,151.7136458,81.60761142,282.0451416,1564.730665
HER42PB,68.1,630.27,-5.676269063,-4.897290447,-4.163840887,7.140137037,1261.601264,813.6554832,1956.156851,4.670957484,106.7999527,57.44828683,198.5477814,1397.811368
HER42PB,68.2,631.28,-6.794981734,-4.715540192,-3.948022469,6.379412421,589.5811803,380.243722,914.1662255,5.445610006,231.7385985,124.6534773,430.816526,1571.992278
HER42PB,68.3,632.28,-6.243903578,-5.043326363,-3.712091779,6.754145567,857.6066693,553.1037334,1329.749114,5.298671072,200.0707537,107.6191679,371.944025,1530.903238
HER42PB,68.4,633.29,-6.067878885,-5.102797989,-4.016608221,6.873842358,966.6556766,623.4336588,1498.833411,5.105751577,164.9680101,88.73720747,306.6858325,1386.923272
HER42PB,68.5,634.3,-5.973212569,-5.094662165,-3.782870331,6.938215453,1030.928832,664.8859041,1598.491184,5.114698166,166.450533,89.53466477,309.4419352,1565.221037
HER42PB,68.6,635.31,-5.71366745,-4.662361279,-3.999067062,7.114706134,1229.922126,793.2243812,1907.037241,4.611318807,100.6167563,54.12231117,187.0528331,1369.855987
HER42PB,68.7,636.32,-5.971899392,-4.765298465,-3.625549271,6.939108413,1031.849821,665.479886,1599.91921,4.971293011,144.2132362,77.57309948,268.1014117,1380.48153
HER42PB,68.8,637.32,-5.408437529,-4.469504321,-3.75130056,7.32226248,1513.624645,976.1951159,2346.927912,4.388432848,80.51414219,43.30900358,149.6808182,1469.608111
HER42PB,68.9,638.33,-5.225981861,-4.502063022,-3.572527063,7.446332335,1713.566816,1105.145561,2656.945237,4.359061287,78.18370792,42.05545007,145.3483954,1443.764367
HER42PB,69,639.34,-4.848064989,-4.265629833,-3.573702909,7.703315807,2215.682602,1428.979465,3435.493311,4.00415256,54.82534351,29.49085632,101.9237373,1036.873683
HER42PB,69.1,640.35,-4.990228484,-4.682743785,-3.580461767,7.606644631,2011.517378,1297.30541,3118.927996,4.32841656,75.82412848,40.7862192,140.9617899,1066.799218
